concept_code_1,relationship_id,relationship_source,relationship_type,concept_code_2
N0000009027,Subsumes,DAILYMED,INDIRECT,47858
N0000009027,Subsumes,DAILYMED,INDIRECT,623400
N0000009027,Subsumes,DAILYMED,INDIRECT,8183
N0000009027,Subsumes,DAILYMED,INDIRECT,8691
N0000009028,Subsumes,DAILYMED,INDIRECT,2837
N0000009028,Subsumes,DAILYMED,INDIRECT,6373
N0000009032,Subsumes,DAILYMED,INDIRECT,2837
N0000009034,Subsumes,DAILYMED,DIRECT,38685
N0000009034,Subsumes,DAILYMED,DIRECT,6676
N0000009036,Subsumes,DAILYMED,INDIRECT,1044584
N0000009036,Subsumes,DAILYMED,INDIRECT,35825
N0000009036,Subsumes,DAILYMED,INDIRECT,68147
N0000009044,Subsumes,DAILYMED,INDIRECT,2837
N0000009044,Subsumes,DAILYMED,INDIRECT,6373
N0000009044,Subsumes,DAILYMED,INDIRECT,7824
N0000009045,Subsumes,DAILYMED,INDIRECT,1044584
N0000009046,Subsumes,DAILYMED,INDIRECT,1044584
N0000009048,Subsumes,DAILYMED,INDIRECT,1318915
N0000009048,Subsumes,DAILYMED,INDIRECT,1364429
N0000009048,Subsumes,DAILYMED,INDIRECT,1426598
N0000009048,Subsumes,DAILYMED,INDIRECT,1426853
N0000009048,Subsumes,DAILYMED,INDIRECT,1596
N0000009048,Subsumes,DAILYMED,INDIRECT,1872905
N0000009048,Subsumes,DAILYMED,DIRECT,21232
N0000009048,Subsumes,DAILYMED,INDIRECT,38685
N0000009048,Subsumes,DAILYMED,INDIRECT,4832
N0000009048,Subsumes,DAILYMED,INDIRECT,6676
N0000009049,Subsumes,DAILYMED,INDIRECT,4832
N0000009051,Subsumes,DAILYMED,INDIRECT,35825
N0000009051,Subsumes,DAILYMED,INDIRECT,68147
N0000009052,Subsumes,DAILYMED,INDIRECT,35825
N0000009052,Subsumes,DAILYMED,INDIRECT,68147
N0000009054,Subsumes,DAILYMED,INDIRECT,17128
N0000009057,Subsumes,DAILYMED,INDIRECT,1006258
N0000009057,Subsumes,DAILYMED,INDIRECT,1006310
N0000009057,Subsumes,DAILYMED,INDIRECT,1006495
N0000009057,Subsumes,DAILYMED,INDIRECT,1006506
N0000009057,Subsumes,DAILYMED,INDIRECT,1006510
N0000009057,Subsumes,DAILYMED,INDIRECT,1010915
N0000009057,Subsumes,DAILYMED,INDIRECT,1010932
N0000009057,Subsumes,DAILYMED,INDIRECT,1010965
N0000009057,Subsumes,DAILYMED,INDIRECT,1011017
N0000009057,Subsumes,DAILYMED,INDIRECT,1011021
N0000009057,Subsumes,DAILYMED,INDIRECT,1011027
N0000009057,Subsumes,DAILYMED,INDIRECT,1011043
N0000009057,Subsumes,DAILYMED,INDIRECT,1011049
N0000009057,Subsumes,DAILYMED,INDIRECT,1011060
N0000009057,Subsumes,DAILYMED,INDIRECT,1011404
N0000009057,Subsumes,DAILYMED,INDIRECT,1011412
N0000009057,Subsumes,DAILYMED,INDIRECT,1011418
N0000009057,Subsumes,DAILYMED,INDIRECT,1011426
N0000009057,Subsumes,DAILYMED,INDIRECT,1011627
N0000009057,Subsumes,DAILYMED,INDIRECT,1012026
N0000009057,Subsumes,DAILYMED,INDIRECT,1012134
N0000009057,Subsumes,DAILYMED,INDIRECT,1013913
N0000009057,Subsumes,DAILYMED,INDIRECT,1013944
N0000009057,Subsumes,DAILYMED,INDIRECT,1014191
N0000009057,Subsumes,DAILYMED,INDIRECT,1014340
N0000009057,Subsumes,DAILYMED,INDIRECT,1014360
N0000009057,Subsumes,DAILYMED,INDIRECT,1014385
N0000009057,Subsumes,DAILYMED,INDIRECT,1014391
N0000009057,Subsumes,DAILYMED,INDIRECT,1014395
N0000009057,Subsumes,DAILYMED,INDIRECT,1014399
N0000009057,Subsumes,DAILYMED,INDIRECT,1014447
N0000009057,Subsumes,DAILYMED,INDIRECT,1014690
N0000009057,Subsumes,DAILYMED,INDIRECT,1014707
N0000009057,Subsumes,DAILYMED,INDIRECT,1014721
N0000009057,Subsumes,DAILYMED,INDIRECT,1014731
N0000009057,Subsumes,DAILYMED,INDIRECT,1014735
N0000009057,Subsumes,DAILYMED,INDIRECT,1014739
N0000009057,Subsumes,DAILYMED,INDIRECT,1014743
N0000009057,Subsumes,DAILYMED,INDIRECT,1014755
N0000009057,Subsumes,DAILYMED,INDIRECT,1014762
N0000009057,Subsumes,DAILYMED,INDIRECT,1014766
N0000009057,Subsumes,DAILYMED,INDIRECT,1014774
N0000009057,Subsumes,DAILYMED,INDIRECT,10432
N0000009057,Subsumes,DAILYMED,INDIRECT,1045453
N0000009057,Subsumes,DAILYMED,INDIRECT,10517
N0000009057,Subsumes,DAILYMED,INDIRECT,1094116
N0000009057,Subsumes,DAILYMED,INDIRECT,1094193
N0000009057,Subsumes,DAILYMED,INDIRECT,1098118
N0000009057,Subsumes,DAILYMED,INDIRECT,1098130
N0000009057,Subsumes,DAILYMED,INDIRECT,1098183
N0000009057,Subsumes,DAILYMED,INDIRECT,1098189
N0000009057,Subsumes,DAILYMED,INDIRECT,1098200
N0000009057,Subsumes,DAILYMED,INDIRECT,1098232
N0000009057,Subsumes,DAILYMED,INDIRECT,1098257
N0000009057,Subsumes,DAILYMED,INDIRECT,1098353
N0000009057,Subsumes,DAILYMED,INDIRECT,1098455
N0000009057,Subsumes,DAILYMED,INDIRECT,1098619
N0000009057,Subsumes,DAILYMED,INDIRECT,1111024
N0000009057,Subsumes,DAILYMED,INDIRECT,1114345
N0000009057,Subsumes,DAILYMED,INDIRECT,1116977
N0000009057,Subsumes,DAILYMED,INDIRECT,1116979
N0000009057,Subsumes,DAILYMED,INDIRECT,1117083
N0000009057,Subsumes,DAILYMED,INDIRECT,1119986
N0000009057,Subsumes,DAILYMED,INDIRECT,1147320
N0000009057,Subsumes,DAILYMED,INDIRECT,1191
N0000009057,Subsumes,DAILYMED,INDIRECT,1192729
N0000009057,Subsumes,DAILYMED,INDIRECT,1192968
N0000009057,Subsumes,DAILYMED,INDIRECT,1192987
N0000009057,Subsumes,DAILYMED,INDIRECT,1192992
N0000009057,Subsumes,DAILYMED,INDIRECT,1192997
N0000009057,Subsumes,DAILYMED,INDIRECT,1232604
N0000009057,Subsumes,DAILYMED,INDIRECT,1232637
N0000009057,Subsumes,DAILYMED,INDIRECT,1242806
N0000009057,Subsumes,DAILYMED,INDIRECT,124323
N0000009057,Subsumes,DAILYMED,INDIRECT,1244607
N0000009057,Subsumes,DAILYMED,INDIRECT,125933
N0000009057,Subsumes,DAILYMED,INDIRECT,1291
N0000009057,Subsumes,DAILYMED,INDIRECT,1292422
N0000009057,Subsumes,DAILYMED,INDIRECT,1294632
N0000009057,Subsumes,DAILYMED,INDIRECT,1297525
N0000009057,Subsumes,DAILYMED,INDIRECT,1297527
N0000009057,Subsumes,DAILYMED,INDIRECT,1297529
N0000009057,Subsumes,DAILYMED,INDIRECT,1297531
N0000009057,Subsumes,DAILYMED,INDIRECT,1297533
N0000009057,Subsumes,DAILYMED,INDIRECT,1297535
N0000009057,Subsumes,DAILYMED,INDIRECT,1297537
N0000009057,Subsumes,DAILYMED,INDIRECT,1299785
N0000009057,Subsumes,DAILYMED,INDIRECT,1299922
N0000009057,Subsumes,DAILYMED,INDIRECT,1299981
N0000009057,Subsumes,DAILYMED,INDIRECT,1300180
N0000009057,Subsumes,DAILYMED,INDIRECT,1300182
N0000009057,Subsumes,DAILYMED,INDIRECT,1300184
N0000009057,Subsumes,DAILYMED,INDIRECT,1300186
N0000009057,Subsumes,DAILYMED,INDIRECT,1300464
N0000009057,Subsumes,DAILYMED,INDIRECT,1300779
N0000009057,Subsumes,DAILYMED,INDIRECT,1305551
N0000009057,Subsumes,DAILYMED,INDIRECT,1305719
N0000009057,Subsumes,DAILYMED,INDIRECT,1305725
N0000009057,Subsumes,DAILYMED,INDIRECT,1306108
N0000009057,Subsumes,DAILYMED,INDIRECT,1306112
N0000009057,Subsumes,DAILYMED,INDIRECT,1306883
N0000009057,Subsumes,DAILYMED,INDIRECT,1306886
N0000009057,Subsumes,DAILYMED,INDIRECT,1306937
N0000009057,Subsumes,DAILYMED,INDIRECT,1307040
N0000009057,Subsumes,DAILYMED,INDIRECT,1307044
N0000009057,Subsumes,DAILYMED,INDIRECT,1307595
N0000009057,Subsumes,DAILYMED,INDIRECT,1307699
N0000009057,Subsumes,DAILYMED,INDIRECT,1307718
N0000009057,Subsumes,DAILYMED,INDIRECT,1309242
N0000009057,Subsumes,DAILYMED,INDIRECT,1309292
N0000009057,Subsumes,DAILYMED,INDIRECT,1309391
N0000009057,Subsumes,DAILYMED,INDIRECT,1309678
N0000009057,Subsumes,DAILYMED,INDIRECT,1310046
N0000009057,Subsumes,DAILYMED,INDIRECT,1310189
N0000009057,Subsumes,DAILYMED,INDIRECT,1310300
N0000009057,Subsumes,DAILYMED,INDIRECT,1310602
N0000009057,Subsumes,DAILYMED,INDIRECT,1311040
N0000009057,Subsumes,DAILYMED,INDIRECT,1311190
N0000009057,Subsumes,DAILYMED,INDIRECT,1311406
N0000009057,Subsumes,DAILYMED,INDIRECT,1311606
N0000009057,Subsumes,DAILYMED,INDIRECT,1311611
N0000009057,Subsumes,DAILYMED,INDIRECT,1311629
N0000009057,Subsumes,DAILYMED,INDIRECT,1313692
N0000009057,Subsumes,DAILYMED,INDIRECT,1314592
N0000009057,Subsumes,DAILYMED,INDIRECT,1314656
N0000009057,Subsumes,DAILYMED,INDIRECT,1314927
N0000009057,Subsumes,DAILYMED,INDIRECT,1315113
N0000009057,Subsumes,DAILYMED,INDIRECT,1315115
N0000009057,Subsumes,DAILYMED,INDIRECT,1315116
N0000009057,Subsumes,DAILYMED,INDIRECT,1315118
N0000009057,Subsumes,DAILYMED,INDIRECT,1315120
N0000009057,Subsumes,DAILYMED,INDIRECT,1315121
N0000009057,Subsumes,DAILYMED,INDIRECT,1315126
N0000009057,Subsumes,DAILYMED,INDIRECT,1330085
N0000009057,Subsumes,DAILYMED,INDIRECT,1346617
N0000009057,Subsumes,DAILYMED,INDIRECT,1352501
N0000009057,Subsumes,DAILYMED,INDIRECT,1353217
N0000009057,Subsumes,DAILYMED,INDIRECT,1354504
N0000009057,Subsumes,DAILYMED,INDIRECT,1358845
N0000009057,Subsumes,DAILYMED,INDIRECT,1358897
N0000009057,Subsumes,DAILYMED,INDIRECT,1362740
N0000009057,Subsumes,DAILYMED,INDIRECT,1362889
N0000009057,Subsumes,DAILYMED,INDIRECT,1362892
N0000009057,Subsumes,DAILYMED,INDIRECT,1362893
N0000009057,Subsumes,DAILYMED,INDIRECT,1362931
N0000009057,Subsumes,DAILYMED,INDIRECT,1363561
N0000009057,Subsumes,DAILYMED,INDIRECT,1363563
N0000009057,Subsumes,DAILYMED,INDIRECT,1363706
N0000009057,Subsumes,DAILYMED,INDIRECT,1363709
N0000009057,Subsumes,DAILYMED,INDIRECT,1363710
N0000009057,Subsumes,DAILYMED,INDIRECT,1363711
N0000009057,Subsumes,DAILYMED,INDIRECT,1363713
N0000009057,Subsumes,DAILYMED,INDIRECT,1364291
N0000009057,Subsumes,DAILYMED,INDIRECT,1364295
N0000009057,Subsumes,DAILYMED,INDIRECT,1367119
N0000009057,Subsumes,DAILYMED,INDIRECT,1367125
N0000009057,Subsumes,DAILYMED,INDIRECT,1367839
N0000009057,Subsumes,DAILYMED,INDIRECT,1368138
N0000009057,Subsumes,DAILYMED,INDIRECT,1368153
N0000009057,Subsumes,DAILYMED,INDIRECT,1368170
N0000009057,Subsumes,DAILYMED,INDIRECT,1368171
N0000009057,Subsumes,DAILYMED,INDIRECT,1368197
N0000009057,Subsumes,DAILYMED,INDIRECT,1368357
N0000009057,Subsumes,DAILYMED,INDIRECT,1368875
N0000009057,Subsumes,DAILYMED,INDIRECT,1368885
