concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
1116979,European house dust mite allergenic extract,CHEM,Concept,NA,SPL
1117083,weakleaf bur ragweed pollen extract,CHEM,IN,NA,RxNorm
1117083,weakleaf bur ragweed pollen extract,CHEM,Concept,NA,SPL
11198,vinblastine,CHEM,IN,NA,RxNorm
11198,vinblastine,CHEM,Concept,NA,SPL
1119986,Centruroides (scorpion) immune F(ab')2 (equine),CHEM,IN,NA,RxNorm
1119986,Centruroides (scorpion) immune F(ab')2 (equine),CHEM,Concept,NA,SPL
11202,vincristine,CHEM,IN,NA,RxNorm
11202,vincristine,CHEM,Concept,NA,SPL
11246,vitamin A,CHEM,IN,NA,RxNorm
11246,vitamin A,CHEM,Concept,NA,SPL
11248,vitamin B12,CHEM,IN,NA,RxNorm
11248,vitamin B12,CHEM,Concept,NA,SPL
1147320,brentuximab vedotin,CHEM,IN,NA,RxNorm
1147320,brentuximab vedotin,CHEM,Concept,NA,SPL
11476,tiludronic acid,CHEM,IN,NA,RxNorm
11476,tiludronic acid,CHEM,Concept,NA,SPL
1151,ascorbic acid,CHEM,IN,NA,RxNorm
1151,ascorbic acid,CHEM,Concept,NA,SPL
11516,doxercalciferol,CHEM,IN,NA,RxNorm
11516,doxercalciferol,CHEM,Concept,NA,SPL
115238,becaplermin,CHEM,IN,NA,RxNorm
115238,becaplermin,CHEM,Concept,NA,SPL
115265,ibandronic acid,CHEM,PIN,NA,RxNorm
115265,ibandronic acid,CHEM,Concept,NA,SPL
1156,asparaginase,CHEM,IN,NA,RxNorm
1156,asparaginase,CHEM,Concept,NA,SPL
11636,drospirenone,CHEM,IN,NA,RxNorm
11636,drospirenone,CHEM,Concept,NA,SPL
1192729,Colletotrichum coccodes allergenic extract,CHEM,IN,NA,RxNorm
1192729,Colletotrichum coccodes allergenic extract,CHEM,Concept,NA,SPL
1192968,Hypomyces perniciosus allergenic extract,CHEM,IN,NA,RxNorm
1192968,Hypomyces perniciosus allergenic extract,CHEM,Concept,NA,SPL
1192987,parakeet feather allergenic extract,CHEM,IN,NA,RxNorm
1192987,parakeet feather allergenic extract,CHEM,Concept,NA,SPL
1192992,Microascus brevicaulis allergenic extract,CHEM,IN,NA,RxNorm
1192992,Microascus brevicaulis allergenic extract,CHEM,Concept,NA,SPL
1192997,gliocladium allergenic extract,CHEM,IN,NA,RxNorm
1192997,gliocladium allergenic extract,CHEM,Concept,NA,SPL
120608,peginterferon alfa-2a,CHEM,IN,NA,RxNorm
120608,peginterferon alfa-2a,CHEM,Concept,NA,SPL
121243,voriconazole,CHEM,IN,NA,RxNorm
121243,voriconazole,CHEM,Concept,NA,SPL
1232604,pale dock pollen extract,CHEM,IN,NA,RxNorm
1232604,pale dock pollen extract,CHEM,Concept,NA,SPL
1232637,broadleaf cattail pollen extract,CHEM,IN,NA,RxNorm
1232637,broadleaf cattail pollen extract,CHEM,Concept,NA,SPL
1242127,glucarpidase,CHEM,IN,NA,RxNorm
1242127,glucarpidase,CHEM,Concept,NA,SPL
124323,grapefruit extract,CHEM,IN,NA,RxNorm
124323,grapefruit extract,CHEM,Concept,NA,SPL
1244607,tafluprost,CHEM,IN,NA,RxNorm
1244607,tafluprost,CHEM,Concept,NA,SPL
1256,azathioprine,CHEM,IN,NA,RxNorm
1256,azathioprine,CHEM,Concept,NA,SPL
125933,cranberry preparation,CHEM,IN,NA,RxNorm
125933,cranberry preparation,CHEM,Concept,NA,SPL
1272,aztreonam,CHEM,IN,NA,RxNorm
1272,aztreonam,CHEM,Concept,NA,SPL
1291609,taliglucerase alfa,CHEM,IN,NA,RxNorm
1291609,taliglucerase alfa,CHEM,Concept,NA,SPL
1292422,varicella-zoster virus vaccine live (Oka-Merck) strain,CHEM,IN,NA,RxNorm
1292422,varicella-zoster virus vaccine live (Oka-Merck) strain,CHEM,Concept,NA,SPL
1294632,northern paper wasp venom protein,CHEM,IN,NA,RxNorm
1294632,northern paper wasp venom protein,CHEM,Concept,NA,SPL
1297525,bald-faced hornet venom protein,CHEM,IN,NA,RxNorm
1297525,bald-faced hornet venom protein,CHEM,Concept,NA,SPL
1297527,common wasp venom protein,CHEM,IN,NA,RxNorm
1297527,common wasp venom protein,CHEM,Concept,NA,SPL
1297529,eastern yellow jacket venom protein,CHEM,IN,NA,RxNorm
1297529,eastern yellow jacket venom protein,CHEM,Concept,NA,SPL
1297531,German wasp venom protein,CHEM,IN,NA,RxNorm
1297531,German wasp venom protein,CHEM,Concept,NA,SPL
1297533,southern yellow jacket venom protein,CHEM,IN,NA,RxNorm
1297533,southern yellow jacket venom protein,CHEM,Concept,NA,SPL
1297535,western yellow jacket venom protein,CHEM,IN,NA,RxNorm
1297535,western yellow jacket venom protein,CHEM,Concept,NA,SPL
1297537,yellow hornet venom protein,CHEM,IN,NA,RxNorm
1297537,yellow hornet venom protein,CHEM,Concept,NA,SPL
1297882,amoxicillin anhydrous,CHEM,PIN,NA,RxNorm
1297882,amoxicillin anhydrous,CHEM,Concept,NA,SPL
1299782,cephalexin anhydrous,CHEM,PIN,NA,RxNorm
1299782,cephalexin anhydrous,CHEM,Concept,NA,SPL
1299785,human adenovirus E serotype 4 strain CL-68578,CHEM,PIN,NA,RxNorm
1299785,human adenovirus E serotype 4 strain CL-68578,CHEM,Concept,NA,SPL
1299904,azithromycin anhydrous,CHEM,PIN,NA,RxNorm
1299904,azithromycin anhydrous,CHEM,Concept,NA,SPL
1299981,Siberian elm pollen extract,CHEM,IN,NA,RxNorm
1299981,Siberian elm pollen extract,CHEM,Concept,NA,SPL
1300180,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300180,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated",CHEM,Concept,NA,SPL
1300182,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300182,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated",CHEM,Concept,NA,SPL
1300184,"Bordetella pertussis pertactin vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300184,"Bordetella pertussis pertactin vaccine, inactivated",CHEM,Concept,NA,SPL
1300186,"Bordetella pertussis toxoid vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300186,"Bordetella pertussis toxoid vaccine, inactivated",CHEM,Concept,NA,SPL
1300464,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",CHEM,PIN,NA,RxNorm
1300464,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",CHEM,Concept,NA,SPL
1300478,"hyaluronidase, human recombinant",CHEM,PIN,NA,RxNorm
1300478,"hyaluronidase, human recombinant",CHEM,Concept,NA,SPL
1300486,"antihemophilic factor, human recombinant",CHEM,PIN,NA,RxNorm
1300486,"antihemophilic factor, human recombinant",CHEM,Concept,NA,SPL
1300488,nonacog alfa,CHEM,PIN,NA,RxNorm
1300488,nonacog alfa,CHEM,Concept,NA,SPL
1300779,"Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated",CHEM,PIN,NA,RxNorm
1300779,"Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated",CHEM,Concept,NA,SPL
1300806,"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",CHEM,PIN,NA,RxNorm
1300806,"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",CHEM,Concept,NA,SPL
1305551,Carya laciniosa pollen extract,CHEM,IN,NA,RxNorm
1305551,Carya laciniosa pollen extract,CHEM,Concept,NA,SPL
1305719,cucumber extract,CHEM,IN,NA,RxNorm
1305719,cucumber extract,CHEM,Concept,NA,SPL
1305725,lime (citrus) extract,CHEM,IN,NA,RxNorm
1305725,lime (citrus) extract,CHEM,Concept,NA,SPL
1306108,silver birch pollen allergenic extract,CHEM,IN,NA,RxNorm
1306108,silver birch pollen allergenic extract,CHEM,Concept,NA,SPL
1306112,"2,2'-dithiobisbenzothiazole",CHEM,IN,NA,RxNorm
1306112,"2,2'-dithiobisbenzothiazole",CHEM,Concept,NA,SPL
1306883,barley malt syrup,CHEM,IN,NA,RxNorm
1306883,barley malt syrup,CHEM,Concept,NA,SPL
1306886,N-cyclohexyl-2-benzothiazosulfenamide,CHEM,IN,NA,RxNorm
1306886,N-cyclohexyl-2-benzothiazosulfenamide,CHEM,Concept,NA,SPL
1306937,butylparaben,CHEM,IN,NA,RxNorm
1306937,butylparaben,CHEM,Concept,NA,SPL
1307040,Aspergillus flavus var. oryzae protease,CHEM,IN,NA,RxNorm
1307040,Aspergillus flavus var. oryzae protease,CHEM,Concept,NA,SPL
1307044,methyldibromo glutaronitrile,CHEM,IN,NA,RxNorm
1307044,methyldibromo glutaronitrile,CHEM,Concept,NA,SPL
1307595,Cola acuminata seed extract,CHEM,IN,NA,RxNorm
1307595,Cola acuminata seed extract,CHEM,Concept,NA,SPL
1307699,Lawsonia inermis leaf extract,CHEM,IN,NA,RxNorm
1307699,Lawsonia inermis leaf extract,CHEM,Concept,NA,SPL
1307718,wine grape extract,CHEM,IN,NA,RxNorm
1307718,wine grape extract,CHEM,Concept,NA,SPL
1307732,human cord blood hematopoietic progenitor cell,CHEM,IN,NA,RxNorm
1307732,human cord blood hematopoietic progenitor cell,CHEM,Concept,NA,SPL
1309242,Solidago virgaurea pollen extract,CHEM,IN,NA,RxNorm
1309242,Solidago virgaurea pollen extract,CHEM,Concept,NA,SPL
1309250,olive oil,CHEM,IN,NA,RxNorm
1309250,olive oil,CHEM,Concept,NA,SPL
1309292,anise seed extract,CHEM,IN,NA,RxNorm
1309292,anise seed extract,CHEM,Concept,NA,SPL
1309391,sunflower seed extract,CHEM,IN,NA,RxNorm
1309391,sunflower seed extract,CHEM,Concept,NA,SPL
1309678,Strychnos nux-vomica seed extract,CHEM,IN,NA,RxNorm
1309678,Strychnos nux-vomica seed extract,CHEM,Concept,NA,SPL
1310046,sesame seed extract,CHEM,IN,NA,RxNorm
1310046,sesame seed extract,CHEM,Concept,NA,SPL
1310189,Juniperus communis fruit extract,CHEM,IN,NA,RxNorm
1310189,Juniperus communis fruit extract,CHEM,Concept,NA,SPL
1310300,cobalt,CHEM,IN,NA,RxNorm
1310300,cobalt,CHEM,Concept,NA,SPL
1310602,diazolidinylurea,CHEM,IN,NA,RxNorm
1310602,diazolidinylurea,CHEM,Concept,NA,SPL
1311040,brown rice preparation,CHEM,IN,NA,RxNorm
1311040,brown rice preparation,CHEM,Concept,NA,SPL
1311190,gold,CHEM,IN,NA,RxNorm
1311190,gold,CHEM,Concept,NA,SPL
1311406,Sorghum bicolor pollen extract,CHEM,IN,NA,RxNorm
1311406,Sorghum bicolor pollen extract,CHEM,Concept,NA,SPL
1311606,amyl cinnamal,CHEM,IN,NA,RxNorm
1311606,amyl cinnamal,CHEM,Concept,NA,SPL
1311611,avocado oil,CHEM,IN,NA,RxNorm
1311611,avocado oil,CHEM,Concept,NA,SPL
1311629,nickel,CHEM,IN,NA,RxNorm
1311629,nickel,CHEM,Concept,NA,SPL
1313692,red pepper extract,CHEM,IN,NA,RxNorm
1313692,red pepper extract,CHEM,Concept,NA,SPL
1314592,Streptomyces griseus allergenic extract,CHEM,IN,NA,RxNorm
1314592,Streptomyces griseus allergenic extract,CHEM,Concept,NA,SPL
1314656,radish extract,CHEM,IN,NA,RxNorm
1314656,radish extract,CHEM,Concept,NA,SPL
1314927,Salsola tragus pollen extract,CHEM,IN,NA,RxNorm
1314927,Salsola tragus pollen extract,CHEM,Concept,NA,SPL
1315113,cotton fiber extract,CHEM,IN,NA,RxNorm
1315113,cotton fiber extract,CHEM,Concept,NA,SPL
1315115,egg extract,CHEM,IN,NA,RxNorm
1315115,egg extract,CHEM,Concept,NA,SPL
1315116,eggplant extract,CHEM,IN,NA,RxNorm
1315116,eggplant extract,CHEM,Concept,NA,SPL
1315118,green bell pepper extract,CHEM,IN,NA,RxNorm
1315118,green bell pepper extract,CHEM,Concept,NA,SPL
1315120,lamb preparation,CHEM,IN,NA,RxNorm
1315120,lamb preparation,CHEM,Concept,NA,SPL
1315121,"oyster, unspecified preparation",CHEM,IN,NA,RxNorm
1315121,"oyster, unspecified preparation",CHEM,Concept,NA,SPL
1315126,blue crab preparation,CHEM,IN,NA,RxNorm
1315126,blue crab preparation,CHEM,Concept,NA,SPL
1316581,calcium ion,CHEM,IN,NA,RxNorm
1316581,calcium ion,CHEM,Concept,NA,SPL
1318915,potassium ion,CHEM,IN,NA,RxNorm
1318915,potassium ion,CHEM,Concept,NA,SPL
1330085,beef liver preparation,CHEM,IN,NA,RxNorm
1330085,beef liver preparation,CHEM,Concept,NA,SPL
1346617,Blatta orientalis preparation,CHEM,IN,NA,RxNorm
1346617,Blatta orientalis preparation,CHEM,Concept,NA,SPL
1352501,Evernia prunastri extract,CHEM,IN,NA,RxNorm
1352501,Evernia prunastri extract,CHEM,Concept,NA,SPL
1353217,nutmeg extract,CHEM,IN,NA,RxNorm
1353217,nutmeg extract,CHEM,Concept,NA,SPL
1353891,apricot extract,CHEM,IN,NA,RxNorm
1353891,apricot extract,CHEM,Concept,NA,SPL
1354504,sage extract,CHEM,IN,NA,RxNorm
1354504,sage extract,CHEM,Concept,NA,SPL
1356715,etidronic acid,CHEM,PIN,NA,RxNorm
1356715,etidronic acid,CHEM,Concept,NA,SPL
1358845,2-mercaptobenzothiazole,CHEM,IN,NA,RxNorm
1358845,2-mercaptobenzothiazole,CHEM,Concept,NA,SPL
1358897,grapefruit peel extract,CHEM,IN,NA,RxNorm
1358897,grapefruit peel extract,CHEM,Concept,NA,SPL
1360623,Platycladus orientalis pollen extract,CHEM,IN,NA,RxNorm
1360623,Platycladus orientalis pollen extract,CHEM,Concept,NA,SPL
1362740,4-phenylenediamine,CHEM,IN,NA,RxNorm
1362740,4-phenylenediamine,CHEM,Concept,NA,SPL
1362889,cinnamyl alcohol,CHEM,IN,NA,RxNorm
1362889,cinnamyl alcohol,CHEM,Concept,NA,SPL
1362892,ethyl-p-hydroxybenzoate,CHEM,IN,NA,RxNorm
1362892,ethyl-p-hydroxybenzoate,CHEM,Concept,NA,SPL
1362893,hydroxycitronellal,CHEM,IN,NA,RxNorm
1362893,hydroxycitronellal,CHEM,Concept,NA,SPL
1362931,rosin,CHEM,IN,NA,RxNorm
1362931,rosin,CHEM,Concept,NA,SPL
1363352,hydroxyethyl starch 130-0.4,CHEM,IN,NA,RxNorm
1363352,hydroxyethyl starch 130-0.4,CHEM,Concept,NA,SPL
1363561,Amaranthus hybridus pollen extract,CHEM,IN,NA,RxNorm
1363561,Amaranthus hybridus pollen extract,CHEM,Concept,NA,SPL
1363563,Trifolium repens pollen extract,CHEM,IN,NA,RxNorm
1363563,Trifolium repens pollen extract,CHEM,Concept,NA,SPL
1363706,isoeugenol,CHEM,IN,NA,RxNorm
1363706,isoeugenol,CHEM,Concept,NA,SPL
1363709,"N,N'-diphenyl-4-phenylenediamine",CHEM,IN,NA,RxNorm
1363709,"N,N'-diphenyl-4-phenylenediamine",CHEM,Concept,NA,SPL
1363710,N-isopropyl-N-phenyl-4-phenylenediamine,CHEM,IN,NA,RxNorm
1363710,N-isopropyl-N-phenyl-4-phenylenediamine,CHEM,Concept,NA,SPL
1363711,N-oxydiethylene-2-benzothiazole sulfenamide,CHEM,IN,NA,RxNorm
1363711,N-oxydiethylene-2-benzothiazole sulfenamide,CHEM,Concept,NA,SPL
1363713,tetramethylthiuram monosulfide,CHEM,IN,NA,RxNorm
1363713,tetramethylthiuram monosulfide,CHEM,Concept,NA,SPL
1364291,lemon extract,CHEM,IN,NA,RxNorm
1364291,lemon extract,CHEM,Concept,NA,SPL
1364295,clove preparation,CHEM,IN,NA,RxNorm
1364295,clove preparation,CHEM,Concept,NA,SPL
1364468,teduglutide,CHEM,IN,NA,RxNorm
1364468,teduglutide,CHEM,Concept,NA,SPL
1364504,bedaquiline,CHEM,IN,NA,RxNorm
1364504,bedaquiline,CHEM,Concept,NA,SPL
1367075,thrombin alfa,CHEM,PIN,NA,RxNorm
1367075,thrombin alfa,CHEM,Concept,NA,SPL
1367119,5-chloro-2-methyl-4-isothiazolin-3-one,CHEM,IN,NA,RxNorm
1367119,5-chloro-2-methyl-4-isothiazolin-3-one,CHEM,Concept,NA,SPL
1367125,pear preparation,CHEM,IN,NA,RxNorm
1367125,pear preparation,CHEM,Concept,NA,SPL
1367839,mipomersen,CHEM,IN,NA,RxNorm
1367839,mipomersen,CHEM,Concept,NA,SPL
1368138,"2,2-bis(4-glycidyloxyphenyl)propane",CHEM,IN,NA,RxNorm
