concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
134615,brimonidine,MOA,IN,NA,RxNorm
134615,brimonidine,MOA,Concept,NA,SPL
1347,beclomethasone,MOA,IN,NA,RxNorm
1347,beclomethasone,MOA,Concept,NA,SPL
134748,rasagiline,MOA,IN,NA,RxNorm
134748,rasagiline,MOA,Concept,NA,SPL
135391,olopatadine,MOA,IN,NA,RxNorm
135391,olopatadine,MOA,Concept,NA,SPL
135447,donepezil,MOA,IN,NA,RxNorm
135447,donepezil,MOA,Concept,NA,SPL
1356552,perampanel,MOA,IN,NA,RxNorm
1356552,perampanel,MOA,Concept,NA,SPL
1357536,tofacitinib,MOA,IN,NA,RxNorm
1357536,tofacitinib,MOA,Concept,NA,SPL
135775,zolmitriptan,MOA,IN,NA,RxNorm
135775,zolmitriptan,MOA,Concept,NA,SPL
1361657,iodide ion I-123,MOA,PIN,NA,RxNorm
1361657,iodide ion I-123,MOA,Concept,NA,SPL
136198,darifenacin,MOA,IN,NA,RxNorm
136198,darifenacin,MOA,Concept,NA,SPL
1362737,fluorodeoxyglucose F18,MOA,IN,NA,RxNorm
1362737,fluorodeoxyglucose F18,MOA,Concept,NA,SPL
1363268,cabozantinib,MOA,IN,NA,RxNorm
1363268,cabozantinib,MOA,Concept,NA,SPL
1363352,hydroxyethyl starch 130-0.4,MOA,IN,NA,RxNorm
1363352,hydroxyethyl starch 130-0.4,MOA,Concept,NA,SPL
1364105,pasireotide,MOA,IN,NA,RxNorm
1364105,pasireotide,MOA,Concept,NA,SPL
136411,sildenafil,MOA,IN,NA,RxNorm
136411,sildenafil,MOA,Concept,NA,SPL
1364290,gadofosveset,MOA,IN,NA,RxNorm
1364290,gadofosveset,MOA,Concept,NA,SPL
1364347,ponatinib,MOA,IN,NA,RxNorm
1364347,ponatinib,MOA,Concept,NA,SPL
1364429,sodium cation,MOA,IN,NA,RxNorm
1364429,sodium cation,MOA,Concept,NA,SPL
1364430,apixaban,MOA,IN,NA,RxNorm
1364430,apixaban,MOA,Concept,NA,SPL
1364468,teduglutide,MOA,IN,NA,RxNorm
1364468,teduglutide,MOA,Concept,NA,SPL
1364479,lomitapide,MOA,IN,NA,RxNorm
1364479,lomitapide,MOA,Concept,NA,SPL
1366567,raxibacumab,MOA,IN,NA,RxNorm
1366567,raxibacumab,MOA,Concept,NA,SPL
1368001,alogliptin,MOA,IN,NA,RxNorm
1368001,alogliptin,MOA,Concept,NA,SPL
1370439,"albumin microspheres, human",MOA,IN,NA,RxNorm
1370439,"albumin microspheres, human",MOA,Concept,NA,SPL
1370971,ospemifene,MOA,IN,NA,RxNorm
1370971,ospemifene,MOA,Concept,NA,SPL
1373391,technetium Tc 99m tilmanocept,MOA,PIN,NA,RxNorm
1373391,technetium Tc 99m tilmanocept,MOA,Concept,NA,SPL
1374802,potassium citrate anhydrous,MOA,PIN,NA,RxNorm
1374802,potassium citrate anhydrous,MOA,Concept,NA,SPL
139778,tegaserod,MOA,IN,NA,RxNorm
139778,tegaserod,MOA,Concept,NA,SPL
139896,enfuvirtide,MOA,IN,NA,RxNorm
139896,enfuvirtide,MOA,Concept,NA,SPL
139953,pramlintide,MOA,IN,NA,RxNorm
139953,pramlintide,MOA,Concept,NA,SPL
140587,celecoxib,MOA,IN,NA,RxNorm
140587,celecoxib,MOA,Concept,NA,SPL
141366,naratriptan,MOA,IN,NA,RxNorm
141366,naratriptan,MOA,Concept,NA,SPL
141626,colesevelam,MOA,IN,NA,RxNorm
141626,colesevelam,MOA,Concept,NA,SPL
141704,everolimus,MOA,IN,NA,RxNorm
141704,everolimus,MOA,Concept,NA,SPL
1423270,technetium Tc-99m sulfur colloid,MOA,PIN,NA,RxNorm
1423270,technetium Tc-99m sulfur colloid,MOA,Concept,NA,SPL
1424,benztropine,MOA,IN,NA,RxNorm
1424,benztropine,MOA,Concept,NA,SPL
1424884,vilanterol,MOA,IN,NA,RxNorm
1424884,vilanterol,MOA,Concept,NA,SPL
1424911,dabrafenib,MOA,IN,NA,RxNorm
1424911,dabrafenib,MOA,Concept,NA,SPL
1425099,trametinib,MOA,IN,NA,RxNorm
1425099,trametinib,MOA,Concept,NA,SPL
1425419,choline C-11,MOA,PIN,NA,RxNorm
1425419,choline C-11,MOA,Concept,NA,SPL
1426598,sulfate ion,MOA,IN,NA,RxNorm
1426598,sulfate ion,MOA,Concept,NA,SPL
1426680,"immunoglobulin G, human",MOA,PIN,NA,RxNorm
1426680,"immunoglobulin G, human",MOA,Concept,NA,SPL
1426853,magnesium cation,MOA,IN,NA,RxNorm
1426853,magnesium cation,MOA,Concept,NA,SPL
1426874,ioflupane I-123,MOA,PIN,NA,RxNorm
1426874,ioflupane I-123,MOA,Concept,NA,SPL
1427179,antithrombin alfa,MOA,PIN,NA,RxNorm
1427179,antithrombin alfa,MOA,Concept,NA,SPL
1427223,iobenguane sulfate I-123,MOA,PIN,NA,RxNorm
1427223,iobenguane sulfate I-123,MOA,Concept,NA,SPL
1427224,florbetapir F-18,MOA,PIN,NA,RxNorm
1427224,florbetapir F-18,MOA,Concept,NA,SPL
1430438,afatinib,MOA,IN,NA,RxNorm
1430438,afatinib,MOA,Concept,NA,SPL
1431726,technetium Tc 99m exametazime,MOA,PIN,NA,RxNorm
1431726,technetium Tc 99m exametazime,MOA,Concept,NA,SPL
1433212,levomilnacipran,MOA,IN,NA,RxNorm
1433212,levomilnacipran,MOA,Concept,NA,SPL
1433868,dolutegravir,MOA,IN,NA,RxNorm
1433868,dolutegravir,MOA,Concept,NA,SPL
1439816,riociguat,MOA,IN,NA,RxNorm
1439816,riociguat,MOA,Concept,NA,SPL
1440051,lixisenatide,MOA,IN,NA,RxNorm
1440051,lixisenatide,MOA,Concept,NA,SPL
1441386,bazedoxifene,MOA,IN,NA,RxNorm
1441386,bazedoxifene,MOA,Concept,NA,SPL
1442132,macitentan,MOA,IN,NA,RxNorm
1442132,macitentan,MOA,Concept,NA,SPL
1442981,ibrutinib,MOA,IN,NA,RxNorm
1442981,ibrutinib,MOA,Concept,NA,SPL
1468845,bosentan anhydrous,MOA,PIN,NA,RxNorm
1468845,bosentan anhydrous,MOA,Concept,NA,SPL
1482502,eslicarbazepine,MOA,IN,NA,RxNorm
1482502,eslicarbazepine,MOA,Concept,NA,SPL
1482680,luliconazole,MOA,IN,NA,RxNorm
1482680,luliconazole,MOA,Concept,NA,SPL
1482913,technetium Tc 99m sestamibi,MOA,PIN,NA,RxNorm
1482913,technetium Tc 99m sestamibi,MOA,Concept,NA,SPL
14845,apraclonidine,MOA,IN,NA,RxNorm
14845,apraclonidine,MOA,Concept,NA,SPL
1484911,sofosbuvir,MOA,IN,NA,RxNorm
1484911,sofosbuvir,MOA,Concept,NA,SPL
1486025,flutemetamol F-18,MOA,PIN,NA,RxNorm
1486025,flutemetamol F-18,MOA,Concept,NA,SPL
1487514,umeclidinium,MOA,IN,NA,RxNorm
1487514,umeclidinium,MOA,Concept,NA,SPL
1488368,technetium Tc-99m pyrophosphate,MOA,PIN,NA,RxNorm
1488368,technetium Tc-99m pyrophosphate,MOA,Concept,NA,SPL
1488564,dapagliflozin,MOA,IN,NA,RxNorm
1488564,dapagliflozin,MOA,Concept,NA,SPL
1488818,technetium Tc 99m medronate,MOA,PIN,NA,RxNorm
1488818,technetium Tc 99m medronate,MOA,Concept,NA,SPL
149,acebutolol,MOA,IN,NA,RxNorm
149,acebutolol,MOA,Concept,NA,SPL
1490468,tasimelteon,MOA,IN,NA,RxNorm
1490468,tasimelteon,MOA,Concept,NA,SPL
1492940,florbetaben f-18,MOA,PIN,NA,RxNorm
1492940,florbetaben f-18,MOA,Concept,NA,SPL
1512,betaine,MOA,IN,NA,RxNorm
1512,betaine,MOA,Concept,NA,SPL
1514,betamethasone,MOA,IN,NA,RxNorm
1514,betamethasone,MOA,Concept,NA,SPL
1516803,alvimopan anhydrous,MOA,PIN,NA,RxNorm
1516803,alvimopan anhydrous,MOA,Concept,NA,SPL
1520,betaxolol,MOA,IN,NA,RxNorm
1520,betaxolol,MOA,Concept,NA,SPL
15202,argatroban,MOA,IN,NA,RxNorm
15202,argatroban,MOA,Concept,NA,SPL
1535218,siltuximab,MOA,IN,NA,RxNorm
1535218,siltuximab,MOA,Concept,NA,SPL
1535457,ceritinib,MOA,IN,NA,RxNorm
1535457,ceritinib,MOA,Concept,NA,SPL
1535922,ramucirumab,MOA,IN,NA,RxNorm
1535922,ramucirumab,MOA,Concept,NA,SPL
1537034,vorapaxar,MOA,IN,NA,RxNorm
1537034,vorapaxar,MOA,Concept,NA,SPL
1538097,vedolizumab,MOA,IN,NA,RxNorm
1538097,vedolizumab,MOA,Concept,NA,SPL
1540825,tedizolid,MOA,IN,NA,RxNorm
1540825,tedizolid,MOA,Concept,NA,SPL
1540828,perflexane,MOA,IN,NA,RxNorm
1540828,perflexane,MOA,Concept,NA,SPL
1543173,tavaborole,MOA,IN,NA,RxNorm
1543173,tavaborole,MOA,Concept,NA,SPL
1543543,belinostat,MOA,IN,NA,RxNorm
1543543,belinostat,MOA,Concept,NA,SPL
1544460,idelalisib,MOA,IN,NA,RxNorm
1544460,idelalisib,MOA,Concept,NA,SPL
1545653,empagliflozin,MOA,IN,NA,RxNorm
1545653,empagliflozin,MOA,Concept,NA,SPL
1545976,codeine anhydrous,MOA,PIN,NA,RxNorm
1545976,codeine anhydrous,MOA,Concept,NA,SPL
1545987,amifostine anhydrous,MOA,PIN,NA,RxNorm
1545987,amifostine anhydrous,MOA,Concept,NA,SPL
1545988,cyclophosphamide anhydrous,MOA,PIN,NA,RxNorm
1545988,cyclophosphamide anhydrous,MOA,Concept,NA,SPL
1545989,enalaprilat anhydrous,MOA,PIN,NA,RxNorm
1545989,enalaprilat anhydrous,MOA,Concept,NA,SPL
1545996,methyldopa anhydrous,MOA,PIN,NA,RxNorm
1545996,methyldopa anhydrous,MOA,Concept,NA,SPL
1546004,timolol anhydrous,MOA,PIN,NA,RxNorm
1546004,timolol anhydrous,MOA,Concept,NA,SPL
1546007,cidofovir anhydrous,MOA,PIN,NA,RxNorm
1546007,cidofovir anhydrous,MOA,Concept,NA,SPL
1546015,regadenoson anhydrous,MOA,PIN,NA,RxNorm
1546015,regadenoson anhydrous,MOA,Concept,NA,SPL
1546017,tenofovir anhydrous,MOA,PIN,NA,RxNorm
1546017,tenofovir anhydrous,MOA,Concept,NA,SPL
1546019,dasatinib anhydrous,MOA,PIN,NA,RxNorm
1546019,dasatinib anhydrous,MOA,Concept,NA,SPL
1546022,lisinopril anhydrous,MOA,PIN,NA,RxNorm
1546022,lisinopril anhydrous,MOA,Concept,NA,SPL
1546024,indinavir anhydrous,MOA,PIN,NA,RxNorm
1546024,indinavir anhydrous,MOA,Concept,NA,SPL
1546027,entecavir anhydrous,MOA,PIN,NA,RxNorm
1546027,entecavir anhydrous,MOA,Concept,NA,SPL
1546028,mercaptopurine anhydrous,MOA,PIN,NA,RxNorm
1546028,mercaptopurine anhydrous,MOA,Concept,NA,SPL
1546030,saxagliptin anhydrous,MOA,PIN,NA,RxNorm
1546030,saxagliptin anhydrous,MOA,Concept,NA,SPL
1546031,canagliflozin anhydrous,MOA,PIN,NA,RxNorm
1546031,canagliflozin anhydrous,MOA,Concept,NA,SPL
1546059,olodaterol,MOA,IN,NA,RxNorm
1546059,olodaterol,MOA,Concept,NA,SPL
1546196,benazeprilat,MOA,PIN,NA,RxNorm
1546196,benazeprilat,MOA,Concept,NA,SPL
1546207,argatroban anhydrous,MOA,PIN,NA,RxNorm
1546207,argatroban anhydrous,MOA,Concept,NA,SPL
1546223,diatrizoic acid,MOA,IN,NA,RxNorm
1546223,diatrizoic acid,MOA,Concept,NA,SPL
1546272,manganese cation (2+),MOA,IN,NA,RxNorm
1546272,manganese cation (2+),MOA,Concept,NA,SPL
1546273,fluoride ion F-18,MOA,PIN,NA,RxNorm
1546273,fluoride ion F-18,MOA,Concept,NA,SPL
1546279,oseltamivir carboxylate,MOA,IN,NA,RxNorm
1546279,oseltamivir carboxylate,MOA,Concept,NA,SPL
1546356,dabigatran,MOA,IN,NA,RxNorm
1546356,dabigatran,MOA,Concept,NA,SPL
1546357,ferric cation,MOA,IN,NA,RxNorm
1546357,ferric cation,MOA,Concept,NA,SPL
1546358,moexiprilat,MOA,IN,NA,RxNorm
1546358,moexiprilat,MOA,Concept,NA,SPL
1546359,quinaprilat,MOA,IN,NA,RxNorm
1546359,quinaprilat,MOA,Concept,NA,SPL
1546370,thallous cation Tl-201,MOA,PIN,NA,RxNorm
1546370,thallous cation Tl-201,MOA,Concept,NA,SPL
1546373,ipratropium cation,MOA,PIN,NA,RxNorm
1546373,ipratropium cation,MOA,Concept,NA,SPL
1546377,ramiprilat,MOA,IN,NA,RxNorm
1546377,ramiprilat,MOA,Concept,NA,SPL
1546379,trandolaprilat,MOA,IN,NA,RxNorm
1546379,trandolaprilat,MOA,Concept,NA,SPL
1546387,carbamoylcholine,MOA,IN,NA,RxNorm
1546387,carbamoylcholine,MOA,Concept,NA,SPL
1546393,fosinoprilat,MOA,IN,NA,RxNorm
1546393,fosinoprilat,MOA,Concept,NA,SPL
1546400,perindoprilat,MOA,IN,NA,RxNorm
1546400,perindoprilat,MOA,Concept,NA,SPL
1546414,methylene blue cation,MOA,PIN,NA,RxNorm
1546414,methylene blue cation,MOA,Concept,NA,SPL
1546415,iodide ion I-131,MOA,PIN,NA,RxNorm
1546415,iodide ion I-131,MOA,Concept,NA,SPL
1546421,edrophonium cation,MOA,PIN,NA,RxNorm
1546421,edrophonium cation,MOA,Concept,NA,SPL
1546428,flunisolide anhydrous,MOA,PIN,NA,RxNorm
1546428,flunisolide anhydrous,MOA,Concept,NA,SPL
1546429,gadolinium cation (3+),MOA,IN,NA,RxNorm
1546429,gadolinium cation (3+),MOA,Concept,NA,SPL
1546434,82 rubidium,MOA,PIN,NA,RxNorm
1546434,82 rubidium,MOA,Concept,NA,SPL
1546438,glycopyrronium,MOA,IN,NA,RxNorm
1546438,glycopyrronium,MOA,Concept,NA,SPL
1546443,lanthanum cation (3+),MOA,IN,NA,RxNorm
1546443,lanthanum cation (3+),MOA,Concept,NA,SPL
1546447,4-phenylbutyric acid,MOA,PIN,NA,RxNorm
1546447,4-phenylbutyric acid,MOA,Concept,NA,SPL
1546451,iothalamic acid,MOA,IN,NA,RxNorm
1546451,iothalamic acid,MOA,Concept,NA,SPL
1546452,iothalamic acid I-125,MOA,PIN,NA,RxNorm
1546452,iothalamic acid I-125,MOA,Concept,NA,SPL
1547099,suvorexant,MOA,IN,NA,RxNorm
1547099,suvorexant,MOA,Concept,NA,SPL
1547220,eliglustat,MOA,IN,NA,RxNorm
1547220,eliglustat,MOA,Concept,NA,SPL
1547545,pembrolizumab,MOA,IN,NA,RxNorm
1547545,pembrolizumab,MOA,Concept,NA,SPL
1547611,oritavancin,MOA,IN,NA,RxNorm
1547611,oritavancin,MOA,Concept,NA,SPL
155080,methacholine,MOA,IN,NA,RxNorm
155080,methacholine,MOA,Concept,NA,SPL
1551291,dulaglutide,MOA,IN,NA,RxNorm
1551291,dulaglutide,MOA,Concept,NA,SPL
1551777,naloxegol,MOA,IN,NA,RxNorm
1551777,naloxegol,MOA,Concept,NA,SPL
1552337,netupitant,MOA,IN,NA,RxNorm
1552337,netupitant,MOA,Concept,NA,SPL
15657,decitabine,MOA,IN,NA,RxNorm
15657,decitabine,MOA,Concept,NA,SPL
1591922,ledipasvir,MOA,IN,NA,RxNorm
1591922,ledipasvir,MOA,Concept,NA,SPL
1592737,nintedanib,MOA,IN,NA,RxNorm
1592737,nintedanib,MOA,Concept,NA,SPL
1597258,blinatumomab,MOA,IN,NA,RxNorm
1597258,blinatumomab,MOA,Concept,NA,SPL
1597371,ombitasvir,MOA,IN,NA,RxNorm
1597371,ombitasvir,MOA,Concept,NA,SPL
1597373,paritaprevir,MOA,IN,NA,RxNorm
1597373,paritaprevir,MOA,Concept,NA,SPL
1597381,dasabuvir,MOA,IN,NA,RxNorm
1597381,dasabuvir,MOA,Concept,NA,SPL
1597582,olaparib,MOA,IN,NA,RxNorm
1597582,olaparib,MOA,Concept,NA,SPL
1597876,nivolumab,MOA,IN,NA,RxNorm
1597876,nivolumab,MOA,Concept,NA,SPL
1599276,sulfur hexafluoride,MOA,IN,NA,RxNorm
1599276,sulfur hexafluoride,MOA,Concept,NA,SPL
1599538,edoxaban,MOA,IN,NA,RxNorm
1599538,edoxaban,MOA,Concept,NA,SPL
1599788,secukinumab,MOA,IN,NA,RxNorm
1599788,secukinumab,MOA,Concept,NA,SPL
1601374,palbociclib,MOA,IN,NA,RxNorm
1601374,palbociclib,MOA,Concept,NA,SPL
1603296,lenvatinib,MOA,IN,NA,RxNorm
1603296,lenvatinib,MOA,Concept,NA,SPL
1603350,panobinostat,MOA,IN,NA,RxNorm
1603350,panobinostat,MOA,Concept,NA,SPL
1603834,avibactam,MOA,IN,NA,RxNorm
1603834,avibactam,MOA,Concept,NA,SPL
1606274,dinutuximab,MOA,IN,NA,RxNorm
1606274,dinutuximab,MOA,Concept,NA,SPL
1649480,ivabradine,MOA,IN,NA,RxNorm
1649480,ivabradine,MOA,Concept,NA,SPL
16521,adefovir,MOA,IN,NA,RxNorm
16521,adefovir,MOA,Concept,NA,SPL
1653781,eluxadoline,MOA,IN,NA,RxNorm
1653781,eluxadoline,MOA,Concept,NA,SPL
1655922,lumacaftor,MOA,IN,NA,RxNorm
1655922,lumacaftor,MOA,Concept,NA,SPL
1656052,cangrelor,MOA,IN,NA,RxNorm
1656052,cangrelor,MOA,Concept,NA,SPL
1659152,alirocumab,MOA,IN,NA,RxNorm
1659152,alirocumab,MOA,Concept,NA,SPL
1659191,sonidegib,MOA,IN,NA,RxNorm
1659191,sonidegib,MOA,Concept,NA,SPL
1665496,rolapitant,MOA,IN,NA,RxNorm
1665496,rolapitant,MOA,Concept,NA,SPL
1665509,flibanserin,MOA,IN,NA,RxNorm
1665509,flibanserin,MOA,Concept,NA,SPL
1665684,evolocumab,MOA,IN,NA,RxNorm
1665684,evolocumab,MOA,Concept,NA,SPL
16681,acarbose,MOA,IN,NA,RxNorm
16681,acarbose,MOA,Concept,NA,SPL
167,acetazolamide,MOA,IN,NA,RxNorm
167,acetazolamide,MOA,Concept,NA,SPL
1670304,tipiracil,MOA,IN,NA,RxNorm
1670304,tipiracil,MOA,Concept,NA,SPL
16728,acetohydroxamic acid,MOA,IN,NA,RxNorm
16728,acetohydroxamic acid,MOA,Concept,NA,SPL
1712,botulinum toxin type A,MOA,IN,NA,RxNorm
1712,botulinum toxin type A,MOA,Concept,NA,SPL
17128,lansoprazole,MOA,IN,NA,RxNorm
17128,lansoprazole,MOA,Concept,NA,SPL
1716203,patiromer,MOA,IN,NA,RxNorm
1716203,patiromer,MOA,Concept,NA,SPL
