concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
102758,clomocycline sodium,PE,PIN,NA,RxNorm
1028454,levomefolate calcium,PE,Concept,NA,MEDRT
1028454,levomefolate calcium,PE,PIN,NA,RxNorm
103,mercaptopurine,PE,Concept,NA,MEDRT
103,mercaptopurine,PE,IN,NA,RxNorm
10318,tacrine,PE,Concept,NA,MEDRT
10318,tacrine,PE,IN,NA,RxNorm
10322,talampicillin,PE,Concept,NA,MEDRT
10322,talampicillin,PE,IN,NA,RxNorm
10324,tamoxifen,PE,Concept,NA,MEDRT
10324,tamoxifen,PE,IN,NA,RxNorm
103244,pilocarpine nitrate,PE,Concept,NA,MEDRT
103244,pilocarpine nitrate,PE,PIN,NA,RxNorm
103468,hydrocortisone butyrate,PE,Concept,NA,MEDRT
103468,hydrocortisone butyrate,PE,PIN,NA,RxNorm
10355,temazepam,PE,Concept,NA,MEDRT
10355,temazepam,PE,IN,NA,RxNorm
10362,teniposide,PE,Concept,NA,MEDRT
10362,teniposide,PE,IN,NA,RxNorm
10368,terbutaline,PE,Concept,NA,MEDRT
10368,terbutaline,PE,IN,NA,RxNorm
10369,terbutaline sulfate,PE,Concept,NA,MEDRT
10369,terbutaline sulfate,PE,PIN,NA,RxNorm
103755,meperidine hydrochloride,PE,Concept,NA,MEDRT
103755,meperidine hydrochloride,PE,PIN,NA,RxNorm
10378,testolactone,PE,Concept,NA,MEDRT
10378,testolactone,PE,IN,NA,RxNorm
10379,testosterone,PE,Concept,NA,MEDRT
10379,testosterone,PE,IN,NA,RxNorm
10382,testosterone propionate,PE,Concept,NA,MEDRT
10382,testosterone propionate,PE,PIN,NA,RxNorm
103866,metronidazole benzoate,PE,Concept,NA,MEDRT
103866,metronidazole benzoate,PE,PIN,NA,RxNorm
10390,tetrabenazine,PE,Concept,NA,MEDRT
10390,tetrabenazine,PE,IN,NA,RxNorm
10391,tetracaine,PE,Concept,NA,MEDRT
10391,tetracaine,PE,IN,NA,RxNorm
10395,tetracycline,PE,Concept,NA,MEDRT
10395,tetracycline,PE,IN,NA,RxNorm
1040004,ceftaroline fosamil,PE,Concept,NA,MEDRT
1040004,ceftaroline fosamil,PE,IN,NA,RxNorm
1040005,ceftaroline,PE,Concept,NA,MEDRT
1040005,ceftaroline,PE,IN,NA,RxNorm
10402,dronabinol,PE,Concept,NA,MEDRT
10402,dronabinol,PE,IN,NA,RxNorm
104123,olsalazine sodium,PE,Concept,NA,MEDRT
104123,olsalazine sodium,PE,PIN,NA,RxNorm
10432,thalidomide,PE,Concept,NA,MEDRT
10432,thalidomide,PE,IN,NA,RxNorm
1043213,cloxacillin benzathine,PE,Concept,NA,MEDRT
1043213,cloxacillin benzathine,PE,PIN,NA,RxNorm
1043560,saxagliptin hydrochloride,PE,Concept,NA,MEDRT
1043560,saxagliptin hydrochloride,PE,PIN,NA,RxNorm
10438,theophylline,PE,Concept,NA,MEDRT
10438,theophylline,PE,IN,NA,RxNorm
104416,amlodipine besylate,PE,Concept,NA,MEDRT
104416,amlodipine besylate,PE,PIN,NA,RxNorm
1044583,tesamorelin acetate,PE,Concept,NA,MEDRT
1044583,tesamorelin acetate,PE,PIN,NA,RxNorm
1044584,tesamorelin,PE,Concept,NA,MEDRT
1044584,tesamorelin,PE,IN,NA,RxNorm
104463,epoprostenol sodium,PE,Concept,NA,MEDRT
104463,epoprostenol sodium,PE,PIN,NA,RxNorm
104485,colestipol hydrochloride,PE,Concept,NA,MEDRT
104485,colestipol hydrochloride,PE,PIN,NA,RxNorm
1044977,panthenol,PE,Concept,NA,MEDRT
1044977,panthenol,PE,IN,NA,RxNorm
10454,thiamine,PE,Concept,NA,MEDRT
10454,thiamine,PE,IN,NA,RxNorm
1045452,eribulin mesylate,PE,Concept,NA,MEDRT
1045452,eribulin mesylate,PE,PIN,NA,RxNorm
1045453,eribulin,PE,Concept,NA,MEDRT
1045453,eribulin,PE,IN,NA,RxNorm
10456,thiamine mononitrate,PE,Concept,NA,MEDRT
10456,thiamine mononitrate,PE,PIN,NA,RxNorm
10459,thiamine pyrophosphate,PE,Concept,NA,MEDRT
10459,thiamine pyrophosphate,PE,PIN,NA,RxNorm
104592,cyproheptadine hydrochloride,PE,Concept,NA,MEDRT
104592,cyproheptadine hydrochloride,PE,PIN,NA,RxNorm
1046243,alpha-tocopherol acetate,PE,Concept,NA,MEDRT
1046243,alpha-tocopherol acetate,PE,PIN,NA,RxNorm
10464,thiamylal,PE,Concept,NA,MEDRT
10464,thiamylal,PE,IN,NA,RxNorm
1047072,moxidectin,PE,Concept,NA,MEDRT
1047072,moxidectin,PE,IN,NA,RxNorm
10471,thiethylperazine,PE,Concept,NA,MEDRT
10471,thiethylperazine,PE,IN,NA,RxNorm
104728,chlorpromazine hydrochloride,PE,Concept,NA,MEDRT
104728,chlorpromazine hydrochloride,PE,PIN,NA,RxNorm
10473,thiotepa,PE,Concept,NA,MEDRT
10473,thiotepa,PE,IN,NA,RxNorm
1047802,hyoscyamine hydrobromide,PE,Concept,NA,MEDRT
1047802,hyoscyamine hydrobromide,PE,PIN,NA,RxNorm
10485,thioguanine,PE,Concept,NA,MEDRT
10485,thioguanine,PE,IN,NA,RxNorm
1049105,benzocaine hydrochloride,PE,Concept,NA,MEDRT
1049105,benzocaine hydrochloride,PE,PIN,NA,RxNorm
10493,thiopental,PE,Concept,NA,MEDRT
10493,thiopental,PE,IN,NA,RxNorm
104966,dihydrocodeine bitartrate,PE,Concept,NA,MEDRT
104966,dihydrocodeine bitartrate,PE,PIN,NA,RxNorm
104973,pentazocine hydrochloride,PE,Concept,NA,MEDRT
104973,pentazocine hydrochloride,PE,PIN,NA,RxNorm
10502,thioridazine,PE,Concept,NA,MEDRT
10502,thioridazine,PE,IN,NA,RxNorm
105069,naltrexone hydrochloride,PE,Concept,NA,MEDRT
105069,naltrexone hydrochloride,PE,PIN,NA,RxNorm
10510,thiothixene,PE,Concept,NA,MEDRT
10510,thiothixene,PE,IN,NA,RxNorm
10528,thrombin,PE,Concept,NA,MEDRT
10528,thrombin,PE,IN,NA,RxNorm
105443,pamidronate disodium,PE,Concept,NA,MEDRT
105443,pamidronate disodium,PE,PIN,NA,RxNorm
105470,ritodrine hydrochloride,PE,Concept,NA,MEDRT
105470,ritodrine hydrochloride,PE,PIN,NA,RxNorm
10553,thymol,PE,Concept,NA,MEDRT
10553,thymol,PE,IN,NA,RxNorm
105556,estramustine phosphate,PE,Concept,NA,MEDRT
105556,estramustine phosphate,PE,PIN,NA,RxNorm
10565,thyroglobulin,PE,Concept,NA,MEDRT
10565,thyroglobulin,PE,IN,NA,RxNorm
105669,polysaccharide iron complex,PE,Concept,NA,MEDRT
105669,polysaccharide iron complex,PE,IN,NA,RxNorm
105694,epoetin alfa,PE,Concept,NA,MEDRT
105694,epoetin alfa,PE,IN,NA,RxNorm
10572,thyroid (USP),PE,Concept,NA,MEDRT
10572,thyroid (USP),PE,IN,NA,RxNorm
105745,trisodium edetate,PE,Concept,NA,MEDRT
105745,trisodium edetate,PE,PIN,NA,RxNorm
10580,thyrotropin-releasing hormone,PE,Concept,NA,MEDRT
10580,thyrotropin-releasing hormone,PE,IN,NA,RxNorm
10582,levothyroxine,PE,Concept,NA,MEDRT
10582,levothyroxine,PE,IN,NA,RxNorm
10591,ticarcillin,PE,Concept,NA,MEDRT
10591,ticarcillin,PE,IN,NA,RxNorm
10594,ticlopidine,PE,Concept,NA,MEDRT
10594,ticlopidine,PE,IN,NA,RxNorm
10600,timolol,PE,Concept,NA,MEDRT
10600,timolol,PE,IN,NA,RxNorm
106029,cyclopentolate hydrochloride,PE,Concept,NA,MEDRT
106029,cyclopentolate hydrochloride,PE,PIN,NA,RxNorm
106101,oxymetazoline hydrochloride,PE,Concept,NA,MEDRT
106101,oxymetazoline hydrochloride,PE,PIN,NA,RxNorm
10612,tinidazole,PE,Concept,NA,MEDRT
10612,tinidazole,PE,IN,NA,RxNorm
106212,calamine,PE,Concept,NA,MEDRT
106212,calamine,PE,IN,NA,RxNorm
10627,tobramycin,PE,Concept,NA,MEDRT
10627,tobramycin,PE,IN,NA,RxNorm
10633,tolazamide,PE,Concept,NA,MEDRT
10633,tolazamide,PE,IN,NA,RxNorm
10635,tolbutamide,PE,Concept,NA,MEDRT
10635,tolbutamide,PE,IN,NA,RxNorm
10636,tolmetin,PE,Concept,NA,MEDRT
10636,tolmetin,PE,IN,NA,RxNorm
10637,tolnaftate,PE,Concept,NA,MEDRT
10637,tolnaftate,PE,IN,NA,RxNorm
106558,procaine hydrochloride,PE,Concept,NA,MEDRT
106558,procaine hydrochloride,PE,PIN,NA,RxNorm
10689,tramadol,PE,Concept,NA,MEDRT
10689,tramadol,PE,IN,NA,RxNorm
10691,tranexamic acid,PE,Concept,NA,MEDRT
10691,tranexamic acid,PE,IN,NA,RxNorm
10734,tranylcypromine,PE,Concept,NA,MEDRT
10734,tranylcypromine,PE,IN,NA,RxNorm
10735,trapidil,PE,Concept,NA,MEDRT
10735,trapidil,PE,IN,NA,RxNorm
10737,trazodone,PE,Concept,NA,MEDRT
10737,trazodone,PE,IN,NA,RxNorm
10753,tretinoin,PE,Concept,NA,MEDRT
10753,tretinoin,PE,IN,NA,RxNorm
10759,triamcinolone,PE,Concept,NA,MEDRT
10759,triamcinolone,PE,IN,NA,RxNorm
10761,triamcinolone acetonide,PE,Concept,NA,MEDRT
10761,triamcinolone acetonide,PE,PIN,NA,RxNorm
10762,triamcinolone diacetate,PE,Concept,NA,MEDRT
10762,triamcinolone diacetate,PE,PIN,NA,RxNorm
10763,triamterene,PE,Concept,NA,MEDRT
10763,triamterene,PE,IN,NA,RxNorm
10767,triazolam,PE,Concept,NA,MEDRT
10767,triazolam,PE,IN,NA,RxNorm
10772,trichlormethiazide,PE,Concept,NA,MEDRT
10772,trichlormethiazide,PE,IN,NA,RxNorm
107770,mepenzolate,PE,Concept,NA,MEDRT
107770,mepenzolate,PE,IN,NA,RxNorm
107771,demecarium,PE,Concept,NA,MEDRT
107771,demecarium,PE,IN,NA,RxNorm
107784,colfosceril,PE,Concept,NA,MEDRT
107784,colfosceril,PE,IN,NA,RxNorm
10795,triclosan,PE,Concept,NA,MEDRT
10795,triclosan,PE,IN,NA,RxNorm
10798,trientine,PE,Concept,NA,MEDRT
10798,trientine,PE,IN,NA,RxNorm
10800,trifluoperazine,PE,Concept,NA,MEDRT
10800,trifluoperazine,PE,IN,NA,RxNorm
10803,trifluridine,PE,Concept,NA,MEDRT
10803,trifluridine,PE,IN,NA,RxNorm
10804,trifluperidol,PE,Concept,NA,MEDRT
10804,trifluperidol,PE,IN,NA,RxNorm
10805,triflupromazine,PE,Concept,NA,MEDRT
10805,triflupromazine,PE,IN,NA,RxNorm
108067,intramuscular immunoglobulin,PE,Concept,NA,MEDRT
108067,intramuscular immunoglobulin,PE,PIN,NA,RxNorm
108088,alclometasone,PE,Concept,NA,MEDRT
108088,alclometasone,PE,IN,NA,RxNorm
10811,trihexyphenidyl,PE,Concept,NA,MEDRT
10811,trihexyphenidyl,PE,IN,NA,RxNorm
108118,mometasone,PE,Concept,NA,MEDRT
108118,mometasone,PE,IN,NA,RxNorm
10814,liothyronine,PE,Concept,NA,MEDRT
10814,liothyronine,PE,IN,NA,RxNorm
10824,metipranolol,PE,Concept,NA,MEDRT
10824,metipranolol,PE,IN,NA,RxNorm
10825,trimeprazine,PE,Concept,NA,MEDRT
10825,trimeprazine,PE,IN,NA,RxNorm
10827,trimethadione,PE,Concept,NA,MEDRT
10827,trimethadione,PE,IN,NA,RxNorm
10829,trimethoprim,PE,Concept,NA,MEDRT
10829,trimethoprim,PE,IN,NA,RxNorm
10834,trimipramine,PE,Concept,NA,MEDRT
10834,trimipramine,PE,IN,NA,RxNorm
10844,trioxsalen,PE,Concept,NA,MEDRT
10844,trioxsalen,PE,IN,NA,RxNorm
10847,tripelennamine,PE,Concept,NA,MEDRT
10847,tripelennamine,PE,IN,NA,RxNorm
10849,triprolidine,PE,Concept,NA,MEDRT
10849,triprolidine,PE,IN,NA,RxNorm
10864,troleandomycin,PE,Concept,NA,MEDRT
10864,troleandomycin,PE,IN,NA,RxNorm
10865,tromethamine,PE,Concept,NA,MEDRT
10865,tromethamine,PE,IN,NA,RxNorm
1086768,vilazodone hydrochloride,PE,Concept,NA,MEDRT
1086768,vilazodone hydrochloride,PE,PIN,NA,RxNorm
1086769,vilazodone,PE,Concept,NA,MEDRT
1086769,vilazodone,PE,IN,NA,RxNorm
10869,tropicamide,PE,Concept,NA,MEDRT
10869,tropicamide,PE,IN,NA,RxNorm
10890,trypsin,PE,Concept,NA,MEDRT
10890,trypsin,PE,IN,NA,RxNorm
10898,tryptophan,PE,Concept,NA,MEDRT
10898,tryptophan,PE,IN,NA,RxNorm
1091605,"factor XIII, human",PE,Concept,NA,MEDRT
1091605,"factor XIII, human",PE,PIN,NA,RxNorm
1091836,roflumilast,PE,Concept,NA,MEDRT
1091836,roflumilast,PE,IN,NA,RxNorm
1092437,belimumab,PE,Concept,NA,MEDRT
1092437,belimumab,PE,IN,NA,RxNorm
1094833,ipilimumab,PE,Concept,NA,MEDRT
1094833,ipilimumab,PE,IN,NA,RxNorm
1098413,vandetanib,PE,Concept,NA,MEDRT
1098413,vandetanib,PE,IN,NA,RxNorm
10989,undecylenic acid,PE,Concept,NA,MEDRT
10989,undecylenic acid,PE,PIN,NA,RxNorm
10996,uracil mustard,PE,Concept,NA,MEDRT
10996,uracil mustard,PE,IN,NA,RxNorm
1099727,triprolidine tannate,PE,Concept,NA,MEDRT
1099727,triprolidine tannate,PE,PIN,NA,RxNorm
1099738,desipramine dibudinate,PE,Concept,NA,MEDRT
1099738,desipramine dibudinate,PE,PIN,NA,RxNorm
1099933,adenovirus type 4 vaccine live,PE,Concept,NA,MEDRT
1099933,adenovirus type 4 vaccine live,PE,IN,NA,RxNorm
1099937,adenovirus type 7 vaccine live,PE,Concept,NA,MEDRT
1099937,adenovirus type 7 vaccine live,PE,IN,NA,RxNorm
110,oxyquinoline,PE,Concept,NA,MEDRT
110,oxyquinoline,PE,IN,NA,RxNorm
11002,urea,PE,Concept,NA,MEDRT
11002,urea,PE,IN,NA,RxNorm
1100699,linagliptin,PE,Concept,NA,MEDRT
1100699,linagliptin,PE,IN,NA,RxNorm
11017,uridine,PE,Concept,NA,MEDRT
11017,uridine,PE,IN,NA,RxNorm
1101886,hydroxyprogesterone acetate,PE,Concept,NA,MEDRT
1101886,hydroxyprogesterone acetate,PE,PIN,NA,RxNorm
1102270,rilpivirine,PE,Concept,NA,MEDRT
1102270,rilpivirine,PE,IN,NA,RxNorm
1102287,rilpivirine hydrochloride,PE,Concept,NA,MEDRT
1102287,rilpivirine hydrochloride,PE,PIN,NA,RxNorm
11055,urokinase,PE,Concept,NA,MEDRT
11055,urokinase,PE,IN,NA,RxNorm
11065,ursodiol,PE,Concept,NA,MEDRT
11065,ursodiol,PE,PIN,NA,RxNorm
1111,arsenic,PE,Concept,NA,MEDRT
1111,arsenic,PE,IN,NA,RxNorm
1111103,fidaxomicin,PE,Concept,NA,MEDRT
1111103,fidaxomicin,PE,IN,NA,RxNorm
11118,valproic acid,PE,Concept,NA,MEDRT
11118,valproic acid,PE,PIN,NA,RxNorm
11124,vancomycin,PE,Concept,NA,MEDRT
11124,vancomycin,PE,IN,NA,RxNorm
1112973,belatacept,PE,Concept,NA,MEDRT
1112973,belatacept,PE,IN,NA,RxNorm
11131,"herpesvirus 3, human",PE,Concept,NA,MEDRT
11131,"herpesvirus 3, human",PE,IN,NA,RxNorm
1114325,indacaterol maleate,PE,Concept,NA,MEDRT
1114325,indacaterol maleate,PE,PIN,NA,RxNorm
1114326,indacaterol,PE,Concept,NA,MEDRT
1114326,indacaterol,PE,IN,NA,RxNorm
1114345,bronopol,PE,Concept,NA,MEDRT
1114345,bronopol,PE,IN,NA,RxNorm
11149,vasopressin (USP),PE,Concept,NA,MEDRT
11149,vasopressin (USP),PE,IN,NA,RxNorm
1115,trihexyphenidyl hydrochloride,PE,Concept,NA,MEDRT
1115,trihexyphenidyl hydrochloride,PE,PIN,NA,RxNorm
1115966,codeine hydrochloride,PE,Concept,NA,MEDRT
1115966,codeine hydrochloride,PE,PIN,NA,RxNorm
1116632,ticagrelor,PE,Concept,NA,MEDRT
1116632,ticagrelor,PE,IN,NA,RxNorm
11170,verapamil,PE,Concept,NA,MEDRT
11170,verapamil,PE,IN,NA,RxNorm
11194,vidarabine,PE,Concept,NA,MEDRT
11194,vidarabine,PE,IN,NA,RxNorm
11196,viloxazine,PE,Concept,NA,MEDRT
11196,viloxazine,PE,IN,NA,RxNorm
11198,vinblastine,PE,Concept,NA,MEDRT
11198,vinblastine,PE,IN,NA,RxNorm
11199,vinblastine sulfate,PE,Concept,NA,MEDRT
11199,vinblastine sulfate,PE,PIN,NA,RxNorm
11202,vincristine,PE,Concept,NA,MEDRT
11202,vincristine,PE,IN,NA,RxNorm
11203,vincristine sulfate,PE,Concept,NA,MEDRT
11203,vincristine sulfate,PE,PIN,NA,RxNorm
11246,vitamin A,PE,Concept,NA,MEDRT
11246,vitamin A,PE,IN,NA,RxNorm
11248,vitamin B12,PE,Concept,NA,MEDRT
11248,vitamin B12,PE,IN,NA,RxNorm
11256,vitamin E,PE,Concept,NA,MEDRT
11256,vitamin E,PE,IN,NA,RxNorm
11258,vitamin K,PE,Concept,NA,MEDRT
11258,vitamin K,PE,IN,NA,RxNorm
11274,von Willebrand factor,PE,Concept,NA,MEDRT
11274,von Willebrand factor,PE,IN,NA,RxNorm
11289,warfarin,PE,Concept,NA,MEDRT
11289,warfarin,PE,IN,NA,RxNorm
11371,xipamide,PE,Concept,NA,MEDRT
11371,xipamide,PE,IN,NA,RxNorm
11404,ketotifen fumarate,PE,Concept,NA,MEDRT
11404,ketotifen fumarate,PE,PIN,NA,RxNorm
11413,zidovudine,PE,Concept,NA,MEDRT
11413,zidovudine,PE,IN,NA,RxNorm
11417,bacitracin zinc,PE,Concept,NA,MEDRT
11417,bacitracin zinc,PE,PIN,NA,RxNorm
114194,warfarin sodium,PE,Concept,NA,MEDRT
114194,warfarin sodium,PE,PIN,NA,RxNorm
114200,citrate,PE,Concept,NA,MEDRT
114200,citrate,PE,IN,NA,RxNorm
114203,feverfew extract,PE,Concept,NA,MEDRT
114203,feverfew extract,PE,IN,NA,RxNorm
114260,teriparatide acetate,PE,Concept,NA,MEDRT
114260,teriparatide acetate,PE,PIN,NA,RxNorm
114289,indinavir,PE,Concept,NA,MEDRT
114289,indinavir,PE,IN,NA,RxNorm
114477,levetiracetam,PE,Concept,NA,MEDRT
114477,levetiracetam,PE,IN,NA,RxNorm
114527,vinorelbine tartrate,PE,Concept,NA,MEDRT
114527,vinorelbine tartrate,PE,PIN,NA,RxNorm
11454,glucomannan,PE,Concept,NA,MEDRT
11454,glucomannan,PE,IN,NA,RxNorm
1147220,vemurafenib,PE,Concept,NA,MEDRT
1147220,vemurafenib,PE,IN,NA,RxNorm
11473,pamidronate,PE,Concept,NA,MEDRT
11473,pamidronate,PE,IN,NA,RxNorm
1147320,brentuximab vedotin,PE,Concept,NA,MEDRT
1147320,brentuximab vedotin,PE,IN,NA,RxNorm
1148495,crizotinib,PE,Concept,NA,MEDRT
1148495,crizotinib,PE,IN,NA,RxNorm
114970,zafirlukast,PE,Concept,NA,MEDRT
114970,zafirlukast,PE,IN,NA,RxNorm
114979,rabeprazole,PE,Concept,NA,MEDRT
114979,rabeprazole,PE,IN,NA,RxNorm
1151,ascorbic acid,PE,Concept,NA,MEDRT
1151,ascorbic acid,PE,IN,NA,RxNorm
11516,doxercalciferol,PE,Concept,NA,MEDRT
11516,doxercalciferol,PE,IN,NA,RxNorm
115238,becaplermin,PE,Concept,NA,MEDRT
115238,becaplermin,PE,IN,NA,RxNorm
115264,ibandronate,PE,Concept,NA,MEDRT
115264,ibandronate,PE,IN,NA,RxNorm
115265,ibandronic acid,PE,Concept,NA,MEDRT
115265,ibandronic acid,PE,PIN,NA,RxNorm
115552,trovafloxacin,PE,Concept,NA,MEDRT
115552,trovafloxacin,PE,IN,NA,RxNorm
1156,asparaginase,PE,Concept,NA,MEDRT
1156,asparaginase,PE,IN,NA,RxNorm
115698,ziprasidone,PE,Concept,NA,MEDRT
115698,ziprasidone,PE,IN,NA,RxNorm
115713,montelukast sodium,PE,Concept,NA,MEDRT
115713,montelukast sodium,PE,PIN,NA,RxNorm
11636,drospirenone,PE,Concept,NA,MEDRT
11636,drospirenone,PE,IN,NA,RxNorm
1167,aspartate magnesium hydrochloride,PE,Concept,NA,MEDRT
1167,aspartate magnesium hydrochloride,PE,PIN,NA,RxNorm
117055,alemtuzumab,PE,Concept,NA,MEDRT
117055,alemtuzumab,PE,IN,NA,RxNorm
117466,tenofovir,PE,Concept,NA,MEDRT
117466,tenofovir,PE,IN,NA,RxNorm
1182,Aspergillus fumigatus,PE,Concept,NA,MEDRT
1182,Aspergillus fumigatus,PE,IN,NA,RxNorm
118463,olmesartan medoxomil,PE,Concept,NA,MEDRT
118463,olmesartan medoxomil,PE,PIN,NA,RxNorm
118886,verteporfin,PE,Concept,NA,MEDRT
118886,verteporfin,PE,IN,NA,RxNorm
1191,aspirin,PE,Concept,NA,MEDRT
1191,aspirin,PE,IN,NA,RxNorm
1193325,ruxolitinib phosphate,PE,Concept,NA,MEDRT
1193325,ruxolitinib phosphate,PE,PIN,NA,RxNorm
1193326,ruxolitinib,PE,Concept,NA,MEDRT
1193326,ruxolitinib,PE,IN,NA,RxNorm
119565,tolterodine,PE,Concept,NA,MEDRT
119565,tolterodine,PE,IN,NA,RxNorm
119771,doripenem,PE,Concept,NA,MEDRT
119771,doripenem,PE,IN,NA,RxNorm
1202,atenolol,PE,Concept,NA,MEDRT
1202,atenolol,PE,IN,NA,RxNorm
120608,peginterferon alfa-2a,PE,Concept,NA,MEDRT
120608,peginterferon alfa-2a,PE,IN,NA,RxNorm
121191,rituximab,PE,Concept,NA,MEDRT
121191,rituximab,PE,IN,NA,RxNorm
121243,voriconazole,PE,Concept,NA,MEDRT
121243,voriconazole,PE,IN,NA,RxNorm
1218,atracurium,PE,Concept,NA,MEDRT
1218,atracurium,PE,IN,NA,RxNorm
1219,atracurium besylate,PE,Concept,NA,MEDRT
1219,atracurium besylate,PE,PIN,NA,RxNorm
1223,atropine,PE,Concept,NA,MEDRT
1223,atropine,PE,IN,NA,RxNorm
1225,hyoscyamine sulfate,PE,Concept,NA,MEDRT
1225,hyoscyamine sulfate,PE,PIN,NA,RxNorm
1227,auranofin,PE,Concept,NA,MEDRT
1227,auranofin,PE,IN,NA,RxNorm
1232150,aflibercept,PE,Concept,NA,MEDRT
1232150,aflibercept,PE,IN,NA,RxNorm
1235585,raltegravir potassium,PE,Concept,NA,MEDRT
1235585,raltegravir potassium,PE,PIN,NA,RxNorm
1242999,axitinib,PE,Concept,NA,MEDRT
1242999,axitinib,PE,IN,NA,RxNorm
1244607,tafluprost,PE,Concept,NA,MEDRT
1244607,tafluprost,PE,IN,NA,RxNorm
12488,hydroxyprogesterone caproate (USP),PE,Concept,NA,MEDRT
12488,hydroxyprogesterone caproate (USP),PE,PIN,NA,RxNorm
1249590,epinephrine sulfate,PE,Concept,NA,MEDRT
1249590,epinephrine sulfate,PE,PIN,NA,RxNorm
1251,azacitidine,PE,Concept,NA,MEDRT
1251,azacitidine,PE,IN,NA,RxNorm
1256,azathioprine,PE,Concept,NA,MEDRT
1256,azathioprine,PE,IN,NA,RxNorm
12574,gemcitabine,PE,Concept,NA,MEDRT
