rxcui,name,tty,SourceId,SourceName,Relation,classId
24902,prussian blue insoluble,IN,TLE294X33A,FERRIC FERROCYANIDE,INDIRECT,N0000000065
25138,fluorescein,IN,TPY09G7XIR,FLUORESCEIN,INDIRECT,N0000000065
25483,gadoteridol,IN,0199MV609F,GADOTERIDOL,INDIRECT,N0000000065
25842,gluconolactone,IN,WQ29KQ9POT,GLUCONOLACTONE,INDIRECT,N0000000065
259282,xenon-133,PIN,X3P9A5HNYF,XENON XE-133,INDIRECT,N0000000065
262323,ibritumomab tiuxetan,IN,4Q52C550XK,IBRITUMOMAB TIUXETAN,INDIRECT,N0000000065
2685,colestipol,IN,K50N755924,COLESTIPOL,INDIRECT,N0000000065
27291,hydroxypropylcellulose,IN,RFW2ET671P,HYDROXYPROPYL CELLULOSE (1600000 WAMW),INDIRECT,N0000000065
27729,iodixanol,IN,HW8W27HTXX,IODIXANOL,INDIRECT,N0000000065
27781,iopromide,IN,712BAC33MZ,IOPROMIDE,INDIRECT,N0000000065
27792,ioversol,IN,N3RIB7X24K,IOVERSOL,INDIRECT,N0000000065
283753,perflutren,IN,CK0N3WH0SR,PERFLUTREN,INDIRECT,N0000000065
3022,cysteamine,IN,5UX2SD1KE2,CYSTEAMINE,INDIRECT,N0000000065
3098,dacarbazine,IN,7GR28W0FJI,DACARBAZINE,INDIRECT,N0000000065
3131,deferoxamine,IN,J06Y7MXW4D,DEFEROXAMINE,INDIRECT,N0000000065
314301,"albumin,iodinated I-131 serum",IN,ACH35131L1,HUMAN SERUM ALBUMIN I-131,INDIRECT,N0000000065
317177,"albumin,iodinated I-125 serum",IN,68WQQ3N9TI,HUMAN SERUM ALBUMIN I-125,INDIRECT,N0000000065
3272,dextran 40,IN,K3R6ZDH4DU,DEXTRAN 40,INDIRECT,N0000000065
3274,dextran 70,IN,7SA290YK68,DEXTRAN 70,INDIRECT,N0000000065
3275,dextran 75,IN,JY83SHX053,DEXTRAN 75,INDIRECT,N0000000065
33332,phenylacetic acid,PIN,ER5I1W795A,PHENYLACETIC ACID,INDIRECT,N0000000065
33562,foscarnet,IN,364P9RVW4X,FOSCARNET,INDIRECT,N0000000065
3445,dimercaprol,IN,0CPP32S55X,DIMERCAPROL,INDIRECT,N0000000065
3446,succimer,IN,DX1U2629QE,SUCCIMER,INDIRECT,N0000000065
350374,"betaine, anhydrous",PIN,3SCV180C9W,BETAINE,INDIRECT,N0000000065
3690,pentetic acid,PIN,7A314HQM0I,PENTETIC ACID,INDIRECT,N0000000065
3755,edetic acid,IN,9G34HU7RV0,EDETIC ACID,INDIRECT,N0000000065
37776,temozolomide,IN,YF1K15M17Y,TEMOZOLOMIDE,INDIRECT,N0000000065
4089,estramustine,IN,35LT29625A,ESTRAMUSTINE,INDIRECT,N0000000065
41144,gadodiamide,IN,84F6U3J2R6,GADODIAMIDE,INDIRECT,N0000000065
5531,hetastarch,IN,875Y4127EA,HETASTARCH,INDIRECT,N0000000065
5657,ifosfamide,IN,UM20QQM95Y,IFOSFAMIDE,INDIRECT,N0000000065
5775,indocyanine green,IN,IX6J1063HV,INDOCYANINE GREEN,INDIRECT,N0000000065
5956,iohexol,IN,4419T9MX03,IOHEXOL,INDIRECT,N0000000065
5966,iopamidol,IN,JR13W81H44,IOPAMIDOL,INDIRECT,N0000000065
614373,deferasirox,IN,V8G4MOF2V9,DEFERASIROX,INDIRECT,N0000000065
6218,lactulose,IN,9U7D5QH5AE,LACTULOSE,INDIRECT,N0000000065
632,mitomycin,IN,50SG953SK6,MITOMYCIN,INDIRECT,N0000000065
6466,lomustine,IN,7BRF0Z81KG,LOMUSTINE,INDIRECT,N0000000065
6628,mannitol,IN,3OWL53L36A,MANNITOL,INDIRECT,N0000000065
6674,mechlorethamine,IN,50D9XSG0VR,MECHLORETHAMINE,INDIRECT,N0000000065
6718,melphalan,IN,Q41OR9510P,MELPHALAN,INDIRECT,N0000000065
6765,tiopronin,IN,C5W04GO61S,TIOPRONIN,INDIRECT,N0000000065
676679,dotatate gallium ga-68,PIN,9L17Y0H71P,DOTATATE GALLIUM GA-68,INDIRECT,N0000000065
6854,methoxsalen,IN,U4VJ29L7BQ,METHOXSALEN,INDIRECT,N0000000065
828529,"albumin human, USP",IN,ZIF514RVZR,ALBUMIN (HUMAN),INDIRECT,N0000000065
8702,procarbazine,IN,35S93Y190K,PROCARBAZINE,INDIRECT,N0000000065
8826,protamines,IN,72G3UY6T4N,PROTAMINE,INDIRECT,N0000000065
968170,polidocanol,IN,0AWH8BFG9A,POLIDOCANOL,INDIRECT,N0000000065
1298944,pertuzumab,IN,K16AIQ8CTM,PERTUZUMAB,INDIRECT,N0000000067
1723738,necitumumab,IN,2BT4C47RUI,NECITUMUMAB,INDIRECT,N0000000067
224905,trastuzumab,IN,P188ANX8CK,TRASTUZUMAB,INDIRECT,N0000000067
2289225,trastuzumab-dttb,PIN,P188ANX8CK,TRASTUZUMAB,INDIRECT,N0000000067
263034,panitumumab,IN,6A901E312A,PANITUMUMAB,INDIRECT,N0000000067
318341,cetuximab,IN,PQX0D8J21J,CETUXIMAB,INDIRECT,N0000000067
11170,verapamil,IN,CJ0O37KU29,VERAPAMIL,DIRECT,N0000000069
17767,amlodipine,IN,1J444QC288,AMLODIPINE,DIRECT,N0000000069
233603,clevidipine,IN,19O2GP3B7Q,CLEVIDIPINE,DIRECT,N0000000069
33910,isradipine,IN,YO1UK1S598,ISRADIPINE,DIRECT,N0000000069
3443,diltiazem,IN,EE92BBP03H,DILTIAZEM,DIRECT,N0000000069
4316,felodipine,IN,OL961R6O2C,FELODIPINE,DIRECT,N0000000069
68503,ziconotide,IN,7I64C51O16,ZICONOTIDE,INDIRECT,N0000000069
7396,nicardipine,IN,CZ5312222S,NICARDIPINE,DIRECT,N0000000069
7417,nifedipine,IN,I9ZF7L6G2L,NIFEDIPINE,DIRECT,N0000000069
7426,nimodipine,IN,57WA9QZ5WH,NIMODIPINE,DIRECT,N0000000069
7435,nisoldipine,IN,4I8HAB65SZ,NISOLDIPINE,DIRECT,N0000000069
1091643,azilsartan,IN,F9NUX55P23,AZILSARTAN,INDIRECT,N0000000070
214354,candesartan,IN,S8Q36MD2XX,CANDESARTAN,DIRECT,N0000000070
321064,olmesartan,IN,8W1IQP3U10,OLMESARTAN,DIRECT,N0000000070
52175,losartan,IN,JMS50MPO89,LOSARTAN,DIRECT,N0000000070
69749,valsartan,IN,80M03YXJ7I,VALSARTAN,DIRECT,N0000000070
73494,telmisartan,IN,U5SYW473RQ,TELMISARTAN,DIRECT,N0000000070
83515,eprosartan,IN,2KH13Z0S0Y,EPROSARTAN,DIRECT,N0000000070
83818,irbesartan,IN,J0E2756Z7N,IRBESARTAN,DIRECT,N0000000070
1100699,linagliptin,IN,3X29ZEJ4R2,LINAGLIPTIN,INDIRECT,N0000000076
114934,desirudin,IN,U0JZ726775,DESIRUDIN,INDIRECT,N0000000076
1302966,carfilzomib,IN,72X6E3J5AR,CARFILZOMIB,INDIRECT,N0000000076
134527,nelfinavir,IN,HO3OGH5D7I,NELFINAVIR,INDIRECT,N0000000076
1368001,alogliptin,IN,JHC049LO86,ALOGLIPTIN,INDIRECT,N0000000076
1427179,antithrombin alfa,PIN,AWV6I5L6H2,ANTITHROMBIN ALFA,INDIRECT,N0000000076
1545989,enalaprilat anhydrous,PIN,Q508Q118JM,ENALAPRILAT ANHYDROUS,INDIRECT,N0000000076
1546022,lisinopril anhydrous,PIN,7Q3P4BS2FD,LISINOPRIL ANHYDROUS,INDIRECT,N0000000076
1546024,indinavir anhydrous,PIN,9MG78X43ZT,INDINAVIR ANHYDROUS,INDIRECT,N0000000076
1546030,saxagliptin anhydrous,PIN,8I7IO46IVQ,SAXAGLIPTIN ANHYDROUS,INDIRECT,N0000000076
1546196,benazeprilat,PIN,JRM708L703,BENAZEPRILAT,INDIRECT,N0000000076
1546207,argatroban anhydrous,PIN,OCY3U280Y3,ARGATROBAN ANHYDROUS,INDIRECT,N0000000076
1546358,moexiprilat,IN,H3753190JS,MOEXIPRILAT,INDIRECT,N0000000076
1546359,quinaprilat,IN,34SSX5LDE5,QUINAPRILAT,INDIRECT,N0000000076
1546377,ramiprilat,IN,6N5U4QFC3G,RAMIPRILAT,INDIRECT,N0000000076
1546379,trandolaprilat,IN,RR6866VL0O,TRANDOLAPRILAT,INDIRECT,N0000000076
1546393,fosinoprilat,IN,S312EY6ZT8,FOSINOPRILAT,INDIRECT,N0000000076
1546400,perindoprilat,IN,2UV6ZNQ92K,PERINDOPRILAT,INDIRECT,N0000000076
1597373,paritaprevir,IN,OU2YM37K86,PARITAPREVIR,INDIRECT,N0000000076
1659152,alirocumab,IN,PP0SHH6V16,ALIROCUMAB,INDIRECT,N0000000076
1665684,evolocumab,IN,LKC0U3A8NJ,EVOLOCUMAB,INDIRECT,N0000000076
1723735,ixazomib,IN,71050168A2,IXAZOMIB,INDIRECT,N0000000076
1860608,sacubitrilat,IN,SPI5PBF81S,SACUBITRILAT,INDIRECT,N0000000076
1871173,grazoprevir anhydrous,PIN,8YE81R1X1J,GRAZOPREVIR ANHYDROUS,INDIRECT,N0000000076
18867,benazepril,IN,UDM7Q7QWP8,BENAZEPRIL,INDIRECT,N0000000076
190548,tipranavir,IN,ZZT404XD09,TIPRANAVIR,INDIRECT,N0000000076
1939323,voxilaprevir,IN,0570F37359,VOXILAPREVIR,INDIRECT,N0000000076
1940635,glecaprevir,IN,K6BUU8J72P,GLECAPREVIR,INDIRECT,N0000000076
195088,lopinavir,IN,2494G1JF75,LOPINAVIR,INDIRECT,N0000000076
1998,captopril,IN,9G64RSX1XD,CAPTOPRIL,INDIRECT,N0000000076
228656,amprenavir,IN,5S0W860XNR,AMPRENAVIR,INDIRECT,N0000000076
343047,atazanavir,IN,QZU4H47A3S,ATAZANAVIR,INDIRECT,N0000000076
35208,quinapril,IN,RJ84Y44811,QUINAPRIL,INDIRECT,N0000000076
35296,ramipril,IN,L35JN3I7SJ,RAMIPRIL,INDIRECT,N0000000076
358258,bortezomib,IN,69G8BD63PP,BORTEZOMIB,INDIRECT,N0000000076
3827,enalapril,IN,69PN84IO1A,ENALAPRIL,INDIRECT,N0000000076
38454,trandolapril,IN,1T0N3G9CRC,TRANDOLAPRIL,INDIRECT,N0000000076
460132,darunavir,IN,YO603Y8113,DARUNAVIR,INDIRECT,N0000000076
50166,fosinopril,IN,R43D2573WO,FOSINOPRIL,INDIRECT,N0000000076
54552,perindopril,IN,Y5GMK36KGY,PERINDOPRIL,INDIRECT,N0000000076
593411,sitagliptin,IN,QFP0P1DV7Z,SITAGLIPTIN,INDIRECT,N0000000076
60819,bivalirudin,IN,TN9BEX005G,BIVALIRUDIN,INDIRECT,N0000000076
658708,ecallantide,IN,5Q6TZN2HNM,ECALLANTIDE,INDIRECT,N0000000076
809864,C1 esterase inhibitor (human),PIN,6KIC4BB60G,HUMAN C1-ESTERASE INHIBITOR,INDIRECT,N0000000076
83395,saquinavir,IN,L3JE09KZ2F,SAQUINAVIR,INDIRECT,N0000000076
85762,ritonavir,IN,O3J8G9O825,RITONAVIR,INDIRECT,N0000000076
991743,"alpha 1-proteinase inhibitor, human",PIN,F43I396OIS,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,INDIRECT,N0000000076
232539,calfactant,IN,Q4K217VGA9,CALFACTANT,DIRECT,N0000000079
236381,poractant alfa,IN,KE3U2023NP,PORACTANT ALFA,DIRECT,N0000000079
34345,pralidoxime,IN,P7MU9UTP52,PRALIDOXIME,DIRECT,N0000000080
107044,rabbit anti-human T-lymphocyte globulin,PIN,D7RD81HE4W,LAPINE T-LYMPHOCYTE IMMUNE GLOBULIN,INDIRECT,N0000000082
1092437,belimumab,IN,73B0K5S26A,BELIMUMAB,INDIRECT,N0000000082
1094833,ipilimumab,IN,6T8C155666,IPILIMUMAB,INDIRECT,N0000000082
1112973,belatacept,IN,E3B2GI648A,BELATACEPT,INDIRECT,N0000000082
1119986,Centruroides (scorpion) immune F(ab')2 (equine),IN,DDA050FCEA,CENTRUROIDES FAB2 ANTIVENIN (EQUINE),INDIRECT,N0000000082
1147320,brentuximab vedotin,IN,7XL5ISS668,BRENTUXIMAB VEDOTIN,INDIRECT,N0000000082
117055,alemtuzumab,IN,3A189DH42V,ALEMTUZUMAB,INDIRECT,N0000000082
121191,rituximab,IN,4F4X42SYQ6,RITUXIMAB,INDIRECT,N0000000082
1232150,aflibercept,IN,15C2VL427D,AFLIBERCEPT,INDIRECT,N0000000082
1294580,gemtuzumab ozogamicin,IN,8GZG754X6M,GEMTUZUMAB OZOGAMICIN,INDIRECT,N0000000082
1366567,raxibacumab,IN,794PGL549S,RAXIBACUMAB,INDIRECT,N0000000082
1426680,"immunoglobulin G, human",PIN,66Y330CJHS,HUMAN IMMUNOGLOBULIN G,INDIRECT,N0000000082
1535218,siltuximab,IN,T4H8FMA7IM,SILTUXIMAB,INDIRECT,N0000000082
1547545,pembrolizumab,IN,DPT0O3T46P,PEMBROLIZUMAB,INDIRECT,N0000000082
1597258,blinatumomab,IN,4FR53SIF3A,BLINATUMOMAB,INDIRECT,N0000000082
1597876,nivolumab,IN,31YO63LBSN,NIVOLUMAB,INDIRECT,N0000000082
1599788,secukinumab,IN,DLG4EML025,SECUKINUMAB,INDIRECT,N0000000082
1606274,dinutuximab,IN,7SQY4ZUD30,DINUTUXIMAB,INDIRECT,N0000000082
1720597,mepolizumab,IN,90Z2UF0E52,MEPOLIZUMAB,INDIRECT,N0000000082
1721947,daratumumab,IN,4Z63YK6E0E,DARATUMUMAB,INDIRECT,N0000000082
1726104,elotuzumab,IN,1351PE5UGS,ELOTUZUMAB,INDIRECT,N0000000082
1745099,ixekizumab,IN,BTY153760O,IXEKIZUMAB,INDIRECT,N0000000082
1746889,reslizumab,IN,35A26E427H,RESLIZUMAB,INDIRECT,N0000000082
1746906,obiltoxaximab,IN,29Z5DNL48C,OBILTOXAXIMAB,INDIRECT,N0000000082
1789837,"Rho(D) immune globulin, human",PIN,48W7181FLP,HUMAN RHO(D) IMMUNE GLOBULIN,INDIRECT,N0000000082
1792776,atezolizumab,IN,52CMI0WC3Y,ATEZOLIZUMAB,INDIRECT,N0000000082
1875534,avelumab,IN,KXG2PJ551I,AVELUMAB,INDIRECT,N0000000082
1876366,ocrelizumab,IN,A10SJL62JY,OCRELIZUMAB,INDIRECT,N0000000082
1919503,durvalumab,IN,28X28X9OKV,DURVALUMAB,INDIRECT,N0000000082
1928588,guselkumab,IN,089658A12D,GUSELKUMAB,INDIRECT,N0000000082
1942950,inotuzumab ozogamicin,IN,P93RUU11P7,INOTUZUMAB OZOGAMICIN,INDIRECT,N0000000082
196102,basiliximab,IN,9927MT646M,BASILIXIMAB,INDIRECT,N0000000082
1986438,tisagenlecleucel,IN,Q6C9WHR03O,TISAGENLECLEUCEL,INDIRECT,N0000000082
1987398,axicabtagene ciloleucel,IN,U2I8T43Y7R,AXICABTAGENE CILOLEUCEL,INDIRECT,N0000000082
1989100,benralizumab,IN,71492GE1FX,BENRALIZUMAB,INDIRECT,N0000000082
1997443,"cytomegalovirus immune globulin, human",PIN,129L90A25N,HUMAN CYTOMEGALOVIRUS IMMUNE GLOBULIN,INDIRECT,N0000000082
2053436,tildrakizumab,IN,DEW6X41BEK,TILDRAKIZUMAB,INDIRECT,N0000000082
2104604,emapalumab,IN,3S252O2Z4X,EMAPALUMAB,INDIRECT,N0000000082
2107301,ravulizumab,IN,C3VX249T6L,RAVULIZUMAB,INDIRECT,N0000000082
253337,bevacizumab,IN,2S9ZZM9Q9V,BEVACIZUMAB,INDIRECT,N0000000082
262323,ibritumomab tiuxetan,IN,4Q52C550XK,IBRITUMOMAB TIUXETAN,INDIRECT,N0000000082
26744,hepatitis B immune globulin,IN,XII270YC6M,HUMAN HEPATITIS B VIRUS IMMUNE GLOBULIN,INDIRECT,N0000000082
302379,omalizumab,IN,2P471X1Z11,OMALIZUMAB,INDIRECT,N0000000082
544488,botulism immune globulin IV human,IN,X641Y30OA7,HUMAN BOTULINUM NEUROTOXIN A/B IMMUNE GLOBULIN,INDIRECT,N0000000082
591781,eculizumab,IN,A3ULP0F556,ECULIZUMAB,INDIRECT,N0000000082
595060,ranibizumab,IN,ZL1R02VT79,RANIBIZUMAB,INDIRECT,N0000000082
597392,human vaccinia immune globulin,IN,7UB4J759TD,HUMAN VACCINIA VIRUS IMMUNE GLOBULIN,INDIRECT,N0000000082
59943,imiquimod,IN,P1QW714R7M,IMIQUIMOD,INDIRECT,N0000000082
712566,ofatumumab,IN,M95KG522R0,OFATUMUMAB,INDIRECT,N0000000082
847083,ustekinumab,IN,FU77B4U5Z0,USTEKINUMAB,INDIRECT,N0000000082
885183,Agkistrodon piscivorus antivenin,IN,IA6O0K772M,AGKISTRODON PISCIVORUS IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000000082
885185,Crotalus adamanteus antivenin,IN,A4229A7019,CROTALUS ADAMANTEUS IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000000082
885187,Crotalus atrox antivenin,IN,RBR61YAJ4V,CROTALUS ATROX IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000000082
885189,Crotalus scutulatus antivenin,IN,7WZ1744G86,CROTALUS SCUTULATUS IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000000082
89887,Latrodectus mactans antivenin,IN,5VJA14972G,BLACK WIDOW SPIDER (LATRODECTUS MACTANS) IMMUNE GLOBULIN ANTIVENIN (EQUINE),INDIRECT,N0000000082
91601,"lymphocyte immune globulin, anti-thymocyte globulin, equine",PIN,475247QF1Z,EQUINE THYMOCYTE IMMUNE GLOBULIN,INDIRECT,N0000000082
974779,obinutuzumab,IN,O43472U9X8,OBINUTUZUMAB,INDIRECT,N0000000082
114970,zafirlukast,IN,XZ629S5L50,ZAFIRLUKAST,DIRECT,N0000000083
88249,montelukast,IN,MHM278SD3E,MONTELUKAST,DIRECT,N0000000083
1307298,enzalutamide,IN,93T0T9GKNU,ENZALUTAMIDE,INDIRECT,N0000000084
282357,fulvestrant,IN,22X328QOC4,FULVESTRANT,INDIRECT,N0000000084
31805,nilutamide,IN,51G6I8B902,NILUTAMIDE,INDIRECT,N0000000084
4508,flutamide,IN,76W6J0943E,FLUTAMIDE,INDIRECT,N0000000084
6964,mifepristone,IN,320T6RNW1F,MIFEPRISTONE,INDIRECT,N0000000084
83008,bicalutamide,IN,A0Z3NAU9DP,BICALUTAMIDE,INDIRECT,N0000000084
1000082,alcaftadine,IN,7Z8O94ECSX,ALCAFTADINE,INDIRECT,N0000000085
1005921,ulipristal,IN,6J5J15Q2X8,ULIPRISTAL,INDIRECT,N0000000085
1012892,fingolimod,IN,3QN8BYN5QF,FINGOLIMOD,INDIRECT,N0000000085
10324,tamoxifen,IN,094ZI81Y45,TAMOXIFEN,INDIRECT,N0000000085
10379,testosterone,IN,3XMK78S47O,TESTOSTERONE,INDIRECT,N0000000085
10390,tetrabenazine,IN,Z9O08YRN8O,TETRABENAZINE,INDIRECT,N0000000085
1043,apomorphine,IN,N21FAR7B4S,APOMORPHINE,INDIRECT,N0000000085
10689,tramadol,IN,39J1LGJ30J,TRAMADOL,INDIRECT,N0000000085
10759,triamcinolone,IN,1ZK20VI6TY,TRIAMCINOLONE,INDIRECT,N0000000085
10761,triamcinolone acetonide,PIN,F446C597KA,TRIAMCINOLONE ACETONIDE,INDIRECT,N0000000085
108088,alclometasone,IN,136H45TB7B,ALCLOMETASONE,INDIRECT,N0000000085
108118,mometasone,IN,8HR4QJ6DW8,MOMETASONE,INDIRECT,N0000000085
10829,trimethoprim,IN,AN164J8Y0X,TRIMETHOPRIM,INDIRECT,N0000000085
10869,tropicamide,IN,N0A3Z5XTC6,TROPICAMIDE,INDIRECT,N0000000085
1091643,azilsartan,IN,F9NUX55P23,AZILSARTAN,INDIRECT,N0000000085
1098413,vandetanib,IN,YO460OQ37K,VANDETANIB,INDIRECT,N0000000085
1116632,ticagrelor,IN,GLH0314RVC,TICAGRELOR,INDIRECT,N0000000085
