rxcui,name,tty,SourceId,SourceName,Relation,classId
23370,diphenidol,IN,23370,diphenidol,INDIRECT,N0000008290
235428,homatropine hydrobromide,PIN,235428,homatropine hydrobromide,INDIRECT,N0000008290
235739,prochlorperazine mesylate,PIN,235739,prochlorperazine mesylate,INDIRECT,N0000008290
235771,cyclizine tartrate,PIN,235771,cyclizine tartrate,INDIRECT,N0000008290
235972,tacrine hydrochloride,PIN,235972,tacrine hydrochloride,INDIRECT,N0000008290
236190,tropatepine hydrochloride,PIN,236190,tropatepine hydrochloride,INDIRECT,N0000008290
236559,donepezil hydrochloride,PIN,236559,donepezil hydrochloride,INDIRECT,N0000008290
2462023,"tiotropium bromide, anhydrous",PIN,2462023,"tiotropium bromide, anhydrous",INDIRECT,N0000008290
2626,clozapine,IN,2626,clozapine,INDIRECT,N0000008290
27084,homatropine,IN,27084,homatropine,INDIRECT,N0000008290
27085,homatropine methylbromide,PIN,27085,homatropine methylbromide,INDIRECT,N0000008290
2977,cyclizine,IN,2977,cyclizine,INDIRECT,N0000008290
3001,cyclopentolate,IN,3001,cyclopentolate,INDIRECT,N0000008290
314517,belladonna leaf extract,IN,314517,belladonna leaf extract,INDIRECT,N0000008290
31765,nicotine polacrilex,PIN,31765,nicotine polacrilex,INDIRECT,N0000008290
32675,oxybutynin,IN,32675,oxybutynin,INDIRECT,N0000008290
34345,pralidoxime,IN,34345,pralidoxime,INDIRECT,N0000008290
35255,cisapride,IN,35255,cisapride,INDIRECT,N0000008290
3740,echothiophate iodide,PIN,3740,echothiophate iodide,INDIRECT,N0000008290
38685,trimethobenzamide,IN,38685,trimethobenzamide,INDIRECT,N0000008290
38876,tropatepine,IN,38876,tropatepine,INDIRECT,N0000008290
393575,tiotropium bromide,PIN,393575,tiotropium bromide,INDIRECT,N0000008290
405414,brompheniramine tannate,PIN,405414,brompheniramine tannate,INDIRECT,N0000008290
4637,galantamine,IN,4637,galantamine,INDIRECT,N0000008290
47877,diphenidol hydrochloride,PIN,47877,diphenidol hydrochloride,INDIRECT,N0000008290
48212,clidinium bromide,PIN,48212,clidinium bromide,INDIRECT,N0000008290
4955,glycopyrrolate,PIN,4955,glycopyrrolate,INDIRECT,N0000008290
50675,guanidine,IN,50675,guanidine,INDIRECT,N0000008290
50676,guanidine hydrochloride,PIN,50676,guanidine hydrochloride,INDIRECT,N0000008290
54251,oxybutynin chloride,PIN,54251,oxybutynin chloride,INDIRECT,N0000008290
55052,pralidoxime iodide,PIN,55052,pralidoxime iodide,INDIRECT,N0000008290
55053,pralidoxime mesylate,PIN,55053,pralidoxime mesylate,INDIRECT,N0000008290
55322,pralidoxime chloride,PIN,55322,pralidoxime chloride,INDIRECT,N0000008290
57227,trimethobenzamide hydrochloride,PIN,57227,trimethobenzamide hydrochloride,INDIRECT,N0000008290
58275,azatadine maleate,PIN,58275,azatadine maleate,INDIRECT,N0000008290
59636,buclizine,IN,59636,buclizine,INDIRECT,N0000008290
61381,olanzapine,IN,61381,olanzapine,INDIRECT,N0000008290
623,ambenonium,IN,623,ambenonium,INDIRECT,N0000008290
624,ambenonium chloride,PIN,624,ambenonium chloride,INDIRECT,N0000008290
6585,magnesium sulfate,IN,6585,magnesium sulfate,INDIRECT,N0000008290
6606,malathion,IN,6606,malathion,INDIRECT,N0000008290
6673,mecamylamine,IN,6673,mecamylamine,INDIRECT,N0000008290
6676,meclizine,IN,6676,meclizine,INDIRECT,N0000008290
6852,methotrimeprazine,IN,6852,methotrimeprazine,INDIRECT,N0000008290
69120,tiotropium,IN,69120,tiotropium,INDIRECT,N0000008290
7213,ipratropium,IN,7213,ipratropium,INDIRECT,N0000008290
7315,neostigmine,IN,7315,neostigmine,INDIRECT,N0000008290
7316,neostigmine methylsulfate,PIN,7316,neostigmine methylsulfate,INDIRECT,N0000008290
7407,nicotine,IN,7407,nicotine,INDIRECT,N0000008290
82041,meclizine hydrochloride,PIN,82041,meclizine hydrochloride,INDIRECT,N0000008290
82055,neostigmine bromide,PIN,82055,neostigmine bromide,INDIRECT,N0000008290
860168,abobotulinumtoxinA,PIN,860168,abobotulinumtoxinA,INDIRECT,N0000008290
860178,rimabotulinumtoxinB,PIN,860178,rimabotulinumtoxinB,INDIRECT,N0000008290
860189,onabotulinumtoxinA,PIN,860189,onabotulinumtoxinA,INDIRECT,N0000008290
860693,galantamine hydrobromide,PIN,860693,galantamine hydrobromide,INDIRECT,N0000008290
8704,prochlorperazine,IN,8704,prochlorperazine,INDIRECT,N0000008290
8705,prochlorperazine edisylate,PIN,8705,prochlorperazine edisylate,INDIRECT,N0000008290
8706,prochlorperazine maleate,PIN,8706,prochlorperazine maleate,INDIRECT,N0000008290
8718,procyclidine,IN,8718,procyclidine,INDIRECT,N0000008290
8761,propantheline,IN,8761,propantheline,INDIRECT,N0000008290
8762,propantheline bromide,PIN,8762,propantheline bromide,INDIRECT,N0000008290
885604,olanzapine pamoate monohydrate,PIN,885604,olanzapine pamoate monohydrate,INDIRECT,N0000008290
89778,ecothiopate,IN,89778,ecothiopate,INDIRECT,N0000008290
89780,anisotropine,IN,89780,anisotropine,INDIRECT,N0000008290
89781,"belladonna extract, USP",IN,89781,"belladonna extract, USP",INDIRECT,N0000008290
8984,pyrantel,IN,8984,pyrantel,INDIRECT,N0000008290
8985,pyrantel pamoate,PIN,8985,pyrantel pamoate,INDIRECT,N0000008290
91065,bromodiphenhydramine hydrochloride,PIN,91065,bromodiphenhydramine hydrochloride,INDIRECT,N0000008290
91070,buclizine hydrochloride,PIN,91070,buclizine hydrochloride,INDIRECT,N0000008290
91071,cyclizine lactate,PIN,91071,cyclizine lactate,INDIRECT,N0000008290
91124,methotrimeprazine hydrochloride,PIN,91124,methotrimeprazine hydrochloride,INDIRECT,N0000008290
91154,biperiden hydrochloride,PIN,91154,biperiden hydrochloride,INDIRECT,N0000008290
91240,mecamylamine hydrochloride,PIN,91240,mecamylamine hydrochloride,INDIRECT,N0000008290
91272,benzquinamide hydrochloride,PIN,91272,benzquinamide hydrochloride,INDIRECT,N0000008290
9601,scopolamine,IN,9601,scopolamine,INDIRECT,N0000008290
9603,scopolamine hydrobromide,PIN,9603,scopolamine hydrobromide,INDIRECT,N0000008290
994808,rivastigmine tartrate,PIN,994808,rivastigmine tartrate,INDIRECT,N0000008290
103468,hydrocortisone butyrate,PIN,103468,hydrocortisone butyrate,INDIRECT,N0000008291
10759,triamcinolone,IN,10759,triamcinolone,INDIRECT,N0000008291
10761,triamcinolone acetonide,PIN,10761,triamcinolone acetonide,INDIRECT,N0000008291
10762,triamcinolone diacetate,PIN,10762,triamcinolone diacetate,INDIRECT,N0000008291
10864,troleandomycin,IN,10864,troleandomycin,INDIRECT,N0000008291
118463,olmesartan medoxomil,PIN,118463,olmesartan medoxomil,INDIRECT,N0000008291
1298840,flunisolide hemihydrate,PIN,1298840,flunisolide hemihydrate,INDIRECT,N0000008291
1347,beclomethasone,IN,1347,beclomethasone,INDIRECT,N0000008291
1348,beclomethasone dipropionate,PIN,1348,beclomethasone dipropionate,INDIRECT,N0000008291
135481,candesartan cilexetil,PIN,135481,candesartan cilexetil,INDIRECT,N0000008291
1364104,pasireotide diaspartate,PIN,1364104,pasireotide diaspartate,INDIRECT,N0000008291
1364105,pasireotide,IN,1364105,pasireotide,INDIRECT,N0000008291
1367172,"budesonide (11.beta.,16.alpha.(S))",PIN,1367172,"budesonide (11.beta.,16.alpha.(S))",INDIRECT,N0000008291
1514,betamethasone,IN,1514,betamethasone,INDIRECT,N0000008291
1516,betamethasone acetate,PIN,1516,betamethasone acetate,INDIRECT,N0000008291
1517,betamethasone benzoate,PIN,1517,betamethasone benzoate,INDIRECT,N0000008291
1535213,"corticotropin, human",PIN,1535213,"corticotropin, human",INDIRECT,N0000008291
1545989,enalaprilat anhydrous,PIN,1545989,enalaprilat anhydrous,INDIRECT,N0000008291
1546022,lisinopril anhydrous,PIN,1546022,lisinopril anhydrous,INDIRECT,N0000008291
1546196,benazeprilat,PIN,1546196,benazeprilat,INDIRECT,N0000008291
1546384,beclomethasone 17-monopropionate,PIN,1546384,beclomethasone 17-monopropionate,INDIRECT,N0000008291
1546400,perindoprilat,IN,1546400,perindoprilat,INDIRECT,N0000008291
1546428,flunisolide anhydrous,PIN,1546428,flunisolide anhydrous,INDIRECT,N0000008291
155323,methylprednisolone acetate,PIN,155323,methylprednisolone acetate,INDIRECT,N0000008291
1597818,pasireotide pamoate,PIN,1597818,pasireotide pamoate,INDIRECT,N0000008291
1600711,perindopril arginine,PIN,1600711,perindopril arginine,INDIRECT,N0000008291
163524,hydrocortisone cypionate,PIN,163524,hydrocortisone cypionate,INDIRECT,N0000008291
1653802,cosyntropin hexahydrate,PIN,1653802,cosyntropin hexahydrate,INDIRECT,N0000008291
165516,fludrocortisone acetate,PIN,165516,fludrocortisone acetate,INDIRECT,N0000008291
18867,benazepril,IN,18867,benazepril,INDIRECT,N0000008291
19254,betamethasone dipropionate,PIN,19254,betamethasone dipropionate,INDIRECT,N0000008291
19831,budesonide,IN,19831,budesonide,INDIRECT,N0000008291
1998,captopril,IN,1998,captopril,INDIRECT,N0000008291
203123,enalapril maleate,PIN,203123,enalapril maleate,INDIRECT,N0000008291
203160,losartan potassium,PIN,203160,losartan potassium,INDIRECT,N0000008291
203189,methylprednisolone sodium succinate,PIN,203189,methylprednisolone sodium succinate,INDIRECT,N0000008291
203220,betamethasone sodium phosphate,PIN,203220,betamethasone sodium phosphate,INDIRECT,N0000008291
214354,candesartan,IN,214354,candesartan,INDIRECT,N0000008291
215664,"betamethasone dipropionate, augmented",PIN,215664,"betamethasone dipropionate, augmented",INDIRECT,N0000008291
21651,cortisol succinate,PIN,21651,cortisol succinate,INDIRECT,N0000008291
21655,cortisone acetate,PIN,21655,cortisone acetate,INDIRECT,N0000008291
221101,fluorometholone acetate,PIN,221101,fluorometholone acetate,INDIRECT,N0000008291
22690,dexamethasone acetate,PIN,22690,dexamethasone acetate,INDIRECT,N0000008291
22694,dexamethasone trimethyl acetate,PIN,22694,dexamethasone trimethyl acetate,INDIRECT,N0000008291
227278,fosinopril sodium,PIN,227278,fosinopril sodium,INDIRECT,N0000008291
227897,betamethasone valerate,PIN,227897,betamethasone valerate,INDIRECT,N0000008291
2286252,osilodrostat,IN,2286252,osilodrostat,DIRECT,N0000008291
2286253,osilodrostat phosphate,PIN,2286253,osilodrostat phosphate,DIRECT,N0000008291
235482,hydrocortisone sodium phosphate,PIN,235482,hydrocortisone sodium phosphate,INDIRECT,N0000008291
235483,hydrocortisone sodium succinate,PIN,235483,hydrocortisone sodium succinate,INDIRECT,N0000008291
235486,dexamethasone phosphate,PIN,235486,dexamethasone phosphate,INDIRECT,N0000008291
235758,benazepril hydrochloride,PIN,235758,benazepril hydrochloride,INDIRECT,N0000008291
235759,quinapril hydrochloride,PIN,235759,quinapril hydrochloride,INDIRECT,N0000008291
236066,moexipril hydrochloride,PIN,236066,moexipril hydrochloride,INDIRECT,N0000008291
236878,eprosartan mesylate,PIN,236878,eprosartan mesylate,INDIRECT,N0000008291
2378841,dexamethasone acetate anhydrous,PIN,2378841,dexamethasone acetate anhydrous,INDIRECT,N0000008291
25113,flumethasone pivalate,PIN,25113,flumethasone pivalate,INDIRECT,N0000008291
25120,flunisolide,IN,25120,flunisolide,INDIRECT,N0000008291
253156,beclomethasone dipropionate monohydrate,PIN,253156,beclomethasone dipropionate monohydrate,INDIRECT,N0000008291
268872,prednisolone sodium metasulphobenzoate,PIN,268872,prednisolone sodium metasulphobenzoate,INDIRECT,N0000008291
27196,hydrocortisone probutate,PIN,27196,hydrocortisone probutate,INDIRECT,N0000008291
27197,hydrocortisone acetate,PIN,27197,hydrocortisone acetate,INDIRECT,N0000008291
27199,hydrocortisone valerate,PIN,27199,hydrocortisone valerate,INDIRECT,N0000008291
2878,cortisone,IN,2878,cortisone,INDIRECT,N0000008291
2890,cosyntropin,IN,2890,cosyntropin,INDIRECT,N0000008291
29046,lisinopril,IN,29046,lisinopril,INDIRECT,N0000008291
29917,methylprednisolone sodium phosphate,PIN,29917,methylprednisolone sodium phosphate,INDIRECT,N0000008291
30131,moexipril,IN,30131,moexipril,INDIRECT,N0000008291
321064,olmesartan,IN,321064,olmesartan,INDIRECT,N0000008291
3264,dexamethasone,IN,3264,dexamethasone,INDIRECT,N0000008291
3265,dexamethasone isonicotinate,PIN,3265,dexamethasone isonicotinate,INDIRECT,N0000008291
34372,prednisolone acetate,PIN,34372,prednisolone acetate,INDIRECT,N0000008291
34374,prednisolone phosphate,PIN,34374,prednisolone phosphate,INDIRECT,N0000008291
34376,prednisolone tebutate,PIN,34376,prednisolone tebutate,INDIRECT,N0000008291
35208,quinapril,IN,35208,quinapril,INDIRECT,N0000008291
35296,ramipril,IN,35296,ramipril,INDIRECT,N0000008291
36908,spirapril,IN,36908,spirapril,INDIRECT,N0000008291
376,corticotropin,IN,376,corticotropin,INDIRECT,N0000008291
3827,enalapril,IN,3827,enalapril,INDIRECT,N0000008291
3829,enalaprilat,IN,3829,enalaprilat,INDIRECT,N0000008291
38454,trandolapril,IN,38454,trandolapril,INDIRECT,N0000008291
38546,triamcinolone hexacetonide,PIN,38546,triamcinolone hexacetonide,INDIRECT,N0000008291
41126,fluticasone,IN,41126,fluticasone,INDIRECT,N0000008291
41277,hydrocortisone aceponate,PIN,41277,hydrocortisone aceponate,INDIRECT,N0000008291
4452,fludrocortisone,IN,4452,fludrocortisone,INDIRECT,N0000008291
4458,flumethasone,IN,4458,flumethasone,INDIRECT,N0000008291
4491,fluorometholone,IN,4491,fluorometholone,INDIRECT,N0000008291
4500,flurandrenolide,IN,4500,flurandrenolide,INDIRECT,N0000008291
48933,dexamethasone sodium phosphate,PIN,48933,dexamethasone sodium phosphate,INDIRECT,N0000008291
50121,fluticasone propionate,PIN,50121,fluticasone propionate,INDIRECT,N0000008291
50166,fosinopril,IN,50166,fosinopril,INDIRECT,N0000008291
52175,losartan,IN,52175,losartan,INDIRECT,N0000008291
54552,perindopril,IN,54552,perindopril,INDIRECT,N0000008291
5492,hydrocortisone,IN,5492,hydrocortisone,INDIRECT,N0000008291
55062,prednisolone sodium phosphate,PIN,55062,prednisolone sodium phosphate,INDIRECT,N0000008291
55063,prednisolone sodium succinate,PIN,55063,prednisolone sodium succinate,INDIRECT,N0000008291
62136,methylprednisolone aceponate,PIN,62136,methylprednisolone aceponate,INDIRECT,N0000008291
677,aminoglutethimide,IN,677,aminoglutethimide,INDIRECT,N0000008291
6902,methylprednisolone,IN,6902,methylprednisolone,INDIRECT,N0000008291
6923,metyrapone,IN,6923,metyrapone,DIRECT,N0000008291
69749,valsartan,IN,69749,valsartan,INDIRECT,N0000008291
7004,mitotane,IN,7004,mitotane,INDIRECT,N0000008291
705022,fluticasone furoate,PIN,705022,fluticasone furoate,INDIRECT,N0000008291
72260,perindopril erbumine,PIN,72260,perindopril erbumine,INDIRECT,N0000008291
73494,telmisartan,IN,73494,telmisartan,INDIRECT,N0000008291
83515,eprosartan,IN,83515,eprosartan,INDIRECT,N0000008291
83818,irbesartan,IN,83818,irbesartan,INDIRECT,N0000008291
8638,prednisolone,IN,8638,prednisolone,INDIRECT,N0000008291
8640,prednisone,IN,8640,prednisone,INDIRECT,N0000008291
1366962,prasterone sodium sulfate,PIN,1366962,prasterone sodium sulfate,DIRECT,N0000008292
3143,prasterone,IN,3143,prasterone,DIRECT,N0000008292
6805,metaraminol,IN,6805,metaraminol,INDIRECT,N0000008292
6806,metaraminol bitartrate,PIN,6806,metaraminol bitartrate,INDIRECT,N0000008292
107784,colfosceril,IN,107784,colfosceril,INDIRECT,N0000008293
232539,calfactant,IN,232539,calfactant,INDIRECT,N0000008293
236381,poractant alfa,IN,236381,poractant alfa,INDIRECT,N0000008293
46967,beractant,IN,46967,beractant,INDIRECT,N0000008293
69782,colfosceril palmitate,PIN,69782,colfosceril palmitate,INDIRECT,N0000008293
9863,sodium chloride,IN,9863,sodium chloride,INDIRECT,N0000008293
107784,colfosceril,IN,107784,colfosceril,DIRECT,N0000008294
232539,calfactant,IN,232539,calfactant,DIRECT,N0000008294
236381,poractant alfa,IN,236381,poractant alfa,DIRECT,N0000008294
46967,beractant,IN,46967,beractant,DIRECT,N0000008294
69782,colfosceril palmitate,PIN,69782,colfosceril palmitate,DIRECT,N0000008294
9863,sodium chloride,IN,9863,sodium chloride,DIRECT,N0000008294
1806902,aluminum hydroxide sulfate (Al(OH)(SO4)),PIN,1806902,aluminum hydroxide sulfate (Al(OH)(SO4)),DIRECT,N0000008295
18789,basic aluminum carbonate gel,IN,18789,basic aluminum carbonate gel,DIRECT,N0000008295
29170,magnesium trisilicate,IN,29170,magnesium trisilicate,DIRECT,N0000008295
612,aluminum hydroxide,IN,612,aluminum hydroxide,DIRECT,N0000008295
613,aluminum hydroxide gel,PIN,613,aluminum hydroxide gel,DIRECT,N0000008295
6582,magnesium oxide,IN,6582,magnesium oxide,DIRECT,N0000008295
81948,"aluminum hydroxide, dried (USP)",PIN,81948,"aluminum hydroxide, dried (USP)",DIRECT,N0000008295
89858,aluminum carbonate,IN,89858,aluminum carbonate,DIRECT,N0000008295
1608145,aluminum chloride anhydrous,PIN,1608145,aluminum chloride anhydrous,DIRECT,N0000008296
17610,aluminum chlorohydrate,IN,17610,aluminum chlorohydrate,DIRECT,N0000008296
17611,aluminum chloride hexahydrate,PIN,17611,aluminum chloride hexahydrate,DIRECT,N0000008296
46241,aluminum chloride,IN,46241,aluminum chloride,DIRECT,N0000008296
1000082,alcaftadine,IN,1000082,alcaftadine,DIRECT,N0000008297
108088,alclometasone,IN,108088,alclometasone,DIRECT,N0000008297
1514,betamethasone,IN,1514,betamethasone,DIRECT,N0000008297
1516,betamethasone acetate,PIN,1516,betamethasone acetate,DIRECT,N0000008297
1517,betamethasone benzoate,PIN,1517,betamethasone benzoate,DIRECT,N0000008297
1700,boric acid,IN,1700,boric acid,DIRECT,N0000008297
17268,alclometasone dipropionate,PIN,17268,alclometasone dipropionate,DIRECT,N0000008297
17652,amcinonide,IN,17652,amcinonide,DIRECT,N0000008297
18753,bamipine,IN,18753,bamipine,DIRECT,N0000008297
19254,betamethasone dipropionate,PIN,19254,betamethasone dipropionate,DIRECT,N0000008297
203220,betamethasone sodium phosphate,PIN,203220,betamethasone sodium phosphate,DIRECT,N0000008297
21245,clobetasol propionate,PIN,21245,clobetasol propionate,DIRECT,N0000008297
21249,clocortolone,IN,21249,clocortolone,DIRECT,N0000008297
21250,clocortolone pivalate,PIN,21250,clocortolone pivalate,DIRECT,N0000008297
215664,"betamethasone dipropionate, augmented",PIN,215664,"betamethasone dipropionate, augmented",DIRECT,N0000008297
227897,betamethasone valerate,PIN,227897,betamethasone valerate,DIRECT,N0000008297
23033,diflorasone diacetate,PIN,23033,diflorasone diacetate,DIRECT,N0000008297
235402,dibucaine hydrochloride,PIN,235402,dibucaine hydrochloride,DIRECT,N0000008297
236519,bampine hydrochloride,PIN,236519,bampine hydrochloride,DIRECT,N0000008297
236530,bamipine lactate,PIN,236530,bamipine lactate,DIRECT,N0000008297
2571073,maralixibat chloride,PIN,2571073,maralixibat chloride,DIRECT,N0000008297
2571074,maralixibat,IN,2571074,maralixibat,DIRECT,N0000008297
2590,clobetasol,IN,2590,clobetasol,DIRECT,N0000008297
2635,coal tar,IN,2635,coal tar,DIRECT,N0000008297
3254,desonide,IN,3254,desonide,DIRECT,N0000008297
3255,desoximetasone,IN,3255,desoximetasone,DIRECT,N0000008297
3339,dibucaine,IN,3339,dibucaine,DIRECT,N0000008297
34369,prednicarbate,IN,34369,prednicarbate,DIRECT,N0000008297
41208,halobetasol,IN,41208,halobetasol,DIRECT,N0000008297
4461,fluocinolone acetonide,PIN,4461,fluocinolone acetonide,DIRECT,N0000008297
4462,fluocinonide,IN,4462,fluocinonide,DIRECT,N0000008297
4500,flurandrenolide,IN,4500,flurandrenolide,DIRECT,N0000008297
45318,halobetasol propionate,PIN,45318,halobetasol propionate,DIRECT,N0000008297
5084,halcinonide,IN,5084,halcinonide,DIRECT,N0000008297
8345,piperonyl butoxide,IN,8345,piperonyl butoxide,DIRECT,N0000008297
90732,coal tar pitch volatiles,PIN,90732,coal tar pitch volatiles,DIRECT,N0000008297
90735,coal tar extract,PIN,90735,coal tar extract,DIRECT,N0000008297
91311,diflorasone,IN,91311,diflorasone,DIRECT,N0000008297
106212,calamine,IN,106212,calamine,DIRECT,N0000008301
1299928,zinc sulfate anhydrous,PIN,1299928,zinc sulfate anhydrous,DIRECT,N0000008301
1309410,zinc sulfate monohydrate,PIN,1309410,zinc sulfate monohydrate,DIRECT,N0000008301
1311282,"zinc sulfate, heptahydrate",PIN,1311282,"zinc sulfate, heptahydrate",DIRECT,N0000008301
1608145,aluminum chloride anhydrous,PIN,1608145,aluminum chloride anhydrous,DIRECT,N0000008301
17609,aluminum acetate,IN,17609,aluminum acetate,DIRECT,N0000008301
17611,aluminum chloride hexahydrate,PIN,17611,aluminum chloride hexahydrate,DIRECT,N0000008301
1796444,methylbenzethonium chloride,PIN,1796444,methylbenzethonium chloride,DIRECT,N0000008301
39937,zinc chloride,IN,39937,zinc chloride,DIRECT,N0000008301
39954,zinc sulfate,IN,39954,zinc sulfate,DIRECT,N0000008301
46241,aluminum chloride,IN,46241,aluminum chloride,DIRECT,N0000008301
89821,witch hazel,IN,89821,witch hazel,DIRECT,N0000008301
1311259,magnesium sulfate monohydrate,PIN,1311259,magnesium sulfate monohydrate,DIRECT,N0000008303
1311625,magnesium sulfate anhydrous,PIN,1311625,magnesium sulfate anhydrous,DIRECT,N0000008303
1737,bretylium tosylate,PIN,1737,bretylium tosylate,DIRECT,N0000008303
19685,bretylium,IN,19685,bretylium,DIRECT,N0000008303
203114,amiodarone hydrochloride,PIN,203114,amiodarone hydrochloride,DIRECT,N0000008303
2107060,magnesium sulfate dihydrate,PIN,2107060,magnesium sulfate dihydrate,DIRECT,N0000008303
6585,magnesium sulfate,IN,6585,magnesium sulfate,DIRECT,N0000008303
703,amiodarone,IN,703,amiodarone,DIRECT,N0000008303
235751,morphine hydrochloride,PIN,235751,morphine hydrochloride,INDIRECT,N0000008304
235774,morphine tartrate,PIN,235774,morphine tartrate,INDIRECT,N0000008304
2563966,odevixibat,IN,2563966,odevixibat,DIRECT,N0000008304
2563978,odevixibat sesquihydrate,PIN,2563978,odevixibat sesquihydrate,DIRECT,N0000008304
30236,morphine sulfate,PIN,30236,morphine sulfate,INDIRECT,N0000008304
32926,paregoric,IN,32926,paregoric,INDIRECT,N0000008304
7052,morphine,IN,7052,morphine,INDIRECT,N0000008304
9800,sincalide,IN,9800,sincalide,INDIRECT,N0000008304
119565,tolterodine,IN,119565,tolterodine,INDIRECT,N0000008305
1300786,mirabegron,IN,1300786,mirabegron,INDIRECT,N0000008305
19257,bethanechol,IN,19257,bethanechol,INDIRECT,N0000008305
221174,tolterodine tartrate,PIN,221174,tolterodine tartrate,INDIRECT,N0000008305
236778,trospium,IN,236778,trospium,INDIRECT,N0000008305
2472254,vibegron,IN,2472254,vibegron,INDIRECT,N0000008305
38891,trospium chloride,PIN,38891,trospium chloride,INDIRECT,N0000008305
47088,bethanechol chloride,PIN,47088,bethanechol chloride,INDIRECT,N0000008305
797195,fesoterodine,IN,797195,fesoterodine,INDIRECT,N0000008305
