rxcui,name,tty,SourceId,SourceName,Relation,classId
118463,olmesartan medoxomil,PIN,118463,olmesartan medoxomil,DIRECT,N0000000070
1294597,azilsartan kamedoxomil,PIN,1294597,azilsartan kamedoxomil,DIRECT,N0000000070
135481,candesartan cilexetil,PIN,135481,candesartan cilexetil,DIRECT,N0000000070
203160,losartan potassium,PIN,203160,losartan potassium,DIRECT,N0000000070
214354,candesartan,IN,214354,candesartan,DIRECT,N0000000070
236878,eprosartan mesylate,PIN,236878,eprosartan mesylate,DIRECT,N0000000070
321064,olmesartan,IN,321064,olmesartan,DIRECT,N0000000070
52175,losartan,IN,52175,losartan,DIRECT,N0000000070
69749,valsartan,IN,69749,valsartan,DIRECT,N0000000070
73494,telmisartan,IN,73494,telmisartan,DIRECT,N0000000070
83515,eprosartan,IN,83515,eprosartan,DIRECT,N0000000070
83818,irbesartan,IN,83818,irbesartan,DIRECT,N0000000070
27340,desflurane,IN,27340,desflurane,DIRECT,N0000000073
36453,sevoflurane,IN,36453,sevoflurane,DIRECT,N0000000073
3920,enflurane,IN,3920,enflurane,DIRECT,N0000000073
6026,isoflurane,IN,6026,isoflurane,DIRECT,N0000000073
1294588,olanzapine pamoate,PIN,1294588,olanzapine pamoate,DIRECT,N0000000074
1999574,apalutamide,IN,1999574,apalutamide,DIRECT,N0000000074
4457,flumazenil,IN,4457,flumazenil,DIRECT,N0000000074
61381,olanzapine,IN,61381,olanzapine,DIRECT,N0000000074
8015,pentylenetetrazole,IN,8015,pentylenetetrazole,DIRECT,N0000000074
885604,olanzapine pamoate monohydrate,PIN,885604,olanzapine pamoate monohydrate,DIRECT,N0000000074
11454,glucomannan,IN,11454,glucomannan,DIRECT,N0000000075
1297402,methylcellulose (4000 CPS),PIN,1297402,methylcellulose (4000 CPS),DIRECT,N0000000075
1310583,methylcellulose (100 CPS),PIN,1310583,methylcellulose (100 CPS),DIRECT,N0000000075
20063,calcium polycarbophil,IN,20063,calcium polycarbophil,DIRECT,N0000000075
314809,psyllium hydrocolloid,PIN,314809,psyllium hydrocolloid,DIRECT,N0000000075
314812,"psyllium seed coatings,blond",PIN,314812,"psyllium seed coatings,blond",DIRECT,N0000000075
4910,glycerin,IN,4910,glycerin,DIRECT,N0000000075
52356,magnesium citrate,IN,52356,magnesium citrate,DIRECT,N0000000075
6873,methylcellulose,IN,6873,methylcellulose,DIRECT,N0000000075
8928,psyllium,IN,8928,psyllium,DIRECT,N0000000075
91264,malt soup extract,IN,91264,malt soup extract,DIRECT,N0000000075
2569562,lonapegsomatropin,IN,2569562,lonapegsomatropin,INDIRECT,N0000000077
2569592,lonapegsomatropin-tcgd,PIN,2569592,lonapegsomatropin-tcgd,INDIRECT,N0000000077
107784,colfosceril,IN,107784,colfosceril,DIRECT,N0000000079
1299921,dimethicone 410,PIN,1299921,dimethicone 410,DIRECT,N0000000079
1309363,PEG-120 methyl glucose dioleate,IN,1309363,PEG-120 methyl glucose dioleate,DIRECT,N0000000079
1310569,sodium laureth sulfate,PIN,1310569,sodium laureth sulfate,DIRECT,N0000000079
1314411,propylene glycol monostearate,IN,1314411,propylene glycol monostearate,DIRECT,N0000000079
1314849,PEG-40 stearate,IN,1314849,PEG-40 stearate,DIRECT,N0000000079
1363613,PEG-4 dilaurate,IN,1363613,PEG-4 dilaurate,DIRECT,N0000000079
1363615,PEG-40 sorbitan diisostearate,IN,1363615,PEG-40 sorbitan diisostearate,DIRECT,N0000000079
1363617,PEG-6 lauramide,IN,1363617,PEG-6 lauramide,DIRECT,N0000000079
1363619,peg-75 lanolin,IN,1363619,peg-75 lanolin,DIRECT,N0000000079
1363621,PEG-8 dioleate,IN,1363621,PEG-8 dioleate,DIRECT,N0000000079
1367120,PEG-100 stearate,IN,1367120,PEG-100 stearate,DIRECT,N0000000079
1427008,propylene glycol diacetate,IN,1427008,propylene glycol diacetate,DIRECT,N0000000079
1534779,di-n-octyl sodium sulfosuccinate,PIN,1534779,di-n-octyl sodium sulfosuccinate,DIRECT,N0000000079
1663407,"propylene glycol, (S)-",PIN,1663407,"propylene glycol, (S)-",DIRECT,N0000000079
1947500,propylene glycol propyl ether,PIN,1947500,propylene glycol propyl ether,DIRECT,N0000000079
1947503,propylene glycol 2-(2-methylbutyrate),PIN,1947503,propylene glycol 2-(2-methylbutyrate),DIRECT,N0000000079
1947505,2-phenylpropanal propylene glycol acetal,PIN,1947505,2-phenylpropanal propylene glycol acetal,DIRECT,N0000000079
221136,oxychlorosene sodium,PIN,221136,oxychlorosene sodium,DIRECT,N0000000079
232539,calfactant,IN,232539,calfactant,DIRECT,N0000000079
236381,poractant alfa,IN,236381,poractant alfa,DIRECT,N0000000079
32680,oxychlorosene,IN,32680,oxychlorosene,DIRECT,N0000000079
34693,propylene glycol,IN,34693,propylene glycol,DIRECT,N0000000079
38624,triethanolamine polypeptide oleate condensate,IN,38624,triethanolamine polypeptide oleate condensate,DIRECT,N0000000079
38625,triethanolamine stearate,PIN,38625,triethanolamine stearate,DIRECT,N0000000079
46967,beractant,IN,46967,beractant,DIRECT,N0000000079
53750,nonoxynol-9,IN,53750,nonoxynol-9,DIRECT,N0000000079
54034,octoxynol-9,IN,54034,octoxynol-9,DIRECT,N0000000079
69782,colfosceril palmitate,PIN,69782,colfosceril palmitate,DIRECT,N0000000079
71722,docusate sodium,PIN,71722,docusate sodium,DIRECT,N0000000079
82001,docusate calcium,PIN,82001,docusate calcium,DIRECT,N0000000079
82002,docusate potassium,PIN,82002,docusate potassium,DIRECT,N0000000079
82003,docusate,IN,82003,docusate,DIRECT,N0000000079
9796,simethicone,IN,9796,simethicone,DIRECT,N0000000079
9871,sodium dodecyl sulfate,PIN,9871,sodium dodecyl sulfate,DIRECT,N0000000079
1546365,pralidoxime cation,PIN,1546365,pralidoxime cation,DIRECT,N0000000080
34345,pralidoxime,IN,34345,pralidoxime,DIRECT,N0000000080
55052,pralidoxime iodide,PIN,55052,pralidoxime iodide,DIRECT,N0000000080
55053,pralidoxime mesylate,PIN,55053,pralidoxime mesylate,DIRECT,N0000000080
55322,pralidoxime chloride,PIN,55322,pralidoxime chloride,DIRECT,N0000000080
114970,zafirlukast,IN,114970,zafirlukast,DIRECT,N0000000083
115713,montelukast sodium,PIN,115713,montelukast sodium,DIRECT,N0000000083
88249,montelukast,IN,88249,montelukast,DIRECT,N0000000083
1307298,enzalutamide,IN,1307298,enzalutamide,INDIRECT,N0000000084
1999574,apalutamide,IN,1999574,apalutamide,INDIRECT,N0000000084
2180325,darolutamide,IN,2180325,darolutamide,INDIRECT,N0000000084
22968,dienogest,IN,22968,dienogest,INDIRECT,N0000000084
282357,fulvestrant,IN,282357,fulvestrant,INDIRECT,N0000000084
29451,megestrol acetate,PIN,29451,megestrol acetate,INDIRECT,N0000000084
31805,nilutamide,IN,31805,nilutamide,INDIRECT,N0000000084
4508,flutamide,IN,4508,flutamide,INDIRECT,N0000000084
6703,megestrol,IN,6703,megestrol,INDIRECT,N0000000084
6964,mifepristone,IN,6964,mifepristone,INDIRECT,N0000000084
83008,bicalutamide,IN,83008,bicalutamide,INDIRECT,N0000000084
105745,trisodium edetate,PIN,105745,trisodium edetate,DIRECT,N0000000087
105745,trisodium edetate,PIN,105745,trisodium edetate,INDIRECT,N0000000087
10798,trientine,IN,10798,trientine,INDIRECT,N0000000087
110,oxyquinoline,IN,110,oxyquinoline,DIRECT,N0000000087
11645,deferiprone,IN,11645,deferiprone,INDIRECT,N0000000087
1294534,dexrazoxane hydrochloride,PIN,1294534,dexrazoxane hydrochloride,DIRECT,N0000000087
1298846,calcium gluconate monohydrate,PIN,1298846,calcium gluconate monohydrate,INDIRECT,N0000000087
1299924,"edetate disodium, anhydrous",PIN,1299924,"edetate disodium, anhydrous",INDIRECT,N0000000087
132879,pentetate calcium trisodium,PIN,132879,pentetate calcium trisodium,INDIRECT,N0000000087
1368950,edetate calcium,IN,1368950,edetate calcium,DIRECT,N0000000087
1371967,edetate calcium disodium anhydrous,PIN,1371967,edetate calcium disodium anhydrous,DIRECT,N0000000087
1422486,magnesium disodium EDTA,PIN,1422486,magnesium disodium EDTA,INDIRECT,N0000000087
1484283,sucroferric oxyhydroxide,IN,1484283,sucroferric oxyhydroxide,INDIRECT,N0000000087
1667640,calcium chloride anhydrous,PIN,1667640,calcium chloride anhydrous,INDIRECT,N0000000087
1807514,sodium thiosulfate anhydrous,PIN,1807514,sodium thiosulfate anhydrous,DIRECT,N0000000087
1903,edetate calcium disodium,PIN,1903,edetate calcium disodium,DIRECT,N0000000087
2001422,edetate calcium disodium monohydrate,PIN,2001422,edetate calcium disodium monohydrate,DIRECT,N0000000087
2106283,calcium citrate anhydrous,PIN,2106283,calcium citrate anhydrous,INDIRECT,N0000000087
214824,sevelamer,IN,214824,sevelamer,INDIRECT,N0000000087
221068,calcium chloride dihydrate,PIN,221068,calcium chloride dihydrate,INDIRECT,N0000000087
2296,charcoal,IN,2296,charcoal,DIRECT,N0000000087
235370,trientine hydrochloride,PIN,235370,trientine hydrochloride,INDIRECT,N0000000087
237125,sevelamer hydrochloride,PIN,237125,sevelamer hydrochloride,INDIRECT,N0000000087
259268,indium In-111 pentetate disodium,PIN,259268,indium In-111 pentetate disodium,INDIRECT,N0000000087
272,activated charcoal,IN,272,activated charcoal,DIRECT,N0000000087
3131,deferoxamine,IN,3131,deferoxamine,INDIRECT,N0000000087
3132,deferoxamine mesylate,PIN,3132,deferoxamine mesylate,INDIRECT,N0000000087
314774,pentetate pentasodium,IN,314774,pentetate pentasodium,INDIRECT,N0000000087
33562,foscarnet,IN,33562,foscarnet,DIRECT,N0000000087
3445,dimercaprol,IN,3445,dimercaprol,INDIRECT,N0000000087
3446,succimer,IN,3446,succimer,INDIRECT,N0000000087
3539,edetate disodium,PIN,3539,edetate disodium,DIRECT,N0000000087
3539,edetate disodium,PIN,3539,edetate disodium,INDIRECT,N0000000087
36726,sodium thiosulfate,IN,36726,sodium thiosulfate,DIRECT,N0000000087
3690,pentetic acid,PIN,3690,pentetic acid,INDIRECT,N0000000087
3755,edetic acid,IN,3755,edetic acid,INDIRECT,N0000000087
408077,pentetate zinc trisodium,PIN,408077,pentetate zinc trisodium,INDIRECT,N0000000087
42736,dexrazoxane,IN,42736,dexrazoxane,DIRECT,N0000000087
42836,oxyquinoline sulfate,PIN,42836,oxyquinoline sulfate,DIRECT,N0000000087
57529,foscarnet sodium,PIN,57529,foscarnet sodium,DIRECT,N0000000087
59308,chromium picolinate,IN,59308,chromium picolinate,INDIRECT,N0000000087
614373,deferasirox,IN,614373,deferasirox,INDIRECT,N0000000087
618371,pentetate,IN,618371,pentetate,INDIRECT,N0000000087
660890,sevelamer carbonate,PIN,660890,sevelamer carbonate,INDIRECT,N0000000087
7975,penicillamine,IN,7975,penicillamine,DIRECT,N0000000087
9876,gold sodium thiosulfate,PIN,9876,gold sodium thiosulfate,DIRECT,N0000000087
10106,streptokinase,IN,10106,streptokinase,INDIRECT,N0000000089
11055,urokinase,IN,11055,urokinase,INDIRECT,N0000000089
1311089,defibrotide,IN,1311089,defibrotide,INDIRECT,N0000000089
1746523,defibrotide sodium,PIN,1746523,defibrotide sodium,INDIRECT,N0000000089
1788946,"defibrotide, bovine lung",PIN,1788946,"defibrotide, bovine lung",INDIRECT,N0000000089
2557200,plasminogen,IN,2557200,plasminogen,DIRECT,N0000000089
2557201,"plasminogen, human-tvmh",PIN,2557201,"plasminogen, human-tvmh",DIRECT,N0000000089
259280,tenecteplase,IN,259280,tenecteplase,INDIRECT,N0000000089
40028,anistreplase,IN,40028,anistreplase,INDIRECT,N0000000089
76895,reteplase,IN,76895,reteplase,DIRECT,N0000000089
76895,reteplase,IN,76895,reteplase,INDIRECT,N0000000089
8410,alteplase,IN,8410,alteplase,DIRECT,N0000000089
8410,alteplase,IN,8410,alteplase,INDIRECT,N0000000089
10737,trazodone,IN,10737,trazodone,DIRECT,N0000000090
142149,granisetron hydrochloride,PIN,142149,granisetron hydrochloride,DIRECT,N0000000090
1439834,vortioxetine hydrobromide,PIN,1439834,vortioxetine hydrobromide,DIRECT,N0000000090
1455099,vortioxetine,IN,1455099,vortioxetine,DIRECT,N0000000090
15996,mirtazapine,IN,15996,mirtazapine,DIRECT,N0000000090
1992054,mirtazapine hemihydrate,PIN,1992054,mirtazapine hemihydrate,DIRECT,N0000000090
203148,ondansetron hydrochloride,PIN,203148,ondansetron hydrochloride,DIRECT,N0000000090
2119176,ondansetron hydrochloride anhydrous,PIN,2119176,ondansetron hydrochloride anhydrous,DIRECT,N0000000090
26225,ondansetron,IN,26225,ondansetron,DIRECT,N0000000090
26237,granisetron,IN,26237,granisetron,DIRECT,N0000000090
29398,dolasetron mesylate,PIN,29398,dolasetron mesylate,DIRECT,N0000000090
397405,palonosetron hydrochloride,PIN,397405,palonosetron hydrochloride,DIRECT,N0000000090
68091,dolasetron,IN,68091,dolasetron,DIRECT,N0000000090
70561,palonosetron,IN,70561,palonosetron,DIRECT,N0000000090
82112,trazodone hydrochloride,PIN,82112,trazodone hydrochloride,DIRECT,N0000000090
1855735,olaratumab,IN,1855735,olaratumab,INDIRECT,N0000000093
2272107,avapritinib,IN,2272107,avapritinib,INDIRECT,N0000000093
165516,fludrocortisone acetate,PIN,165516,fludrocortisone acetate,DIRECT,N0000000094
22537,desoxycorticosterone pivalate,PIN,22537,desoxycorticosterone pivalate,DIRECT,N0000000094
258333,desoxycorticosterone acetate,PIN,258333,desoxycorticosterone acetate,DIRECT,N0000000094
3256,desoxycorticosterone,IN,3256,desoxycorticosterone,DIRECT,N0000000094
4452,fludrocortisone,IN,4452,fludrocortisone,DIRECT,N0000000094
10737,trazodone,IN,10737,trazodone,INDIRECT,N0000000095
142149,granisetron hydrochloride,PIN,142149,granisetron hydrochloride,INDIRECT,N0000000095
1439834,vortioxetine hydrobromide,PIN,1439834,vortioxetine hydrobromide,INDIRECT,N0000000095
1455099,vortioxetine,IN,1455099,vortioxetine,INDIRECT,N0000000095
15996,mirtazapine,IN,15996,mirtazapine,INDIRECT,N0000000095
1992054,mirtazapine hemihydrate,PIN,1992054,mirtazapine hemihydrate,INDIRECT,N0000000095
203148,ondansetron hydrochloride,PIN,203148,ondansetron hydrochloride,INDIRECT,N0000000095
2119176,ondansetron hydrochloride anhydrous,PIN,2119176,ondansetron hydrochloride anhydrous,INDIRECT,N0000000095
26225,ondansetron,IN,26225,ondansetron,INDIRECT,N0000000095
26237,granisetron,IN,26237,granisetron,INDIRECT,N0000000095
29398,dolasetron mesylate,PIN,29398,dolasetron mesylate,INDIRECT,N0000000095
397405,palonosetron hydrochloride,PIN,397405,palonosetron hydrochloride,INDIRECT,N0000000095
68091,dolasetron,IN,68091,dolasetron,INDIRECT,N0000000095
70561,palonosetron,IN,70561,palonosetron,INDIRECT,N0000000095
82112,trazodone hydrochloride,PIN,82112,trazodone hydrochloride,INDIRECT,N0000000095
102170,piperidolate hydrochloride,PIN,102170,piperidolate hydrochloride,INDIRECT,N0000000097
103244,pilocarpine nitrate,PIN,103244,pilocarpine nitrate,INDIRECT,N0000000097
1047802,hyoscyamine hydrobromide,PIN,1047802,hyoscyamine hydrobromide,INDIRECT,N0000000097
106029,cyclopentolate hydrochloride,PIN,106029,cyclopentolate hydrochloride,INDIRECT,N0000000097
10869,tropicamide,IN,10869,tropicamide,INDIRECT,N0000000097
119565,tolterodine,IN,119565,tolterodine,INDIRECT,N0000000097
1223,atropine,IN,1223,atropine,INDIRECT,N0000000097
1225,hyoscyamine sulfate,PIN,1225,hyoscyamine sulfate,INDIRECT,N0000000097
1294588,olanzapine pamoate,PIN,1294588,olanzapine pamoate,INDIRECT,N0000000097
1298831,tiotropium bromide monohydrate,PIN,1298831,tiotropium bromide monohydrate,INDIRECT,N0000000097
1303097,aclidinium bromide,PIN,1303097,aclidinium bromide,INDIRECT,N0000000097
1303098,aclidinium,IN,1303098,aclidinium,INDIRECT,N0000000097
1309404,ipratropium bromide monohydrate,PIN,1309404,ipratropium bromide monohydrate,INDIRECT,N0000000097
1359,belladonna alkaloids,IN,1359,belladonna alkaloids,INDIRECT,N0000000097
136198,darifenacin,IN,136198,darifenacin,INDIRECT,N0000000097
1424,benztropine,IN,1424,benztropine,INDIRECT,N0000000097
142437,flavoxate hydrochloride,PIN,142437,flavoxate hydrochloride,INDIRECT,N0000000097
142443,procyclidine hydrochloride,PIN,142443,procyclidine hydrochloride,INDIRECT,N0000000097
1445143,ipratropium bromide anhydrous,PIN,1445143,ipratropium bromide anhydrous,INDIRECT,N0000000097
1487512,umeclidinium bromide,PIN,1487512,umeclidinium bromide,INDIRECT,N0000000097
1487514,umeclidinium,IN,1487514,umeclidinium,INDIRECT,N0000000097
152021,dicyclomine hydrochloride,PIN,152021,dicyclomine hydrochloride,INDIRECT,N0000000097
153970,hyoscyamine,IN,153970,hyoscyamine,INDIRECT,N0000000097
153971,atropine sulfate,PIN,153971,atropine sulfate,INDIRECT,N0000000097
1546373,ipratropium cation,PIN,1546373,ipratropium cation,INDIRECT,N0000000097
155017,cyclizine hydrochloride,PIN,155017,cyclizine hydrochloride,INDIRECT,N0000000097
1552007,tiotropium bromide mono,PIN,1552007,tiotropium bromide mono,INDIRECT,N0000000097
1589,biperiden,IN,1589,biperiden,INDIRECT,N0000000097
15996,mirtazapine,IN,15996,mirtazapine,INDIRECT,N0000000097
1742407,hyoscyamine sulfate anhydrous,PIN,1742407,hyoscyamine sulfate anhydrous,INDIRECT,N0000000097
17945,octotropine methylbromide,PIN,17945,octotropine methylbromide,INDIRECT,N0000000097
18927,benztropine mesylate,PIN,18927,benztropine mesylate,INDIRECT,N0000000097
19257,bethanechol,IN,19257,bethanechol,INDIRECT,N0000000097
19377,biperiden lactate,PIN,19377,biperiden lactate,INDIRECT,N0000000097
194,acetylcholine,IN,194,acetylcholine,INDIRECT,N0000000097
1992054,mirtazapine hemihydrate,PIN,1992054,mirtazapine hemihydrate,INDIRECT,N0000000097
1999,carbachol,IN,1999,carbachol,INDIRECT,N0000000097
203212,ipratropium bromide,PIN,203212,ipratropium bromide,INDIRECT,N0000000097
20814,acetylcholine chloride,PIN,20814,acetylcholine chloride,INDIRECT,N0000000097
2102775,revefenacin,IN,2102775,revefenacin,INDIRECT,N0000000097
21232,clidinium,IN,21232,clidinium,INDIRECT,N0000000097
221174,tolterodine tartrate,PIN,221174,tolterodine tartrate,INDIRECT,N0000000097
23370,diphenidol,IN,23370,diphenidol,INDIRECT,N0000000097
235426,pilocarpine hydrochloride,PIN,235426,pilocarpine hydrochloride,INDIRECT,N0000000097
235428,homatropine hydrobromide,PIN,235428,homatropine hydrobromide,INDIRECT,N0000000097
235745,pipotiazine palmitate,PIN,235745,pipotiazine palmitate,INDIRECT,N0000000097
235771,cyclizine tartrate,PIN,235771,cyclizine tartrate,INDIRECT,N0000000097
235775,pirenzepine hydrochloride,PIN,235775,pirenzepine hydrochloride,INDIRECT,N0000000097
236190,tropatepine hydrochloride,PIN,236190,tropatepine hydrochloride,INDIRECT,N0000000097
236778,trospium,IN,236778,trospium,INDIRECT,N0000000097
2462023,"tiotropium bromide, anhydrous",PIN,2462023,"tiotropium bromide, anhydrous",INDIRECT,N0000000097
260036,cevimeline hydrochloride,PIN,260036,cevimeline hydrochloride,INDIRECT,N0000000097
2626,clozapine,IN,2626,clozapine,INDIRECT,N0000000097
27084,homatropine,IN,27084,homatropine,INDIRECT,N0000000097
27085,homatropine methylbromide,PIN,27085,homatropine methylbromide,INDIRECT,N0000000097
2977,cyclizine,IN,2977,cyclizine,INDIRECT,N0000000097
3001,cyclopentolate,IN,3001,cyclopentolate,INDIRECT,N0000000097
314517,belladonna leaf extract,IN,314517,belladonna leaf extract,INDIRECT,N0000000097
322167,solifenacin,IN,322167,solifenacin,INDIRECT,N0000000097
32675,oxybutynin,IN,32675,oxybutynin,INDIRECT,N0000000097
3361,dicyclomine,IN,3361,dicyclomine,INDIRECT,N0000000097
38876,tropatepine,IN,38876,tropatepine,INDIRECT,N0000000097
38891,trospium chloride,PIN,38891,trospium chloride,INDIRECT,N0000000097
393575,tiotropium bromide,PIN,393575,tiotropium bromide,INDIRECT,N0000000097
44281,cevimeline,IN,44281,cevimeline,INDIRECT,N0000000097
4440,flavoxate,IN,4440,flavoxate,INDIRECT,N0000000097
47088,bethanechol chloride,PIN,47088,bethanechol chloride,INDIRECT,N0000000097
476588,solifenacin succinate,PIN,476588,solifenacin succinate,INDIRECT,N0000000097
47877,diphenidol hydrochloride,PIN,47877,diphenidol hydrochloride,INDIRECT,N0000000097
48212,clidinium bromide,PIN,48212,clidinium bromide,INDIRECT,N0000000097
485417,darifenacin hydrobromide,PIN,485417,darifenacin hydrobromide,INDIRECT,N0000000097
4955,glycopyrrolate,PIN,4955,glycopyrrolate,INDIRECT,N0000000097
54251,oxybutynin chloride,PIN,54251,oxybutynin chloride,INDIRECT,N0000000097
59064,piperidolate,IN,59064,piperidolate,INDIRECT,N0000000097
59636,buclizine,IN,59636,buclizine,INDIRECT,N0000000097
6051,isopropamide iodide,PIN,6051,isopropamide iodide,INDIRECT,N0000000097
61381,olanzapine,IN,61381,olanzapine,INDIRECT,N0000000097
6232,propiomazine hydrochloride,PIN,6232,propiomazine hydrochloride,INDIRECT,N0000000097
6676,meclizine,IN,6676,meclizine,INDIRECT,N0000000097
6821,methantheline,IN,6821,methantheline,INDIRECT,N0000000097
69120,tiotropium,IN,69120,tiotropium,INDIRECT,N0000000097
7213,ipratropium,IN,7213,ipratropium,INDIRECT,N0000000097
797195,fesoterodine,IN,797195,fesoterodine,INDIRECT,N0000000097
797196,fesoterodine fumarate,PIN,797196,fesoterodine fumarate,INDIRECT,N0000000097
82041,meclizine hydrochloride,PIN,82041,meclizine hydrochloride,INDIRECT,N0000000097
8328,pilocarpine,IN,8328,pilocarpine,INDIRECT,N0000000097
8348,pipothiazine,IN,8348,pipothiazine,INDIRECT,N0000000097
8352,pirenzepine,IN,8352,pirenzepine,INDIRECT,N0000000097
8718,procyclidine,IN,8718,procyclidine,INDIRECT,N0000000097
8761,propantheline,IN,8761,propantheline,INDIRECT,N0000000097
8762,propantheline bromide,PIN,8762,propantheline bromide,INDIRECT,N0000000097
8770,propiomazine,IN,8770,propiomazine,INDIRECT,N0000000097
885604,olanzapine pamoate monohydrate,PIN,885604,olanzapine pamoate monohydrate,INDIRECT,N0000000097
89780,anisotropine,IN,89780,anisotropine,INDIRECT,N0000000097
89781,"belladonna extract, USP",IN,89781,"belladonna extract, USP",INDIRECT,N0000000097
89784,isopropamide,IN,89784,isopropamide,INDIRECT,N0000000097
91070,buclizine hydrochloride,PIN,91070,buclizine hydrochloride,INDIRECT,N0000000097
91071,cyclizine lactate,PIN,91071,cyclizine lactate,INDIRECT,N0000000097
91154,biperiden hydrochloride,PIN,91154,biperiden hydrochloride,INDIRECT,N0000000097
91163,methantheline bromide,PIN,91163,methantheline bromide,INDIRECT,N0000000097
9601,scopolamine,IN,9601,scopolamine,INDIRECT,N0000000097
9603,scopolamine hydrobromide,PIN,9603,scopolamine hydrobromide,INDIRECT,N0000000097
10803,trifluridine,IN,10803,trifluridine,DIRECT,N0000000098
1666923,pemetrexed disodium heptahydrate,PIN,1666923,pemetrexed disodium heptahydrate,DIRECT,N0000000098
194000,capecitabine,IN,194000,capecitabine,DIRECT,N0000000098
2056898,pemetrexed disodium hemipentahydrate,PIN,2056898,pemetrexed disodium hemipentahydrate,DIRECT,N0000000098
282443,pemetrexed disodium,PIN,282443,pemetrexed disodium,DIRECT,N0000000098
287734,methotrexate sodium,PIN,287734,methotrexate sodium,DIRECT,N0000000098
4492,fluorouracil,IN,4492,fluorouracil,DIRECT,N0000000098
68446,pemetrexed,IN,68446,pemetrexed,DIRECT,N0000000098
6851,methotrexate,IN,6851,methotrexate,DIRECT,N0000000098
103244,pilocarpine nitrate,PIN,103244,pilocarpine nitrate,DIRECT,N0000000104
19257,bethanechol,IN,19257,bethanechol,DIRECT,N0000000104
194,acetylcholine,IN,194,acetylcholine,DIRECT,N0000000104
1999,carbachol,IN,1999,carbachol,DIRECT,N0000000104
20814,acetylcholine chloride,PIN,20814,acetylcholine chloride,DIRECT,N0000000104
235426,pilocarpine hydrochloride,PIN,235426,pilocarpine hydrochloride,DIRECT,N0000000104
235428,homatropine hydrobromide,PIN,235428,homatropine hydrobromide,DIRECT,N0000000104
260036,cevimeline hydrochloride,PIN,260036,cevimeline hydrochloride,DIRECT,N0000000104
27084,homatropine,IN,27084,homatropine,DIRECT,N0000000104
27085,homatropine methylbromide,PIN,27085,homatropine methylbromide,DIRECT,N0000000104
44281,cevimeline,IN,44281,cevimeline,DIRECT,N0000000104
47088,bethanechol chloride,PIN,47088,bethanechol chloride,DIRECT,N0000000104
8328,pilocarpine,IN,8328,pilocarpine,DIRECT,N0000000104
104463,epoprostenol sodium,PIN,104463,epoprostenol sodium,DIRECT,N0000000106
135313,isopropyl unoprostone,IN,135313,isopropyl unoprostone,DIRECT,N0000000106
1546408,unoprostone,IN,1546408,unoprostone,DIRECT,N0000000106
1729002,selexipag,IN,1729002,selexipag,INDIRECT,N0000000106
1927409,treprostinil diolamine,PIN,1927409,treprostinil diolamine,DIRECT,N0000000106
20259,carboprost tromethamine,PIN,20259,carboprost tromethamine,DIRECT,N0000000106
2051,carboprost,IN,2051,carboprost,DIRECT,N0000000106
283809,travoprost,IN,283809,travoprost,DIRECT,N0000000106
283810,bimatoprost,IN,283810,bimatoprost,DIRECT,N0000000106
