rxcui,name,tty,SourceId,SourceName,Relation,classId
4316,felodipine,IN,OL961R6O2C,FELODIPINE,DIRECT,N0000175421
7396,nicardipine,IN,CZ5312222S,NICARDIPINE,DIRECT,N0000175421
7417,nifedipine,IN,I9ZF7L6G2L,NIFEDIPINE,DIRECT,N0000175421
7426,nimodipine,IN,57WA9QZ5WH,NIMODIPINE,DIRECT,N0000175421
7435,nisoldipine,IN,4I8HAB65SZ,NISOLDIPINE,DIRECT,N0000175421
1422,benzphetamine,IN,0M3S43XK27,BENZPHETAMINE,DIRECT,N0000175423
33272,phendimetrazine,IN,AB2794W8KV,PHENDIMETRAZINE,DIRECT,N0000175423
3389,diethylpropion,IN,Q94YYU22B8,DIETHYLPROPION,DIRECT,N0000175423
8152,phentermine,IN,C045TQL4WP,PHENTERMINE,DIRECT,N0000175423
6816,methamphetamine,IN,44RAL3456C,METHAMPHETAMINE,DIRECT,N0000175425
233698,dronedarone,IN,JQZ1L091Y2,DRONEDARONE,DIRECT,N0000175426
3541,disopyramide,IN,GFO928U8MQ,DISOPYRAMIDE,DIRECT,N0000175426
41289,ibutilide,IN,2436VX1U9B,IBUTILIDE,DIRECT,N0000175426
4441,flecainide,IN,K94FTS1806,FLECAINIDE,DIRECT,N0000175426
49247,dofetilide,IN,R4Z9X1N2ND,DOFETILIDE,DIRECT,N0000175426
6387,lidocaine,IN,98PI200987,LIDOCAINE,DIRECT,N0000175426
6926,mexiletine,IN,1U511HHV4Z,MEXILETINE,DIRECT,N0000175426
703,amiodarone,IN,N3RQ532IUT,AMIODARONE,DIRECT,N0000175426
8700,procainamide,IN,L39WTC366D,PROCAINAMIDE,DIRECT,N0000175426
8754,propafenone,IN,68IQX3T69U,PROPAFENONE,DIRECT,N0000175426
9068,quinidine,IN,ITX08688JL,QUINIDINE,DIRECT,N0000175426
9947,sotalol,IN,A6D97U294I,SOTALOL,DIRECT,N0000175426
35829,ranolazine,IN,A6IEZ5M406,RANOLAZINE,DIRECT,N0000175427
274332,nateglinide,IN,41X3PWK4O2,"NATEGLINIDE",DIRECT,N0000175428
73044,repaglinide,IN,668Z8C33LU,REPAGLINIDE,DIRECT,N0000175428
1119986,Centruroides (scorpion) immune F(ab')2 (equine),IN,DDA050FCEA,CENTRUROIDES FAB2 ANTIVENIN (EQUINE),INDIRECT,N0000175429
139825,insulin detemir,IN,4FT78T86XV,INSULIN DETEMIR,INDIRECT,N0000175429
15226,fomepizole,IN,83LCM6L2BY,FOMEPIZOLE,DIRECT,N0000175429
1670007,insulin degludec,IN,54Q18076QB,INSULIN DEGLUDEC,INDIRECT,N0000175429
197,acetylcysteine,IN,WYQ7N0BPYC,ACETYLCYSTEINE,DIRECT,N0000175429
24902,prussian blue insoluble,IN,TLE294X33A,FERRIC FERROCYANIDE,INDIRECT,N0000175429
253182,"insulin, regular, human",IN,1Y17CTI5SR,INSULIN HUMAN,INDIRECT,N0000175429
274783,insulin glargine,IN,2ZM8CX04RZ,INSULIN GLARGINE,INDIRECT,N0000175429
34345,pralidoxime,IN,P7MU9UTP52,PRALIDOXIME,INDIRECT,N0000175429
400008,"insulin glulisine, human",IN,7XIY785AZD,INSULIN GLULISINE,INDIRECT,N0000175429
42955,levocarnitine,IN,0G389FZZ9M,LEVOCARNITINE,INDIRECT,N0000175429
51428,"insulin aspart, human",IN,D933668QVX,INSULIN ASPART,INDIRECT,N0000175429
5514,hydroxocobalamin,IN,Q40X8H422O,HYDROXOCOBALAMIN,DIRECT,N0000175429
6313,leucovorin,IN,Q573I9DVLP,LEUCOVORIN,INDIRECT,N0000175429
684879,pyridoxine,IN,KV2JZ1BI6Z,PYRIDOXINE,INDIRECT,N0000175429
8308,vitamin K1,IN,A034SE7857,PHYTONADIONE,INDIRECT,N0000175429
86009,insulin lispro,IN,GFX7QIS1II,INSULIN LISPRO,INDIRECT,N0000175429
877015,levoleucovorin,IN,990S25980Y,LEVOLEUCOVORIN,INDIRECT,N0000175429
885183,Agkistrodon piscivorus antivenin,IN,IA6O0K772M,AGKISTRODON PISCIVORUS IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000175429
885185,Crotalus adamanteus antivenin,IN,A4229A7019,CROTALUS ADAMANTEUS IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000175429
885187,Crotalus atrox antivenin,IN,RBR61YAJ4V,CROTALUS ATROX IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000175429
885189,Crotalus scutulatus antivenin,IN,7WZ1744G86,CROTALUS SCUTULATUS IMMUNE FAB ANTIVENIN (OVINE),INDIRECT,N0000175429
89887,Latrodectus mactans antivenin,IN,5VJA14972G,BLACK WIDOW SPIDER (LATRODECTUS MACTANS) IMMUNE GLOBULIN ANTIVENIN (EQUINE),INDIRECT,N0000175429
1040028,lurasidone,IN,22IC88528T,LURASIDONE,DIRECT,N0000175430
115698,ziprasidone,IN,6UKA5VEJ6X,ZIPRASIDONE,DIRECT,N0000175430
1658314,brexpiprazole,IN,2J3YBM1K8C,BREXPIPRAZOLE,DIRECT,N0000175430
1667655,cariprazine,IN,F6RJL8B278,CARIPRAZINE,DIRECT,N0000175430
1791685,pimavanserin,IN,JZ963P0DIK,PIMAVANSERIN,DIRECT,N0000175430
2626,clozapine,IN,J60AR2IKIC,CLOZAPINE,DIRECT,N0000175430
35636,risperidone,IN,L6UH7ZF8HC,"3-(2-(4-(6-FLUORO-1,2-BENZISOXAZOL-3-YL)-1-PIPERIDINYL)ETHYL)-6,7,8,9-TETRAHYDRO-2-METHYL-4H-PYRIDO(1,2-A)PYRIMIDIN-4-ONE",DIRECT,N0000175430
51272,quetiapine,IN,BGL0JSY5SI,QUETIAPINE,DIRECT,N0000175430
61381,olanzapine,IN,N7U69T4SZR,OLANZAPINE,DIRECT,N0000175430
679314,paliperidone,IN,838F01T721,PALIPERIDONE,DIRECT,N0000175430
73178,iloperidone,IN,VPO7KJ050N,ILOPERIDONE,DIRECT,N0000175430
784649,asenapine,IN,JKZ19V908O,ASENAPINE,DIRECT,N0000175430
89013,aripiprazole,IN,82VFR53I78,ARIPIPRAZOLE,DIRECT,N0000175430
1111103,fidaxomicin,IN,Z5N076G8YQ,FIDAXOMICIN,DIRECT,N0000175431
1927663,delafloxacin,IN,6315412YVF,DELAFLOXACIN,INDIRECT,N0000175432
642274,retapamulin,IN,4MG6O8991R,RETAPAMULIN,DIRECT,N0000175434
10612,tinidazole,IN,033KF7V46H,TINIDAZOLE,DIRECT,N0000175435
36314,secnidazole,IN,R3459K699K,SECNIDAZOLE,DIRECT,N0000175435
6922,metronidazole,IN,140QMO216E,METRONIDAZOLE,DIRECT,N0000175435
2582,clindamycin,IN,3U02EL437C,CLINDAMYCIN,DIRECT,N0000175443
139825,insulin detemir,IN,4FT78T86XV,INSULIN DETEMIR,DIRECT,N0000175453
1670007,insulin degludec,IN,54Q18076QB,INSULIN DEGLUDEC,DIRECT,N0000175453
274783,insulin glargine,IN,2ZM8CX04RZ,INSULIN GLARGINE,DIRECT,N0000175453
400008,"insulin glulisine, human",IN,7XIY785AZD,INSULIN GLULISINE,DIRECT,N0000175453
51428,"insulin aspart, human",IN,D933668QVX,INSULIN ASPART,DIRECT,N0000175453
86009,insulin lispro,IN,GFX7QIS1II,INSULIN LISPRO,DIRECT,N0000175453
1244607,tafluprost,IN,1O6WQ6T7G3,TAFLUPROST,DIRECT,N0000175454
2051,carboprost,IN,7B5032XT6O,CARBOPROST,DIRECT,N0000175454
283809,travoprost,IN,WJ68R08KX9,TRAVOPROST,DIRECT,N0000175454
283810,bimatoprost,IN,QXS94885MZ,BIMATOPROST,DIRECT,N0000175454
3478,dinoprostone,IN,K7Q1JQR04M,DINOPROSTONE,DIRECT,N0000175454
43611,latanoprost,IN,6Z5B6HVF6O,LATANOPROST,DIRECT,N0000175454
598,alprostadil,IN,F5TD010360,ALPROSTADIL,DIRECT,N0000175454
235991,anhydrous tacrolimus,PIN,Y5L2157C4J,TACROLIMUS ANHYDROUS,DIRECT,N0000175457
3008,cyclosporine,IN,83HN0GTJ6D,CYCLOSPORINE,DIRECT,N0000175457
321952,pimecrolimus,IN,7KYV510875,PIMECROLIMUS,DIRECT,N0000175457
1546007,cidofovir anhydrous,PIN,768M1V522C,CIDOFOVIR ANHYDROUS,DIRECT,N0000175461
275891,valganciclovir,IN,GCU97FKN3R,VALGANCICLOVIR,DIRECT,N0000175461
4678,ganciclovir,IN,P9G3CKZ4P5,GANCICLOVIR,DIRECT,N0000175461
11413,zidovudine,IN,4B9XT59T7S,ZIDOVUDINE,DIRECT,N0000175462
1546017,tenofovir anhydrous,PIN,W4HFE001U5,TENOFOVIR ANHYDROUS,DIRECT,N0000175462
190521,abacavir,IN,WR2TIP26VS,ABACAVIR,DIRECT,N0000175462
276237,emtricitabine,IN,G70B4ETF4S,EMTRICITABINE,DIRECT,N0000175462
3364,didanosine,IN,K3GDH6OH08,DIDANOSINE,DIRECT,N0000175462
59763,stavudine,IN,BO9LE4QFZF,STAVUDINE,DIRECT,N0000175462
68244,lamivudine,IN,2T8Q726O95,LAMIVUDINE,DIRECT,N0000175462
1102270,rilpivirine,IN,FI96A8X663,RILPIVIRINE,DIRECT,N0000175463
195085,efavirenz,IN,JE6H2O27P8,EFAVIRENZ,DIRECT,N0000175463
2055755,doravirine,IN,913P6LK81M,DORAVIRINE,DIRECT,N0000175463
475969,etravirine,IN,0C50HW4FO1,ETRAVIRINE,DIRECT,N0000175463
53654,nevirapine,IN,99DK7FVK1H,NEVIRAPINE,DIRECT,N0000175463
10803,trifluridine,IN,RMW9V5RW38,TRIFLURIDINE,DIRECT,N0000175466
11413,zidovudine,IN,4B9XT59T7S,ZIDOVUDINE,INDIRECT,N0000175466
1546007,cidofovir anhydrous,PIN,768M1V522C,CIDOFOVIR ANHYDROUS,INDIRECT,N0000175466
1546017,tenofovir anhydrous,PIN,W4HFE001U5,TENOFOVIR ANHYDROUS,INDIRECT,N0000175466
1546027,entecavir anhydrous,PIN,NNU2O4609D,ENTECAVIR ANHYDROUS,INDIRECT,N0000175466
16521,adefovir,IN,6GQP90I798,ADEFOVIR,INDIRECT,N0000175466
190521,abacavir,IN,WR2TIP26VS,ABACAVIR,INDIRECT,N0000175466
275891,valganciclovir,IN,GCU97FKN3R,VALGANCICLOVIR,INDIRECT,N0000175466
276237,emtricitabine,IN,G70B4ETF4S,EMTRICITABINE,INDIRECT,N0000175466
281,acyclovir,IN,X4HES1O11F,ACYCLOVIR,INDIRECT,N0000175466
3364,didanosine,IN,K3GDH6OH08,DIDANOSINE,INDIRECT,N0000175466
4678,ganciclovir,IN,P9G3CKZ4P5,GANCICLOVIR,DIRECT,N0000175466
5653,idoxuridine,IN,LGP81V5245,IDOXURIDINE,DIRECT,N0000175466
59763,stavudine,IN,BO9LE4QFZF,STAVUDINE,INDIRECT,N0000175466
59839,penciclovir,IN,359HUE8FJC,PENCICLOVIR,INDIRECT,N0000175466
68099,famciclovir,IN,QIC03ANI02,FAMCICLOVIR,INDIRECT,N0000175466
68244,lamivudine,IN,2T8Q726O95,LAMIVUDINE,INDIRECT,N0000175466
73645,valacyclovir,IN,MZ1IW7Q79D,VALACYCLOVIR,INDIRECT,N0000175466
9344,ribavirin,IN,49717AWG6K,RIBAVIRIN,DIRECT,N0000175466
4451,flucytosine,IN,D83282DT06,FLUCYTOSINE,DIRECT,N0000175467
281,acyclovir,IN,X4HES1O11F,ACYCLOVIR,DIRECT,N0000175468
59839,penciclovir,IN,359HUE8FJC,PENCICLOVIR,DIRECT,N0000175468
73645,valacyclovir,IN,MZ1IW7Q79D,VALACYCLOVIR,DIRECT,N0000175468
33562,foscarnet,IN,364P9RVW4X,FOSCARNET,DIRECT,N0000175470
10798,trientine,IN,SJ76Y07H5F,TRIENTINE,DIRECT,N0000175473
11645,deferiprone,IN,2BTY8KH53L,DEFERIPRONE,INDIRECT,N0000175473
3131,deferoxamine,IN,J06Y7MXW4D,DEFEROXAMINE,INDIRECT,N0000175473
3445,dimercaprol,IN,0CPP32S55X,DIMERCAPROL,DIRECT,N0000175473
3446,succimer,IN,DX1U2629QE,SUCCIMER,INDIRECT,N0000175473
3690,pentetic acid,PIN,7A314HQM0I,PENTETIC ACID,INDIRECT,N0000175473
3755,edetic acid,IN,9G34HU7RV0,EDETIC ACID,INDIRECT,N0000175473
614373,deferasirox,IN,V8G4MOF2V9,DEFERASIROX,INDIRECT,N0000175473
235473,"heparin, porcine",PIN,T2410KM04A,HEPARIN,DIRECT,N0000175474
11289,warfarin,IN,5Q7ZVV76EI,WARFARIN,DIRECT,N0000175476
10109,streptomycin,IN,Y45QSO73OB,STREPTOMYCIN,DIRECT,N0000175477
10627,tobramycin,IN,VZ8RRZ51VK,TOBRAMYCIN,DIRECT,N0000175477
1596450,gentamicin,IN,T6Z9V48IKG,GENTAMICIN,DIRECT,N0000175477
6099,kanamycin,IN,RUC37XUP2P,KANAMYCIN,DIRECT,N0000175477
641,amikacin,IN,84319SGC3C,AMIKACIN,DIRECT,N0000175477
7299,neomycin,IN,I16QD7X297,NEOMYCIN,DIRECT,N0000175477
2348,chloramphenicol,IN,66974FR9Q1,CHLORAMPHENICOL,DIRECT,N0000175480
10450,thiabendazole,IN,N1Q45E87DT,THIABENDAZOLE,DIRECT,N0000175481
430,albendazole,IN,F4216019LN,ALBENDAZOLE,DIRECT,N0000175481
6672,mebendazole,IN,81G6I5V05I,MEBENDAZOLE,DIRECT,N0000175481
8628,praziquantel,IN,6490C9U457,"2-(CYCLOHEXYLCARBONYL)-1,2,3,6,7,11B-HEXAHYDRO-4H-PYRAZINO(2,1-A)ISOQUINOLIN-4-ONE",DIRECT,N0000175481
18343,artemether,IN,C7D6T3H22J,ARTEMETHER,DIRECT,N0000175482
2382,proguanil,IN,S61K3P7B2V,PROGUANIL,DIRECT,N0000175482
2393,chloroquine,IN,886U3H6UFF,CHLOROQUINE,DIRECT,N0000175482
5521,hydroxychloroquine,IN,4QWG6N8QKH,HYDROXYCHLOROQUINE,DIRECT,N0000175482
60212,atovaquone,IN,Y883P1Z2LT,ATOVAQUONE,DIRECT,N0000175482
6694,mefloquine,IN,TML814419R,MEFLOQUINE,DIRECT,N0000175482
847728,lumefantrine,IN,F38R0JR742,LUMEFANTRINE,DIRECT,N0000175482
8687,primaquine,IN,MVR3634GX1,PRIMAQUINE,DIRECT,N0000175482
9010,pyrimethamine,IN,Z3614QOX8W,PYRIMETHAMINE,INDIRECT,N0000175482
9071,quinine,IN,A7V27PHC7A,QUININE,DIRECT,N0000175482
10109,streptomycin,IN,Y45QSO73OB,STREPTOMYCIN,DIRECT,N0000175483
1364504,bedaquiline,IN,78846I289Y,BEDAQUILINE,INDIRECT,N0000175483
35617,rifapentine,IN,XJM390A33U,RIFAPENTINE,INDIRECT,N0000175483
4110,ethambutol,IN,8G167061QZ,ETHAMBUTOL,DIRECT,N0000175483
4127,ethionamide,IN,OAY8ORS3CQ,ETHIONAMIDE,DIRECT,N0000175483
55672,rifabutin,IN,1W306TDA6S,RIFABUTIN,INDIRECT,N0000175483
6038,isoniazid,IN,V83O1VOZ8L,ISONIAZID,DIRECT,N0000175483
78903,capreomycin,IN,232HYX66HC,CAPREOMYCIN,DIRECT,N0000175483
8987,pyrazinamide,IN,2KNI5N06TI,PYRAZINAMIDE,DIRECT,N0000175483
10450,thiabendazole,IN,N1Q45E87DT,THIABENDAZOLE,INDIRECT,N0000175484
1426,benzyl alcohol,IN,LKG8494WBH,BENZYL ALCOHOL,INDIRECT,N0000175484
1494066,miltefosine,IN,53EY29W7EC,MILTEFOSINE,INDIRECT,N0000175484
299081,spinosad,IN,XPA88EAP6V,SPINOSAD,INDIRECT,N0000175484
430,albendazole,IN,F4216019LN,ALBENDAZOLE,INDIRECT,N0000175484
6069,ivermectin,IN,8883YP2R6D,IVERMECTIN,DIRECT,N0000175484
6672,mebendazole,IN,81G6I5V05I,MEBENDAZOLE,INDIRECT,N0000175484
8628,praziquantel,IN,6490C9U457,"2-(CYCLOHEXYLCARBONYL)-1,2,3,6,7,11B-HEXAHYDRO-4H-PYRAZINO(2,1-A)ISOQUINOLIN-4-ONE",INDIRECT,N0000175484
18343,artemether,IN,C7D6T3H22J,ARTEMETHER,INDIRECT,N0000175485
2382,proguanil,IN,S61K3P7B2V,PROGUANIL,INDIRECT,N0000175485
2393,chloroquine,IN,886U3H6UFF,CHLOROQUINE,INDIRECT,N0000175485
31819,nitazoxanide,IN,SOA12P041N,NITAZOXANIDE,DIRECT,N0000175485
5521,hydroxychloroquine,IN,4QWG6N8QKH,HYDROXYCHLOROQUINE,INDIRECT,N0000175485
569,eflornithine,IN,ZQN1G5V6SR,EFLORNITHINE,DIRECT,N0000175485
60212,atovaquone,IN,Y883P1Z2LT,ATOVAQUONE,DIRECT,N0000175485
6694,mefloquine,IN,TML814419R,MEFLOQUINE,INDIRECT,N0000175485
7934,paromomycin,IN,61JJC8N5ZK,PAROMOMYCIN,DIRECT,N0000175485
7994,pentamidine,IN,673LC5J4LQ,PENTAMIDINE,DIRECT,N0000175485
847728,lumefantrine,IN,F38R0JR742,LUMEFANTRINE,INDIRECT,N0000175485
8687,primaquine,IN,MVR3634GX1,PRIMAQUINE,INDIRECT,N0000175485
9010,pyrimethamine,IN,Z3614QOX8W,PYRIMETHAMINE,INDIRECT,N0000175485
9071,quinine,IN,A7V27PHC7A,QUININE,INDIRECT,N0000175485
8611,povidone-iodine,IN,85H0HZU99M,POVIDONE-IODINE,DIRECT,N0000175486
121243,voriconazole,IN,JFU09I87TR,VORICONAZOLE,DIRECT,N0000175487
1482680,luliconazole,IN,RE91AN4S8G,LULICONAZOLE,DIRECT,N0000175487
1539753,efinaconazole,IN,J82SB7FXWB,EFINACONAZOLE,DIRECT,N0000175487
1720882,isavuconazole,IN,60UTO373KE,ISAVUCONAZOLE,DIRECT,N0000175487
19884,butoconazole,IN,0Q771797PH,BUTOCONAZOLE,DIRECT,N0000175487
2623,clotrimazole,IN,G07GZ97H65,CLOTRIMAZOLE,DIRECT,N0000175487
28031,itraconazole,IN,304NUG5GF4,ITRACONAZOLE,DIRECT,N0000175487
282446,posaconazole,IN,6TK1G07BHZ,POSACONAZOLE,DIRECT,N0000175487
32638,oxiconazole,IN,C668Q9I33J,OXICONAZOLE,DIRECT,N0000175487
36435,sertaconazole,IN,72W71I16EG,SERTACONAZOLE,DIRECT,N0000175487
37319,sulconazole,IN,5D9HAA5Q5S,SULCONAZOLE,DIRECT,N0000175487
3743,econazole,IN,6Z1Y2V4A7M,ECONAZOLE,DIRECT,N0000175487
37806,terconazole,IN,0KJ2VE664U,TERCONAZOLE,DIRECT,N0000175487
38298,tioconazole,IN,S57Y5X1117,TIOCONAZOLE,DIRECT,N0000175487
4450,fluconazole,IN,8VZV102JFY,FLUCONAZOLE,DIRECT,N0000175487
6135,ketoconazole,IN,R9400W927I,KETOCONAZOLE,DIRECT,N0000175487
6932,miconazole,IN,7NNO0D7S5M,MICONAZOLE,DIRECT,N0000175487
1040005,ceftaroline,IN,H36Z0FHR8K,CEFTAROLINE,DIRECT,N0000175488
1299782,cephalexin anhydrous,PIN,5SFF1W6677,CEPHALEXIN ANHYDROUS,DIRECT,N0000175488
1450910,cefaclor anhydrous,PIN,3Z6FS3IK0K,CEFACLOR ANHYDROUS,DIRECT,N0000175488
1545975,cefadroxil anhydrous,PIN,Q525PA8JJB,CEFADROXIL ANHYDROUS,DIRECT,N0000175488
1545984,ceftazidime anhydrous,PIN,DZR1ENT301,CEFTAZIDIME ANHYDROUS,DIRECT,N0000175488
1546021,cefixime anhydrous,PIN,XZ7BG04GJX,CEFIXIME ANHYDROUS,DIRECT,N0000175488
1597609,ceftolozane,IN,37A4IES95Q,CEFTOLOZANE,DIRECT,N0000175488
19552,cefprozil,IN,4W0459ZA4V,CEFPROZIL,DIRECT,N0000175488
20481,cefepime,IN,807PW4VQE3,CEFEPIME,DIRECT,N0000175488
20489,cefpodoxime,IN,7R4F94TVGY,CEFPODOXIME,DIRECT,N0000175488
20492,ceftibuten,IN,IW71N46B4Y,CEFTIBUTEN,DIRECT,N0000175488
2180,cefazolin,IN,IHS69L0Y4T,CEFAZOLIN,DIRECT,N0000175488
2186,cefotaxime,IN,N2GI8B1GK7,CEFOTAXIME,DIRECT,N0000175488
2187,cefotetan,IN,48SPP0PA9Q,CEFOTETAN,DIRECT,N0000175488
2189,cefoxitin,IN,6OEV9DX57Y,CEFOXITIN,DIRECT,N0000175488
2192,ceftizoxime,IN,C43C467DPE,CEFTIZOXIME,DIRECT,N0000175488
2193,ceftriaxone,IN,75J73V1629,CEFTRIAXONE,DIRECT,N0000175488
2194,cefuroxime,IN,O1R9FJ93ED,CEFUROXIME,DIRECT,N0000175488
25037,cefdinir,IN,CI0FAO63WC,CEFDINIR,DIRECT,N0000175488
83682,cefditoren,IN,81QS09V3YW,CEFDITOREN,DIRECT,N0000175488
10829,trimethoprim,IN,AN164J8Y0X,TRIMETHOPRIM,DIRECT,N0000175489
11124,vancomycin,IN,6Q205EH1VU,VANCOMYCIN,DIRECT,N0000175491
274786,telithromycin,IN,KI8H7H19WL,TELITHROMYCIN,DIRECT,N0000175492
1272,aztreonam,IN,G2B4VE5GH8,AZTREONAM,DIRECT,N0000175493
235559,"nitrofurantoin, macrocrystals",PIN,927AH8112L,NITROFURANTOIN,DIRECT,N0000175494
7454,nitrofurantoin,IN,927AH8112L,NITROFURANTOIN,DIRECT,N0000175494
1540825,tedizolid,IN,97HLQ82NGL,TEDIZOLID,DIRECT,N0000175495
190376,linezolid,IN,ISQ9I6J12J,LINEZOLID,DIRECT,N0000175495
1545986,imipenem anhydrous,PIN,Q20IM7HE75,IMIPENEM ANHYDROUS,DIRECT,N0000175496
1546029,meropenem anhydrous,PIN,YOP6PX0BAO,MEROPENEM ANHYDROUS,DIRECT,N0000175496
325642,ertapenem,IN,G32F6EID2H,ERTAPENEM,DIRECT,N0000175496
1297882,amoxicillin anhydrous,PIN,9EM05410Q9,AMOXICILLIN ANHYDROUS,DIRECT,N0000175497
1546000,piperacillin anhydrous,PIN,9I628532GX,PIPERACILLIN ANHYDROUS,DIRECT,N0000175497
3356,dicloxacillin,IN,COF19H7WBK,DICLOXACILLIN,DIRECT,N0000175497
7233,nafcillin,IN,4CNZ27M7RV,"NAFCILLIN",DIRECT,N0000175497
733,ampicillin,IN,7C782967RD,AMPICILLIN,DIRECT,N0000175497
7773,oxacillin,IN,UH95VD7V76,OXACILLIN,DIRECT,N0000175497
7980,penicillin G,IN,Q42T66VG0C,PENICILLIN G,DIRECT,N0000175497
7984,penicillin V,IN,Z61I075U2W,PENICILLIN V,DIRECT,N0000175497
732,amphotericin B,IN,7XU7A7DROE,AMPHOTERICIN B,DIRECT,N0000175498
7597,nystatin,IN,BDF1O1C72E,NYSTATIN,DIRECT,N0000175498
2708,colistimethate,PIN,DL2R53P963,COLISTIMETHATE,DIRECT,N0000175499
8536,polymyxin B,IN,J2VZ07J96K,POLYMYXIN B,DIRECT,N0000175499
35616,rifamycin SV,IN,DU69T8ZZPA,RIFAMYCIN,DIRECT,N0000175500
35619,rifaximin,IN,L36O5T016N,RIFAXIMIN,DIRECT,N0000175500
9384,rifampin,IN,VJT6J7R4TR,RIFAMPIN,DIRECT,N0000175500
35617,rifapentine,IN,XJM390A33U,RIFAPENTINE,DIRECT,N0000175501
55672,rifabutin,IN,1W306TDA6S,RIFABUTIN,DIRECT,N0000175501
229367,quinupristin,IN,23OW28RS7P,QUINUPRISTIN,DIRECT,N0000175502
229369,dalfopristin,IN,R9M4FJE48E,DALFOPRISTIN,DIRECT,N0000175502
10169,sulfacetamide,IN,4965G3J0F5,SULFACETAMIDE,DIRECT,N0000175503
10171,sulfadiazine,IN,0N7609K889,SULFADIAZINE,DIRECT,N0000175503
9793,silver sulfadiazine,IN,W46JY43EJR,SILVER SULFADIAZINE,DIRECT,N0000175503
10169,sulfacetamide,IN,4965G3J0F5,SULFACETAMIDE,INDIRECT,N0000175504
10171,sulfadiazine,IN,0N7609K889,SULFADIAZINE,INDIRECT,N0000175504
10180,sulfamethoxazole,IN,JE42381TNV,SULFAMETHOXAZOLE,DIRECT,N0000175504
10207,sulfisoxazole,IN,740T4C525W,SULFISOXAZOLE,DIRECT,N0000175504
9793,silver sulfadiazine,IN,W46JY43EJR,SILVER SULFADIAZINE,INDIRECT,N0000175504
10395,tetracycline,IN,F8VB5M810T,TETRACYCLINE,DIRECT,N0000175505
1545999,oxytetracycline anhydrous,PIN,SLF0D9077S,OXYTETRACYCLINE ANHYDROUS,DIRECT,N0000175505
3154,demeclocycline,IN,5R5W9ICI6O,DEMECLOCYCLINE,DIRECT,N0000175505
140108,caspofungin,IN,F0XDI6ZL63,CASPOFUNGIN,DIRECT,N0000175507
325887,micafungin,IN,R10H71BSWG,MICAFUNGIN,DIRECT,N0000175507
341018,anidulafungin,IN,9HLM53094I,ANIDULAFUNGIN,DIRECT,N0000175507
22299,daptomycin,IN,NWQ5N31VKK,DAPTOMYCIN,DIRECT,N0000175509
732,amphotericin B,IN,7XU7A7DROE,AMPHOTERICIN B,DIRECT,N0000175510
6572,mafenide,IN,58447S8P4L,MAFENIDE,DIRECT,N0000175511
2540,cilastatin,IN,141A6AMN38,CILASTATIN,DIRECT,N0000175514
42372,mupirocin,IN,D0GX863OA5,MUPIROCIN,DIRECT,N0000175515
