concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
D000068899,"Sitagliptin Phosphate, Metformin Hydrochloride Drug Combination",CHEM,Leaf,C,MeSH
D000068900,Sitagliptin Phosphate,CHEM,SubClass,C,MeSH
D000068937,Cosmeceuticals,CHEM,Leaf,C,MeSH
D000069036,Insulin Glargine,CHEM,Leaf,C,MeSH
D000069056,Lurasidone Hydrochloride,CHEM,Leaf,C,MeSH
D000069057,Insulin Detemir,CHEM,Leaf,C,MeSH
D000069058,Vardenafil Dihydrochloride,CHEM,Leaf,C,MeSH
D000069059,Atorvastatin,CHEM,Leaf,C,MeSH
D000069177,Type I Secretion Systems,CHEM,Leaf,C,MeSH
D000069178,Type II Secretion Systems,CHEM,Leaf,C,MeSH
D000069283,Rituximab,CHEM,Leaf,C,MeSH
D000069284,Protein Translocation Systems,CHEM,SubClass,C,MeSH
D000069285,Infliximab,CHEM,Leaf,C,MeSH
D000069286,Bortezomib,CHEM,Leaf,C,MeSH
D000069287,Capecitabine,CHEM,Leaf,C,MeSH
D000069294,Twin-Arginine-Translocation System,CHEM,Leaf,C,MeSH
D000069296,Type III Secretion Systems,CHEM,Leaf,C,MeSH
D000069319,Type IV Secretion Systems,CHEM,Leaf,C,MeSH
D000069320,Type V Secretion Systems,CHEM,Leaf,C,MeSH
D000069347,Erlotinib Hydrochloride,CHEM,Leaf,C,MeSH
D000069348,Quetiapine Fumarate,CHEM,Leaf,C,MeSH
D000069349,Linezolid,CHEM,Leaf,C,MeSH
D000069376,Type VI Secretion Systems,CHEM,Leaf,C,MeSH
D000069377,Type VII Secretion Systems,CHEM,Leaf,C,MeSH
D000069438,Ezetimibe,CHEM,SubClass,C,MeSH
D000069439,Dasatinib,CHEM,Leaf,C,MeSH
D000069442,Natalizumab,CHEM,Leaf,C,MeSH
D000069443,Heptavalent Pneumococcal Conjugate Vaccine,CHEM,Leaf,C,MeSH
D000069444,Omalizumab,CHEM,Leaf,C,MeSH
D000069445,Atomoxetine Hydrochloride,CHEM,Leaf,C,MeSH
D000069446,Atazanavir Sulfate,CHEM,Leaf,C,MeSH
D000069447,Tiotropium Bromide,CHEM,Leaf,C,MeSH
D000069448,Denosumab,CHEM,Leaf,C,MeSH
D000069449,Cinacalcet,CHEM,Leaf,C,MeSH
D000069450,Liraglutide,CHEM,Leaf,C,MeSH
D000069452,Pathogen-Associated Molecular Pattern Molecules,CHEM,Leaf,C,MeSH
D000069454,Darunavir,CHEM,Leaf,C,MeSH
D000069455,Palivizumab,CHEM,Leaf,C,MeSH
D000069458,Ranolazine,CHEM,Leaf,C,MeSH
D000069459,"Teas, Herbal",CHEM,Leaf,C,MeSH
D000069461,Bendamustine Hydrochloride,CHEM,Leaf,C,MeSH
D000069462,Dimethyl Fumarate,CHEM,Leaf,C,MeSH
D000069463,Olive Oil,CHEM,Leaf,C,MeSH
D000069464,Solifenacin Succinate,CHEM,Leaf,C,MeSH
D000069465,Febuxostat,CHEM,Leaf,C,MeSH
D000069468,Desvenlafaxine Succinate,CHEM,Leaf,C,MeSH
D000069470,Venlafaxine Hydrochloride,CHEM,Leaf,C,MeSH
D000069472,Colesevelam Hydrochloride,CHEM,Leaf,C,MeSH
D000069474,Sofosbuvir,CHEM,Leaf,C,MeSH
D000069476,Linagliptin,CHEM,Leaf,C,MeSH
D000069478,Lisdexamfetamine Dimesylate,CHEM,Leaf,C,MeSH
D000069479,"Buprenorphine, Naloxone Drug Combination",CHEM,Leaf,C,MeSH
D000069480,"Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination",CHEM,Leaf,C,MeSH
D000069499,"Ezetimibe, Simvastatin Drug Combination",CHEM,Leaf,C,MeSH
D000069501,Abiraterone Acetate,CHEM,Leaf,C,MeSH
D000069502,"Budesonide, Formoterol Fumarate Drug Combination",CHEM,Leaf,C,MeSH
D000069503,Vilazodone Hydrochloride,CHEM,Leaf,C,MeSH
D000069545,"Elvitegravir, Cobicistat, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination",CHEM,Leaf,C,MeSH
D000069547,Cobicistat,CHEM,SubClass,C,MeSH
D000069549,Ustekinumab,CHEM,Leaf,C,MeSH
D000069552,Rivaroxaban,CHEM,Leaf,C,MeSH
D000069557,Travoprost,CHEM,Leaf,C,MeSH
D000069559,Loteprednol Etabonate,CHEM,Leaf,C,MeSH
D000069579,Ranibizumab,CHEM,Leaf,C,MeSH
D000069580,Bimatoprost,CHEM,Leaf,C,MeSH
D000069582,Eszopiclone,CHEM,Leaf,C,MeSH
D000069583,Pregabalin,CHEM,Leaf,C,MeSH
D000069585,Filgrastim,CHEM,Leaf,C,MeSH
D000069594,Abatacept,CHEM,Leaf,C,MeSH
D000069603,Sevelamer,CHEM,Leaf,C,MeSH
D000069604,Dabigatran,CHEM,Leaf,C,MeSH
D000069605,Olopatadine Hydrochloride,CHEM,Leaf,C,MeSH
D000069616,Simeprevir,CHEM,Leaf,C,MeSH
D000069816,SEC Translocation Channels,CHEM,Leaf,C,MeSH
D000069877,Struvite,CHEM,Leaf,C,MeSH
D000069896,Transcription Activator-Like Effector Nucleases,CHEM,Leaf,C,MeSH
D000069997,Mastic Resin,CHEM,Leaf,C,MeSH
D000070,Acebutolol,CHEM,Leaf,C,MeSH
D000070017,Pediocins,CHEM,Leaf,C,MeSH
D000070136,Lipid Droplet Associated Proteins,CHEM,SubClass,C,MeSH
D000070137,Perilipins,CHEM,SubClass,C,MeSH
D000070156,Nogo Receptors,CHEM,SubClass,C,MeSH
D000070416,Antagomirs,CHEM,Leaf,C,MeSH
D000070576,NLR Proteins,CHEM,SubClass,C,MeSH
D000070579,Parkinson Disease Associated Proteins,CHEM,SubClass,C,MeSH
D000070584,Tripartite Motif Proteins,CHEM,SubClass,C,MeSH
D000070585,Cadherin Related Proteins,CHEM,SubClass,C,MeSH
D000070590,Solute Carrier Proteins,CHEM,SubClass,C,MeSH
D000070778,Perilipin-1,CHEM,Leaf,C,MeSH
D000070780,Perilipin-2,CHEM,Leaf,C,MeSH
D000070796,Perilipin-3,CHEM,Leaf,C,MeSH
D000070797,Perilipin-5,CHEM,Leaf,C,MeSH
D000070798,Nogo Proteins,CHEM,Leaf,C,MeSH
D000070816,Nogo Receptor 1,CHEM,Leaf,C,MeSH
D000070817,Nogo Receptor 2,CHEM,Leaf,C,MeSH
D000070818,Discoidin Domain Receptors,CHEM,SubClass,C,MeSH
D000070819,Discoidin Domain Receptor 1,CHEM,Leaf,C,MeSH
D000070820,Discoidin Domain Receptor 2,CHEM,Leaf,C,MeSH
D000070821,Discoidins,CHEM,Leaf,C,MeSH
D000070837,Lysine Acetyltransferases,CHEM,SubClass,C,MeSH
D000070876,Tensins,CHEM,Leaf,C,MeSH
D000070956,MutL Proteins,CHEM,SubClass,C,MeSH
D000070957,MutL Protein Homolog 1,CHEM,Leaf,C,MeSH
D000070976,Mismatch Repair Endonuclease PMS2,CHEM,Leaf,C,MeSH
D000070996,"ATP Binding Cassette Transporter, Subfamily G",CHEM,SubClass,C,MeSH
D000070997,"ATP Binding Cassette Transporter, Subfamily G, Member 2",CHEM,Leaf,C,MeSH
D000070998,"ATP Binding Cassette Transporter, Subfamily G, Member 1",CHEM,Leaf,C,MeSH
D000071018,"ATP Binding Cassette Transporter, Subfamily G, Member 5",CHEM,Leaf,C,MeSH
D000071019,"ATP Binding Cassette Transporter, Subfamily G, Member 8",CHEM,Leaf,C,MeSH
D000071020,Hemochromatosis Protein,CHEM,Leaf,C,MeSH
D000071058,Huntingtin Protein,CHEM,Leaf,C,MeSH
D000071063,Endoglin,CHEM,Leaf,C,MeSH
D000071068,Lipocalin-2,CHEM,Leaf,C,MeSH
D000071096,ADAMTS Proteins,CHEM,SubClass,C,MeSH
D000071097,ADAMTS1 Protein,CHEM,Leaf,C,MeSH
D000071116,ADAMTS5 Protein,CHEM,Leaf,C,MeSH
D000071118,ADAMTS7 Protein,CHEM,Leaf,C,MeSH
D000071119,ADAMTS9 Protein,CHEM,Leaf,C,MeSH
D000071120,ADAMTS13 Protein,CHEM,Leaf,C,MeSH
D000071121,ADAMTS4 Protein,CHEM,Leaf,C,MeSH
D000071137,Poly (ADP-Ribose) Polymerase-1,CHEM,Leaf,C,MeSH
D000071156,Promyelocytic Leukemia Protein,CHEM,Leaf,C,MeSH
D000071158,Leucine-Rich Repeat Serine-Threonine Protein Kinase-2,CHEM,Leaf,C,MeSH
D000071161,Forkhead Box Protein O1,CHEM,Leaf,C,MeSH
D000071162,Trefoil Factors,CHEM,SubClass,C,MeSH
D000071163,Trefoil Factor-1,CHEM,Leaf,C,MeSH
D000071164,Trefoil Factor-2,CHEM,Leaf,C,MeSH
D000071165,Trefoil Factor-3,CHEM,Leaf,C,MeSH
D000071176,Signaling Lymphocytic Activation Molecule Family,CHEM,SubClass,C,MeSH
D000071177,Signaling Lymphocytic Activation Molecule Family Member 1,CHEM,Leaf,C,MeSH
D000071178,CD48 Antigen,CHEM,Leaf,C,MeSH
D000071179,Signaling Lymphocytic Activation Molecule Associated Protein,CHEM,Leaf,C,MeSH
D000071181,"ATP Binding Cassette Transporter, Subfamily B, Member 2",CHEM,Leaf,C,MeSH
D000071183,Autophagy-Related Proteins,CHEM,SubClass,C,MeSH
D000071186,Beclin-1,CHEM,Leaf,C,MeSH
D000071187,Autophagy-Related Protein 5,CHEM,Leaf,C,MeSH
D000071189,Autophagy-Related Protein-1 Homolog,CHEM,Leaf,C,MeSH
D000071190,Autophagy-Related Protein 8 Family,CHEM,Leaf,C,MeSH
D000071192,Autophagy-Related Protein 12,CHEM,Leaf,C,MeSH
D000071193,Autophagy-Related Protein 7,CHEM,Leaf,C,MeSH
D000071198,Pyrin,CHEM,Leaf,C,MeSH
D000071199,"NLR Family, Pyrin Domain-Containing 3 Protein",CHEM,Leaf,C,MeSH
D000071221,Enhancer of Zeste Homolog 2 Protein,CHEM,Leaf,C,MeSH
D000071222,Suppressor of Cytokine Signaling 1 Protein,CHEM,Leaf,C,MeSH
D000071223,Suppressor of Cytokine Signaling 3 Protein,CHEM,Leaf,C,MeSH
D000071228,Polyelectrolytes,CHEM,Leaf,C,MeSH
D000071229,Perilipin-4,CHEM,Leaf,C,MeSH
D000071230,Transcriptional Regulator ERG,CHEM,Leaf,C,MeSH
D000071231,Carbonic Anhydrase IX,CHEM,Leaf,C,MeSH
D000071232,Small Leucine-Rich Proteoglycans,CHEM,SubClass,C,MeSH
D000071234,Lumican,CHEM,Leaf,C,MeSH
D000071235,Fibromodulin,CHEM,Leaf,C,MeSH
D000071245,Mitochondrial Uncoupling Proteins,CHEM,SubClass,C,MeSH
D000071246,Uncoupling Protein 2,CHEM,Leaf,C,MeSH
D000071247,Uncoupling Protein 3,CHEM,Leaf,C,MeSH
D000071248,Peroxisome Proliferator-Activated Receptor Gamma Coactivator 1-alpha,CHEM,Leaf,C,MeSH
D000071250,Snail Family Transcription Factors,CHEM,Leaf,C,MeSH
D000071256,Uncoupling Protein 1,CHEM,Leaf,C,MeSH
D000071316,Forkhead Box Protein O3,CHEM,Leaf,C,MeSH
D000071317,Nanog Homeobox Protein,CHEM,Leaf,C,MeSH
D000071336,Transcription Activator-Like Effectors,CHEM,Leaf,C,MeSH
D000071396,"Aldehyde Dehydrogenase, Mitochondrial",CHEM,Leaf,C,MeSH
D000071416,Twist Transcription Factors,CHEM,SubClass,C,MeSH
D000071417,Twist-Related Protein 2,CHEM,Leaf,C,MeSH
D000071425,"Src Homology 2 Domain-Containing, Transforming Protein 1",CHEM,Leaf,C,MeSH
D000071426,"Src Homology 2 Domain-Containing, Transforming Protein 2",CHEM,Leaf,C,MeSH
D000071427,"Src Homology 2 Domain-Containing, Transforming Protein 3",CHEM,Leaf,C,MeSH
D000071438,Fatty Acid-Binding Protein 7,CHEM,Leaf,C,MeSH
D000071443,12E7 Antigen,CHEM,Leaf,C,MeSH
D000071447,N-Myc Proto-Oncogene Protein,CHEM,Leaf,C,MeSH
D000071449,Proprotein Convertase 9,CHEM,Leaf,C,MeSH
D000071450,"ATP Binding Cassette Transporter, Subfamily B, Member 3",CHEM,Leaf,C,MeSH
D000071451,Chitinase-3-Like Protein 1,CHEM,Leaf,C,MeSH
D000071456,Sequestosome-1 Protein,CHEM,Leaf,C,MeSH
D000071457,DEAD Box Protein 58,CHEM,Leaf,C,MeSH
D000071478,APOBEC Deaminases,CHEM,SubClass,C,MeSH
D000071479,APOBEC-1 Deaminase,CHEM,Leaf,C,MeSH
D000071480,APOBEC-3G Deaminase,CHEM,Leaf,C,MeSH
D000071496,AlkB Enzymes,CHEM,SubClass,C,MeSH
D000071498,"AlkB Homolog 1, Histone H2a Dioxygenase",CHEM,Leaf,C,MeSH
D000071499,"AlkB Homolog 2, Alpha-Ketoglutarate-Dependent Dioxygenase",CHEM,Leaf,C,MeSH
D000071500,"AlkB Homolog 3, Alpha-Ketoglutarate-Dependent Dioxygenase",CHEM,Leaf,C,MeSH
D000071501,"AlkB Homolog 4, Lysine Demethylase",CHEM,Leaf,C,MeSH
D000071502,"AlkB Homolog 5, RNA Demethylase",CHEM,Leaf,C,MeSH
D000071503,"AlkB Homolog 8, tRNA Methyltransferase",CHEM,Leaf,C,MeSH
D000071516,Alpha-Ketoglutarate-Dependent Dioxygenase FTO,CHEM,Leaf,C,MeSH
D000071518,Liver X Receptors,CHEM,Leaf,C,MeSH
D000071557,beta-Arrestins,CHEM,SubClass,C,MeSH
D000071559,beta-Arrestin 1,CHEM,Leaf,C,MeSH
D000071560,beta-Arrestin 2,CHEM,Leaf,C,MeSH
D000071616,CDX2 Transcription Factor,CHEM,Leaf,C,MeSH
D000071617,Protein Deglycase DJ-1,CHEM,Leaf,C,MeSH
D000071636,Protein Phosphatase 2C,CHEM,Leaf,C,MeSH
D000071656,"Receptor, Notch3",CHEM,Leaf,C,MeSH
D000071657,Werner Syndrome Helicase,CHEM,Leaf,C,MeSH
D000071676,Zinc Finger Protein GLI1,CHEM,Leaf,C,MeSH
D000071677,Histidine Kinase,CHEM,Leaf,C,MeSH
D000071679,Glycogen Synthase Kinase 3 beta,CHEM,Leaf,C,MeSH
D000071681,Tartrate-Resistant Acid Phosphatase,CHEM,Leaf,C,MeSH
D000071701,Regulatory Factor X Transcription Factors,CHEM,SubClass,C,MeSH
D000071716,Regulatory Factor X1,CHEM,Leaf,C,MeSH
D000071717,X-Box Binding Protein 1,CHEM,Leaf,C,MeSH
D000071736,Stromal Interaction Molecules,CHEM,SubClass,C,MeSH
D000071737,Stromal Interaction Molecule 1,CHEM,Leaf,C,MeSH
D000071738,Stromal Interaction Molecule 2,CHEM,Leaf,C,MeSH
D000071739,Calcium Release Activated Calcium Channels,CHEM,SubClass,C,MeSH
D000071740,ORAI1 Protein,CHEM,Leaf,C,MeSH
D000071741,ORAI2 Protein,CHEM,Leaf,C,MeSH
D000071756,Soluble Guanylyl Cyclase,CHEM,Leaf,C,MeSH
D000071796,SMARCB1 Protein,CHEM,Leaf,C,MeSH
D000071797,Butyrophilins,CHEM,SubClass,C,MeSH
D000071799,Zinc Finger E-box-Binding Homeobox 1,CHEM,Leaf,C,MeSH
D000071816,Glycodelin,CHEM,Leaf,C,MeSH
D000071818,Wnt-5a Protein,CHEM,Leaf,C,MeSH
D000071821,Dystonin,CHEM,Leaf,C,MeSH
D000071837,Fibrillins,CHEM,SubClass,C,MeSH
D000071838,Fibrillin-1,CHEM,Leaf,C,MeSH
D000071840,Fibrillin-2,CHEM,Leaf,C,MeSH
D000071841,PAX6 Transcription Factor,CHEM,Leaf,C,MeSH
D000071857,Tumor Suppressor p53-Binding Protein 1,CHEM,Leaf,C,MeSH
D000071858,Epithelial Cell Adhesion Molecule,CHEM,Leaf,C,MeSH
D000071876,Prostaglandin-E Synthases,CHEM,Leaf,C,MeSH
D000071877,Checkpoint Kinase 1,CHEM,Leaf,C,MeSH
D000071916,AC133 Antigen,CHEM,Leaf,C,MeSH
D000071999,S100 Calcium-Binding Protein A4,CHEM,Leaf,C,MeSH
D000072,Acedapsone,CHEM,Leaf,C,MeSH
D000072000,NF-KappaB Inhibitor alpha,CHEM,Leaf,C,MeSH
D000072002,Prion Proteins,CHEM,SubClass,C,MeSH
D000072017,Deubiquitinating Enzymes,CHEM,SubClass,C,MeSH
D000072019,Kelch-Like ECH-Associated Protein 1,CHEM,Leaf,C,MeSH
D000072040,Apolipoprotein A-V,CHEM,Leaf,C,MeSH
D000072041,PAX3 Transcription Factor,CHEM,Leaf,C,MeSH
D000072056,Transcription Factor HES-1,CHEM,Leaf,C,MeSH
D000072079,Patched Receptors,CHEM,SubClass,C,MeSH
D000072081,Patched-1 Receptor,CHEM,Leaf,C,MeSH
D000072082,Patched-2 Receptor,CHEM,Leaf,C,MeSH
D000072086,Smoothened Receptor,CHEM,Leaf,C,MeSH
D000072099,Serrate-Jagged Proteins,CHEM,SubClass,C,MeSH
D000072100,Jagged-1 Protein,CHEM,Leaf,C,MeSH
D000072101,Jagged-2 Protein,CHEM,Leaf,C,MeSH
D000072105,Superoxide Dismutase-1,CHEM,Leaf,C,MeSH
D000072159,Dynactin Complex,CHEM,Leaf,C,MeSH
D000072160,Tumor Protein p73,CHEM,Leaf,C,MeSH
D000072179,Interleukin-1 Receptor-Like 1 Protein,CHEM,Leaf,C,MeSH
D000072180,Phosphoinositide Phosphatases,CHEM,SubClass,C,MeSH
D000072181,Inositol Polyphosphate 5-Phosphatases,CHEM,Leaf,C,MeSH
D000072183,"Phosphatidylinositol-3,4,5-Trisphosphate 5-Phosphatases",CHEM,Leaf,C,MeSH
D000072196,Fertilins,CHEM,Leaf,C,MeSH
D000072197,ADAM10 Protein,CHEM,Leaf,C,MeSH
D000072198,ADAM17 Protein,CHEM,Leaf,C,MeSH
D000072199,ADAM12 Protein,CHEM,Leaf,C,MeSH
D000072200,Ku Autoantigen,CHEM,Leaf,C,MeSH
D000072216,Zona Pellucida Glycoproteins,CHEM,Leaf,C,MeSH
D000072224,Bcl-2-Like Protein 11,CHEM,Leaf,C,MeSH
D000072233,Homer Scaffolding Proteins,CHEM,Leaf,C,MeSH
D000072235,Mating Factor,CHEM,Leaf,C,MeSH
D000072236,Methyl-Accepting Chemotaxis Proteins,CHEM,Leaf,C,MeSH
D000072237,ERG1 Potassium Channel,CHEM,Leaf,C,MeSH
D000072259,Connexin 26,CHEM,Leaf,C,MeSH
D000072260,RNA Splicing Factors,CHEM,SubClass,C,MeSH
D000072261,Dishevelled Proteins,CHEM,Leaf,C,MeSH
D000072278,Forkhead Box Protein M1,CHEM,Leaf,C,MeSH
D000072316,Dioxins and Dioxin-like Compounds,CHEM,SubClass,C,MeSH
D000072317,Polychlorinated Dibenzodioxins,CHEM,SubClass,C,MeSH
D000072318,Dibenzofurans,CHEM,SubClass,C,MeSH
D000072336,Mucosal-Associated Invariant T Cells,CHEM,Leaf,C,MeSH
D000072338,"Dibenzofurans, Polychlorinated",CHEM,Leaf,C,MeSH
D000072340,NIMA-Interacting Peptidylprolyl Isomerase,CHEM,Leaf,C,MeSH
D000072376,Oxysterols,CHEM,SubClass,C,MeSH
D000072377,Syk Kinase,CHEM,Leaf,C,MeSH
D000072379,NIMA-Related Kinases,CHEM,SubClass,C,MeSH
D000072380,NIMA-Related Kinase 1,CHEM,Leaf,C,MeSH
D000072396,Endothelin-Converting Enzymes,CHEM,Leaf,C,MeSH
D000072441,"DNA, Ancient",CHEM,Leaf,C,MeSH
D000072461,Cytochrome P450 Family 1,CHEM,SubClass,C,MeSH
D000072467,Cytochrome P450 Family 2,CHEM,SubClass,C,MeSH
D000072469,Cytochrome P450 Family 3,CHEM,SubClass,C,MeSH
D000072470,Cytochrome P450 Family 4,CHEM,SubClass,C,MeSH
D000072471,"Heterocyclic Compounds, Fused-Ring",CHEM,SubClass,C,MeSH
D000072472,Cytochrome P450 Family 6,CHEM,Leaf,C,MeSH
D000072473,Fused-Ring Compounds,CHEM,SubClass,C,MeSH
D000072474,Cytochrome P450 Family 7,CHEM,SubClass,C,MeSH
D000072475,Cytochrome P450 Family 8,CHEM,SubClass,C,MeSH
D000072476,Cytochrome P450 Family 11,CHEM,SubClass,C,MeSH
D000072477,Cytochrome P450 Family 12,CHEM,Leaf,C,MeSH
D000072478,Cytochrome P450 Family 17,CHEM,SubClass,C,MeSH
D000072481,DNA Ligase ATP,CHEM,Leaf,C,MeSH
D000072482,Retinoic Acid Receptor alpha,CHEM,Leaf,C,MeSH
D000072483,Placenta Growth Factor,CHEM,Leaf,C,MeSH
D000072496,Cytochrome P450 Family 19,CHEM,SubClass,C,MeSH
D000072497,Cytochrome P450 Family 21,CHEM,SubClass,C,MeSH
D000072498,Cytochrome P450 Family 24,CHEM,SubClass,C,MeSH
D000072500,Cytochrome P450 Family 26,CHEM,SubClass,C,MeSH
D000072501,Cytochrome P450 Family 27,CHEM,SubClass,C,MeSH
D000072503,Cytochrome P450 Family 46,CHEM,SubClass,C,MeSH
D000072505,Cytochrome P450 Family 51,CHEM,SubClass,C,MeSH
D000072516,Retinoic Acid 4-Hydroxylase,CHEM,Leaf,C,MeSH
D000072556,Cholesterol 24-Hydroxylase,CHEM,Leaf,C,MeSH
D000072576,Homeobox Protein Nkx-2.5,CHEM,Leaf,C,MeSH
