concept_code_1,relationship_id,relationship_source,relationship_type,concept_code_2
N0000175488,Subsumes,DAILYMED,DIRECT,1597609
N0000175488,Subsumes,DAILYMED,DIRECT,19552
N0000175488,Subsumes,DAILYMED,DIRECT,20481
N0000175488,Subsumes,DAILYMED,DIRECT,20489
N0000175488,Subsumes,DAILYMED,DIRECT,20492
N0000175488,Subsumes,DAILYMED,DIRECT,2180
N0000175488,Subsumes,DAILYMED,DIRECT,2186
N0000175488,Subsumes,DAILYMED,DIRECT,2187
N0000175488,Subsumes,DAILYMED,DIRECT,2189
N0000175488,Subsumes,DAILYMED,DIRECT,2192
N0000175488,Subsumes,DAILYMED,DIRECT,2193
N0000175488,Subsumes,DAILYMED,DIRECT,2194
N0000175488,Subsumes,DAILYMED,DIRECT,25037
N0000175488,Subsumes,DAILYMED,DIRECT,83682
N0000175489,Subsumes,DAILYMED,DIRECT,10829
N0000175491,Subsumes,DAILYMED,DIRECT,11124
N0000175492,Subsumes,DAILYMED,DIRECT,274786
N0000175493,Subsumes,DAILYMED,DIRECT,1272
N0000175494,Subsumes,DAILYMED,DIRECT,235559
N0000175494,Subsumes,DAILYMED,DIRECT,7454
N0000175495,Subsumes,DAILYMED,DIRECT,1540825
N0000175495,Subsumes,DAILYMED,DIRECT,190376
N0000175496,Subsumes,DAILYMED,DIRECT,1545986
N0000175496,Subsumes,DAILYMED,DIRECT,1546029
N0000175496,Subsumes,DAILYMED,DIRECT,325642
N0000175497,Subsumes,DAILYMED,DIRECT,1297882
N0000175497,Subsumes,DAILYMED,DIRECT,1546000
N0000175497,Subsumes,DAILYMED,DIRECT,3356
N0000175497,Subsumes,DAILYMED,DIRECT,7233
N0000175497,Subsumes,DAILYMED,DIRECT,733
N0000175497,Subsumes,DAILYMED,DIRECT,7773
N0000175497,Subsumes,DAILYMED,DIRECT,7980
N0000175497,Subsumes,DAILYMED,DIRECT,7984
N0000175498,Subsumes,DAILYMED,DIRECT,732
N0000175498,Subsumes,DAILYMED,DIRECT,7597
N0000175499,Subsumes,DAILYMED,DIRECT,2708
N0000175499,Subsumes,DAILYMED,DIRECT,8536
N0000175500,Subsumes,DAILYMED,DIRECT,35616
N0000175500,Subsumes,DAILYMED,DIRECT,35619
N0000175500,Subsumes,DAILYMED,DIRECT,9384
N0000175501,Subsumes,DAILYMED,DIRECT,35617
N0000175501,Subsumes,DAILYMED,DIRECT,55672
N0000175502,Subsumes,DAILYMED,DIRECT,229367
N0000175502,Subsumes,DAILYMED,DIRECT,229369
N0000175503,Subsumes,DAILYMED,DIRECT,10169
N0000175503,Subsumes,DAILYMED,DIRECT,10171
N0000175503,Subsumes,DAILYMED,DIRECT,9793
N0000175504,Subsumes,DAILYMED,INDIRECT,10169
N0000175504,Subsumes,DAILYMED,INDIRECT,10171
N0000175504,Subsumes,DAILYMED,DIRECT,10180
N0000175504,Subsumes,DAILYMED,DIRECT,10207
N0000175504,Subsumes,DAILYMED,INDIRECT,9793
N0000175505,Subsumes,DAILYMED,DIRECT,10395
N0000175505,Subsumes,DAILYMED,DIRECT,1545999
N0000175505,Subsumes,DAILYMED,DIRECT,3154
N0000175507,Subsumes,DAILYMED,DIRECT,140108
N0000175507,Subsumes,DAILYMED,DIRECT,325887
N0000175507,Subsumes,DAILYMED,DIRECT,341018
N0000175509,Subsumes,DAILYMED,DIRECT,22299
N0000175510,Subsumes,DAILYMED,DIRECT,732
N0000175511,Subsumes,DAILYMED,DIRECT,6572
N0000175514,Subsumes,DAILYMED,DIRECT,2540
N0000175515,Subsumes,DAILYMED,DIRECT,42372
N0000175517,Subsumes,DAILYMED,DIRECT,167
N0000175517,Subsumes,DAILYMED,DIRECT,194881
N0000175517,Subsumes,DAILYMED,DIRECT,3353
N0000175517,Subsumes,DAILYMED,DIRECT,60207
N0000175518,Subsumes,DAILYMED,DIRECT,114934
N0000175518,Subsumes,DAILYMED,DIRECT,1546207
N0000175518,Subsumes,DAILYMED,DIRECT,60819
N0000175519,Subsumes,DAILYMED,DIRECT,135391
N0000175519,Subsumes,DAILYMED,DIRECT,39684
N0000175519,Subsumes,DAILYMED,DIRECT,6146
N0000175521,Subsumes,DAILYMED,DIRECT,120608
N0000175521,Subsumes,DAILYMED,DIRECT,5880
N0000175521,Subsumes,DAILYMED,DIRECT,612937
N0000175522,Subsumes,DAILYMED,DIRECT,11645
N0000175522,Subsumes,DAILYMED,DIRECT,3131
N0000175522,Subsumes,DAILYMED,DIRECT,614373
N0000175524,Subsumes,DAILYMED,DIRECT,260101
N0000175524,Subsumes,DAILYMED,DIRECT,69722
N0000175525,Subsumes,DAILYMED,DIRECT,114979
N0000175525,Subsumes,DAILYMED,DIRECT,17128
N0000175525,Subsumes,DAILYMED,DIRECT,283742
N0000175525,Subsumes,DAILYMED,DIRECT,40790
N0000175525,Subsumes,DAILYMED,DIRECT,7646
N0000175525,Subsumes,DAILYMED,DIRECT,816346
N0000175526,Subsumes,DAILYMED,DIRECT,11055
N0000175530,Subsumes,DAILYMED,DIRECT,1546264
N0000175531,Subsumes,DAILYMED,DIRECT,1300478
N0000175531,Subsumes,DAILYMED,DIRECT,486164
N0000175531,Subsumes,DAILYMED,DIRECT,578350
N0000175535,Subsumes,DAILYMED,DIRECT,1811461
N0000175535,Subsumes,DAILYMED,DIRECT,2048727
N0000175535,Subsumes,DAILYMED,DIRECT,27291
N0000175536,Subsumes,DAILYMED,DIRECT,1726081
N0000175536,Subsumes,DAILYMED,DIRECT,25138
N0000175536,Subsumes,DAILYMED,DIRECT,5775
N0000175539,Subsumes,DAILYMED,INDIRECT,10391
N0000175539,Subsumes,DAILYMED,INDIRECT,1815
N0000175539,Subsumes,DAILYMED,INDIRECT,20859
N0000175539,Subsumes,DAILYMED,DIRECT,34905
N0000175539,Subsumes,DAILYMED,INDIRECT,35780
N0000175539,Subsumes,DAILYMED,INDIRECT,592464
N0000175539,Subsumes,DAILYMED,INDIRECT,6387
N0000175539,Subsumes,DAILYMED,INDIRECT,6759
N0000175539,Subsumes,DAILYMED,INDIRECT,8686
N0000175540,Subsumes,DAILYMED,DIRECT,118886
N0000175541,Subsumes,DAILYMED,DIRECT,5882
N0000175543,Subsumes,DAILYMED,DIRECT,620
N0000175543,Subsumes,DAILYMED,DIRECT,9386
N0000175552,Subsumes,DAILYMED,DIRECT,134615
N0000175552,Subsumes,DAILYMED,DIRECT,14845
N0000175552,Subsumes,DAILYMED,INDIRECT,1545996
N0000175552,Subsumes,DAILYMED,INDIRECT,2599
N0000175552,Subsumes,DAILYMED,DIRECT,3966
N0000175552,Subsumes,DAILYMED,DIRECT,3992
N0000175552,Subsumes,DAILYMED,INDIRECT,40114
N0000175552,Subsumes,DAILYMED,INDIRECT,48937
N0000175552,Subsumes,DAILYMED,INDIRECT,5033
N0000175552,Subsumes,DAILYMED,INDIRECT,57258
N0000175552,Subsumes,DAILYMED,DIRECT,6963
N0000175552,Subsumes,DAILYMED,INDIRECT,8163
N0000175552,Subsumes,DAILYMED,DIRECT,8896
N0000175553,Subsumes,DAILYMED,DIRECT,17300
N0000175553,Subsumes,DAILYMED,DIRECT,20352
N0000175553,Subsumes,DAILYMED,DIRECT,22298
N0000175553,Subsumes,DAILYMED,DIRECT,37798
N0000175553,Subsumes,DAILYMED,DIRECT,49276
N0000175553,Subsumes,DAILYMED,DIRECT,720825
N0000175553,Subsumes,DAILYMED,DIRECT,77492
N0000175553,Subsumes,DAILYMED,DIRECT,8149
N0000175553,Subsumes,DAILYMED,DIRECT,8153
N0000175553,Subsumes,DAILYMED,DIRECT,8629
N0000175554,Subsumes,DAILYMED,DIRECT,1545996
N0000175554,Subsumes,DAILYMED,DIRECT,2599
N0000175554,Subsumes,DAILYMED,DIRECT,40114
N0000175554,Subsumes,DAILYMED,DIRECT,48937
N0000175554,Subsumes,DAILYMED,DIRECT,5033
N0000175554,Subsumes,DAILYMED,DIRECT,57258
N0000175555,Subsumes,DAILYMED,INDIRECT,1300786
N0000175555,Subsumes,DAILYMED,INDIRECT,1424884
N0000175555,Subsumes,DAILYMED,INDIRECT,1546059
N0000175555,Subsumes,DAILYMED,INDIRECT,237159
N0000175555,Subsumes,DAILYMED,INDIRECT,25255
N0000175555,Subsumes,DAILYMED,INDIRECT,304962
N0000175555,Subsumes,DAILYMED,INDIRECT,36117
N0000175555,Subsumes,DAILYMED,DIRECT,3616
N0000175555,Subsumes,DAILYMED,DIRECT,3966
N0000175555,Subsumes,DAILYMED,DIRECT,3992
N0000175555,Subsumes,DAILYMED,INDIRECT,435
N0000175555,Subsumes,DAILYMED,DIRECT,6054
N0000175555,Subsumes,DAILYMED,INDIRECT,7688
N0000175556,Subsumes,DAILYMED,DIRECT,1202
N0000175556,Subsumes,DAILYMED,DIRECT,149
N0000175556,Subsumes,DAILYMED,DIRECT,1520
N0000175556,Subsumes,DAILYMED,DIRECT,1546004
N0000175556,Subsumes,DAILYMED,DIRECT,1813
N0000175556,Subsumes,DAILYMED,DIRECT,19484
N0000175556,Subsumes,DAILYMED,DIRECT,20352
N0000175556,Subsumes,DAILYMED,DIRECT,2116
N0000175556,Subsumes,DAILYMED,DIRECT,31555
N0000175556,Subsumes,DAILYMED,DIRECT,49737
N0000175556,Subsumes,DAILYMED,DIRECT,6185
N0000175556,Subsumes,DAILYMED,DIRECT,6918
N0000175556,Subsumes,DAILYMED,DIRECT,7226
N0000175556,Subsumes,DAILYMED,DIRECT,8332
N0000175556,Subsumes,DAILYMED,DIRECT,8787
N0000175557,Subsumes,DAILYMED,DIRECT,298869
N0000175557,Subsumes,DAILYMED,DIRECT,9997
N0000175558,Subsumes,DAILYMED,DIRECT,10114
N0000175558,Subsumes,DAILYMED,DIRECT,10473
N0000175558,Subsumes,DAILYMED,DIRECT,134547
N0000175558,Subsumes,DAILYMED,DIRECT,1545988
N0000175558,Subsumes,DAILYMED,DIRECT,1716278
N0000175558,Subsumes,DAILYMED,DIRECT,1828
N0000175558,Subsumes,DAILYMED,DIRECT,2105
N0000175558,Subsumes,DAILYMED,DIRECT,2346
N0000175558,Subsumes,DAILYMED,DIRECT,3098
N0000175558,Subsumes,DAILYMED,DIRECT,37776
N0000175558,Subsumes,DAILYMED,DIRECT,4089
N0000175558,Subsumes,DAILYMED,DIRECT,5657
N0000175558,Subsumes,DAILYMED,DIRECT,632
N0000175558,Subsumes,DAILYMED,DIRECT,6466
N0000175558,Subsumes,DAILYMED,DIRECT,6674
N0000175558,Subsumes,DAILYMED,DIRECT,6718
N0000175558,Subsumes,DAILYMED,DIRECT,8702
N0000175559,Subsumes,DAILYMED,DIRECT,16681
N0000175559,Subsumes,DAILYMED,DIRECT,30009
N0000175560,Subsumes,DAILYMED,DIRECT,1307298
N0000175560,Subsumes,DAILYMED,DIRECT,31805
N0000175560,Subsumes,DAILYMED,DIRECT,4508
N0000175560,Subsumes,DAILYMED,DIRECT,83008
N0000175561,Subsumes,DAILYMED,DIRECT,1091643
N0000175561,Subsumes,DAILYMED,DIRECT,214354
N0000175561,Subsumes,DAILYMED,DIRECT,321064
N0000175561,Subsumes,DAILYMED,DIRECT,52175
N0000175561,Subsumes,DAILYMED,DIRECT,69749
N0000175561,Subsumes,DAILYMED,DIRECT,73494
N0000175561,Subsumes,DAILYMED,DIRECT,83515
N0000175561,Subsumes,DAILYMED,DIRECT,83818
N0000175562,Subsumes,DAILYMED,DIRECT,1545989
N0000175562,Subsumes,DAILYMED,DIRECT,1546022
N0000175562,Subsumes,DAILYMED,DIRECT,1546196
N0000175562,Subsumes,DAILYMED,DIRECT,1546358
N0000175562,Subsumes,DAILYMED,DIRECT,1546359
N0000175562,Subsumes,DAILYMED,DIRECT,1546377
N0000175562,Subsumes,DAILYMED,DIRECT,1546379
N0000175562,Subsumes,DAILYMED,DIRECT,1546393
N0000175562,Subsumes,DAILYMED,DIRECT,1546400
N0000175562,Subsumes,DAILYMED,DIRECT,18867
N0000175562,Subsumes,DAILYMED,DIRECT,1998
N0000175562,Subsumes,DAILYMED,DIRECT,35208
N0000175562,Subsumes,DAILYMED,DIRECT,35296
N0000175562,Subsumes,DAILYMED,DIRECT,3827
N0000175562,Subsumes,DAILYMED,DIRECT,38454
N0000175562,Subsumes,DAILYMED,DIRECT,50166
N0000175562,Subsumes,DAILYMED,DIRECT,54552
N0000175563,Subsumes,DAILYMED,DIRECT,258494
N0000175563,Subsumes,DAILYMED,DIRECT,72965
N0000175563,Subsumes,DAILYMED,DIRECT,84857
N0000175564,Subsumes,DAILYMED,DIRECT,5470
N0000175564,Subsumes,DAILYMED,DIRECT,6984
N0000175565,Subsumes,DAILYMED,DIRECT,6809
N0000175566,Subsumes,DAILYMED,DIRECT,11170
N0000175566,Subsumes,DAILYMED,DIRECT,3443
N0000175568,Subsumes,DAILYMED,DIRECT,3407
N0000175569,Subsumes,DAILYMED,DIRECT,266604
N0000175570,Subsumes,DAILYMED,DIRECT,3628
N0000175570,Subsumes,DAILYMED,DIRECT,3992
N0000175570,Subsumes,DAILYMED,DIRECT,7512
N0000175571,Subsumes,DAILYMED,DIRECT,1294580
N0000175572,Subsumes,DAILYMED,DIRECT,620216
N0000175573,Subsumes,DAILYMED,DIRECT,623033
N0000175574,Subsumes,DAILYMED,DIRECT,10869
N0000175574,Subsumes,DAILYMED,DIRECT,1223
N0000175574,Subsumes,DAILYMED,DIRECT,1303098
N0000175574,Subsumes,DAILYMED,DIRECT,1424
N0000175574,Subsumes,DAILYMED,DIRECT,1487514
N0000175574,Subsumes,DAILYMED,DIRECT,1546373
N0000175574,Subsumes,DAILYMED,DIRECT,1546438
N0000175574,Subsumes,DAILYMED,DIRECT,2102775
N0000175574,Subsumes,DAILYMED,DIRECT,21232
N0000175574,Subsumes,DAILYMED,DIRECT,3361
N0000175574,Subsumes,DAILYMED,DIRECT,69120
N0000175574,Subsumes,DAILYMED,DIRECT,7213
N0000175574,Subsumes,DAILYMED,DIRECT,8761
N0000175574,Subsumes,DAILYMED,DIRECT,89785
N0000175574,Subsumes,DAILYMED,DIRECT,9601
N0000175575,Subsumes,DAILYMED,DIRECT,2107301
N0000175575,Subsumes,DAILYMED,DIRECT,591781
N0000175576,Subsumes,DAILYMED,DIRECT,10759
N0000175576,Subsumes,DAILYMED,DIRECT,10761
N0000175576,Subsumes,DAILYMED,DIRECT,108088
N0000175576,Subsumes,DAILYMED,DIRECT,108118
N0000175576,Subsumes,DAILYMED,DIRECT,1347
N0000175576,Subsumes,DAILYMED,DIRECT,1514
N0000175576,Subsumes,DAILYMED,DIRECT,1546428
