vocabulary_id,concept_code,concept_name,concept_class
EPC,N0000175543,Influenza A M2 Protein Inhibitor,Class
EPC,N0000175552,alpha-Adrenergic Agonist,Class
EPC,N0000175553,alpha-Adrenergic Blocker,Class
EPC,N0000175555,beta-Adrenergic Agonist,Class
EPC,N0000175556,beta-Adrenergic Blocker,Class
EPC,N0000175557,Aldosterone Antagonist,Class
EPC,N0000175558,Alkylating Drug,Class
EPC,N0000175559,alpha-Glucosidase Inhibitor,Class
EPC,N0000175560,Androgen Receptor Inhibitor,Class
EPC,N0000175561,Angiotensin 2 Receptor Blocker,Class
EPC,N0000175562,Angiotensin Converting Enzyme Inhibitor,Class
EPC,N0000175563,Aromatase Inhibitor,Class
EPC,N0000175564,Arteriolar Vasodilator,Class
EPC,N0000175565,Biguanide,Class
EPC,N0000175566,Calcium Channel Blocker,Class
EPC,N0000175567,Calcium Binder,Class
EPC,N0000175568,Cardiac Glycoside,Class
EPC,N0000175569,Catecholamine Synthesis Inhibitor,Class
EPC,N0000175570,Catecholamine,Class
EPC,N0000175571,CD33-directed Immunoconjugate,Class
EPC,N0000175572,CCR5 Co-receptor Antagonist,Class
EPC,N0000175573,Chloride Channel Activator,Class
EPC,N0000175574,Anticholinergic,Class
EPC,N0000175575,Complement Inhibitor,Class
EPC,N0000175576,Corticosteroid,Class
EPC,N0000175578,Platelet Aggregation Inhibitor,Class
EPC,N0000175579,Bisphosphonate,Class
EPC,N0000175580,Dopaminergic Agonist,Class
EPC,N0000175581,Endothelin Receptor Antagonist,Class
EPC,N0000175582,Estrogen Receptor Antagonist,Class
EPC,N0000175583,Omega-3 Fatty Acid,Class
EPC,N0000175584,Folate Analog Metabolic Inhibitor,Class
EPC,N0000175586,Low Molecular Weight Heparin,Class
EPC,N0000175587,Histamine-1 Receptor Antagonist,Class
EPC,N0000175588,Histone Deacetylase Inhibitor,Class
EPC,N0000175589,HMG-CoA Reductase Inhibitor,Class
EPC,N0000175590,Loop Diuretic,Class
EPC,N0000175591,Intestinal Lipase Inhibitor,Class
EPC,N0000175592,Microtubule Inhibitor,Class
EPC,N0000175594,Nicotinic Acid,Class
EPC,N0000175595,Nucleoside Metabolic Inhibitor,Class
EPC,N0000175596,Peroxisome Proliferator Receptor alpha Agonist,Class
EPC,N0000175597,Phosphate Binder,Class
EPC,N0000175598,Phosphodiesterase 3 Inhibitor,Class
EPC,N0000175599,Phosphodiesterase 5 Inhibitor,Class
EPC,N0000175600,Potassium Salt,Class
EPC,N0000175601,Progesterone,Class
EPC,N0000175602,Progestin,Class
EPC,N0000175603,Prostacycline,Class
EPC,N0000175604,Proteasome Inhibitor,Class
EPC,N0000175605,Kinase Inhibitor,Class
EPC,N0000175606,Recombinant Human Growth Hormone,Class
EPC,N0000175607,Retinoid,Class
EPC,N0000175608,Sulfonylurea,Class
EPC,N0000175609,Topoisomerase Inhibitor,Class
EPC,N0000175610,Tumor Necrosis Factor Blocker,Class
EPC,N0000175611,Urease Inhibitor,Class
EPC,N0000175612,Vinca Alkaloid,Class
EPC,N0000175613,Antimetabolite Immunosuppressant,Class
EPC,N0000175616,Human Immunodeficiency Virus 1 Fusion Inhibitor,Class
EPC,N0000175622,Interleukin-2 Receptor Blocking Antibody,Class
EPC,N0000175623,Respiratory Syncytial Virus Anti-F Protein Monoclonal Antibody,Class
EPC,N0000175625,mTOR Inhibitor Immunosuppressant,Class
EPC,N0000175630,Mast Cell Stabilizer,Class
EPC,N0000175634,Antifibrinolytic Agent,Class
EPC,N0000175637,Factor Xa Inhibitor,Class
EPC,N0000175638,Platelet-reducing Agent,Class
EPC,N0000175640,Catecholamine-depleting Sympatholytic,Class
EPC,N0000175641,Autonomic Ganglionic Blocker,Class
EPC,N0000175655,Gonadotropin Releasing Hormone Receptor Agonist,Class
EPC,N0000175656,Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor,Class
EPC,N0000175657,CD20-directed Cytolytic Antibody,Class
EPC,N0000175658,CD20-directed Radiotherapeutic Antibody,Class
EPC,N0000175659,CD52-directed Cytolytic Antibody,Class
EPC,N0000175661,HER2/neu Receptor Antagonist,Class
EPC,N0000175664,Epidermal Growth Factor Receptor Antagonist,Class
EPC,N0000175665,Erythropoiesis-stimulating Agent,Class
EPC,N0000175666,Leukocyte Growth Factor,Class
EPC,N0000175667,Lymphocyte Growth Factor,Class
EPC,N0000175669,Asparagine-specific Enzyme,Class
EPC,N0000175670,Uric Acid-specific Enzyme,Class
EPC,N0000175671,Mucocutaneous Epithelial Cell Growth Factor,Class
EPC,N0000175679,Aldehyde Dehydrogenase Inhibitor,Class
EPC,N0000175680,Benzodiazepine Antagonist,Class
EPC,N0000175681,General Anesthetic,Class
EPC,N0000175682,Amide Local Anesthetic,Class
EPC,N0000175683,Ester Local Anesthetic,Class
EPC,N0000175688,Partial Opioid Agonist/Antagonist,Class
EPC,N0000175689,Partial Opioid Agonist,Class
EPC,N0000175690,Opioid Agonist,Class
EPC,N0000175691,Opioid Antagonist,Class
EPC,N0000175692,Opioid Agonist/Antagonist,Class
EPC,N0000175693,Barbiturate,Class
EPC,N0000175694,Benzodiazepine,Class
EPC,N0000175695,Norepinephrine Reuptake Inhibitor,Class
EPC,N0000175696,Serotonin Reuptake Inhibitor,Class
EPC,N0000175697,N-type Calcium Channel Antagonist,Class
EPC,N0000175698,Xanthine Oxidase Inhibitor,Class
EPC,N0000175700,Cholinergic Muscarinic Antagonist,Class
EPC,N0000175705,Partial Cholinergic Nicotinic Agonist,Class
EPC,N0000175706,Cholinergic Nicotinic Agonist,Class
EPC,N0000175710,Interleukin-1 Receptor Antagonist,Class
EPC,N0000175712,Purine Antimetabolite,Class
EPC,N0000175713,Antirheumatic Agent,Class
EPC,N0000175714,Vitamin B Complex Member,Class
EPC,N0000175716,Respiratory Stimulant,Class
EPC,N0000175719,Depolarizing Neuromuscular Blocker,Class
EPC,N0000175720,Nondepolarizing Neuromuscular Blocker,Class
EPC,N0000175722,Nonsteroidal Anti-inflammatory Drug,Class
EPC,N0000175723,Cholinesterase Inhibitor,Class
EPC,N0000175737,Muscle Relaxant,Class
EPC,N0000175738,Skeletal Muscle Relaxant,Class
EPC,N0000175739,Central Nervous System Stimulant,Class
EPC,N0000175740,Benzothiazole,Class
EPC,N0000175742,Cholinesterase Reactivator,Class
EPC,N0000175743,Melatonin Receptor Agonist,Class
EPC,N0000175744,Monoamine Oxidase Inhibitor,Class
EPC,N0000175745,N-methyl-D-aspartate Receptor Antagonist,Class
EPC,N0000175746,Phenothiazine,Class
EPC,N0000175747,Recombinant Human Interferon beta,Class
EPC,N0000175749,Serotonin and Norepinephrine Reuptake Inhibitor,Class
EPC,N0000175750,Antihistamine,Class
EPC,N0000175751,Mood Stabilizer,Class
EPC,N0000175752,Tricyclic Antidepressant,Class
EPC,N0000175753,Anti-epileptic Agent,Class
EPC,N0000175754,Aromatic Amino Acid Decarboxylation Inhibitor,Class
EPC,N0000175757,Catechol-O-Methyltransferase Inhibitor,Class
EPC,N0000175758,Central Nervous System Depressant,Class
EPC,N0000175759,gamma-Aminobutyric Acid-ergic Agonist,Class
EPC,N0000175762,Monoamine Oxidase Type B Inhibitor,Class
EPC,N0000175765,Serotonin-1b and Serotonin-1d Receptor Agonist,Class
EPC,N0000175766,Ergotamine Derivative,Class
EPC,N0000175767,Ergot-derived Dopamine Receptor Agonist,Class
EPC,N0000175768,Nonergot Dopamine Agonist,Class
EPC,N0000175769,Sympathomimetic-like Agent,Class
EPC,N0000175771,Acetylcholine Release Inhibitor,Class
EPC,N0000175775,Integrin Receptor Antagonist,Class
EPC,N0000175776,Mucolytic,Class
EPC,N0000175777,Leukotriene Receptor Antagonist,Class
EPC,N0000175778,Surfactant,Class
EPC,N0000175780,Amino Acid,Class
EPC,N0000175781,Aminosalicylate,Class
EPC,N0000175782,Cannabinoid,Class
EPC,N0000175783,Glucosylceramide Synthase Inhibitor,Class
EPC,N0000175784,Histamine-2 Receptor Antagonist,Class
EPC,N0000175785,Prostaglandin E1 Analog,Class
EPC,N0000175786,Substance P/Neurokinin-1 Receptor Antagonist,Class
EPC,N0000175790,Methylxanthine,Class
EPC,N0000175794,Anti-IgE,Class
EPC,N0000175796,Non-narcotic Antitussive,Class
EPC,N0000175798,Cholecystokinin Analog,Class
EPC,N0000175800,Dopamine-2 Receptor Antagonist,Class
EPC,N0000175801,Aluminum Complex,Class
EPC,N0000175802,Bile Acid,Class
EPC,N0000175805,Methylating Agent,Class
EPC,N0000175807,Nitrogen Binding Agent,Class
EPC,N0000175809,4-Hydroxyphenyl-Pyruvate Dioxygenase Inhibitor,Class
EPC,N0000175810,Osmotic Diuretic,Class
EPC,N0000175811,Osmotic Laxative,Class
EPC,N0000175812,Stimulant Laxative,Class
EPC,N0000175814,Sclerosing Agent,Class
EPC,N0000175815,Serotonin-4 Receptor Antagonist,Class
EPC,N0000175818,Serotonin-3 Receptor Antagonist,Class
EPC,N0000175819,Sucrose-specific Enzyme,Class
EPC,N0000175820,Hydrolytic Lysosomal Glucocerebroside-specific Enzyme,Class
EPC,N0000175821,Hydrolytic Lysosomal Glycogen-specific Enzyme,Class
EPC,N0000175822,Hydrolytic Lysosomal Neutral Glycosphingolipid-specific Enzyme,Class
EPC,N0000175823,Hydrolytic Lysosomal Glycosaminoglycan-specific Enzyme,Class
EPC,N0000175824,Androgen,Class
EPC,N0000175825,Estrogen,Class
EPC,N0000175826,Estrogen Agonist/Antagonist,Class
EPC,N0000175827,Ergot Derivative,Class
EPC,N0000175828,Oxytocic,Class
EPC,N0000175831,Copper-containing Intrauterine Device,Class
EPC,N0000175832,Progestin-containing Intrauterine Device,Class
EPC,N0000175835,Calculi Dissolution Agent,Class
EPC,N0000175836,5-alpha Reductase Inhibitor,Class
EPC,N0000175837,Glycosaminoglycan,Class
EPC,N0000175838,Gonadotropin,Class
EPC,N0000175839,Gonadotropin Releasing Hormone Receptor Antagonist,Class
EPC,N0000175840,Cholinergic Muscarinic Agonist,Class
EPC,N0000175841,Progestin Antagonist,Class
EPC,N0000175842,alpha-Hydroxy Acid,Class
EPC,N0000175843,Collagen-specific Enzyme,Class
EPC,N0000175845,Decarboxylase Inhibitor,Class
EPC,N0000175846,Porphyrin Precursor,Class
EPC,N0000175847,Pyrethroid,Class
EPC,N0000175848,Tubulin Inhibiting Agent,Class
EPC,N0000175849,Vitamin D Analog,Class
EPC,N0000175854,Melanin Synthesis Inhibitor,Class
EPC,N0000175864,Contrast Agent for Ultrasound Imaging,Class
EPC,N0000175866,Inhalation Diagnostic Agent,Class
EPC,N0000175872,Radioactive Therapeutic Agent,Class
EPC,N0000175874,Allylamine Antifungal,Class
EPC,N0000175875,Benzylamine Antifungal,Class
EPC,N0000175877,Macrolide,Class
EPC,N0000175879,Psoralen,Class
EPC,N0000175881,Sulfone,Class
EPC,N0000175882,Tetracycline-class Drug,Class
EPC,N0000175883,Adrenergic Receptor Agonist,Class
EPC,N0000175884,Cholinergic Receptor Agonist,Class
EPC,N0000175885,Human Platelet-derived Growth Factor,Class
EPC,N0000175886,Helicobacter pylori Diagnostic,Class
EPC,N0000175887,Human Immunodeficiency Virus Integrase Strand Transfer Inhibitor,Class
EPC,N0000175889,Protease Inhibitor,Class
EPC,N0000175895,Blood Viscosity Reducer,Class
EPC,N0000175896,Metabolic Alkalinizer,Class
EPC,N0000175898,Reducing and Complexing Thiol,Class
EPC,N0000175900,Renin Inhibitor,Class
EPC,N0000175901,Calcium,Class
EPC,N0000175902,Calcium-sensing Receptor Agonist,Class
EPC,N0000175903,Carnitine Analog,Class
EPC,N0000175904,Somatostatin Analog,Class
EPC,N0000175905,Vasopressin Analog,Class
EPC,N0000175907,Vitamin D2 Analog,Class
EPC,N0000175908,Vitamin D3 Analog,Class
EPC,N0000175909,Provitamin D2 Compound,Class
EPC,N0000175911,Dietary Cholesterol Absorption Inhibitor,Class
EPC,N0000175913,Dipeptidyl Peptidase 4 Inhibitor,Class
EPC,N0000175916,Factor VIII Activator,Class
EPC,N0000175918,Thyroid Hormone Synthesis Inhibitor,Class
EPC,N0000175928,Adrenal Steroid Synthesis Inhibitor,Class
EPC,N0000175930,beta Lactamase Inhibitor,Class
EPC,N0000175935,Macrolide Antimicrobial,Class
EPC,N0000175936,Polyene Antimicrobial,Class
EPC,N0000175937,Quinolone Antimicrobial,Class
EPC,N0000175938,Tetracycline-class Antibacterial,Class
EPC,N0000175939,Cyclooxygenase Inhibitor,Class
EPC,N0000175940,Vasodilator,Class
EPC,N0000175941,Adrenocorticotropic Hormone,Class
EPC,N0000175942,Calcitonin,Class
EPC,N0000175944,Insulin,Class
EPC,N0000175945,l-Thyroxine,Class
EPC,N0000175946,l-Triiodothyronine,Class
EPC,N0000175949,Thyroid Stimulating Hormone,Class
EPC,N0000175950,Vitamin A,Class
EPC,N0000175951,Vitamin B12,Class
EPC,N0000175952,Vitamin D,Class
EPC,N0000175956,5-Lipoxygenase Inhibitor,Class
EPC,N0000175958,Recombinant Human Deoxyribonuclease 1,Class
EPC,N0000175961,Antidote for Acetaminophen Overdose,Class
EPC,N0000175963,Lead Chelator,Class
EPC,N0000175966,Warfarin Reversal Agent,Class
EPC,N0000175973,Thrombopoietin Receptor Agonist,Class
EPC,N0000175980,Anti-coagulant,Class
EPC,N0000175983,Heparin Reversal Agent,Class
EPC,N0000175984,Photoactivated Radical Generator,Class
EPC,N0000177910,Amylin Analog,Class
EPC,N0000177913,Parenteral Iron Replacement,Class
EPC,N0000177914,Radioactive Diagnostic Agent,Class
EPC,N0000178326,Hematopoietic Stem Cell Mobilizer,Class
EPC,N0000178369,Folate Analog,Class
EPC,N0000178372,Antiemetic,Class
EPC,N0000178374,Antidiarrheal,Class
EPC,N0000178375,Adenosine Receptor Agonist,Class
EPC,N0000178376,Vasopressin Receptor Antagonist,Class
EPC,N0000178378,Potassium Binder,Class
EPC,N0000178480,GLP-1 Receptor Agonist,Class
EPC,N0000180182,Typical Antipsychotic,Class
EPC,N0000180183,Bismuth,Class
EPC,N0000180184,Paramagnetic Contrast Agent,Class
EPC,N0000180185,Radiographic Contrast Agent,Class
EPC,N0000180186,Peroxisome Proliferator Receptor gamma Agonist,Class
EPC,N0000180187,Herpes Simplex Virus Nucleoside Analog DNA Polymerase Inhibitor,Class
EPC,N0000180188,Herpes Zoster Virus Nucleoside Analog DNA Polymerase Inhibitor,Class
EPC,N0000180189,Prostaglandin E1 Agonist,Class
EPC,N0000180190,Thiazolidinedione,Class
EPC,N0000180191,Vitamin K,Class
EPC,N0000180292,Bile Acid Sequestrant,Class
EPC,N0000180850,Actinomycin,Class
EPC,N0000180851,Parathyroid Hormone,Class
EPC,N0000180852,Parathyroid Hormone Analog,Class
EPC,N0000180853,Antimetabolite,Class
EPC,N0000180854,Cytoprotective Agent,Class
EPC,N0000180855,Aminoketone,Class
EPC,N0000181811,Pediculicide,Class
EPC,N0000181816,Sphingosine 1-phosphate Receptor Modulator,Class
EPC,N0000181821,Uncompetitive N-methyl-D-aspartate Receptor Antagonist,Class
EPC,N0000182135,Cytochrome P450 2D6 Inhibitor,Class
EPC,N0000182142,P2Y12 Platelet Inhibitor,Class
EPC,N0000182144,Growth Hormone Releasing Factor Analog,Class
EPC,N0000182149,Sigma-1 Agonist,Class
EPC,N0000182159,Selective T Cell Costimulation Modulator,Class
EPC,N0000182633,Cytochrome P450 17A1 Inhibitor,Class
EPC,N0000182635,CTLA-4-directed Blocking Antibody,Class
EPC,N0000182637,B Lymphocyte Stimulator-specific Inhibitor,Class
EPC,N0000182639,Hepatitis C Virus NS3/4A Protease Inhibitor,Class
EPC,N0000182830,Selective T Cell Costimulation Blocker,Class
EPC,N0000182961,Phosphodiesterase 4 Inhibitor,Class
EPC,N0000182965,Bradykinin B2 Receptor Antagonist,Class
EPC,N0000182967,CD30-directed Immunoconjugate,Class
EPC,N0000183360,gamma-Aminobutyric Acid A Receptor Agonist,Class
EPC,N0000183362,Gadolinium-based Contrast Agent,Class
EPC,N0000183887,Inactivated Corynebacterium Diphtheriae Vaccine,Class
EPC,N0000183888,Inactivated Haemophilus Influenzae B Vaccine,Class
EPC,N0000183889,Inactivated Hepatitis A Virus Vaccine,Class
EPC,N0000183890,Inactivated Hepatitis B Virus Vaccine,Class
EPC,N0000183891,Inactivated Human Papillomavirus Vaccine,Class
EPC,N0000183892,Inactivated Influenza A Virus Vaccine,Class
EPC,N0000183893,Inactivated Influenza B Virus Vaccine,Class
EPC,N0000183894,Inactivated Japanese Encephalitis Virus Vaccine,Class
EPC,N0000183895,Inactivated Meningococcal Vaccine,Class
EPC,N0000183896,Inactivated Bordetella Pertussis Vaccine,Class
EPC,N0000183897,Inactivated Pneumococcal Vaccine,Class
EPC,N0000183898,Inactivated Poliovirus Vaccine,Class
EPC,N0000183899,Inactivated Rabies Virus Vaccine,Class
EPC,N0000183900,Inactivated Clostridium Tetani Vaccine,Class
EPC,N0000183901,Inactivated Salmonella Typhi Vaccine,Class
EPC,N0000183903,Live Attenuated Bacillus Anthracis Vaccine,Class
EPC,N0000183904,Live Attenuated Bacillus Calmette-Guerin Vaccine,Class
EPC,N0000183905,Live Attenuated Herpes Zoster Virus Vaccine,Class
EPC,N0000183906,Live Attenuated Bacillus Calmette-Guerin Immunotherapy,Class
EPC,N0000183907,Live Attenuated Measles Virus Vaccine,Class
EPC,N0000183908,Live Attenuated Rotavirus Vaccine,Class
EPC,N0000183909,Live Attenuated Rubella Virus Vaccine,Class
EPC,N0000183910,Live Attenuated Salmonella Typhi Vaccine,Class
EPC,N0000183911,Live Attenuated Varicella Zoster Virus Vaccine,Class
EPC,N0000183912,Live Attenuated Yellow Fever Virus Vaccine,Class
EPC,N0000183913,Live Human Adenovirus Type 4 Vaccine,Class
EPC,N0000183914,Live Human Adenovirus Type 7 Vaccine,Class
EPC,N0000183916,Live Rotavirus Vaccine,Class
EPC,N0000183917,Live Vaccinia Virus Vaccine,Class
EPC,N0000183918,Live Attenuated Mumps Virus Vaccine,Class
EPC,N0000184013,Carboxypeptidase,Class
EPC,N0000184014,Thalidomide Analog,Class
EPC,N0000184015,Cell Death Inducer,Class
EPC,N0000184144,Carbamoyl Phosphate Synthetase 1 Activator,Class
EPC,N0000184146,Cystic Fibrosis Transmembrane Conductance Regulator Potentiator,Class
EPC,N0000184149,Hedgehog Pathway Inhibitor,Class
EPC,N0000184162,Antivenin,Class
EPC,N0000184163,Immunoglobulin G,Class
EPC,N0000184164,Human Immunoglobulin,Class
EPC,N0000184165,Human Immunoglobulin G,Class
EPC,N0000184166,Anti-inhibitor Coagulant Complex,Class
EPC,N0000184167,Human Antihemophilic Factor,Class
EPC,N0000184168,Blood Coagulation Factor,Class
EPC,N0000184169,Human Blood Coagulation Factor,Class
EPC,N0000184170,Recombinant Antithrombin,Class
EPC,N0000184171,Human alpha-1 Proteinase Inhibitor,Class
EPC,N0000184172,Human C1 Esterase Inhibitor,Class
EPC,N0000184174,Human Serum Albumin,Class
EPC,N0000184175,Plasma Volume Expander,Class
EPC,N0000184315,Tuberculosis Skin Test,Class
EPC,N0000184316,Skin Test Antigen,Class
EPC,N0000184318,Allogeneic Cord Blood Hematopoietic Progenitor Cell Therapy,Class
EPC,N0000184319,Allogeneic Cultured Cell Scaffold,Class
EPC,N0000184997,Autologous Cellular Immunotherapy,Class
EPC,N0000185003,Standardized Animal Hair Allergenic Extract,Class
EPC,N0000185004,Standardized Animal Skin Allergenic Extract,Class
EPC,N0000185005,Standardized Insect Allergenic Extract,Class
EPC,N0000185006,Standardized Pollen Allergenic Extract,Class
EPC,N0000185010,Serotonin-2c Receptor Agonist,Class
EPC,N0000185363,Non-Standardized Animal Hair Allergenic Extract,Class
EPC,N0000185364,Non-Standardized Animal Skin Allergenic Extract,Class
EPC,N0000185365,Non-Standardized Insect Allergenic Extract,Class
EPC,N0000185367,Non-Standardized Pollen Allergenic Extract,Class
EPC,N0000185368,Non-Standardized Animal Dander Allergenic Extract,Class
EPC,N0000185369,Non-Standardized Bacterial Allergenic Extract,Class
EPC,N0000185370,Non-Standardized Chemical Allergen,Class
EPC,N0000185371,Non-Standardized Food Allergenic Extract,Class
EPC,N0000185372,Non-Standardized Fungal Allergenic Extract,Class
EPC,N0000185373,Non-Standardized Feather Allergenic Extract,Class
EPC,N0000185374,Non-Standardized House Dust Allergenic Extract,Class
EPC,N0000185375,Non-Standardized Plant Allergenic Extract,Class
EPC,N0000185500,Guanylate Cyclase-C Agonist,Class
EPC,N0000185502,Pyrimidine Synthesis Inhibitor,Class
EPC,N0000185508,Standardized Chemical Allergen,Class
EPC,N0000186106,Noncompetitive AMPA Glutamate Receptor Antagonist,Class
EPC,N0000186775,Diarylquinoline Antimycobacterial,Class
EPC,N0000186779,Microsomal Triglyceride Transfer Protein Inhibitor,Class
EPC,N0000187051,Cystine Depleting Agent,Class
EPC,N0000187053,Radioactive alpha-Particle Emitting Therapeutic Agent,Class
EPC,N0000187055,RANK Ligand Inhibitor,Class
EPC,N0000187059,Sodium-Glucose Cotransporter 2 Inhibitor,Class
EPC,N0000189939,Established Pharmacologic Class (EPC),Class
EPC,N0000190119,Growth Hormone Receptor Antagonist,Class
EPC,N0000190480,Interleukin-6 Receptor Antagonist,Class
EPC,N0000190483,Phenylalanine Hydroxylase Activator,Class
EPC,N0000190485,Soluble Guanylate Cyclase Stimulator,Class
EPC,N0000190851,Antileishmanial,Class
EPC,N0000190852,Antihypoglycemic Agent,Class
EPC,N0000190853,Gastrointestinal Motility Inhibitor,Class
EPC,N0000190854,Leptin Analog,Class
EPC,N0000190856,Vesicular Monoamine Transporter 2 Inhibitor,Class
EPC,N0000190858,Janus Kinase Inhibitor,Class
EPC,N0000190992,GLP-2 Analog,Class
EPC,N0000190996,Protease-activated Receptor-1 Antagonist,Class
EPC,N0000191000,Orexin Receptor Antagonist,Class
EPC,N0000191001,Cytochrome P450 3A Inhibitor,Class
EPC,N0000191006,Interleukin-6 Antagonist,Class
EPC,N0000191009,Vascular Endothelial Growth Factor Receptor 2 Antagonist,Class
EPC,N0000191256,Hepatitis C Virus NS5A Inhibitor,Class
EPC,N0000191257,Hepatitis C Virus Non-Nucleoside NS5B Palm Polymerase Inhibitor,Class
EPC,N0000191260,Programmed Death Receptor-1 Blocking Antibody,Class
EPC,N0000191261,Lipid Emulsion,Class
EPC,N0000191263,Progesterone Agonist/Antagonist,Class
EPC,N0000191279,Oxaborole Antifungal,Class
EPC,N0000191281,Lipoglycopeptide Antibacterial,Class
EPC,N0000191420,Pyridone,Class
EPC,N0000191421,Bispecific CD19-directed CD3-directed T Cell Engager,Class
EPC,N0000191493,Hepatitis C Virus Nucleotide Analog NS5B Polymerase Inhibitor,Class
EPC,N0000191495,Interleukin-17A Antagonist,Class
EPC,N0000191500,Glycolipid Disialoganglioside-directed Antibody,Class
EPC,N0000191544,Hyperpolarization-activated Cyclic Nucleotide-gated Channel Blocker,Class
EPC,N0000191548,Cytolytic Agent,Class
EPC,N0000191623,Poly(ADP-Ribose) Polymerase Inhibitor,Class
EPC,N0000191625,Interferon beta,Class
EPC,N0000191626,Antisense Oligonucleotide,Class
EPC,N0000191627,Apolipoprotein B-100 Synthesis Inhibitor,Class
EPC,N0000191728,Neprilysin Inhibitor,Class
EPC,N0000191731,PCSK9 Inhibitor,Class
EPC,N0000191809,Pyrimidine Analog,Class
EPC,N0000191865,Tissue-nonspecific Alkaline Phosphatase,Class
