concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
1112990,ezogabine,DISEASE,IN,NA,RxNorm
11131,"herpesvirus 3, human",DISEASE,Concept,NA,MEDRT
11131,"herpesvirus 3, human",DISEASE,IN,NA,RxNorm
1114325,indacaterol maleate,DISEASE,Concept,NA,MEDRT
1114325,indacaterol maleate,DISEASE,PIN,NA,RxNorm
1114326,indacaterol,DISEASE,Concept,NA,MEDRT
1114326,indacaterol,DISEASE,IN,NA,RxNorm
1114693,bendamustine hydrochloride,DISEASE,Concept,NA,MEDRT
1114693,bendamustine hydrochloride,DISEASE,PIN,NA,RxNorm
11149,vasopressin (USP),DISEASE,Concept,NA,MEDRT
11149,vasopressin (USP),DISEASE,IN,NA,RxNorm
1115,trihexyphenidyl hydrochloride,DISEASE,Concept,NA,MEDRT
1115,trihexyphenidyl hydrochloride,DISEASE,PIN,NA,RxNorm
11153,vecuronium bromide,DISEASE,Concept,NA,MEDRT
11153,vecuronium bromide,DISEASE,PIN,NA,RxNorm
11170,verapamil,DISEASE,Concept,NA,MEDRT
11170,verapamil,DISEASE,IN,NA,RxNorm
11194,vidarabine,DISEASE,Concept,NA,MEDRT
11194,vidarabine,DISEASE,IN,NA,RxNorm
11198,vinblastine,DISEASE,Concept,NA,MEDRT
11198,vinblastine,DISEASE,IN,NA,RxNorm
11199,vinblastine sulfate,DISEASE,Concept,NA,MEDRT
11199,vinblastine sulfate,DISEASE,PIN,NA,RxNorm
1119986,Centruroides (scorpion) immune F(ab')2 (equine),DISEASE,Concept,NA,MEDRT
1119986,Centruroides (scorpion) immune F(ab')2 (equine),DISEASE,IN,NA,RxNorm
11202,vincristine,DISEASE,Concept,NA,MEDRT
11202,vincristine,DISEASE,IN,NA,RxNorm
11203,vincristine sulfate,DISEASE,Concept,NA,MEDRT
11203,vincristine sulfate,DISEASE,PIN,NA,RxNorm
11246,vitamin A,DISEASE,Concept,NA,MEDRT
11246,vitamin A,DISEASE,IN,NA,RxNorm
11248,vitamin B12,DISEASE,Concept,NA,MEDRT
11248,vitamin B12,DISEASE,IN,NA,RxNorm
11256,vitamin E,DISEASE,Concept,NA,MEDRT
11256,vitamin E,DISEASE,IN,NA,RxNorm
11289,warfarin,DISEASE,Concept,NA,MEDRT
11289,warfarin,DISEASE,IN,NA,RxNorm
11417,bacitracin zinc,DISEASE,Concept,NA,MEDRT
11417,bacitracin zinc,DISEASE,PIN,NA,RxNorm
114194,warfarin sodium,DISEASE,Concept,NA,MEDRT
114194,warfarin sodium,DISEASE,PIN,NA,RxNorm
114203,feverfew extract,DISEASE,Concept,NA,MEDRT
114203,feverfew extract,DISEASE,IN,NA,RxNorm
11423,zinc oxide,DISEASE,Concept,NA,MEDRT
11423,zinc oxide,DISEASE,IN,NA,RxNorm
114477,levetiracetam,DISEASE,Concept,NA,MEDRT
114477,levetiracetam,DISEASE,IN,NA,RxNorm
114527,vinorelbine tartrate,DISEASE,Concept,NA,MEDRT
114527,vinorelbine tartrate,DISEASE,PIN,NA,RxNorm
11454,glucomannan,DISEASE,Concept,NA,MEDRT
11454,glucomannan,DISEASE,IN,NA,RxNorm
11473,pamidronate,DISEASE,Concept,NA,MEDRT
11473,pamidronate,DISEASE,IN,NA,RxNorm
1147320,brentuximab vedotin,DISEASE,Concept,NA,MEDRT
1147320,brentuximab vedotin,DISEASE,IN,NA,RxNorm
1148495,crizotinib,DISEASE,Concept,NA,MEDRT
1148495,crizotinib,DISEASE,IN,NA,RxNorm
114934,desirudin,DISEASE,Concept,NA,MEDRT
114934,desirudin,DISEASE,IN,NA,RxNorm
114979,rabeprazole,DISEASE,Concept,NA,MEDRT
114979,rabeprazole,DISEASE,IN,NA,RxNorm
1151,ascorbic acid,DISEASE,Concept,NA,MEDRT
1151,ascorbic acid,DISEASE,IN,NA,RxNorm
115238,becaplermin,DISEASE,Concept,NA,MEDRT
115238,becaplermin,DISEASE,IN,NA,RxNorm
115552,trovafloxacin,DISEASE,Concept,NA,MEDRT
115552,trovafloxacin,DISEASE,IN,NA,RxNorm
1156,asparaginase,DISEASE,Concept,NA,MEDRT
1156,asparaginase,DISEASE,IN,NA,RxNorm
11636,drospirenone,DISEASE,Concept,NA,MEDRT
11636,drospirenone,DISEASE,IN,NA,RxNorm
117055,alemtuzumab,DISEASE,Concept,NA,MEDRT
117055,alemtuzumab,DISEASE,IN,NA,RxNorm
117466,tenofovir,DISEASE,Concept,NA,MEDRT
117466,tenofovir,DISEASE,IN,NA,RxNorm
118886,verteporfin,DISEASE,Concept,NA,MEDRT
118886,verteporfin,DISEASE,IN,NA,RxNorm
1191,aspirin,DISEASE,Concept,NA,MEDRT
1191,aspirin,DISEASE,IN,NA,RxNorm
1193325,ruxolitinib phosphate,DISEASE,Concept,NA,MEDRT
1193325,ruxolitinib phosphate,DISEASE,PIN,NA,RxNorm
1193326,ruxolitinib,DISEASE,Concept,NA,MEDRT
1193326,ruxolitinib,DISEASE,IN,NA,RxNorm
119565,tolterodine,DISEASE,Concept,NA,MEDRT
119565,tolterodine,DISEASE,IN,NA,RxNorm
1202,atenolol,DISEASE,Concept,NA,MEDRT
1202,atenolol,DISEASE,IN,NA,RxNorm
120608,peginterferon alfa-2a,DISEASE,Concept,NA,MEDRT
120608,peginterferon alfa-2a,DISEASE,IN,NA,RxNorm
121039,suxamethonium bromide,DISEASE,Concept,NA,MEDRT
121039,suxamethonium bromide,DISEASE,PIN,NA,RxNorm
121070,chromic phosphate P32,DISEASE,Concept,NA,MEDRT
121070,chromic phosphate P32,DISEASE,IN,NA,RxNorm
121191,rituximab,DISEASE,Concept,NA,MEDRT
121191,rituximab,DISEASE,IN,NA,RxNorm
121243,voriconazole,DISEASE,Concept,NA,MEDRT
121243,voriconazole,DISEASE,IN,NA,RxNorm
1223,atropine,DISEASE,Concept,NA,MEDRT
1223,atropine,DISEASE,IN,NA,RxNorm
1225,hyoscyamine sulfate,DISEASE,Concept,NA,MEDRT
1225,hyoscyamine sulfate,DISEASE,PIN,NA,RxNorm
1227,auranofin,DISEASE,Concept,NA,MEDRT
1227,auranofin,DISEASE,IN,NA,RxNorm
1232150,aflibercept,DISEASE,Concept,NA,MEDRT
1232150,aflibercept,DISEASE,IN,NA,RxNorm
1242806,ingenol mebutate,DISEASE,Concept,NA,MEDRT
1242806,ingenol mebutate,DISEASE,IN,NA,RxNorm
1242999,axitinib,DISEASE,Concept,NA,MEDRT
1242999,axitinib,DISEASE,IN,NA,RxNorm
1243041,ivacaftor,DISEASE,Concept,NA,MEDRT
1243041,ivacaftor,DISEASE,IN,NA,RxNorm
12488,hydroxyprogesterone caproate (USP),DISEASE,Concept,NA,MEDRT
12488,hydroxyprogesterone caproate (USP),DISEASE,PIN,NA,RxNorm
1249590,epinephrine sulfate,DISEASE,Concept,NA,MEDRT
1249590,epinephrine sulfate,DISEASE,PIN,NA,RxNorm
1251,azacitidine,DISEASE,Concept,NA,MEDRT
1251,azacitidine,DISEASE,IN,NA,RxNorm
1256,azathioprine,DISEASE,Concept,NA,MEDRT
1256,azathioprine,DISEASE,IN,NA,RxNorm
12574,gemcitabine,DISEASE,Concept,NA,MEDRT
12574,gemcitabine,DISEASE,IN,NA,RxNorm
1272,aztreonam,DISEASE,Concept,NA,MEDRT
1272,aztreonam,DISEASE,IN,NA,RxNorm
1291,bacitracin,DISEASE,Concept,NA,MEDRT
1291,bacitracin,DISEASE,IN,NA,RxNorm
1291609,taliglucerase alfa,DISEASE,Concept,NA,MEDRT
1291609,taliglucerase alfa,DISEASE,IN,NA,RxNorm
1292,baclofen,DISEASE,Concept,NA,MEDRT
1292,baclofen,DISEASE,IN,NA,RxNorm
1294535,sibutramine hydrochloride,DISEASE,Concept,NA,MEDRT
1294535,sibutramine hydrochloride,DISEASE,PIN,NA,RxNorm
1294563,cephapirin benzathine,DISEASE,Concept,NA,MEDRT
1294563,cephapirin benzathine,DISEASE,PIN,NA,RxNorm
1294569,esomeprazole sodium,DISEASE,Concept,NA,MEDRT
1294569,esomeprazole sodium,DISEASE,PIN,NA,RxNorm
1294580,gemtuzumab ozogamicin,DISEASE,Concept,NA,MEDRT
1294580,gemtuzumab ozogamicin,DISEASE,IN,NA,RxNorm
1294588,olanzapine pamoate,DISEASE,Concept,NA,MEDRT
1294588,olanzapine pamoate,DISEASE,PIN,NA,RxNorm
1294612,indomethacin sodium,DISEASE,Concept,NA,MEDRT
1294612,indomethacin sodium,DISEASE,PIN,NA,RxNorm
1297406,povidone K30,DISEASE,Concept,NA,MEDRT
1297406,povidone K30,DISEASE,PIN,NA,RxNorm
1297766,atorvastatin calcium trihydrate,DISEASE,Concept,NA,MEDRT
1297766,atorvastatin calcium trihydrate,DISEASE,PIN,NA,RxNorm
1297878,cefadroxil hemihydrate,DISEASE,Concept,NA,MEDRT
1297878,cefadroxil hemihydrate,DISEASE,PIN,NA,RxNorm
1297879,ceftibuten dihydrate,DISEASE,Concept,NA,MEDRT
1297879,ceftibuten dihydrate,DISEASE,PIN,NA,RxNorm
1297882,amoxicillin anhydrous,DISEASE,Concept,NA,MEDRT
1297882,amoxicillin anhydrous,DISEASE,PIN,NA,RxNorm
1298831,tiotropium bromide monohydrate,DISEASE,Concept,NA,MEDRT
1298831,tiotropium bromide monohydrate,DISEASE,PIN,NA,RxNorm
1298832,lithium hydroxide monohydrate,DISEASE,Concept,NA,MEDRT
1298832,lithium hydroxide monohydrate,DISEASE,PIN,NA,RxNorm
1298837,"amiloride hydrochloride, anhydrous",DISEASE,Concept,NA,MEDRT
1298837,"amiloride hydrochloride, anhydrous",DISEASE,PIN,NA,RxNorm
1298838,gonadorelin diacetate tetrahydrate,DISEASE,Concept,NA,MEDRT
1298838,gonadorelin diacetate tetrahydrate,DISEASE,PIN,NA,RxNorm
1298839,azithromycin monohydrate,DISEASE,Concept,NA,MEDRT
1298839,azithromycin monohydrate,DISEASE,PIN,NA,RxNorm
1298840,flunisolide hemihydrate,DISEASE,Concept,NA,MEDRT
1298840,flunisolide hemihydrate,DISEASE,PIN,NA,RxNorm
1298842,"paroxetine hydrochloride, hemihydrate",DISEASE,Concept,NA,MEDRT
1298842,"paroxetine hydrochloride, hemihydrate",DISEASE,PIN,NA,RxNorm
1298846,calcium gluconate monohydrate,DISEASE,Concept,NA,MEDRT
1298846,calcium gluconate monohydrate,DISEASE,PIN,NA,RxNorm
1298965,aminophylline dihydrate,DISEASE,Concept,NA,MEDRT
1298965,aminophylline dihydrate,DISEASE,PIN,NA,RxNorm
1299048,hetacillin potassium,DISEASE,Concept,NA,MEDRT
1299048,hetacillin potassium,DISEASE,PIN,NA,RxNorm
1299236,lidocaine hydrochloride anhydrous,DISEASE,Concept,NA,MEDRT
1299236,lidocaine hydrochloride anhydrous,DISEASE,PIN,NA,RxNorm
1299782,cephalexin anhydrous,DISEASE,Concept,NA,MEDRT
1299782,cephalexin anhydrous,DISEASE,PIN,NA,RxNorm
1299904,azithromycin anhydrous,DISEASE,Concept,NA,MEDRT
1299904,azithromycin anhydrous,DISEASE,PIN,NA,RxNorm
1299922,docetaxel anhydrous,DISEASE,Concept,NA,MEDRT
1299922,docetaxel anhydrous,DISEASE,PIN,NA,RxNorm
1299924,"edetate disodium, anhydrous",DISEASE,Concept,NA,MEDRT
1299924,"edetate disodium, anhydrous",DISEASE,PIN,NA,RxNorm
1299928,zinc sulfate anhydrous,DISEASE,Concept,NA,MEDRT
1299928,zinc sulfate anhydrous,DISEASE,PIN,NA,RxNorm
1299929,chondroitin sulfate sodium (bovine),DISEASE,Concept,NA,MEDRT
1299929,chondroitin sulfate sodium (bovine),DISEASE,PIN,NA,RxNorm
1300473,sodium folate,DISEASE,Concept,NA,MEDRT
