ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000193902,N0000191625,1,1
N0000193902,N0000191872,2,2
N0000193902,N0000192338,1,1
N0000193902,N0000192515,1,1
N0000193902,N0000192797,2,2
N0000193902,N0000192799,2,2
N0000193902,N0000193276,2,2
N0000193902,N0000193338,1,1
N0000193902,N0000193342,2,2
N0000193902,N0000193546,1,1
N0000193902,N0000193549,1,1
N0000193902,N0000193617,1,1
N0000193902,N0000193806,1,1
N0000193902,N0000193856,1,1
N0000193902,N0000193863,1,1
N0000193902,N0000193902,0,0
N0000193902,N0000193903,1,1
N0000193903,N0000175622,1,1
N0000193903,N0000190480,1,1
N0000193903,N0000191006,1,1
N0000193903,N0000191495,1,1
N0000193903,N0000191872,1,1
N0000193903,N0000192797,1,1
N0000193903,N0000192799,1,1
N0000193903,N0000193276,1,1
N0000193903,N0000193342,1,1
N0000193903,N0000193903,0,0
N0000193904,N0000175418,1,1
N0000193904,N0000175421,2,2
N0000193904,N0000175525,1,1
N0000193904,N0000175566,2,2
N0000193904,N0000175573,1,1
N0000193904,N0000175641,1,1
N0000193904,N0000175680,1,1
N0000193904,N0000175694,1,1
N0000193904,N0000175697,2,2
N0000193904,N0000175705,2,2
N0000193904,N0000175706,1,1
N0000193904,N0000175719,2,2
N0000193904,N0000175720,2,2
N0000193904,N0000175745,1,1
N0000193904,N0000175759,1,1
N0000193904,N0000181821,1,1
N0000193904,N0000183360,2,2
N0000193904,N0000184146,1,1
N0000193904,N0000186106,1,1
N0000193904,N0000191544,1,1
N0000193904,N0000192795,1,1
N0000193904,N0000193892,1,1
N0000193904,N0000193904,0,0
N0000193904,N0000193962,1,1
N0000193905,N0000175423,2,2
N0000193905,N0000175425,2,2
N0000193905,N0000175430,1,1
N0000193905,N0000175552,3,3
N0000193905,N0000175553,1,1
N0000193905,N0000175554,4,4
N0000193905,N0000175555,3,3
N0000193905,N0000175556,1,1
N0000193905,N0000175570,2,2
N0000193905,N0000175574,1,1
N0000193905,N0000175580,1,1
N0000193905,N0000175680,1,1
N0000193905,N0000175688,2,2
N0000193905,N0000175689,2,2
N0000193905,N0000175690,1,1
N0000193905,N0000175692,1,1
N0000193905,N0000175694,1,1
N0000193905,N0000175695,1,1
N0000193905,N0000175696,1,1
N0000193905,N0000175697,1,1
N0000193905,N0000175700,1,1
N0000193905,N0000175705,2,2
N0000193905,N0000175706,1,1
N0000193905,N0000175723,1,1
N0000193905,N0000175739,1,1
N0000193905,N0000175742,1,1
N0000193905,N0000175743,1,1
N0000193905,N0000175744,1,1
N0000193905,N0000175745,1,1
N0000193905,N0000175746,1,1
N0000193905,N0000175749,1,1
N0000193905,N0000175751,1,1
N0000193905,N0000175752,1,1
N0000193905,N0000175753,1,1
N0000193905,N0000175758,1,1
N0000193905,N0000175762,2,2
N0000193905,N0000175765,1,1
N0000193905,N0000175766,1,1
N0000193905,N0000175767,1,1
N0000193905,N0000175768,1,1
N0000193905,N0000175769,2,2
N0000193905,N0000175771,1,1
N0000193905,N0000175772,1,1
N0000193905,N0000175779,4,4
N0000193905,N0000175782,1,1
N0000193905,N0000175800,1,1
N0000193905,N0000175815,1,1
N0000193905,N0000175818,1,1
N0000193905,N0000175827,1,1
N0000193905,N0000175840,1,1
N0000193905,N0000175883,2,2
N0000193905,N0000175884,1,1
N0000193905,N0000180182,1,1
N0000193905,N0000180855,1,1
N0000193905,N0000182149,1,1
N0000193905,N0000185008,4,4
N0000193905,N0000185010,1,1
N0000193905,N0000186105,4,4
N0000193905,N0000190856,1,1
N0000193905,N0000192563,2,2
N0000193905,N0000193905,0,0
N0000193905,N0000193910,1,1
N0000193906,N0000175413,1,1
N0000193906,N0000175414,3,3
N0000193906,N0000175461,2,2
N0000193906,N0000175462,2,2
N0000193906,N0000175463,2,2
N0000193906,N0000175468,2,2
N0000193906,N0000175470,2,2
N0000193906,N0000175515,2,2
N0000193906,N0000175558,1,1
N0000193906,N0000175584,2,2
N0000193906,N0000175588,1,1
N0000193906,N0000175592,1,1
N0000193906,N0000175595,2,2
N0000193906,N0000175609,2,2
N0000193906,N0000175612,2,2
N0000193906,N0000175613,3,3
N0000193906,N0000175656,2,2
N0000193906,N0000175712,3,3
N0000193906,N0000175848,2,2
N0000193906,N0000180187,2,2
N0000193906,N0000180188,2,2
N0000193906,N0000180853,2,2
N0000193906,N0000185502,2,2
N0000193906,N0000191257,2,2
N0000193906,N0000191493,2,2
N0000193906,N0000191626,1,1
N0000193906,N0000191809,1,1
N0000193906,N0000193222,1,1
N0000193906,N0000193800,2,2
N0000193906,N0000193848,1,1
N0000193906,N0000193849,2,2
N0000193906,N0000193906,0,0
N0000193906,N0000193907,1,1
N0000193906,N0000193911,1,1
N0000193906,N0000193946,2,2
N0000193906,N0000193948,3,3
N0000193907,N0000175414,2,2
N0000193907,N0000175461,1,1
N0000193907,N0000175462,1,1
N0000193907,N0000175463,1,1
N0000193907,N0000175468,1,1
N0000193907,N0000175470,1,1
N0000193907,N0000175515,1,1
N0000193907,N0000175584,1,1
N0000193907,N0000175595,1,1
N0000193907,N0000175609,1,1
N0000193907,N0000175613,2,2
N0000193907,N0000175656,1,1
N0000193907,N0000175712,2,2
N0000193907,N0000180187,1,1
N0000193907,N0000180188,1,1
N0000193907,N0000180853,1,1
N0000193907,N0000185502,1,1
N0000193907,N0000191257,1,1
N0000193907,N0000191493,1,1
N0000193907,N0000193800,1,1
N0000193907,N0000193907,0,0
N0000193907,N0000193946,1,1
N0000193907,N0000193948,2,2
N0000193908,N0000175473,1,1
N0000193908,N0000175522,2,2
N0000193908,N0000175530,1,1
N0000193908,N0000175535,1,1
N0000193908,N0000175536,1,1
N0000193908,N0000175540,1,1
N0000193908,N0000175558,1,1
N0000193908,N0000175567,2,2
N0000193908,N0000175597,1,1
N0000193908,N0000175776,1,1
N0000193908,N0000175778,1,1
N0000193908,N0000175805,1,1
N0000193908,N0000175807,1,1
N0000193908,N0000175810,1,1
N0000193908,N0000175811,1,1
N0000193908,N0000175814,1,1
N0000193908,N0000175831,1,1
N0000193908,N0000175835,1,1
N0000193908,N0000175864,1,1
N0000193908,N0000175866,1,1
N0000193908,N0000175872,1,1
N0000193908,N0000175896,1,1
N0000193908,N0000175898,1,1
N0000193908,N0000175963,2,2
N0000193908,N0000175983,1,1
N0000193908,N0000175984,1,1
N0000193908,N0000177914,1,1
N0000193908,N0000178378,1,1
N0000193908,N0000180184,1,1
N0000193908,N0000180185,1,1
N0000193908,N0000180292,1,1
N0000193908,N0000183362,1,1
N0000193908,N0000184174,1,1
N0000193908,N0000184175,1,1
N0000193908,N0000187051,1,1
N0000193908,N0000187053,2,2
N0000193908,N0000192516,1,1
N0000193908,N0000192801,1,1
N0000193908,N0000193908,0,0
N0000193909,N0000175623,1,1
N0000193909,N0000175630,1,1
N0000193909,N0000175716,1,1
N0000193909,N0000175750,1,1
N0000193909,N0000175776,1,1
N0000193909,N0000175777,1,1
N0000193909,N0000175778,1,1
N0000193909,N0000175796,1,1
N0000193909,N0000184146,1,1
N0000193909,N0000193909,0,0
N0000193909,N0000193956,1,1
N0000193910,N0000175423,1,1
N0000193910,N0000175425,1,1
N0000193910,N0000175552,2,2
N0000193910,N0000175554,3,3
N0000193910,N0000175555,2,2
N0000193910,N0000175570,1,1
N0000193910,N0000175769,1,1
N0000193910,N0000175779,3,3
N0000193910,N0000175883,1,1
N0000193910,N0000185008,3,3
N0000193910,N0000186105,3,3
N0000193910,N0000192563,1,1
N0000193910,N0000193910,0,0
N0000193911,N0000175612,1,1
N0000193911,N0000175848,1,1
N0000193911,N0000193911,0,0
N0000193912,N0000183887,1,1
N0000193912,N0000183888,1,1
N0000193912,N0000183889,1,1
N0000193912,N0000183890,1,1
N0000193912,N0000183891,1,1
N0000193912,N0000183892,1,1
N0000193912,N0000183893,1,1
N0000193912,N0000183894,1,1
N0000193912,N0000183895,1,1
N0000193912,N0000183896,1,1
N0000193912,N0000183897,1,1
N0000193912,N0000183898,1,1
N0000193912,N0000183899,1,1
N0000193912,N0000183900,1,1
N0000193912,N0000183901,1,1
N0000193912,N0000183903,1,1
N0000193912,N0000183904,1,1
N0000193912,N0000183905,1,1
N0000193912,N0000183907,1,1
N0000193912,N0000183908,1,1
N0000193912,N0000183909,1,1
N0000193912,N0000183910,1,1
N0000193912,N0000183911,1,1
N0000193912,N0000183912,1,1
N0000193912,N0000183913,1,1
N0000193912,N0000183914,1,1
N0000193912,N0000183916,1,1
N0000193912,N0000183917,1,1
N0000193912,N0000183918,1,1
N0000193912,N0000193912,0,0
N0000193913,N0000193913,0,0
N0000193915,N0000193915,0,0
N0000193917,N0000193917,0,0
N0000193919,N0000193919,0,0
N0000193926,N0000193926,0,0
N0000193930,N0000193930,0,0
N0000193935,N0000193935,0,0
N0000193938,N0000193938,0,0
N0000193940,N0000193940,0,0
N0000193946,N0000193946,0,0
N0000193946,N0000193948,1,1
N0000193948,N0000193948,0,0
N0000193949,N0000175612,1,1
N0000193949,N0000193949,0,0
N0000193951,N0000193951,0,0
N0000193952,N0000193952,0,0
N0000193956,N0000193956,0,0
N0000193957,N0000193957,0,0
N0000193962,N0000175719,1,1
N0000193962,N0000175720,1,1
N0000193962,N0000193962,0,0
N0000193963,N0000193963,0,0
N0000193966,N0000193966,0,0
N0000193967,N0000193967,0,0
N0000193969,N0000193969,0,0
N0000193969,N0000193970,1,1
N0000193970,N0000193970,0,0
N0000193971,N0000193971,0,0
N0000193973,N0000193973,0,0
N0000193976,N0000193976,0,0
N0000000065,N0000000065,0,0
N0000000065,N0000000075,2,2
N0000000065,N0000000079,1,1
N0000000065,N0000000087,2,2
N0000000065,N0000000120,1,1
N0000000065,N0000000144,4,4
N0000000065,N0000000170,3,3
N0000000065,N0000000205,1,1
N0000000065,N0000000220,1,1
N0000000065,N0000000226,1,1
N0000000065,N0000000236,1,1
N0000000065,N0000009983,1,1
N0000000065,N0000009986,2,2
N0000000065,N0000010217,1,1
N0000000065,N0000010218,2,2
N0000000065,N0000010219,2,2
N0000000065,N0000010257,1,1
N0000000065,N0000010258,2,2
N0000000065,N0000010259,2,2
N0000000065,N0000010288,1,1
N0000000065,N0000020024,1,1
N0000000065,N0000020074,3,3
N0000000065,N0000020075,4,4
N0000000065,N0000020076,4,4
N0000000065,N0000175089,4,4
N0000000065,N0000175355,1,1
N0000000065,N0000175356,2,2
N0000000065,N0000175357,3,3
N0000000065,N0000175365,2,2
N0000000065,N0000175472,3,3
N0000000065,N0000175532,1,1
N0000000065,N0000175533,1,1
N0000000065,N0000175534,1,1
N0000000065,N0000175545,1,1
N0000000065,N0000175546,2,2
N0000000065,N0000175547,2,2
N0000000065,N0000175548,3,3
N0000000065,N0000175549,4,4
N0000000065,N0000175804,1,1
N0000000065,N0000175806,2,2
N0000000065,N0000175833,2,2
N0000000065,N0000175834,3,3
N0000000065,N0000175862,2,2
N0000000065,N0000175868,2,2
N0000000065,N0000175869,2,2
N0000000065,N0000175962,4,4
N0000000065,N0000175981,2,2
N0000000065,N0000178377,2,2
N0000000065,N0000181001,5,5
N0000000065,N0000181010,1,1
N0000000065,N0000184150,2,2
N0000000065,N0000187052,2,2
N0000000067,N0000000067,0,0
N0000000067,N0000020006,1,1
N0000000067,N0000020008,2,2
N0000000067,N0000020010,2,2
N0000000067,N0000020012,2,2
N0000000068,N0000000068,0,0
N0000000068,N0000000136,1,1
N0000000068,N0000000158,1,1
N0000000069,N0000000069,0,0
N0000000069,N0000020065,1,1
N0000000069,N0000020066,1,1
N0000000069,N0000020067,1,1
N0000000069,N0000020069,1,1
N0000000070,N0000000070,0,0
N0000000070,N0000180999,1,1
N0000000071,N0000000071,0,0
N0000000073,N0000000073,0,0
N0000000074,N0000000074,0,0
N0000000075,N0000000075,0,0
N0000000076,N0000000076,0,0
N0000000076,N0000000101,1,1
N0000000076,N0000000169,1,1
N0000000076,N0000000181,1,1
N0000000076,N0000000195,1,1
N0000000076,N0000000197,2,2
N0000000076,N0000000246,1,1
N0000000076,N0000009963,2,2
N0000000076,N0000010263,2,2
N0000000076,N0000010264,2,2
N0000000076,N0000175075,1,1
N0000000076,N0000175912,1,1
N0000000076,N0000182638,2,2
N0000000076,N0000184151,2,2
N0000000076,N0000191725,1,1
N0000000076,N0000191726,2,2
N0000000076,N0000191727,3,3
N0000000076,N0000191729,1,1
N0000000076,N0000191730,2,2
N0000000077,N0000000077,0,0
N0000000077,N0000000217,1,1
N0000000078,N0000000078,0,0
N0000000079,N0000000079,0,0
N0000000080,N0000000080,0,0
N0000000081,N0000000081,0,0
N0000000082,N0000000082,0,0
N0000000082,N0000000086,2,2
N0000000082,N0000000135,2,2
N0000000082,N0000000157,2,2
N0000000082,N0000000192,1,1
N0000000082,N0000000247,1,1
N0000000082,N0000009949,2,2
N0000000082,N0000010226,1,1
N0000000082,N0000020023,3,3
N0000000082,N0000175077,3,4
N0000000082,N0000175078,4,4
N0000000082,N0000175079,4,4
N0000000082,N0000175441,2,2
N0000000082,N0000175617,3,4
N0000000082,N0000175621,3,3
N0000000082,N0000175792,3,3
N0000000082,N0000175856,3,4
N0000000082,N0000175857,4,4
N0000000082,N0000175974,2,2
N0000000082,N0000175985,2,2
N0000000082,N0000178291,4,4
N0000000082,N0000182150,4,4
N0000000082,N0000182151,4,4
N0000000082,N0000182634,4,4
N0000000082,N0000182636,4,4
N0000000082,N0000182966,4,4
N0000000082,N0000184008,2,2
N0000000082,N0000184009,3,3
N0000000082,N0000184010,3,3
N0000000082,N0000184011,3,3
N0000000082,N0000184012,3,3
N0000000082,N0000184141,4,4
N0000000082,N0000191002,3,3
N0000000082,N0000191003,4,4
N0000000082,N0000191004,2,2
N0000000082,N0000191005,3,3
N0000000082,N0000191259,3,4
N0000000082,N0000191422,4,4
N0000000082,N0000191494,2,2
N0000000082,N0000191496,4,4
N0000000082,N0000191498,3,3
N0000000082,N0000191499,4,4
N0000000082,N0000191501,2,2
N0000000082,N0000191502,2,2
N0000000082,N0000191871,2,2
N0000000082,N0000192335,4,4
N0000000082,N0000192337,4,4
N0000000082,N0000192702,4,4
N0000000082,N0000192796,2,2
N0000000082,N0000192798,2,2
N0000000082,N0000193336,4,4
N0000000082,N0000193337,2,2
N0000000082,N0000193339,3,3
N0000000082,N0000193542,2,2
N0000000082,N0000193544,2,2
N0000000082,N0000193616,4,4
N0000000082,N0000193802,3,3
N0000000082,N0000193805,4,4
N0000000082,N0000193855,3,3
N0000000082,N0000193950,2,2
N0000000083,N0000000083,0,0
N0000000084,N0000000084,0,0
N0000000084,N0000000115,1,1
N0000000084,N0000000145,1,1
N0000000084,N0000000243,1,1
N0000000084,N0000011319,2,2
N0000000085,N0000000067,2,2
N0000000085,N0000000068,2,2
N0000000085,N0000000069,3,3
N0000000085,N0000000070,2,2
N0000000085,N0000000071,3,3
N0000000085,N0000000073,4,4
N0000000085,N0000000074,4,4
N0000000085,N0000000077,2,2
N0000000085,N0000000078,3,3
N0000000085,N0000000081,2,2
N0000000085,N0000000083,3,3
N0000000085,N0000000084,5,5
N0000000085,N0000000085,0,0
N0000000085,N0000000090,4,4
N0000000085,N0000000092,3,3
N0000000085,N0000000093,2,2
N0000000085,N0000000094,6,6
N0000000085,N0000000095,3,3
N0000000085,N0000000097,2,2
N0000000085,N0000000099,4,4
N0000000085,N0000000100,6,6
N0000000085,N0000000102,3,4
N0000000085,N0000000104,3,3
N0000000085,N0000000105,1,1
N0000000085,N0000000106,3,3
N0000000085,N0000000108,3,3
N0000000085,N0000000109,3,4
N0000000085,N0000000110,5,5
N0000000085,N0000000112,3,3
N0000000085,N0000000114,3,4
N0000000085,N0000000115,6,6
N0000000085,N0000000116,3,3
N0000000085,N0000000117,3,3
N0000000085,N0000000118,4,4
N0000000085,N0000000119,4,4
N0000000085,N0000000122,3,3
N0000000085,N0000000123,2,2
N0000000085,N0000000124,2,2
N0000000085,N0000000125,3,3
N0000000085,N0000000130,3,3
N0000000085,N0000000131,2,2
N0000000085,N0000000132,3,3
N0000000085,N0000000136,3,3
N0000000085,N0000000137,2,2
N0000000085,N0000000138,3,3
N0000000085,N0000000139,5,5
N0000000085,N0000000140,2,2
N0000000085,N0000000141,2,2
N0000000085,N0000000143,3,4
N0000000085,N0000000145,6,6
N0000000085,N0000000146,6,6
N0000000085,N0000000147,4,4
N0000000085,N0000000149,3,3
N0000000085,N0000000151,4,4
N0000000085,N0000000152,1,1
N0000000085,N0000000153,2,2
N0000000085,N0000000154,3,3
N0000000085,N0000000156,2,2
N0000000085,N0000000158,3,3
N0000000085,N0000000159,6,6
N0000000085,N0000000161,4,4
N0000000085,N0000000162,4,4
N0000000085,N0000000165,3,3
N0000000085,N0000000167,2,3
N0000000085,N0000000168,5,5
N0000000085,N0000000172,4,4
N0000000085,N0000000174,3,3
N0000000085,N0000000175,1,1
N0000000085,N0000000180,2,2
N0000000085,N0000000182,4,4
N0000000085,N0000000185,6,6
N0000000085,N0000000186,5,5
N0000000085,N0000000188,4,4
N0000000085,N0000000189,2,2
N0000000085,N0000000190,4,4
N0000000085,N0000000193,1,1
N0000000085,N0000000194,3,3
N0000000085,N0000000196,4,4
N0000000085,N0000000198,2,2
N0000000085,N0000000199,2,3
N0000000085,N0000000200,2,2
N0000000085,N0000000203,2,2
N0000000085,N0000000204,2,2
N0000000085,N0000000207,3,3
N0000000085,N0000000209,4,4
N0000000085,N0000000211,2,2
N0000000085,N0000000213,1,1
N0000000085,N0000000214,5,5
N0000000085,N0000000215,1,1
N0000000085,N0000000216,2,2
N0000000085,N0000000217,3,3
N0000000085,N0000000218,2,2
N0000000085,N0000000219,2,3
N0000000085,N0000000221,3,3
N0000000085,N0000000222,4,4
N0000000085,N0000000224,3,3
N0000000085,N0000000225,3,3
N0000000085,N0000000227,3,4
N0000000085,N0000000229,3,3
N0000000085,N0000000230,3,3
N0000000085,N0000000234,2,3
N0000000085,N0000000237,4,4
N0000000085,N0000000238,3,3
N0000000085,N0000000239,2,2
N0000000085,N0000000240,2,2
N0000000085,N0000000242,1,1
N0000000085,N0000000243,6,6
N0000000085,N0000000244,3,3
N0000000085,N0000000245,4,4
N0000000085,N0000000249,3,3
N0000000085,N0000000250,3,3
N0000000085,N0000000251,3,3
N0000000085,N0000000255,3,3
N0000000085,N0000000256,3,3
N0000000085,N0000000257,2,2
N0000000085,N0000000259,3,3
N0000000085,N0000009917,5,5
N0000000085,N0000009918,5,5
N0000000085,N0000009919,5,5
N0000000085,N0000009920,5,5
N0000000085,N0000009921,5,5
N0000000085,N0000009922,5,5
N0000000085,N0000009923,5,5
N0000000085,N0000009924,5,5
N0000000085,N0000009949,1,1
N0000000085,N0000009950,2,2
N0000000085,N0000009953,2,2
N0000000085,N0000009954,1,1
N0000000085,N0000009955,2,2
N0000000085,N0000010261,2,2
N0000000085,N0000010262,3,3
N0000000085,N0000010266,4,4
N0000000085,N0000010267,4,4
N0000000085,N0000010275,2,2
N0000000085,N0000010278,2,2
N0000000085,N0000010279,3,3
N0000000085,N0000010280,3,3
N0000000085,N0000010281,2,2
N0000000085,N0000011310,6,6
N0000000085,N0000011319,7,7
N0000000085,N0000019992,2,2
N0000000085,N0000019993,3,3
N0000000085,N0000019994,3,3
N0000000085,N0000020006,3,3
N0000000085,N0000020008,4,4
N0000000085,N0000020010,4,4
N0000000085,N0000020012,4,4
N0000000085,N0000020014,4,4
N0000000085,N0000020015,5,5
N0000000085,N0000020016,5,5
N0000000085,N0000020017,5,5
N0000000085,N0000020028,3,3
N0000000085,N0000020029,3,3
N0000000085,N0000020044,4,4
N0000000085,N0000020057,3,3
N0000000085,N0000020058,4,4
N0000000085,N0000020059,4,4
N0000000085,N0000020061,1,1
N0000000085,N0000020062,2,2
N0000000085,N0000020063,2,2
N0000000085,N0000020064,3,3
N0000000085,N0000020065,4,4
N0000000085,N0000020066,4,4
N0000000085,N0000020067,4,4
N0000000085,N0000020068,4,4
N0000000085,N0000020069,4,4
N0000000085,N0000020070,2,2
N0000000085,N0000020071,3,3
N0000000085,N0000020072,3,3
N0000000085,N0000020077,2,2
N0000000085,N0000020078,3,3
N0000000085,N0000020079,3,3
N0000000085,N0000020080,2,2
N0000000085,N0000020081,3,3
N0000000085,N0000020082,3,3
N0000000085,N0000175077,2,2
N0000000085,N0000175084,4,4
N0000000085,N0000175362,2,2
N0000000085,N0000175363,3,3
N0000000085,N0000175364,3,3
N0000000085,N0000175368,1,1
N0000000085,N0000175369,2,2
N0000000085,N0000175370,2,2
N0000000085,N0000175374,2,2
N0000000085,N0000175375,3,3
N0000000085,N0000175376,3,3
N0000000085,N0000175377,3,3
N0000000085,N0000175378,3,3
N0000000085,N0000175444,2,2
N0000000085,N0000175445,3,3
N0000000085,N0000175446,4,4
N0000000085,N0000175447,4,4
N0000000085,N0000175448,3,3
N0000000085,N0000175449,3,3
N0000000085,N0000175450,5,5
N0000000085,N0000175451,3,3
N0000000085,N0000175456,3,3
N0000000085,N0000175542,5,5
N0000000085,N0000175617,2,2
N0000000085,N0000175618,3,3
N0000000085,N0000175619,3,3
N0000000085,N0000175621,2,2
N0000000085,N0000175652,4,5
N0000000085,N0000175653,4,5
N0000000085,N0000175654,4,4
N0000000085,N0000175684,4,4
N0000000085,N0000175685,4,4
N0000000085,N0000175686,4,4
N0000000085,N0000175687,4,4
N0000000085,N0000175701,4,5
N0000000085,N0000175702,4,5
N0000000085,N0000175703,4,5
N0000000085,N0000175704,4,5
N0000000085,N0000175707,2,2
N0000000085,N0000175708,3,3
N0000000085,N0000175709,3,3
N0000000085,N0000175717,4,5
N0000000085,N0000175718,4,5
N0000000085,N0000175763,4,4
N0000000085,N0000175764,4,4
N0000000085,N0000175770,3,3
N0000000085,N0000175773,1,1
N0000000085,N0000175774,2,2
N0000000085,N0000175787,2,2
N0000000085,N0000175788,3,3
N0000000085,N0000175789,3,3
N0000000085,N0000175799,4,4
N0000000085,N0000175816,4,4
N0000000085,N0000175817,4,4
N0000000085,N0000175856,2,2
N0000000085,N0000175967,2,2
N0000000085,N0000175968,3,3
N0000000085,N0000177911,3,3
N0000000085,N0000178332,2,3
N0000000085,N0000178333,3,4
N0000000085,N0000180999,3,3
N0000000085,N0000181003,4,4
N0000000085,N0000181004,3,3
N0000000085,N0000181005,4,4
N0000000085,N0000181006,4,4
N0000000085,N0000181007,2,2
N0000000085,N0000181008,3,3
N0000000085,N0000181009,3,3
N0000000085,N0000181812,2,2
N0000000085,N0000181813,3,3
N0000000085,N0000181814,4,4
N0000000085,N0000181815,5,5
N0000000085,N0000181817,6,6
N0000000085,N0000181818,6,6
N0000000085,N0000181819,6,6
N0000000085,N0000181820,6,6
N0000000085,N0000182143,4,4
N0000000085,N0000182145,1,1
N0000000085,N0000182146,2,2
N0000000085,N0000182147,3,3
N0000000085,N0000182148,3,3
N0000000085,N0000182727,3,3
N0000000085,N0000182728,3,3
N0000000085,N0000182962,2,2
N0000000085,N0000182963,3,3
N0000000085,N0000182964,4,4
N0000000085,N0000184145,3,3
N0000000085,N0000184147,2,2
N0000000085,N0000184148,3,3
N0000000085,N0000185007,5,5
N0000000085,N0000185009,4,4
N0000000085,N0000185503,3,3
N0000000085,N0000185505,2,2
N0000000085,N0000185506,4,4
N0000000085,N0000185507,3,3
N0000000085,N0000185607,3,3
N0000000085,N0000187054,4,4
N0000000085,N0000187056,3,4
N0000000085,N0000187057,4,5
N0000000085,N0000187058,4,5
N0000000085,N0000187060,3,3
N0000000085,N0000187061,4,4
N0000000085,N0000187063,3,3
N0000000085,N0000187064,3,3
N0000000085,N0000188370,1,1
N0000000085,N0000188371,2,2
N0000000085,N0000188372,2,2
N0000000085,N0000188373,3,3
N0000000085,N0000188374,2,2
N0000000085,N0000188375,2,2
N0000000085,N0000188376,3,3
N0000000085,N0000188377,3,3
N0000000085,N0000188378,2,3
N0000000085,N0000188379,1,1
N0000000085,N0000188380,2,2
N0000000085,N0000188381,3,3
N0000000085,N0000190107,4,4
N0000000085,N0000190108,4,4
N0000000085,N0000190109,4,4
N0000000085,N0000190110,4,4
N0000000085,N0000190111,4,4
N0000000085,N0000190112,2,2
N0000000085,N0000190113,3,3
N0000000085,N0000190117,2,2
N0000000085,N0000190118,3,3
N0000000085,N0000190477,2,2
N0000000085,N0000190478,3,3
N0000000085,N0000190479,3,3
N0000000085,N0000190855,4,5
N0000000085,N0000190989,3,3
N0000000085,N0000190990,4,4
N0000000085,N0000190991,4,4
N0000000085,N0000190993,2,2
N0000000085,N0000190994,3,3
N0000000085,N0000190995,4,4
N0000000085,N0000190997,2,2
N0000000085,N0000190998,3,3
N0000000085,N0000190999,3,3
N0000000085,N0000191005,2,2
N0000000085,N0000191259,2,2
N0000000085,N0000191262,5,5
N0000000085,N0000191264,3,3
N0000000085,N0000191265,4,4
N0000000085,N0000191266,4,4
N0000000085,N0000191267,3,3
N0000000085,N0000191268,4,4
N0000000085,N0000191423,4,4
N0000000085,N0000191545,2,2
N0000000085,N0000191546,3,3
N0000000085,N0000191547,3,3
N0000000085,N0000191624,3,3
N0000000085,N0000191866,5,5
N0000000085,N0000192340,4,4
N0000000085,N0000192560,2,2
N0000000085,N0000192700,3,3
N0000000085,N0000193178,5,5
N0000000085,N0000193179,5,5
N0000000085,N0000193180,5,5
N0000000085,N0000193277,2,2
N0000000085,N0000193278,3,3
N0000000085,N0000193279,4,4
N0000000085,N0000193339,2,2
N0000000085,N0000193340,2,2
N0000000085,N0000193341,3,3
N0000000085,N0000193786,3,3
N0000000085,N0000193787,2,2
N0000000085,N0000193802,2,2
N0000000085,N0000193845,3,3
N0000000085,N0000193846,2,2
N0000000085,N0000193855,2,2
N0000000085,N0000193865,2,2
N0000000085,N0000193867,2,2
N0000000085,N0000193868,4,4
N0000000085,N0000193869,5,5
N0000000085,N0000193870,4,4
N0000000085,N0000193918,1,1
N0000000085,N0000193923,4,4
N0000000085,N0000193924,5,5
N0000000085,N0000193927,3,3
N0000000085,N0000193932,4,4
N0000000085,N0000193941,3,3
N0000000085,N0000193942,2,2
N0000000085,N0000193953,1,1
N0000000085,N0000193955,3,3
N0000000085,N0000193958,4,4
N0000000085,N0000193959,1,1
N0000000085,N0000193960,3,3
N0000000085,N0000193961,2,2
N0000000085,N0000193964,3,3
N0000000085,N0000193965,4,4
N0000000085,N0000193968,2,2
N0000000085,N0000193974,3,3
N0000000085,N0000193975,2,2
N0000000086,N0000000086,0,0
N0000000087,N0000000087,0,0
N0000000087,N0000000144,2,2
N0000000087,N0000020074,1,1
N0000000087,N0000020075,2,2
N0000000087,N0000020076,2,2
N0000000087,N0000175089,2,2
N0000000087,N0000175472,1,1
N0000000087,N0000175962,2,2
N0000000087,N0000181001,3,3
N0000000089,N0000000089,0,0
N0000000089,N0000000241,1,1
N0000000090,N0000000090,0,0
N0000000092,N0000000092,0,0
N0000000092,N0000000099,1,1
N0000000092,N0000000161,1,1
N0000000092,N0000009919,2,2
N0000000092,N0000009920,2,2
N0000000092,N0000009923,2,2
N0000000092,N0000009924,2,2
N0000000093,N0000000093,0,0
N0000000093,N0000020028,1,1
N0000000094,N0000000094,0,0
N0000000095,N0000000090,1,1
N0000000095,N0000000095,0,0
N0000000095,N0000000188,1,1
N0000000097,N0000000097,0,0
N0000000097,N0000000104,1,1
N0000000097,N0000000125,1,1
N0000000098,N0000000098,0,0
N0000000099,N0000000099,0,0
N0000000099,N0000009919,1,1
N0000000099,N0000009920,1,1
N0000000100,N0000000100,0,0
N0000000101,N0000000101,0,0
N0000000102,N0000000102,0,0
N0000000103,N0000000103,0,0
N0000000103,N0000009947,1,1
N0000000103,N0000009948,1,1
N0000000104,N0000000104,0,0
N0000000105,N0000000102,2,2
N0000000105,N0000000105,0,0
N0000000105,N0000000109,2,2
N0000000105,N0000000114,2,2
