vocabulary_id,concept_code,concept_name,concept_class
RxNorm,203179,doxepin hydrochloride,Concept
RxNorm,203183,kanamycin sulfate,Concept
RxNorm,203193,netilmicin sulfate,Concept
RxNorm,203195,penicillin V potassium,Concept
RxNorm,203199,protriptyline hydrochloride,Concept
RxNorm,204144,cefuroxime sodium,Concept
RxNorm,204175,cefadroxil monohydrate,Concept
RxNorm,20481,cefepime,Concept
RxNorm,20492,ceftibuten,Concept
RxNorm,20493,cefuroxime axetil,Concept
RxNorm,20767,chloramphenicol palmitate,Concept
RxNorm,20863,chloroquine phosphate,Concept
RxNorm,21212,clarithromycin,Concept
RxNorm,215948,cephalexin monohydrate,Concept
RxNorm,217483,haloperidol lactate,Concept
RxNorm,2176,cefaclor,Concept
RxNorm,2177,cefadroxil,Concept
RxNorm,2180,cefazolin,Concept
RxNorm,2184,cefoperazone,Concept
RxNorm,2186,cefotaxime,Concept
RxNorm,2187,cefotetan,Concept
RxNorm,2189,cefoxitin,Concept
RxNorm,2191,ceftazidime,Concept
RxNorm,2192,ceftizoxime,Concept
RxNorm,2193,ceftriaxone,Concept
RxNorm,2194,cefuroxime,Concept
RxNorm,221126,moricizine hydrochloride,Concept
RxNorm,221128,mupirocin calcium,Concept
RxNorm,221153,quetiapine fumarate,Concept
RxNorm,221176,trimethoprim sulfate,Concept
RxNorm,22299,daptomycin,Concept
RxNorm,2231,cephalexin,Concept
RxNorm,2239,cephradine,Concept
RxNorm,227214,cefoperazone sodium,Concept
RxNorm,228476,gatifloxacin,Concept
RxNorm,228750,moxifloxacin hydrochloride,Concept
RxNorm,229367,quinupristin,Concept
RxNorm,229369,dalfopristin,Concept
RxNorm,23024,difenoxin,Concept
RxNorm,233698,dronedarone,Concept
RxNorm,23370,diphenidol,Concept
RxNorm,2348,chloramphenicol,Concept
RxNorm,235373,difenoxin hydrochloride,Concept
RxNorm,235559,"nitrofurantoin, macrocrystals",Concept
RxNorm,235838,terbinafine hydrochloride,Concept
RxNorm,236058,cefepime hydrochloride,Concept
RxNorm,236302,hydroxocobalamin acetate,Concept
RxNorm,236558,butenafine hydrochloride,Concept
RxNorm,236594,amphotericin B liposomal,Concept
RxNorm,236875,tiagabine hydrochloride,Concept
RxNorm,2382,proguanil,Concept
RxNorm,2393,chloroquine,Concept
RxNorm,24346,erythromycin gluceptate,Concept
RxNorm,24347,erythromycin lactobionate,Concept
RxNorm,24351,erythromycin stearate,Concept
RxNorm,24812,felbamate,Concept
RxNorm,25033,cefixime,Concept
RxNorm,25037,cefdinir,Concept
RxNorm,25138,fluorescein,Concept
RxNorm,253155,azithromycin dihydrate,Concept
RxNorm,25480,gabapentin,Concept
RxNorm,2551,ciprofloxacin,Concept
RxNorm,2582,clindamycin,Concept
RxNorm,258332,carbenicillin disodium,Concept
RxNorm,2592,clofazimine,Concept
RxNorm,259268,indium In-111 pentetate disodium,Concept
RxNorm,259282,xenon-133,Concept
RxNorm,2597,clomipramine,Concept
RxNorm,2623,clotrimazole,Concept
RxNorm,2626,clozapine,Concept
RxNorm,26420,haloperidol decanoate,Concept
RxNorm,266856,divalproex sodium,Concept
RxNorm,267257,dicloxacillin sodium,Concept
RxNorm,2708,colistimethate,Concept
RxNorm,27169,leflunomide,Concept
RxNorm,272758,gallium 67 citrate,Concept
RxNorm,274786,telithromycin,Concept
RxNorm,28031,itraconazole,Concept
RxNorm,281942,cephalexin hydrochloride,Concept
RxNorm,282363,caspofungin acetate,Concept
RxNorm,282446,posaconazole,Concept
RxNorm,28439,lamotrigine,Concept
RxNorm,28981,loracarbef,Concept
RxNorm,29561,meropenem,Concept
RxNorm,299081,spinosad,Concept
RxNorm,314299,"albumin,chromated Cr-51 serum",Concept
RxNorm,31476,naftifine,Concept
RxNorm,3154,demeclocycline,Concept
RxNorm,317177,"albumin,iodinated I-125 serum",Concept
RxNorm,31819,nitazoxanide,Concept
RxNorm,31914,tiagabine,Concept
RxNorm,3247,desipramine,Concept
RxNorm,325642,ertapenem,Concept
RxNorm,325887,micafungin,Concept
RxNorm,32624,oxcarbazepine,Concept
RxNorm,32638,oxiconazole,Concept
RxNorm,3356,dicloxacillin,Concept
RxNorm,341018,anidulafungin,Concept
RxNorm,3500,diphenoxylate,Concept
RxNorm,35220,quinidine gluconate,Concept
RxNorm,353116,ziprasidone mesylate,Concept
RxNorm,3541,disopyramide,Concept
RxNorm,35617,rifapentine,Concept
RxNorm,35619,rifaximin,Concept
RxNorm,35636,risperidone,Concept
RxNorm,35829,ranolazine,Concept
RxNorm,3638,doxepin,Concept
RxNorm,36435,sertaconazole,Concept
RxNorm,37319,sulconazole,Concept
RxNorm,3743,econazole,Concept
RxNorm,37665,technetium Tc 99m disofenin,Concept
RxNorm,37801,terbinafine,Concept
RxNorm,37806,terconazole,Concept
RxNorm,38298,tioconazole,Concept
RxNorm,38404,topiramate,Concept
RxNorm,384455,tigecycline,Concept
RxNorm,38685,trimethobenzamide,Concept
RxNorm,388,polymyxin B sulfate,Concept
RxNorm,39998,zonisamide,Concept
RxNorm,40169,moricizine,Concept
RxNorm,402429,gemifloxacin mesylate,Concept
RxNorm,4053,erythromycin,Concept
RxNorm,4055,erythromycin estolate,Concept
RxNorm,4056,erythromycin ethylsuccinate,Concept
RxNorm,40595,acetyl sulfisoxazole,Concept
RxNorm,4110,ethambutol,Concept
RxNorm,4127,ethionamide,Concept
RxNorm,41289,ibutilide,Concept
RxNorm,4135,ethosuximide,Concept
RxNorm,4136,ethotoin,Concept
RxNorm,41875,quinidine polygalacturonate,Concept
RxNorm,42372,mupirocin,Concept
RxNorm,42686,flecainide acetate,Concept
RxNorm,42790,miconazole nitrate,Concept
RxNorm,430,albendazole,Concept
RxNorm,4441,flecainide,Concept
RxNorm,4450,fluconazole,Concept
RxNorm,4451,flucytosine,Concept
RxNorm,451796,chloroquine hydrochloride,Concept
RxNorm,4678,ganciclovir,Concept
RxNorm,473837,telavancin,Concept
RxNorm,47461,butenafine,Concept
RxNorm,47464,butoconazole nitrate,Concept
RxNorm,4780,oxytetracycline hydrochloride,Concept
RxNorm,47858,methsuximide,Concept
RxNorm,47877,diphenidol hydrochloride,Concept
RxNorm,47998,chloramphenicol sodium succinate,Concept
RxNorm,48305,colistimethate sodium,Concept
RxNorm,485026,nafcillin sodium monohydrate,Concept
RxNorm,49247,dofetilide,Concept
RxNorm,50749,halofantrine,Concept
RxNorm,5093,haloperidol,Concept
RxNorm,51256,ibutilide fumarate,Concept
RxNorm,51272,quetiapine,Concept
RxNorm,5293,hexachlorophene,Concept
RxNorm,5514,hydroxocobalamin,Concept
RxNorm,5521,hydroxychloroquine,Concept
RxNorm,55672,rifabutin,Concept
RxNorm,56461,carbenicillin indanyl sodium,Concept
RxNorm,5653,idoxuridine,Concept
RxNorm,56798,sulconazole nitrate,Concept
RxNorm,569,eflornithine,Concept
RxNorm,5690,imipenem,Concept
RxNorm,5691,imipramine,Concept
RxNorm,57227,trimethobenzamide hydrochloride,Concept
RxNorm,5775,indocyanine green,Concept
RxNorm,57789,fluorescein sodium,Concept
RxNorm,58130,halofantrine hydrochloride,Concept
RxNorm,60212,atovaquone,Concept
RxNorm,6038,isoniazid,Concept
RxNorm,6069,ivermectin,Concept
RxNorm,6099,kanamycin,Concept
RxNorm,6135,ketoconazole,Concept
RxNorm,61381,olanzapine,Concept
RxNorm,623400,lacosamide,Concept
RxNorm,6387,lidocaine,Concept
RxNorm,641,amikacin,Concept
RxNorm,642274,retapamulin,Concept
RxNorm,643,amikacin sulfate,Concept
RxNorm,6572,mafenide,Concept
RxNorm,6573,mafenide acetate,Concept
RxNorm,6672,mebendazole,Concept
RxNorm,6676,meclizine,Concept
RxNorm,66912,paromomycin sulfate,Concept
RxNorm,6694,mefloquine,Concept
RxNorm,66955,vancomycin hydrochloride,Concept
RxNorm,6757,mephenytoin,Concept
RxNorm,679314,paliperidone,Concept
RxNorm,6922,metronidazole,Concept
