concept_code_1,relationship_id,relationship_source,relationship_type,concept_code_2
D000077264,Subsumes,MESH,INDIRECT,83214
D000077264,Subsumes,MESH,INDIRECT,8674
D000077444,Subsumes,MESH,DIRECT,1306107
D000077444,Subsumes,MESH,DIRECT,203204
D000077444,Subsumes,MESH,DIRECT,42347
D000077444,Subsumes,MESH,DIRECT,591622
D000077444,Subsumes,MESH,DIRECT,636674
D000077444,Subsumes,MESH,DIRECT,7407
D000079424,Subsumes,MESH,DIRECT,1790539
D000079424,Subsumes,MESH,DIRECT,191831
D000079424,Subsumes,MESH,DIRECT,1927283
D000079424,Subsumes,MESH,DIRECT,2103477
D000079424,Subsumes,MESH,DIRECT,2103479
D000079424,Subsumes,MESH,DIRECT,327361
D000079424,Subsumes,MESH,DIRECT,709271
D000079424,Subsumes,MESH,DIRECT,819300
D000080066,Subsumes,MESH,DIRECT,1000112
D000080066,Subsumes,MESH,DIRECT,1000146
D000080066,Subsumes,MESH,DIRECT,1005920
D000080066,Subsumes,MESH,DIRECT,14584
D000080066,Subsumes,MESH,INDIRECT,204179
D000080066,Subsumes,MESH,DIRECT,214558
D000080066,Subsumes,MESH,DIRECT,214559
D000080066,Subsumes,MESH,INDIRECT,22656
D000080066,Subsumes,MESH,INDIRECT,22968
D000080066,Subsumes,MESH,INDIRECT,2369
D000080066,Subsumes,MESH,INDIRECT,25734
D000080066,Subsumes,MESH,INDIRECT,2606
D000080066,Subsumes,MESH,DIRECT,31983
D000080066,Subsumes,MESH,DIRECT,31984
D000080066,Subsumes,MESH,DIRECT,31994
D000080066,Subsumes,MESH,DIRECT,326374
D000080066,Subsumes,MESH,DIRECT,33747
D000080066,Subsumes,MESH,INDIRECT,338529
D000080066,Subsumes,MESH,INDIRECT,37075
D000080066,Subsumes,MESH,INDIRECT,384410
D000080066,Subsumes,MESH,INDIRECT,38782
D000080066,Subsumes,MESH,INDIRECT,4124
D000080066,Subsumes,MESH,INDIRECT,4170
D000080066,Subsumes,MESH,INDIRECT,4792
D000080066,Subsumes,MESH,INDIRECT,595
D000080066,Subsumes,MESH,DIRECT,60661
D000080066,Subsumes,MESH,DIRECT,6373
D000080066,Subsumes,MESH,INDIRECT,6529
D000080066,Subsumes,MESH,INDIRECT,6691
D000080066,Subsumes,MESH,INDIRECT,6703
D000080066,Subsumes,MESH,INDIRECT,6782
D000080066,Subsumes,MESH,INDIRECT,6964
D000080066,Subsumes,MESH,INDIRECT,7514
D000080066,Subsumes,MESH,INDIRECT,7515
D000080066,Subsumes,MESH,INDIRECT,7518
D000080066,Subsumes,MESH,INDIRECT,78904
D000081227,Subsumes,MESH,DIRECT,1495077
D000081227,Subsumes,MESH,DIRECT,1544577
D000081227,Subsumes,MESH,DIRECT,2121777
D000081243,Subsumes,MESH,DIRECT,1012891
D000081243,Subsumes,MESH,DIRECT,1012892
D000081243,Subsumes,MESH,DIRECT,2121085
D000081243,Subsumes,MESH,DIRECT,2288236
D000081243,Subsumes,MESH,DIRECT,2532300
D000082082,Subsumes,MESH,DIRECT,1094833
D000082082,Subsumes,MESH,DIRECT,1112973
D000082082,Subsumes,MESH,DIRECT,1597876
D000082082,Subsumes,MESH,DIRECT,614391
D000082142,Subsumes,MESH,DIRECT,266663
D000082142,Subsumes,MESH,DIRECT,2921
D000082142,Subsumes,MESH,DIRECT,31563
D000082142,Subsumes,MESH,DIRECT,3538
D000082142,Subsumes,MESH,DIRECT,42612
D000084762,Subsumes,MESH,INDIRECT,114289
D000084762,Subsumes,MESH,INDIRECT,134527
D000084762,Subsumes,MESH,INDIRECT,195088
D000084762,Subsumes,MESH,INDIRECT,203153
D000084762,Subsumes,MESH,INDIRECT,228656
D000084762,Subsumes,MESH,INDIRECT,266565
D000084762,Subsumes,MESH,INDIRECT,343047
D000084762,Subsumes,MESH,INDIRECT,358262
D000084762,Subsumes,MESH,INDIRECT,358299
D000084762,Subsumes,MESH,INDIRECT,402365
D000084762,Subsumes,MESH,INDIRECT,460132
D000084762,Subsumes,MESH,INDIRECT,644682
D000084762,Subsumes,MESH,INDIRECT,83395
D000084762,Subsumes,MESH,INDIRECT,85762
D000084762,Subsumes,MESH,INDIRECT,859857
D000089162,Subsumes,MESH,INDIRECT,119565
D000089162,Subsumes,MESH,INDIRECT,1299927
D000089162,Subsumes,MESH,INDIRECT,1300786
D000089162,Subsumes,MESH,INDIRECT,1309396
D000089162,Subsumes,MESH,INDIRECT,133041
D000089162,Subsumes,MESH,INDIRECT,136198
D000089162,Subsumes,MESH,INDIRECT,136411
D000089162,Subsumes,MESH,INDIRECT,142437
D000089162,Subsumes,MESH,INDIRECT,17300
D000089162,Subsumes,MESH,INDIRECT,203132
D000089162,Subsumes,MESH,INDIRECT,220982
D000089162,Subsumes,MESH,INDIRECT,221161
D000089162,Subsumes,MESH,INDIRECT,221174
D000089162,Subsumes,MESH,INDIRECT,235224
D000089162,Subsumes,MESH,INDIRECT,236344
D000089162,Subsumes,MESH,INDIRECT,236495
D000089162,Subsumes,MESH,INDIRECT,23944
D000089162,Subsumes,MESH,INDIRECT,25025
D000089162,Subsumes,MESH,INDIRECT,306674
D000089162,Subsumes,MESH,INDIRECT,307306
D000089162,Subsumes,MESH,INDIRECT,322167
D000089162,Subsumes,MESH,INDIRECT,32675
D000089162,Subsumes,MESH,INDIRECT,358263
D000089162,Subsumes,MESH,INDIRECT,37798
D000089162,Subsumes,MESH,INDIRECT,3816
D000089162,Subsumes,MESH,INDIRECT,38891
D000089162,Subsumes,MESH,INDIRECT,4440
D000089162,Subsumes,MESH,INDIRECT,46043
D000089162,Subsumes,MESH,INDIRECT,476588
D000089162,Subsumes,MESH,INDIRECT,477189
D000089162,Subsumes,MESH,INDIRECT,485417
D000089162,Subsumes,MESH,INDIRECT,54251
D000089162,Subsumes,MESH,INDIRECT,55175
D000089162,Subsumes,MESH,INDIRECT,55176
D000089162,Subsumes,MESH,INDIRECT,598
D000089162,Subsumes,MESH,INDIRECT,71481
D000089162,Subsumes,MESH,INDIRECT,720825
D000089162,Subsumes,MESH,INDIRECT,77492
D000089162,Subsumes,MESH,INDIRECT,7895
D000089162,Subsumes,MESH,INDIRECT,797195
D000089162,Subsumes,MESH,INDIRECT,797196
D000276,Subsumes,MESH,DIRECT,103990
D000276,Subsumes,MESH,DIRECT,1305576
D000276,Subsumes,MESH,DIRECT,1309680
D000276,Subsumes,MESH,DIRECT,1311533
D000276,Subsumes,MESH,DIRECT,1311550
D000276,Subsumes,MESH,DIRECT,1311552
D000276,Subsumes,MESH,DIRECT,1363051
D000276,Subsumes,MESH,DIRECT,1371906
D000276,Subsumes,MESH,DIRECT,1426682
D000276,Subsumes,MESH,DIRECT,1426875
D000276,Subsumes,MESH,DIRECT,1427192
D000276,Subsumes,MESH,DIRECT,1427193
D000276,Subsumes,MESH,DIRECT,1441664
D000276,Subsumes,MESH,DIRECT,1547630
D000276,Subsumes,MESH,DIRECT,17618
D000276,Subsumes,MESH,DIRECT,17621
D000276,Subsumes,MESH,DIRECT,1804843
D000276,Subsumes,MESH,DIRECT,18891
D000276,Subsumes,MESH,DIRECT,2002417
D000276,Subsumes,MESH,DIRECT,214582
D000276,Subsumes,MESH,DIRECT,2181419
D000276,Subsumes,MESH,DIRECT,221456
D000276,Subsumes,MESH,DIRECT,227227
D000276,Subsumes,MESH,DIRECT,3143
D000276,Subsumes,MESH,DIRECT,35400
D000276,Subsumes,MESH,DIRECT,38221
D000276,Subsumes,MESH,DIRECT,38233
D000276,Subsumes,MESH,DIRECT,40230
D000276,Subsumes,MESH,DIRECT,40450
D000276,Subsumes,MESH,DIRECT,42892
D000276,Subsumes,MESH,DIRECT,5463
D000276,Subsumes,MESH,DIRECT,54989
D000276,Subsumes,MESH,DIRECT,5891
D000276,Subsumes,MESH,DIRECT,59943
D000276,Subsumes,MESH,DIRECT,6048
D000276,Subsumes,MESH,DIRECT,612
D000276,Subsumes,MESH,DIRECT,613
D000276,Subsumes,MESH,DIRECT,6371
D000276,Subsumes,MESH,DIRECT,70167
D000276,Subsumes,MESH,DIRECT,72257
D000276,Subsumes,MESH,DIRECT,75917
D000276,Subsumes,MESH,DIRECT,80726
D000276,Subsumes,MESH,DIRECT,84375
D000316,Subsumes,MESH,DIRECT,10288
D000316,Subsumes,MESH,DIRECT,106101
D000316,Subsumes,MESH,INDIRECT,1091919
D000316,Subsumes,MESH,INDIRECT,1099660
D000316,Subsumes,MESH,DIRECT,1311141
D000316,Subsumes,MESH,INDIRECT,134615
D000316,Subsumes,MESH,INDIRECT,1366222
D000316,Subsumes,MESH,INDIRECT,142432
D000316,Subsumes,MESH,INDIRECT,14845
D000316,Subsumes,MESH,INDIRECT,17763
D000316,Subsumes,MESH,INDIRECT,203142
D000316,Subsumes,MESH,DIRECT,203180
D000316,Subsumes,MESH,INDIRECT,203187
D000316,Subsumes,MESH,INDIRECT,221139
D000316,Subsumes,MESH,INDIRECT,22672
D000316,Subsumes,MESH,INDIRECT,227225
D000316,Subsumes,MESH,INDIRECT,228054
D000316,Subsumes,MESH,DIRECT,235810
D000316,Subsumes,MESH,INDIRECT,235853
D000316,Subsumes,MESH,DIRECT,235960
D000316,Subsumes,MESH,INDIRECT,236379
D000316,Subsumes,MESH,INDIRECT,236460
D000316,Subsumes,MESH,DIRECT,236468
D000316,Subsumes,MESH,INDIRECT,2599
D000316,Subsumes,MESH,INDIRECT,28863
D000316,Subsumes,MESH,INDIRECT,29428
D000316,Subsumes,MESH,DIRECT,314610
D000316,Subsumes,MESH,DIRECT,31988
D000316,Subsumes,MESH,DIRECT,3266
D000316,Subsumes,MESH,DIRECT,362
D000316,Subsumes,MESH,INDIRECT,39171
D000316,Subsumes,MESH,DIRECT,3992
D000316,Subsumes,MESH,INDIRECT,40114
D000316,Subsumes,MESH,INDIRECT,4025
D000316,Subsumes,MESH,DIRECT,4169
D000316,Subsumes,MESH,INDIRECT,42676
D000316,Subsumes,MESH,DIRECT,45938
D000316,Subsumes,MESH,INDIRECT,48928
D000316,Subsumes,MESH,INDIRECT,48937
D000316,Subsumes,MESH,INDIRECT,5033
D000316,Subsumes,MESH,INDIRECT,52016
D000316,Subsumes,MESH,INDIRECT,55679
D000316,Subsumes,MESH,INDIRECT,57258
D000316,Subsumes,MESH,DIRECT,66887
D000316,Subsumes,MESH,INDIRECT,6756
D000316,Subsumes,MESH,INDIRECT,6805
D000316,Subsumes,MESH,INDIRECT,6806
D000316,Subsumes,MESH,INDIRECT,6853
D000316,Subsumes,MESH,INDIRECT,6876
D000316,Subsumes,MESH,INDIRECT,6877
D000316,Subsumes,MESH,INDIRECT,6963
D000316,Subsumes,MESH,DIRECT,7247
D000316,Subsumes,MESH,DIRECT,7508
D000316,Subsumes,MESH,DIRECT,7512
D000316,Subsumes,MESH,DIRECT,7812
D000316,Subsumes,MESH,INDIRECT,8163
D000316,Subsumes,MESH,INDIRECT,8164
D000316,Subsumes,MESH,DIRECT,8175
D000316,Subsumes,MESH,INDIRECT,82042
D000316,Subsumes,MESH,DIRECT,82054
D000316,Subsumes,MESH,INDIRECT,91350
D000316,Subsumes,MESH,INDIRECT,993491
D000317,Subsumes,MESH,INDIRECT,1040027
D000317,Subsumes,MESH,INDIRECT,1040028
D000317,Subsumes,MESH,DIRECT,10561
D000317,Subsumes,MESH,DIRECT,10634
D000317,Subsumes,MESH,INDIRECT,1299927
D000317,Subsumes,MESH,INDIRECT,133041
D000317,Subsumes,MESH,INDIRECT,15996
D000317,Subsumes,MESH,INDIRECT,17300
D000317,Subsumes,MESH,INDIRECT,18475
D000317,Subsumes,MESH,INDIRECT,19850
D000317,Subsumes,MESH,INDIRECT,202693
D000317,Subsumes,MESH,DIRECT,203127
D000317,Subsumes,MESH,INDIRECT,203210
D000317,Subsumes,MESH,INDIRECT,20352
D000317,Subsumes,MESH,INDIRECT,220982
D000317,Subsumes,MESH,DIRECT,22298
D000317,Subsumes,MESH,DIRECT,227240
D000317,Subsumes,MESH,INDIRECT,235224
D000317,Subsumes,MESH,DIRECT,235450
D000317,Subsumes,MESH,DIRECT,235757
D000317,Subsumes,MESH,DIRECT,235778
D000317,Subsumes,MESH,INDIRECT,236495
D000317,Subsumes,MESH,INDIRECT,236888
D000317,Subsumes,MESH,DIRECT,27403
D000317,Subsumes,MESH,DIRECT,289912
D000317,Subsumes,MESH,DIRECT,3419
D000317,Subsumes,MESH,INDIRECT,37798
D000317,Subsumes,MESH,INDIRECT,39173
D000317,Subsumes,MESH,INDIRECT,39230
D000317,Subsumes,MESH,DIRECT,4024
D000317,Subsumes,MESH,INDIRECT,46043
D000317,Subsumes,MESH,INDIRECT,49276
D000317,Subsumes,MESH,INDIRECT,5784
D000317,Subsumes,MESH,INDIRECT,6185
D000317,Subsumes,MESH,DIRECT,6929
D000317,Subsumes,MESH,DIRECT,71512
D000317,Subsumes,MESH,INDIRECT,720825
D000317,Subsumes,MESH,DIRECT,7398
D000317,Subsumes,MESH,INDIRECT,77492
D000317,Subsumes,MESH,DIRECT,8149
D000317,Subsumes,MESH,DIRECT,8153
D000317,Subsumes,MESH,INDIRECT,8629
D000317,Subsumes,MESH,DIRECT,9068
D000317,Subsumes,MESH,DIRECT,9069
D000318,Subsumes,MESH,INDIRECT,10368
D000318,Subsumes,MESH,INDIRECT,10369
D000318,Subsumes,MESH,INDIRECT,105470
D000318,Subsumes,MESH,INDIRECT,1300786
D000318,Subsumes,MESH,DIRECT,1311676
D000318,Subsumes,MESH,DIRECT,1311677
D000318,Subsumes,MESH,INDIRECT,142153
D000318,Subsumes,MESH,INDIRECT,19499
D000318,Subsumes,MESH,INDIRECT,203121
D000318,Subsumes,MESH,INDIRECT,203124
D000318,Subsumes,MESH,DIRECT,203180
D000318,Subsumes,MESH,INDIRECT,221142
D000318,Subsumes,MESH,DIRECT,235768
D000318,Subsumes,MESH,DIRECT,235841
D000318,Subsumes,MESH,INDIRECT,235960
D000318,Subsumes,MESH,INDIRECT,236216
D000318,Subsumes,MESH,DIRECT,23638
D000318,Subsumes,MESH,DIRECT,236829
D000318,Subsumes,MESH,INDIRECT,236883
D000318,Subsumes,MESH,INDIRECT,25255
D000318,Subsumes,MESH,DIRECT,2580
D000318,Subsumes,MESH,INDIRECT,258331
D000318,Subsumes,MESH,DIRECT,29704
D000318,Subsumes,MESH,INDIRECT,304962
D000318,Subsumes,MESH,DIRECT,314610
D000318,Subsumes,MESH,INDIRECT,31555
D000318,Subsumes,MESH,INDIRECT,33767
D000318,Subsumes,MESH,INDIRECT,34530
D000318,Subsumes,MESH,DIRECT,35373
D000318,Subsumes,MESH,INDIRECT,36117
D000318,Subsumes,MESH,INDIRECT,3616
D000318,Subsumes,MESH,DIRECT,362
D000318,Subsumes,MESH,DIRECT,38967
D000318,Subsumes,MESH,INDIRECT,39801
D000318,Subsumes,MESH,DIRECT,3992
D000318,Subsumes,MESH,INDIRECT,4169
D000318,Subsumes,MESH,INDIRECT,4333
D000318,Subsumes,MESH,INDIRECT,435
D000318,Subsumes,MESH,DIRECT,451944
D000318,Subsumes,MESH,INDIRECT,47187
D000318,Subsumes,MESH,INDIRECT,5307
D000318,Subsumes,MESH,INDIRECT,58918
D000318,Subsumes,MESH,INDIRECT,6023
D000318,Subsumes,MESH,INDIRECT,6024
D000318,Subsumes,MESH,DIRECT,6054
D000318,Subsumes,MESH,DIRECT,6066
D000318,Subsumes,MESH,DIRECT,61609
D000318,Subsumes,MESH,DIRECT,66887
D000318,Subsumes,MESH,INDIRECT,6804
D000318,Subsumes,MESH,INDIRECT,72616
D000318,Subsumes,MESH,DIRECT,7595
D000318,Subsumes,MESH,INDIRECT,7688
D000318,Subsumes,MESH,DIRECT,7805
D000318,Subsumes,MESH,DIRECT,82030
D000318,Subsumes,MESH,DIRECT,82031
D000318,Subsumes,MESH,DIRECT,82033
D000318,Subsumes,MESH,DIRECT,82060
D000318,Subsumes,MESH,INDIRECT,82133
D000318,Subsumes,MESH,DIRECT,9388
D000318,Subsumes,MESH,INDIRECT,9392
D000319,Subsumes,MESH,DIRECT,10600
D000319,Subsumes,MESH,DIRECT,10824
D000319,Subsumes,MESH,INDIRECT,1202
D000319,Subsumes,MESH,INDIRECT,142130
D000319,Subsumes,MESH,DIRECT,142132
D000319,Subsumes,MESH,INDIRECT,142144
D000319,Subsumes,MESH,INDIRECT,142146
D000319,Subsumes,MESH,INDIRECT,149
D000319,Subsumes,MESH,INDIRECT,1520
D000319,Subsumes,MESH,DIRECT,1813
D000319,Subsumes,MESH,DIRECT,1817
D000319,Subsumes,MESH,INDIRECT,19484
D000319,Subsumes,MESH,DIRECT,19605
D000319,Subsumes,MESH,DIRECT,20192
D000319,Subsumes,MESH,DIRECT,202693
D000319,Subsumes,MESH,DIRECT,203131
D000319,Subsumes,MESH,INDIRECT,203145
D000319,Subsumes,MESH,INDIRECT,203191
D000319,Subsumes,MESH,INDIRECT,203222
D000319,Subsumes,MESH,DIRECT,20352
D000319,Subsumes,MESH,INDIRECT,20498
D000319,Subsumes,MESH,DIRECT,2116
D000319,Subsumes,MESH,INDIRECT,221124
D000319,Subsumes,MESH,DIRECT,221172
D000319,Subsumes,MESH,DIRECT,227212
D000319,Subsumes,MESH,DIRECT,236374
D000319,Subsumes,MESH,DIRECT,29518
D000319,Subsumes,MESH,DIRECT,37546
D000319,Subsumes,MESH,DIRECT,37840
D000319,Subsumes,MESH,DIRECT,42933
D000319,Subsumes,MESH,INDIRECT,49737
D000319,Subsumes,MESH,DIRECT,597
D000319,Subsumes,MESH,DIRECT,6185
D000319,Subsumes,MESH,INDIRECT,6918
D000319,Subsumes,MESH,DIRECT,7008
D000319,Subsumes,MESH,DIRECT,7226
D000319,Subsumes,MESH,DIRECT,7801
D000319,Subsumes,MESH,DIRECT,7973
D000319,Subsumes,MESH,DIRECT,81947
D000319,Subsumes,MESH,DIRECT,82070
D000319,Subsumes,MESH,DIRECT,82084
D000319,Subsumes,MESH,DIRECT,8332
D000319,Subsumes,MESH,INDIRECT,8620
D000319,Subsumes,MESH,DIRECT,8787
D000319,Subsumes,MESH,DIRECT,9947
D000322,Subsumes,MESH,INDIRECT,10288
D000322,Subsumes,MESH,INDIRECT,10368
D000322,Subsumes,MESH,INDIRECT,10369
D000322,Subsumes,MESH,INDIRECT,105470
D000322,Subsumes,MESH,INDIRECT,106101
D000322,Subsumes,MESH,INDIRECT,1091919
D000322,Subsumes,MESH,INDIRECT,1099660
D000322,Subsumes,MESH,INDIRECT,1300786
D000322,Subsumes,MESH,INDIRECT,1311141
D000322,Subsumes,MESH,INDIRECT,1311676
D000322,Subsumes,MESH,INDIRECT,1311677
D000322,Subsumes,MESH,INDIRECT,134615
D000322,Subsumes,MESH,INDIRECT,1366222
D000322,Subsumes,MESH,INDIRECT,142153
D000322,Subsumes,MESH,INDIRECT,142432
D000322,Subsumes,MESH,INDIRECT,14845
D000322,Subsumes,MESH,INDIRECT,17763
D000322,Subsumes,MESH,INDIRECT,19499
D000322,Subsumes,MESH,INDIRECT,203121
D000322,Subsumes,MESH,INDIRECT,203124
D000322,Subsumes,MESH,INDIRECT,203142
D000322,Subsumes,MESH,DIRECT,203156
D000322,Subsumes,MESH,INDIRECT,203180
D000322,Subsumes,MESH,INDIRECT,203187
D000322,Subsumes,MESH,INDIRECT,221139
D000322,Subsumes,MESH,INDIRECT,221142
D000322,Subsumes,MESH,INDIRECT,22672
D000322,Subsumes,MESH,INDIRECT,227225
D000322,Subsumes,MESH,INDIRECT,228054
D000322,Subsumes,MESH,DIRECT,23410
D000322,Subsumes,MESH,INDIRECT,235768
D000322,Subsumes,MESH,INDIRECT,235810
D000322,Subsumes,MESH,INDIRECT,235841
D000322,Subsumes,MESH,INDIRECT,235853
D000322,Subsumes,MESH,INDIRECT,235960
