concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
0WLY635722,HADDOCK,CHEM,Concept,NA,DailyMed
0X5GW3050M,VEAL,CHEM,Concept,NA,DailyMed
0X8Q245Y7B,CHICKEN,CHEM,Concept,NA,DailyMed
0XH1TH76XZ,AMERICAN CHESTNUT,CHEM,Concept,NA,DailyMed
0YJW8KYT51,BLACK SEA BASS,CHEM,Concept,NA,DailyMed
0ZK6G3W3BI,XANTHIUM STRUMARIUM VAR. CANADENSE POLLEN,CHEM,Concept,NA,DailyMed
1006258,Apiospora montagnei allergenic extract,CHEM,IN,NA,RxNorm
1006310,Aspergillus repens allergenic extract,CHEM,IN,NA,RxNorm
1006495,Indian wormwood sage pollen extract,CHEM,IN,NA,RxNorm
1006506,tall oat grass pollen extract,CHEM,IN,NA,RxNorm
1006510,barley malt allergenic extract,CHEM,IN,NA,RxNorm
10109,streptomycin,CHEM,IN,NA,RxNorm
1010915,chocolate allergenic extract,CHEM,IN,NA,RxNorm
1010932,leek allergenic extract,CHEM,IN,NA,RxNorm
1010965,oregano allergenic extract,CHEM,IN,NA,RxNorm
1011017,poppy seed allergenic extract,CHEM,IN,NA,RxNorm
1011021,okra allergenic extract,CHEM,IN,NA,RxNorm
1011027,parsnip allergenic extract,CHEM,IN,NA,RxNorm
1011043,horseradish allergenic extract,CHEM,IN,NA,RxNorm
1011049,chickpea allergenic extract,CHEM,IN,NA,RxNorm
1011060,lime allergenic extract,CHEM,IN,NA,RxNorm
1011404,mango allergenic extract,CHEM,IN,NA,RxNorm
1011412,tangerine allergenic extract,CHEM,IN,NA,RxNorm
1011418,watercress allergenic extract,CHEM,IN,NA,RxNorm
1011426,papaya allergenic extract,CHEM,IN,NA,RxNorm
1011627,sage leaf allergenic extract,CHEM,IN,NA,RxNorm
1011650,pegloticase,CHEM,IN,NA,RxNorm
1012026,veal allergenic extract,CHEM,IN,NA,RxNorm
1012134,sour cherry allergenic extract,CHEM,IN,NA,RxNorm
1013913,scrub pine pollen extract,CHEM,IN,NA,RxNorm
1013944,water oak pollen extract,CHEM,IN,NA,RxNorm
1014191,cedar elm pollen extract,CHEM,IN,NA,RxNorm
1014340,Italian rye grass pollen extract,CHEM,IN,NA,RxNorm
1014360,longleaf pine pollen extract,CHEM,IN,NA,RxNorm
1014385,Bermuda grass smut allergenic extract,CHEM,IN,NA,RxNorm
1014391,Humicola grisea allergenic extract,CHEM,IN,NA,RxNorm
1014395,Microsporum audouinii allergenic extract,CHEM,IN,NA,RxNorm
1014399,microsporum canis allergenic extract,CHEM,IN,NA,RxNorm
1014447,yellow sweet clover pollen extract,CHEM,IN,NA,RxNorm
1014690,jack pine pollen extract,CHEM,IN,NA,RxNorm
1014707,redwood pollen extract,CHEM,IN,NA,RxNorm
1014721,California black oak pollen extract,CHEM,IN,NA,RxNorm
1014731,Canadian bluegrass pollen extract,CHEM,IN,NA,RxNorm
1014735,white sweet clover pollen extract,CHEM,IN,NA,RxNorm
1014739,bitter dock pollen extract,CHEM,IN,NA,RxNorm
1014743,white (mexican) dock pollen extract,CHEM,IN,NA,RxNorm
1014755,western black willow pollen extract,CHEM,IN,NA,RxNorm
1014762,balsam poplar pollen extract,CHEM,IN,NA,RxNorm
1014766,Jerusalem oak pollen extract,CHEM,IN,NA,RxNorm
1014774,cultivated rye grass pollen extract,CHEM,IN,NA,RxNorm
10156,sucralfate,CHEM,IN,NA,RxNorm
10169,sulfacetamide,CHEM,IN,NA,RxNorm
10171,sulfadiazine,CHEM,IN,NA,RxNorm
10180,sulfamethoxazole,CHEM,IN,NA,RxNorm
10207,sulfisoxazole,CHEM,IN,NA,RxNorm
10355,temazepam,CHEM,IN,NA,RxNorm
10379,testosterone,CHEM,IN,NA,RxNorm
10391,tetracaine,CHEM,IN,NA,RxNorm
10395,tetracycline,CHEM,IN,NA,RxNorm
1040005,ceftaroline,CHEM,IN,NA,RxNorm
10402,dronabinol,CHEM,IN,NA,RxNorm
10502,thioridazine,CHEM,IN,NA,RxNorm
10517,thiram,CHEM,IN,NA,RxNorm
10528,thrombin,CHEM,IN,NA,RxNorm
105694,epoetin alfa,CHEM,IN,NA,RxNorm
10582,levothyroxine,CHEM,IN,NA,RxNorm
10612,tinidazole,CHEM,IN,NA,RxNorm
10627,tobramycin,CHEM,IN,NA,RxNorm
10633,tolazamide,CHEM,IN,NA,RxNorm
107044,rabbit anti-human T-lymphocyte globulin,CHEM,PIN,NA,RxNorm
10753,tretinoin,CHEM,IN,NA,RxNorm
10767,triazolam,CHEM,IN,NA,RxNorm
10800,trifluoperazine,CHEM,IN,NA,RxNorm
10803,trifluridine,CHEM,IN,NA,RxNorm
10814,liothyronine,CHEM,IN,NA,RxNorm
1091605,"factor XIII, human",CHEM,PIN,NA,RxNorm
1094116,creeping bentgrass pollen extract,CHEM,IN,NA,RxNorm
1094193,broomweed pollen extract,CHEM,IN,NA,RxNorm
1098118,cultivated barley pollen extract,CHEM,IN,NA,RxNorm
1098130,narrowleaf marshelder pollen extract,CHEM,IN,NA,RxNorm
1098183,largemouth bass allergenic extract,CHEM,IN,NA,RxNorm
1098189,osage orange pollen extract,CHEM,IN,NA,RxNorm
1098200,Neurospora sitophila allergenic extract,CHEM,IN,NA,RxNorm
1098232,littleseed canary grass pollen extract,CHEM,IN,NA,RxNorm
1098257,Douglas fir pollen extract,CHEM,IN,NA,RxNorm
1098353,orris root allergenic extract,CHEM,IN,NA,RxNorm
1098455,Sudan grass pollen extract,CHEM,IN,NA,RxNorm
1098619,Trichophyton tonsurans allergenic extract,CHEM,IN,NA,RxNorm
10T9CSU89I,TERIPARATIDE,CHEM,Concept,NA,DailyMed
11017,uridine,CHEM,IN,NA,RxNorm
1102270,rilpivirine,CHEM,IN,NA,RxNorm
11065,ursodiol,CHEM,PIN,NA,RxNorm
1111024,valley oak pollen extract,CHEM,IN,NA,RxNorm
1111103,fidaxomicin,CHEM,IN,NA,RxNorm
11124,vancomycin,CHEM,IN,NA,RxNorm
1114345,bronopol,CHEM,IN,NA,RxNorm
1116977,American house dust mite allergenic extract,CHEM,IN,NA,RxNorm
1116979,European house dust mite allergenic extract,CHEM,IN,NA,RxNorm
1117083,weakleaf bur ragweed pollen extract,CHEM,IN,NA,RxNorm
11198,vinblastine,CHEM,IN,NA,RxNorm
1119986,Centruroides (scorpion) immune F(ab')2 (equine),CHEM,IN,NA,RxNorm
11202,vincristine,CHEM,IN,NA,RxNorm
11246,vitamin A,CHEM,IN,NA,RxNorm
11248,vitamin B12,CHEM,IN,NA,RxNorm
112YH1ZMX2,LIMA BEAN,CHEM,Concept,NA,DailyMed
11413,zidovudine,CHEM,IN,NA,RxNorm
1147320,brentuximab vedotin,CHEM,IN,NA,RxNorm
11476,tiludronic acid,CHEM,IN,NA,RxNorm
1151,ascorbic acid,CHEM,IN,NA,RxNorm
11516,doxercalciferol,CHEM,IN,NA,RxNorm
115238,becaplermin,CHEM,IN,NA,RxNorm
115265,ibandronic acid,CHEM,PIN,NA,RxNorm
1156,asparaginase,CHEM,IN,NA,RxNorm
11636,drospirenone,CHEM,IN,NA,RxNorm
1192729,Colletotrichum coccodes allergenic extract,CHEM,IN,NA,RxNorm
1192968,Hypomyces perniciosus allergenic extract,CHEM,IN,NA,RxNorm
1192987,parakeet feather allergenic extract,CHEM,IN,NA,RxNorm
1192992,Microascus brevicaulis allergenic extract,CHEM,IN,NA,RxNorm
1192997,gliocladium allergenic extract,CHEM,IN,NA,RxNorm
11JCK302I4,CANIS LUPUS FAMILIARIS DANDER,CHEM,Concept,NA,DailyMed
120608,peginterferon alfa-2a,CHEM,IN,NA,RxNorm
121243,voriconazole,CHEM,IN,NA,RxNorm
1232604,pale dock pollen extract,CHEM,IN,NA,RxNorm
1232637,broadleaf cattail pollen extract,CHEM,IN,NA,RxNorm
1242127,glucarpidase,CHEM,IN,NA,RxNorm
124323,grapefruit extract,CHEM,IN,NA,RxNorm
1244607,tafluprost,CHEM,IN,NA,RxNorm
1256,azathioprine,CHEM,IN,NA,RxNorm
125933,cranberry preparation,CHEM,IN,NA,RxNorm
1272,aztreonam,CHEM,IN,NA,RxNorm
1291609,taliglucerase alfa,CHEM,IN,NA,RxNorm
1292422,varicella-zoster virus vaccine live (Oka-Merck) strain,CHEM,IN,NA,RxNorm
1294632,northern paper wasp venom protein,CHEM,IN,NA,RxNorm
1297525,bald-faced hornet venom protein,CHEM,IN,NA,RxNorm
1297527,common wasp venom protein,CHEM,IN,NA,RxNorm
1297529,eastern yellow jacket venom protein,CHEM,IN,NA,RxNorm
1297531,German wasp venom protein,CHEM,IN,NA,RxNorm
1297533,southern yellow jacket venom protein,CHEM,IN,NA,RxNorm
1297535,western yellow jacket venom protein,CHEM,IN,NA,RxNorm
1297537,yellow hornet venom protein,CHEM,IN,NA,RxNorm
1297882,amoxicillin anhydrous,CHEM,PIN,NA,RxNorm
1299782,cephalexin anhydrous,CHEM,PIN,NA,RxNorm
1299785,human adenovirus E serotype 4 strain CL-68578,CHEM,PIN,NA,RxNorm
1299904,azithromycin anhydrous,CHEM,PIN,NA,RxNorm
1299981,Siberian elm pollen extract,CHEM,IN,NA,RxNorm
129L90A25N,HUMAN CYTOMEGALOVIRUS IMMUNE GLOBULIN,CHEM,Concept,NA,DailyMed
12MCS4H09N,QUINCE,CHEM,Concept,NA,DailyMed
12ZC3K09X7,YELLOWFIN TUNA,CHEM,Concept,NA,DailyMed
1300180,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300182,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300184,"Bordetella pertussis pertactin vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300186,"Bordetella pertussis toxoid vaccine, inactivated",CHEM,PIN,NA,RxNorm
1300464,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",CHEM,PIN,NA,RxNorm
1300478,"hyaluronidase, human recombinant",CHEM,PIN,NA,RxNorm
1300486,"antihemophilic factor, human recombinant",CHEM,PIN,NA,RxNorm
1300488,nonacog alfa,CHEM,PIN,NA,RxNorm
1300779,"Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated",CHEM,PIN,NA,RxNorm
1305551,Carya laciniosa pollen extract,CHEM,IN,NA,RxNorm
1305719,cucumber extract,CHEM,IN,NA,RxNorm
1305725,lime (citrus) extract,CHEM,IN,NA,RxNorm
1306108,silver birch pollen allergenic extract,CHEM,IN,NA,RxNorm
1306112,"2,2'-dithiobisbenzothiazole",CHEM,IN,NA,RxNorm
1306883,barley malt syrup,CHEM,IN,NA,RxNorm
1306886,N-cyclohexyl-2-benzothiazosulfenamide,CHEM,IN,NA,RxNorm
1306937,butylparaben,CHEM,IN,NA,RxNorm
1307040,Aspergillus flavus var. oryzae protease,CHEM,IN,NA,RxNorm
1307044,methyldibromo glutaronitrile,CHEM,IN,NA,RxNorm
1307595,Cola acuminata seed extract,CHEM,IN,NA,RxNorm
1307699,Lawsonia inermis leaf extract,CHEM,IN,NA,RxNorm
1307718,wine grape extract,CHEM,IN,NA,RxNorm
1307732,human cord blood hematopoietic progenitor cell,CHEM,IN,NA,RxNorm
1309242,Solidago virgaurea pollen extract,CHEM,IN,NA,RxNorm
1309250,olive oil,CHEM,IN,NA,RxNorm
1309292,anise seed extract,CHEM,IN,NA,RxNorm
1309391,sunflower seed extract,CHEM,IN,NA,RxNorm
1309678,Strychnos nux-vomica seed extract,CHEM,IN,NA,RxNorm
1310046,sesame seed extract,CHEM,IN,NA,RxNorm
1310189,Juniperus communis fruit extract,CHEM,IN,NA,RxNorm
1310300,cobalt,CHEM,IN,NA,RxNorm
1310602,diazolidinylurea,CHEM,IN,NA,RxNorm
1311040,brown rice preparation,CHEM,IN,NA,RxNorm
1311190,gold,CHEM,IN,NA,RxNorm
1311406,Sorghum bicolor pollen extract,CHEM,IN,NA,RxNorm
1311606,amyl cinnamal,CHEM,IN,NA,RxNorm
1311611,avocado oil,CHEM,IN,NA,RxNorm
1311629,nickel,CHEM,IN,NA,RxNorm
1313692,red pepper extract,CHEM,IN,NA,RxNorm
1314592,Streptomyces griseus allergenic extract,CHEM,IN,NA,RxNorm
1314656,radish extract,CHEM,IN,NA,RxNorm
1314927,Salsola tragus pollen extract,CHEM,IN,NA,RxNorm
1315113,cotton fiber extract,CHEM,IN,NA,RxNorm
1315115,egg extract,CHEM,IN,NA,RxNorm
1315116,eggplant extract,CHEM,IN,NA,RxNorm
1315118,green bell pepper extract,CHEM,IN,NA,RxNorm
1315120,lamb preparation,CHEM,IN,NA,RxNorm
1315121,"oyster, unspecified preparation",CHEM,IN,NA,RxNorm
1315126,blue crab preparation,CHEM,IN,NA,RxNorm
1316581,calcium ion,CHEM,IN,NA,RxNorm
1318915,potassium ion,CHEM,IN,NA,RxNorm
1330085,beef liver preparation,CHEM,IN,NA,RxNorm
1346617,Blatta orientalis preparation,CHEM,IN,NA,RxNorm
1351PE5UGS,ELOTUZUMAB,CHEM,Concept,NA,DailyMed
1352501,Evernia prunastri extract,CHEM,IN,NA,RxNorm
1353217,nutmeg extract,CHEM,IN,NA,RxNorm
1353891,apricot extract,CHEM,IN,NA,RxNorm
1354504,sage extract,CHEM,IN,NA,RxNorm
1358845,2-mercaptobenzothiazole,CHEM,IN,NA,RxNorm
1358897,grapefruit peel extract,CHEM,IN,NA,RxNorm
1362740,4-phenylenediamine,CHEM,IN,NA,RxNorm
1362889,cinnamyl alcohol,CHEM,IN,NA,RxNorm
1362892,ethyl-p-hydroxybenzoate,CHEM,IN,NA,RxNorm
1362893,hydroxycitronellal,CHEM,IN,NA,RxNorm
1362931,rosin,CHEM,IN,NA,RxNorm
1363352,hydroxyethyl starch 130-0.4,CHEM,IN,NA,RxNorm
1363561,Amaranthus hybridus pollen extract,CHEM,IN,NA,RxNorm
1363563,Trifolium repens pollen extract,CHEM,IN,NA,RxNorm
1363706,isoeugenol,CHEM,IN,NA,RxNorm
1363709,"N,N'-diphenyl-4-phenylenediamine",CHEM,IN,NA,RxNorm
1363710,N-isopropyl-N-phenyl-4-phenylenediamine,CHEM,IN,NA,RxNorm
1363711,N-oxydiethylene-2-benzothiazole sulfenamide,CHEM,IN,NA,RxNorm
1363713,tetramethylthiuram monosulfide,CHEM,IN,NA,RxNorm
1364291,lemon extract,CHEM,IN,NA,RxNorm
1364295,clove preparation,CHEM,IN,NA,RxNorm
1364468,teduglutide,CHEM,IN,NA,RxNorm
1364504,bedaquiline,CHEM,IN,NA,RxNorm
1367075,thrombin alfa,CHEM,PIN,NA,RxNorm
1367119,5-chloro-2-methyl-4-isothiazolin-3-one,CHEM,IN,NA,RxNorm
1367125,pear preparation,CHEM,IN,NA,RxNorm
1367839,mipomersen,CHEM,IN,NA,RxNorm
1368138,"2,2-bis(4-glycidyloxyphenyl)propane",CHEM,IN,NA,RxNorm
1368153,cinnamic aldehyde,CHEM,IN,NA,RxNorm
1368170,diphenylguanidine,CHEM,IN,NA,RxNorm
1368171,disperse blue 106,CHEM,IN,NA,RxNorm
1368197,tragacanth,CHEM,IN,NA,RxNorm
1368357,Aspergillus nidulans allergenic extract,CHEM,IN,NA,RxNorm
1368875,geraniol,CHEM,IN,NA,RxNorm
1368885,imidurea,CHEM,IN,NA,RxNorm
1369,bendroflumethiazide,CHEM,IN,NA,RxNorm
1370435,Glycyrrhiza glabra extract,CHEM,IN,NA,RxNorm
1370469,onion extract,CHEM,IN,NA,RxNorm
1370761,quince extract,CHEM,IN,NA,RxNorm
1370766,barley extract,CHEM,IN,NA,RxNorm
1370769,raspberry extract,CHEM,IN,NA,RxNorm
1370773,bean extract,CHEM,IN,NA,RxNorm
1370781,wheat gluten extract,CHEM,IN,NA,RxNorm
1370787,okra extract,CHEM,IN,NA,RxNorm
1372248,coconut extract,CHEM,IN,NA,RxNorm
1372258,spearmint extract,CHEM,IN,NA,RxNorm
1373895,cocoa extract,CHEM,IN,NA,RxNorm
138099,gemifloxacin,CHEM,IN,NA,RxNorm
138LUT2DWV,CAULIFLOWER,CHEM,Concept,NA,DailyMed
139462,moxifloxacin,CHEM,IN,NA,RxNorm
139825,insulin detemir,CHEM,IN,NA,RxNorm
1399,benzocaine,CHEM,IN,NA,RxNorm
13KFG30UBR,IVA AXILLARIS POLLEN,CHEM,Concept,NA,DailyMed
140108,caspofungin,CHEM,IN,NA,RxNorm
140QMO216E,METRONIDAZOLE,CHEM,Concept,NA,DailyMed
1421430,salmon preparation,CHEM,IN,NA,RxNorm
1423924,corn grain extract,CHEM,IN,NA,RxNorm
1424865,apple extract,CHEM,IN,NA,RxNorm
14255EXE39,ETHYLPARABEN,CHEM,Concept,NA,DailyMed
1426164,"factor VII, human",CHEM,PIN,NA,RxNorm
1426166,"coagulation factor X, human",CHEM,PIN,NA,RxNorm
1426332,mango extract,CHEM,IN,NA,RxNorm
1426364,tangerine extract,CHEM,IN,NA,RxNorm
1426396,sea scallop preparation,CHEM,IN,NA,RxNorm
1426437,"cod, unspecified preparation",CHEM,IN,NA,RxNorm
1426478,lanolin alcohols,CHEM,IN,NA,RxNorm
1426481,Clonostachys rosea f. rosea allergenic extract,CHEM,IN,NA,RxNorm
1426632,Ulmus rubra pollen allergenic extract,CHEM,IN,NA,RxNorm
1426680,"immunoglobulin G, human",CHEM,PIN,NA,RxNorm
1426773,dipentamethylenethiuram disulfide,CHEM,IN,NA,RxNorm
1426855,"collagen type I, bovine",CHEM,PIN,NA,RxNorm
1426912,Pisum sativum (pea) extract,CHEM,IN,NA,RxNorm
1426921,lentil seed extract,CHEM,IN,NA,RxNorm
1426942,zinc dibutyldithiocarbamate,CHEM,PIN,NA,RxNorm
1427044,Penicillium digitatum allergenic extract,CHEM,IN,NA,RxNorm
1427059,Lolium perenne allergenic extract,CHEM,IN,NA,RxNorm
1427134,Ustilago maydis extract,CHEM,IN,NA,RxNorm
1427136,"N-cyclohexyl-N'-phenyl-1,4-phenylenediamine",CHEM,IN,NA,RxNorm
1427137,"foreskin fibroblast, neonatal",CHEM,IN,NA,RxNorm
1427138,"foreskin keratinocyte, neonatal",CHEM,IN,NA,RxNorm
1427189,p-tert-butylphenol-formaldehyde resin (low molecular weight),CHEM,IN,NA,RxNorm
1427192,"ditiocarb, zinc salt",CHEM,PIN,NA,RxNorm
1427222,parathyroid hormone,CHEM,IN,NA,RxNorm
1437222,Quercus marilandica pollen extract,CHEM,IN,NA,RxNorm
143NQ3779B,CALCIPOTRIENE,CHEM,Concept,NA,DailyMed
1440051,lixisenatide,CHEM,IN,NA,RxNorm
1440856,cholic acid,CHEM,IN,NA,RxNorm
1441543,Alnus glutinosa bark extract,CHEM,IN,NA,RxNorm
1441652,wheat preparation,CHEM,IN,NA,RxNorm
1441689,"prothrombin, human",CHEM,PIN,NA,RxNorm
1450910,cefaclor anhydrous,CHEM,PIN,NA,RxNorm
14584,etonogestrel,CHEM,IN,NA,RxNorm
1482680,luliconazole,CHEM,IN,NA,RxNorm
1484911,sofosbuvir,CHEM,IN,NA,RxNorm
1484937,colonial bent grass pollen extract,CHEM,IN,NA,RxNorm
1484974,meadow foxtail pollen extract,CHEM,IN,NA,RxNorm
1484979,common hazel pollen extract,CHEM,IN,NA,RxNorm
1484980,crested dogstail pollen extract,CHEM,IN,NA,RxNorm
1484981,European beech pollen extract,CHEM,IN,NA,RxNorm
1484982,ash pollen extract,CHEM,IN,NA,RxNorm
1484983,broadleaf plantain pollen extract,CHEM,IN,NA,RxNorm
1484984,English oak pollen extract,CHEM,IN,NA,RxNorm
1484985,bulbous buttercup pollen extract,CHEM,IN,NA,RxNorm
1484986,white willow pollen extract,CHEM,IN,NA,RxNorm
1489913,droxidopa,CHEM,IN,NA,RxNorm
1489914,elosulfase alfa,CHEM,IN,NA,RxNorm
1491625,metreleptin,CHEM,IN,NA,RxNorm
1492174,pineapple extract,CHEM,IN,NA,RxNorm
1492300,vaccinia virus strain New York City Board of Health live antigen,CHEM,IN,NA,RxNorm
1534K8653J,WHEAT GLUTEN,CHEM,Concept,NA,DailyMed
1539239,dalbavancin,CHEM,IN,NA,RxNorm
1539753,efinaconazole,CHEM,IN,NA,RxNorm
1540825,tedizolid,CHEM,IN,NA,RxNorm
1543173,tavaborole,CHEM,IN,NA,RxNorm
1545975,cefadroxil anhydrous,CHEM,PIN,NA,RxNorm
1545984,ceftazidime anhydrous,CHEM,PIN,NA,RxNorm
1545986,imipenem anhydrous,CHEM,PIN,NA,RxNorm
1545992,doxycycline anhydrous,CHEM,PIN,NA,RxNorm
1545999,oxytetracycline anhydrous,CHEM,PIN,NA,RxNorm
1546000,piperacillin anhydrous,CHEM,PIN,NA,RxNorm
1546007,cidofovir anhydrous,CHEM,PIN,NA,RxNorm
1546014,zoledronic acid anhydrous,CHEM,PIN,NA,RxNorm
1546017,tenofovir anhydrous,CHEM,PIN,NA,RxNorm
1546021,cefixime anhydrous,CHEM,PIN,NA,RxNorm
1546025,gatifloxacin anhydrous,CHEM,PIN,NA,RxNorm
1546027,entecavir anhydrous,CHEM,PIN,NA,RxNorm
1546029,meropenem anhydrous,CHEM,PIN,NA,RxNorm
1546284,bismuth cation,CHEM,IN,NA,RxNorm
1546357,ferric cation,CHEM,IN,NA,RxNorm
1546406,pamidronic acid,CHEM,PIN,NA,RxNorm
1547611,oritavancin,CHEM,IN,NA,RxNorm
1549330,Coccidioides immitis spherule,CHEM,IN,NA,RxNorm
155046,pentosan polysulfate,CHEM,IN,NA,RxNorm
1551291,dulaglutide,CHEM,IN,NA,RxNorm
1564HD0N96,FELIS CATUS HAIR,CHEM,Concept,NA,DailyMed
1592254,pirfenidone,CHEM,IN,NA,RxNorm
1594963,turkey feather extract,CHEM,IN,NA,RxNorm
1594964,pheasant feather extract,CHEM,IN,NA,RxNorm
1594965,Syrian hamster hair extract,CHEM,IN,NA,RxNorm
1596450,gentamicin,CHEM,IN,NA,RxNorm
1597258,blinatumomab,CHEM,IN,NA,RxNorm
1597609,ceftolozane,CHEM,IN,NA,RxNorm
15L060HV8H,JUNIPERUS OSTEOSPERMA POLLEN,CHEM,Concept,NA,DailyMed
15UQ94PT4P,DARBEPOETIN ALFA,CHEM,Concept,NA,DailyMed
15W81V867R,RHODOTORULA RUBRA,CHEM,Concept,NA,DailyMed
15XI414745,ANSER ANSER FEATHER,CHEM,Concept,NA,DailyMed
1603849,Corylus americana nut oil,CHEM,IN,NA,RxNorm
1606480,bay leaf extract,CHEM,IN,NA,RxNorm
1649134,zucchini extract,CHEM,IN,NA,RxNorm
16521,adefovir,CHEM,IN,NA,RxNorm
1657226,influenza B virus B/Brisbane/60/2008 antigen,CHEM,PIN,NA,RxNorm
1657331,influenza A virus A/California/7/2009 (H1N1) antigen,CHEM,PIN,NA,RxNorm
1659152,alirocumab,CHEM,IN,NA,RxNorm
