concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
N0000175466,Nucleoside Analog Antiviral,EPC,SubClass,C,MEDRT
N0000175467,Nucleoside Analog Antifungal,EPC,Leaf,C,MEDRT
N0000175468,Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor,EPC,Leaf,C,MEDRT
N0000175470,Pyrophosphate Analog DNA Polymerase Inhibitor,EPC,Leaf,C,MEDRT
N0000175473,Metal Chelator,EPC,SubClass,C,MEDRT
N0000175474,Unfractionated Heparin,EPC,Leaf,C,MEDRT
N0000175476,Vitamin K Antagonist,EPC,Leaf,C,MEDRT
N0000175477,Aminoglycoside Antibacterial,EPC,Leaf,C,MEDRT
N0000175480,Amphenicol-class Antibacterial,EPC,Leaf,C,MEDRT
N0000175481,Anthelmintic,EPC,Leaf,C,MEDRT
N0000175482,Antimalarial,EPC,SubClass,C,MEDRT
N0000175483,Antimycobacterial,EPC,SubClass,C,MEDRT
N0000175484,Antiparasitic,EPC,SubClass,C,MEDRT
N0000175485,Antiprotozoal,EPC,SubClass,C,MEDRT
N0000175486,Antiseptic,EPC,Leaf,C,MEDRT
N0000175487,Azole Antifungal,EPC,Leaf,C,MEDRT
N0000175488,Cephalosporin Antibacterial,EPC,Leaf,C,MEDRT
N0000175489,Dihydrofolate Reductase Inhibitor Antibacterial,EPC,Leaf,C,MEDRT
N0000175491,Glycopeptide Antibacterial,EPC,Leaf,C,MEDRT
N0000175492,Ketolide Antibacterial,EPC,Leaf,C,MEDRT
N0000175493,Monobactam Antibacterial,EPC,Leaf,C,MEDRT
N0000175494,Nitrofuran Antibacterial,EPC,Leaf,C,MEDRT
N0000175495,Oxazolidinone Antibacterial,EPC,Leaf,C,MEDRT
N0000175496,Penem Antibacterial,EPC,Leaf,C,MEDRT
N0000175497,Penicillin-class Antibacterial,EPC,Leaf,C,MEDRT
N0000175498,Polyene Antifungal,EPC,Leaf,C,MEDRT
N0000175499,Polymyxin-class Antibacterial,EPC,Leaf,C,MEDRT
N0000175500,Rifamycin Antibacterial,EPC,Leaf,C,MEDRT
N0000175501,Rifamycin Antimycobacterial,EPC,Leaf,C,MEDRT
N0000175502,Streptogramin Antibacterial,EPC,Leaf,C,MEDRT
N0000175503,Sulfonamide Antibacterial,EPC,Leaf,C,MEDRT
N0000175504,Sulfonamide Antimicrobial,EPC,SubClass,C,MEDRT
N0000175505,Tetracycline-class Antimicrobial,EPC,Leaf,C,MEDRT
N0000175507,Echinocandin Antifungal,EPC,Leaf,C,MEDRT
N0000175509,Lipopeptide Antibacterial,EPC,Leaf,C,MEDRT
N0000175510,Lipid-based Polyene Antifungal,EPC,Leaf,C,MEDRT
N0000175511,Methylated Sulfonamide Antibacterial,EPC,Leaf,C,MEDRT
N0000175514,Renal Dehydropeptidase Inhibitor,EPC,Leaf,C,MEDRT
N0000175515,RNA Synthetase Inhibitor Antibacterial,EPC,Leaf,C,MEDRT
N0000175517,Carbonic Anhydrase Inhibitor,EPC,Leaf,C,MEDRT
N0000175518,Direct Thrombin Inhibitor,EPC,Leaf,C,MEDRT
N0000175519,Histamine-1 Receptor Inhibitor,EPC,Leaf,C,MEDRT
N0000175521,Interferon alpha,EPC,Leaf,C,MEDRT
N0000175522,Iron Chelator,EPC,Leaf,C,MEDRT
N0000175524,Neuraminidase Inhibitor,EPC,Leaf,C,MEDRT
N0000175525,Proton Pump Inhibitor,EPC,Leaf,C,MEDRT
N0000175526,Thrombolytic Agent,EPC,Leaf,C,MEDRT
N0000175530,Copper Absorption Inhibitor,EPC,Leaf,C,MEDRT
N0000175531,Endoglycosidase,EPC,Leaf,C,MEDRT
N0000175535,Demulcent,EPC,Leaf,C,MEDRT
N0000175536,Diagnostic Dye,EPC,Leaf,C,MEDRT
N0000175539,Local Anesthetic,EPC,SubClass,C,MEDRT
N0000175540,Photoenhancer,EPC,Leaf,C,MEDRT
N0000175541,Interferon gamma,EPC,Leaf,C,MEDRT
N0000175543,Influenza A M2 Protein Inhibitor,EPC,Leaf,C,MEDRT
N0000175552,alpha-Adrenergic Agonist,EPC,SubClass,C,MEDRT
N0000175553,alpha-Adrenergic Blocker,EPC,Leaf,C,MEDRT
N0000175554,Central alpha-2 Adrenergic Agonist,EPC,Leaf,C,MEDRT
N0000175555,beta-Adrenergic Agonist,EPC,SubClass,C,MEDRT
N0000175556,beta-Adrenergic Blocker,EPC,Leaf,C,MEDRT
N0000175557,Aldosterone Antagonist,EPC,Leaf,C,MEDRT
N0000175558,Alkylating Drug,EPC,Leaf,C,MEDRT
N0000175559,alpha-Glucosidase Inhibitor,EPC,Leaf,C,MEDRT
N0000175560,Androgen Receptor Inhibitor,EPC,Leaf,C,MEDRT
N0000175561,Angiotensin 2 Receptor Blocker,EPC,Leaf,C,MEDRT
N0000175562,Angiotensin Converting Enzyme Inhibitor,EPC,Leaf,C,MEDRT
N0000175563,Aromatase Inhibitor,EPC,Leaf,C,MEDRT
N0000175564,Arteriolar Vasodilator,EPC,Leaf,C,MEDRT
N0000175565,Biguanide,EPC,Leaf,C,MEDRT
N0000175566,Calcium Channel Blocker,EPC,Leaf,C,MEDRT
N0000175567,Calcium Binder,EPC,Leaf,C,MEDRT
N0000175568,Cardiac Glycoside,EPC,Leaf,C,MEDRT
N0000175569,Catecholamine Synthesis Inhibitor,EPC,Leaf,C,MEDRT
N0000175570,Catecholamine,EPC,Leaf,C,MEDRT
N0000175571,CD33-directed Immunoconjugate,EPC,Leaf,C,MEDRT
N0000175572,CCR5 Co-receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175573,Chloride Channel Activator,EPC,Leaf,C,MEDRT
N0000175574,Anticholinergic,EPC,Leaf,C,MEDRT
N0000175575,Complement Inhibitor,EPC,Leaf,C,MEDRT
N0000175576,Corticosteroid,EPC,Leaf,C,MEDRT
N0000175578,Platelet Aggregation Inhibitor,EPC,SubClass,C,MEDRT
N0000175579,Bisphosphonate,EPC,Leaf,C,MEDRT
N0000175580,Dopaminergic Agonist,EPC,Leaf,C,MEDRT
N0000175581,Endothelin Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175582,Estrogen Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175583,Omega-3 Fatty Acid,EPC,Leaf,C,MEDRT
N0000175584,Folate Analog Metabolic Inhibitor,EPC,Leaf,C,MEDRT
N0000175586,Low Molecular Weight Heparin,EPC,Leaf,C,MEDRT
N0000175587,Histamine-1 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175588,Histone Deacetylase Inhibitor,EPC,Leaf,C,MEDRT
N0000175589,HMG-CoA Reductase Inhibitor,EPC,Leaf,C,MEDRT
N0000175590,Loop Diuretic,EPC,Leaf,C,MEDRT
N0000175591,Intestinal Lipase Inhibitor,EPC,Leaf,C,MEDRT
N0000175592,Microtubule Inhibitor,EPC,Leaf,C,MEDRT
N0000175594,Nicotinic Acid,EPC,Leaf,C,MEDRT
N0000175595,Nucleoside Metabolic Inhibitor,EPC,Leaf,C,MEDRT
N0000175596,Peroxisome Proliferator Receptor alpha Agonist,EPC,Leaf,C,MEDRT
N0000175597,Phosphate Binder,EPC,Leaf,C,MEDRT
N0000175598,Phosphodiesterase 3 Inhibitor,EPC,Leaf,C,MEDRT
N0000175599,Phosphodiesterase 5 Inhibitor,EPC,Leaf,C,MEDRT
N0000175600,Potassium Salt,EPC,Leaf,C,MEDRT
N0000175601,Progesterone,EPC,Leaf,C,MEDRT
N0000175602,Progestin,EPC,SubClass,C,MEDRT
N0000175603,Prostacycline,EPC,SubClass,C,MEDRT
N0000175604,Proteasome Inhibitor,EPC,Leaf,C,MEDRT
N0000175605,Kinase Inhibitor,EPC,SubClass,C,MEDRT
N0000175606,Recombinant Human Growth Hormone,EPC,Leaf,C,MEDRT
N0000175607,Retinoid,EPC,Leaf,C,MEDRT
N0000175608,Sulfonylurea,EPC,Leaf,C,MEDRT
N0000175609,Topoisomerase Inhibitor,EPC,SubClass,C,MEDRT
N0000175610,Tumor Necrosis Factor Blocker,EPC,Leaf,C,MEDRT
N0000175611,Urease Inhibitor,EPC,Leaf,C,MEDRT
N0000175612,Vinca Alkaloid,EPC,Leaf,C,MEDRT
N0000175613,Antimetabolite Immunosuppressant,EPC,Leaf,C,MEDRT
N0000175616,Human Immunodeficiency Virus 1 Fusion Inhibitor,EPC,SubClass,C,MEDRT
N0000175622,Interleukin-2 Receptor Blocking Antibody,EPC,Leaf,C,MEDRT
N0000175623,Respiratory Syncytial Virus Anti-F Protein Monoclonal Antibody,EPC,Leaf,C,MEDRT
N0000175625,mTOR Inhibitor Immunosuppressant,EPC,Leaf,C,MEDRT
N0000175630,Mast Cell Stabilizer,EPC,Leaf,C,MEDRT
N0000175634,Antifibrinolytic Agent,EPC,Leaf,C,MEDRT
N0000175637,Factor Xa Inhibitor,EPC,Leaf,C,MEDRT
N0000175638,Platelet-reducing Agent,EPC,Leaf,C,MEDRT
N0000175640,Catecholamine-depleting Sympatholytic,EPC,Leaf,C,MEDRT
N0000175641,Autonomic Ganglionic Blocker,EPC,Leaf,C,MEDRT
N0000175655,Gonadotropin Releasing Hormone Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175656,Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor,EPC,Leaf,C,MEDRT
N0000175657,CD20-directed Cytolytic Antibody,EPC,Leaf,C,MEDRT
N0000175658,CD20-directed Radiotherapeutic Antibody,EPC,Leaf,C,MEDRT
N0000175659,CD52-directed Cytolytic Antibody,EPC,Leaf,C,MEDRT
N0000175661,HER2/neu Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175664,Epidermal Growth Factor Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175665,Erythropoiesis-stimulating Agent,EPC,Leaf,C,MEDRT
N0000175666,Leukocyte Growth Factor,EPC,Leaf,C,MEDRT
N0000175667,Lymphocyte Growth Factor,EPC,Leaf,C,MEDRT
N0000175669,Asparagine-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175670,Uric Acid-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175671,Mucocutaneous Epithelial Cell Growth Factor,EPC,Leaf,C,MEDRT
N0000175679,Aldehyde Dehydrogenase Inhibitor,EPC,Leaf,C,MEDRT
N0000175680,Benzodiazepine Antagonist,EPC,Leaf,C,MEDRT
N0000175681,General Anesthetic,EPC,Leaf,C,MEDRT
N0000175682,Amide Local Anesthetic,EPC,Leaf,C,MEDRT
N0000175683,Ester Local Anesthetic,EPC,Leaf,C,MEDRT
N0000175688,Partial Opioid Agonist/Antagonist,EPC,Leaf,C,MEDRT
N0000175689,Partial Opioid Agonist,EPC,Leaf,C,MEDRT
N0000175690,Opioid Agonist,EPC,SubClass,C,MEDRT
N0000175691,Opioid Antagonist,EPC,Leaf,C,MEDRT
N0000175692,Opioid Agonist/Antagonist,EPC,SubClass,C,MEDRT
N0000175693,Barbiturate,EPC,Leaf,C,MEDRT
N0000175694,Benzodiazepine,EPC,Leaf,C,MEDRT
N0000175695,Norepinephrine Reuptake Inhibitor,EPC,Leaf,C,MEDRT
N0000175696,Serotonin Reuptake Inhibitor,EPC,Leaf,C,MEDRT
N0000175697,N-type Calcium Channel Antagonist,EPC,Leaf,C,MEDRT
N0000175698,Xanthine Oxidase Inhibitor,EPC,Leaf,C,MEDRT
N0000175700,Cholinergic Muscarinic Antagonist,EPC,Leaf,C,MEDRT
N0000175705,Partial Cholinergic Nicotinic Agonist,EPC,Leaf,C,MEDRT
N0000175706,Cholinergic Nicotinic Agonist,EPC,SubClass,C,MEDRT
N0000175710,Interleukin-1 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175712,Purine Antimetabolite,EPC,Leaf,C,MEDRT
N0000175713,Antirheumatic Agent,EPC,Leaf,C,MEDRT
N0000175714,Vitamin B Complex Member,EPC,Leaf,C,MEDRT
N0000175716,Respiratory Stimulant,EPC,Leaf,C,MEDRT
N0000175719,Depolarizing Neuromuscular Blocker,EPC,Leaf,C,MEDRT
N0000175720,Nondepolarizing Neuromuscular Blocker,EPC,Leaf,C,MEDRT
N0000175722,Nonsteroidal Anti-inflammatory Drug,EPC,Leaf,C,MEDRT
N0000175723,Cholinesterase Inhibitor,EPC,Leaf,C,MEDRT
N0000175737,Muscle Relaxant,EPC,SubClass,C,MEDRT
N0000175738,Skeletal Muscle Relaxant,EPC,Leaf,C,MEDRT
N0000175739,Central Nervous System Stimulant,EPC,Leaf,C,MEDRT
N0000175740,Benzothiazole,EPC,Leaf,C,MEDRT
N0000175742,Cholinesterase Reactivator,EPC,Leaf,C,MEDRT
N0000175743,Melatonin Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175744,Monoamine Oxidase Inhibitor,EPC,SubClass,C,MEDRT
N0000175745,N-methyl-D-aspartate Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175746,Phenothiazine,EPC,Leaf,C,MEDRT
N0000175747,Recombinant Human Interferon beta,EPC,Leaf,C,MEDRT
N0000175749,Serotonin and Norepinephrine Reuptake Inhibitor,EPC,Leaf,C,MEDRT
N0000175750,Antihistamine,EPC,Leaf,C,MEDRT
N0000175751,Mood Stabilizer,EPC,Leaf,C,MEDRT
N0000175752,Tricyclic Antidepressant,EPC,Leaf,C,MEDRT
N0000175753,Anti-epileptic Agent,EPC,Leaf,C,MEDRT
N0000175754,Aromatic Amino Acid Decarboxylation Inhibitor,EPC,Leaf,C,MEDRT
N0000175757,Catechol-O-Methyltransferase Inhibitor,EPC,Leaf,C,MEDRT
N0000175758,Central Nervous System Depressant,EPC,Leaf,C,MEDRT
N0000175759,gamma-Aminobutyric Acid-ergic Agonist,EPC,SubClass,C,MEDRT
N0000175762,Monoamine Oxidase Type B Inhibitor,EPC,Leaf,C,MEDRT
N0000175765,Serotonin-1b and Serotonin-1d Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175766,Ergotamine Derivative,EPC,Leaf,C,MEDRT
N0000175767,Ergot-derived Dopamine Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175768,Nonergot Dopamine Agonist,EPC,Leaf,C,MEDRT
N0000175769,Sympathomimetic-like Agent,EPC,Leaf,C,MEDRT
N0000175771,Acetylcholine Release Inhibitor,EPC,Leaf,C,MEDRT
N0000175772,Acetylcholine Releasing Agent,EPC,Leaf,C,MEDRT
N0000175775,Integrin Receptor Antagonist,EPC,SubClass,C,MEDRT
N0000175776,Mucolytic,EPC,Leaf,C,MEDRT
N0000175777,Leukotriene Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175778,Surfactant,EPC,Leaf,C,MEDRT
N0000175779,beta2-Adrenergic Agonist,EPC,Leaf,C,MEDRT
N0000175780,Amino Acid,EPC,SubClass,C,MEDRT
N0000175781,Aminosalicylate,EPC,Leaf,C,MEDRT
N0000175782,Cannabinoid,EPC,Leaf,C,MEDRT
N0000175783,Glucosylceramide Synthase Inhibitor,EPC,Leaf,C,MEDRT
N0000175784,Histamine-2 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175785,Prostaglandin E1 Analog,EPC,Leaf,C,MEDRT
N0000175786,Substance P/Neurokinin-1 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175790,Methylxanthine,EPC,Leaf,C,MEDRT
N0000175794,Anti-IgE,EPC,Leaf,C,MEDRT
N0000175796,Non-narcotic Antitussive,EPC,Leaf,C,MEDRT
N0000175797,Amino Acid Hypertonic Solution,EPC,Leaf,C,MEDRT
N0000175798,Cholecystokinin Analog,EPC,Leaf,C,MEDRT
N0000175800,Dopamine-2 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175801,Aluminum Complex,EPC,Leaf,C,MEDRT
N0000175802,Bile Acid,EPC,Leaf,C,MEDRT
N0000175805,Methylating Agent,EPC,Leaf,C,MEDRT
N0000175807,Nitrogen Binding Agent,EPC,Leaf,C,MEDRT
N0000175809,4-Hydroxyphenyl-Pyruvate Dioxygenase Inhibitor,EPC,Leaf,C,MEDRT
N0000175810,Osmotic Diuretic,EPC,Leaf,C,MEDRT
N0000175811,Osmotic Laxative,EPC,Leaf,C,MEDRT
N0000175812,Stimulant Laxative,EPC,Leaf,C,MEDRT
N0000175814,Sclerosing Agent,EPC,Leaf,C,MEDRT
N0000175815,Serotonin-4 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175818,Serotonin-3 Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175819,Sucrose-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175820,Hydrolytic Lysosomal Glucocerebroside-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175821,Hydrolytic Lysosomal Glycogen-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175822,Hydrolytic Lysosomal Neutral Glycosphingolipid-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175823,Hydrolytic Lysosomal Glycosaminoglycan-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175824,Androgen,EPC,Leaf,C,MEDRT
N0000175825,Estrogen,EPC,Leaf,C,MEDRT
N0000175826,Estrogen Agonist/Antagonist,EPC,Leaf,C,MEDRT
N0000175827,Ergot Derivative,EPC,Leaf,C,MEDRT
N0000175828,Oxytocic,EPC,Leaf,C,MEDRT
N0000175831,Copper-containing Intrauterine Device,EPC,Leaf,C,MEDRT
N0000175832,Progestin-containing Intrauterine Device,EPC,Leaf,C,MEDRT
N0000175835,Calculi Dissolution Agent,EPC,Leaf,C,MEDRT
N0000175836,5-alpha Reductase Inhibitor,EPC,Leaf,C,MEDRT
N0000175837,Glycosaminoglycan,EPC,Leaf,C,MEDRT
N0000175838,Gonadotropin,EPC,Leaf,C,MEDRT
N0000175839,Gonadotropin Releasing Hormone Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000175840,Cholinergic Muscarinic Agonist,EPC,Leaf,C,MEDRT
N0000175841,Progestin Antagonist,EPC,Leaf,C,MEDRT
N0000175842,alpha-Hydroxy Acid,EPC,Leaf,C,MEDRT
N0000175843,Collagen-specific Enzyme,EPC,Leaf,C,MEDRT
N0000175845,Decarboxylase Inhibitor,EPC,Leaf,C,MEDRT
N0000175846,Porphyrin Precursor,EPC,Leaf,C,MEDRT
N0000175847,Pyrethroid,EPC,Leaf,C,MEDRT
N0000175848,Tubulin Inhibiting Agent,EPC,Leaf,C,MEDRT
N0000175849,Vitamin D Analog,EPC,Leaf,C,MEDRT
N0000175854,Melanin Synthesis Inhibitor,EPC,Leaf,C,MEDRT
N0000175864,Contrast Agent for Ultrasound Imaging,EPC,Leaf,C,MEDRT
N0000175866,Inhalation Diagnostic Agent,EPC,Leaf,C,MEDRT
N0000175872,Radioactive Therapeutic Agent,EPC,SubClass,C,MEDRT
N0000175874,Allylamine Antifungal,EPC,Leaf,C,MEDRT
N0000175875,Benzylamine Antifungal,EPC,Leaf,C,MEDRT
N0000175877,Macrolide,EPC,SubClass,C,MEDRT
N0000175879,Psoralen,EPC,Leaf,C,MEDRT
N0000175881,Sulfone,EPC,Leaf,C,MEDRT
N0000175882,Tetracycline-class Drug,EPC,SubClass,C,MEDRT
N0000175883,Adrenergic Receptor Agonist,EPC,SubClass,C,MEDRT
N0000175884,Cholinergic Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175885,Human Platelet-derived Growth Factor,EPC,Leaf,C,MEDRT
N0000175886,Helicobacter pylori Diagnostic,EPC,Leaf,C,MEDRT
N0000175887,Human Immunodeficiency Virus Integrase Strand Transfer Inhibitor,EPC,Leaf,C,MEDRT
N0000175889,Protease Inhibitor,EPC,SubClass,C,MEDRT
N0000175895,Blood Viscosity Reducer,EPC,Leaf,C,MEDRT
N0000175896,Metabolic Alkalinizer,EPC,Leaf,C,MEDRT
N0000175898,Reducing and Complexing Thiol,EPC,Leaf,C,MEDRT
N0000175900,Renin Inhibitor,EPC,Leaf,C,MEDRT
N0000175901,Calcium,EPC,Leaf,C,MEDRT
N0000175902,Calcium-sensing Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175903,Carnitine Analog,EPC,Leaf,C,MEDRT
N0000175904,Somatostatin Analog,EPC,Leaf,C,MEDRT
N0000175905,Vasopressin Analog,EPC,Leaf,C,MEDRT
N0000175907,Vitamin D2 Analog,EPC,Leaf,C,MEDRT
N0000175908,Vitamin D3 Analog,EPC,Leaf,C,MEDRT
N0000175909,Provitamin D2 Compound,EPC,Leaf,C,MEDRT
N0000175911,Dietary Cholesterol Absorption Inhibitor,EPC,Leaf,C,MEDRT
N0000175913,Dipeptidyl Peptidase 4 Inhibitor,EPC,Leaf,C,MEDRT
N0000175916,Factor VIII Activator,EPC,Leaf,C,MEDRT
N0000175918,Thyroid Hormone Synthesis Inhibitor,EPC,Leaf,C,MEDRT
N0000175928,Adrenal Steroid Synthesis Inhibitor,EPC,Leaf,C,MEDRT
N0000175930,beta Lactamase Inhibitor,EPC,Leaf,C,MEDRT
N0000175934,Dihydrofolate Reductase Inhibitor Antimalarial,EPC,Leaf,C,MEDRT
N0000175935,Macrolide Antimicrobial,EPC,Leaf,C,MEDRT
N0000175936,Polyene Antimicrobial,EPC,Leaf,C,MEDRT
N0000175937,Quinolone Antimicrobial,EPC,Leaf,C,MEDRT
N0000175938,Tetracycline-class Antibacterial,EPC,Leaf,C,MEDRT
N0000175939,Cyclooxygenase Inhibitor,EPC,Leaf,C,MEDRT
N0000175940,Vasodilator,EPC,SubClass,C,MEDRT
N0000175941,Adrenocorticotropic Hormone,EPC,Leaf,C,MEDRT
N0000175942,Calcitonin,EPC,Leaf,C,MEDRT
N0000175944,Insulin,EPC,Leaf,C,MEDRT
N0000175945,l-Thyroxine,EPC,Leaf,C,MEDRT
N0000175946,l-Triiodothyronine,EPC,Leaf,C,MEDRT
N0000175949,Thyroid Stimulating Hormone,EPC,Leaf,C,MEDRT
N0000175950,Vitamin A,EPC,Leaf,C,MEDRT
N0000175951,Vitamin B12,EPC,Leaf,C,MEDRT
N0000175952,Vitamin D,EPC,Leaf,C,MEDRT
N0000175956,5-Lipoxygenase Inhibitor,EPC,Leaf,C,MEDRT
N0000175958,Recombinant Human Deoxyribonuclease 1,EPC,Leaf,C,MEDRT
N0000175961,Antidote for Acetaminophen Overdose,EPC,Leaf,C,MEDRT
N0000175963,Lead Chelator,EPC,Leaf,C,MEDRT
N0000175966,Warfarin Reversal Agent,EPC,Leaf,C,MEDRT
N0000175973,Thrombopoietin Receptor Agonist,EPC,Leaf,C,MEDRT
N0000175980,Anti-coagulant,EPC,Leaf,C,MEDRT
N0000175983,Heparin Reversal Agent,EPC,Leaf,C,MEDRT
N0000175984,Photoactivated Radical Generator,EPC,Leaf,C,MEDRT
N0000177910,Amylin Analog,EPC,Leaf,C,MEDRT
N0000177913,Parenteral Iron Replacement,EPC,Leaf,C,MEDRT
N0000177914,Radioactive Diagnostic Agent,EPC,Leaf,C,MEDRT
N0000178326,Hematopoietic Stem Cell Mobilizer,EPC,Leaf,C,MEDRT
N0000178369,Folate Analog,EPC,Leaf,C,MEDRT
N0000178372,Antiemetic,EPC,Leaf,C,MEDRT
N0000178374,Antidiarrheal,EPC,Leaf,C,MEDRT
N0000178375,Adenosine Receptor Agonist,EPC,Leaf,C,MEDRT
N0000178376,Vasopressin Receptor Antagonist,EPC,SubClass,C,MEDRT
N0000178378,Potassium Binder,EPC,Leaf,C,MEDRT
N0000178480,GLP-1 Receptor Agonist,EPC,Leaf,C,MEDRT
N0000180182,Typical Antipsychotic,EPC,Leaf,C,MEDRT
N0000180183,Bismuth,EPC,Leaf,C,MEDRT
N0000180184,Paramagnetic Contrast Agent,EPC,Leaf,C,MEDRT
N0000180185,Radiographic Contrast Agent,EPC,Leaf,C,MEDRT
N0000180186,Peroxisome Proliferator Receptor gamma Agonist,EPC,Leaf,C,MEDRT
N0000180187,Herpes Simplex Virus Nucleoside Analog DNA Polymerase Inhibitor,EPC,Leaf,C,MEDRT
N0000180188,Herpes Zoster Virus Nucleoside Analog DNA Polymerase Inhibitor,EPC,Leaf,C,MEDRT
N0000180189,Prostaglandin E1 Agonist,EPC,Leaf,C,MEDRT
N0000180190,Thiazolidinedione,EPC,Leaf,C,MEDRT
N0000180191,Vitamin K,EPC,Leaf,C,MEDRT
N0000180292,Bile Acid Sequestrant,EPC,Leaf,C,MEDRT
N0000180850,Actinomycin,EPC,Leaf,C,MEDRT
N0000180851,Parathyroid Hormone,EPC,Leaf,C,MEDRT
N0000180852,Parathyroid Hormone Analog,EPC,Leaf,C,MEDRT
N0000180853,Antimetabolite,EPC,SubClass,C,MEDRT
N0000180854,Cytoprotective Agent,EPC,Leaf,C,MEDRT
N0000180855,Aminoketone,EPC,Leaf,C,MEDRT
N0000181811,Pediculicide,EPC,Leaf,C,MEDRT
N0000181816,Sphingosine 1-phosphate Receptor Modulator,EPC,Leaf,C,MEDRT
N0000181821,Uncompetitive N-methyl-D-aspartate Receptor Antagonist,EPC,Leaf,C,MEDRT
N0000182135,Cytochrome P450 2D6 Inhibitor,EPC,Leaf,C,MEDRT
N0000182142,P2Y12 Platelet Inhibitor,EPC,Leaf,C,MEDRT
N0000182144,Growth Hormone Releasing Factor Analog,EPC,Leaf,C,MEDRT
N0000182149,Sigma-1 Agonist,EPC,Leaf,C,MEDRT
N0000182159,Selective T Cell Costimulation Modulator,EPC,Leaf,C,MEDRT
N0000182633,Cytochrome P450 17A1 Inhibitor,EPC,Leaf,C,MEDRT
N0000182635,CTLA-4-directed Blocking Antibody,EPC,Leaf,C,MEDRT
N0000182637,B Lymphocyte Stimulator-specific Inhibitor,EPC,Leaf,C,MEDRT
N0000182639,Hepatitis C Virus NS3/4A Protease Inhibitor,EPC,Leaf,C,MEDRT
N0000182830,Selective T Cell Costimulation Blocker,EPC,Leaf,C,MEDRT
